event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns,ml_oracle_pred_ns,residual_ml_oracle_corrected_ns,ml_tail_probability,ml_tail_probability_shuffled
56:316560:5627:316510,56,B6-B8,B6,B8,-1.5574838627375982,1.5574838627375982,0.0,0.0,0.0,0.0,0.0,0.0,-0.12774587861862674,7.734558844354756,0.0,8.0,-0.36897633196682467,7.20199363644293,-0.37153237336407674,7.207648024756436,0.48445069542115954,-0.04063642306216919,11.0,-1.0,8.0,30.5,-21.5,40.0,960.5,-314.5,0.0,False,True,-2.180841104903646,False,-0.11141629288132232,-1.446067569856276,False,-0.437964103439369,-1.1195197592982291,0.12187945033743193,-1.67936331307503,-2.199290510229109,0.641806647491511,0.004433664259927798,0.04226072627628097
56:317400:6412:317350,56,B4-B6,B4,B6,-5.826974342730452,5.826974342730452,0.0,0.0,0.0,0.0,0.0,0.0,-0.36099683598655563,7.515072202936889,0.0,10.0,0.0005286457180710968,7.1117553010166805,0.0005951146861473688,7.114447604826455,0.4806706535668518,-0.05031515249421925,10.0,0.0,8.0,6.5,-3.0,12.0,1712.5,-631.0,0.0,False,True,-1.317648714808179,False,0.6030503681267281,-6.43002471085718,False,0.04174228764902913,-5.868716630379481,-0.06708528252142418,-5.759889060209027,-1.3202325013160947,-4.506741841414357,0.0,0.1818033123755209
56:317400:6412:317350,56,B4-B8,B4,B8,-4.81848272482236,4.81848272482236,0.0,0.0,0.0,0.0,0.0,0.0,-0.11003494530201152,7.515072202936889,0.0,10.0,0.14619931137571562,7.038919968187858,0.13476469341952857,7.047362815459764,0.4651276670164393,-0.034772165943806777,11.0,-1.0,7.0,11.0,-7.5,21.0,1254.0,-172.5,0.0,False,True,-0.6026459246187414,False,-0.42889663937877415,-4.389586085443586,False,-0.36253659970776164,-4.455946125114599,0.07388176914691852,-4.8923644939692785,-0.5827448122613131,-4.235737912561047,0.013673715056130308,0.06322683431063261
56:317400:6412:317350,56,B6-B8,B6,B8,1.008491617908092,1.008491617908092,0.0,0.0,0.0,0.0,0.0,0.0,0.2509618906845441,7.6251071482389,0.0,10.0,0.14567066565764453,7.038655645328822,0.1341695787333812,7.047065258116691,0.4806706535668518,0.015542986550412474,11.0,-1.0,8.0,11.0,-4.5,21.0,1712.5,458.5,0.0,False,True,0.38513437574204445,False,-1.224040768559546,2.2325323864676383,False,-0.38665030082624263,1.3951419187343346,0.08474187465760091,0.9237497432504911,0.39117898670834117,0.6173126311997509,0.013473156005861287,0.07350427400399438
56:319556:8421:319505,56,B4-B6,B4,B6,-5.225608142557498,5.225608142557498,0.0,0.0,0.0,0.0,0.0,0.0,0.07408009176060659,7.848543482456679,-1.0,8.5,0.05282534724159138,7.550817203101467,0.038656774697384044,7.559351815696994,0.48646062577743754,0.03741867859980935,11.0,0.0,8.0,14.0,-5.0,26.0,1243.0,-216.0,0.0,False,True,-0.7162825146352247,False,-0.6334999369696405,-4.5921082055878575,False,-0.11665535244300931,-5.108952790114488,-0.037625665719140874,-5.187982476838357,-0.7573755495888761,-4.468232592968621,0.005895522388059701,0.03207073453540233
56:319556:8421:319505,56,B4-B8,B4,B8,-3.968280538703148,3.968280538703148,0.0,0.0,0.0,0.0,0.0,0.0,-0.11701757019588666,7.922623574217286,-3.0,9.5,-0.6449923454999587,7.8997260494722426,-0.6527340849723764,7.905047245531874,0.48646062577743754,0.23578962289751276,12.0,-1.0,8.0,25.5,-16.5,28.0,1618.5,-591.5,0.0,False,True,0.2475562615004705,False,-1.9401533676143288,-2.028127171088819,False,-0.38402641087928985,-3.584254127823858,0.06474647411202385,-4.033027012815172,0.2460771090810449,-4.214357647784193,0.017409423325702993,0.18120752237848733
56:319556:8421:319505,56,B6-B8,B6,B8,1.2573276038543497,1.2573276038543497,0.0,0.0,0.0,0.0,0.0,0.0,-0.19109766195649325,7.848543482456679,-2.0,10.0,-0.69781769274155,7.873313375851446,-0.6913908596697604,7.885718858183182,0.4490419471776282,0.1983709442977034,12.0,-1.0,8.0,25.5,-11.5,28.0,1618.5,-375.5,0.0,False,True,0.6339703616883021,False,-1.1645497060593575,2.4218773099137074,False,-0.3409688139529858,1.5982964178073356,-0.12680454724252846,1.3841321510968783,0.6226365706804613,0.6346910331738884,0.012135218252462549,0.18777119651699614
56:321162:9894:321111,56,B4-B6,B4,B6,-4.023346405228779,4.023346405228779,0.0,0.0,0.0,0.0,0.0,0.0,-0.2515575711846685,7.996317231796746,0.0,11.0,0.01656103069856396,7.129139491386994,0.019546840197999238,7.164022470773348,0.5814191848015081,-0.03993836410570084,9.0,0.0,8.0,28.0,24.5,34.0,3324.5,-447.5,0.0,False,True,0.48597922269349425,False,-0.21433425616165414,-3.8090121490671245,False,0.06877114018415861,-4.092117545412937,0.1487284668770504,-4.172074872105829,0.5116590322086152,-4.535005437437394,0.016876057898496954,0.009472605065554656
56:321162:9894:321111,56,B4-B8,B4,B8,-6.767889000701388,6.767889000701388,0.0,0.0,0.0,0.0,0.0,0.0,0.5596999665625191,7.436617265234227,-2.0,12.0,0.5395426482457095,6.867648682613421,0.565305324834612,6.891143228455041,0.5414808206958073,0.2091289291897402,9.0,1.0,8.0,28.0,16.0,34.0,2877.0,1279.0,0.0,False,True,-2.5520522004977693,False,-3.372207387162224,-3.3956816135391636,False,-2.093914971583872,-4.673974029117516,0.1332095451986738,-6.901098545900061,-2.6487040505518484,-4.119184950149539,0.0882739989231315,0.06178593296681893
56:321162:9894:321111,56,B6-B8,B6,B8,-2.744542595472609,2.744542595472609,0.0,0.0,0.0,0.0,0.0,0.0,0.8112575377471876,7.436617265234227,-2.0,12.0,0.5229816175471456,6.8593681672641384,0.5457584846366128,6.881369808356042,0.5814191848015081,0.24906729329544103,9.0,1.0,8.0,12.0,-8.5,19.0,3324.5,1726.5,0.0,False,True,-3.3678998376386566,False,-3.940968611492089,1.1964260160194802,False,-2.069615094046096,-0.674927501426513,0.2346129580137965,-2.9791555534864056,-3.373683160214724,0.6291405647421149,0.09370897866446465,0.06064760358841825
56:321882:10573:321831,56,B4-B6,B4,B6,-2.9112695343251005,2.9112695343251005,106.0,106.0,115.5,125.0,0.08183773033651659,0.08853967037178996,-0.08301386610972283,7.174341388139183,-1.0,5.5,-0.1074906222727865,6.900046575988827,0.05586847319311872,7.026876035538359,0.5132565467782245,0.07801816355072727,10.0,-1.0,7.0,666.5,174.0,807.0,124.5,-36.0,0.0,True,False,1.5980560935971724,False,-1.1349040886231574,-1.776365445701943,False,1.1350006354888718,-4.0462701698139725,-0.2728604346866762,-2.6384090996384244,1.6431520498906873,-4.554421584215788,0.00587338593974175,0.23588989976746574
56:321882:10573:321831,56,B4-B8,B4,B8,-3.866253182072768,3.866253182072768,115.5,115.5,115.5,115.5,0.08853967037178996,0.08853967037178996,-0.8145408651700441,7.174341388139183,-3.0,6.5,-1.7875636825517063,7.740083106128287,-1.6000930193479457,7.854856781808891,0.5132565467782245,0.19195959704090781,12.0,-3.0,8.0,879.0,-212.5,913.0,723.0,-634.5,0.0,True,True,0.3495836181308505,False,-1.4218670585115778,-2.4443861235611903,False,1.0722038771102738,-4.938457059183042,-0.3064836406204964,-3.5597695414522716,0.32241721175539567,-4.188670393828164,0.08794928617043181,0.15131738387654028
56:321882:10573:321831,56,B6-B8,B6,B8,-0.9549836477476674,0.9549836477476674,9.5,9.5,9.5,9.5,0.006701940035273368,0.006701940035273368,-0.7315269990603213,7.257355254248906,-2.0,7.0,-1.6800730602789198,7.79382841726468,-1.6559614925410644,7.826922545212332,0.43523838322749725,0.11394143349018054,12.0,-2.0,8.0,879.0,-386.5,913.0,723.0,-598.5,0.0,True,True,-1.578340889913715,False,0.9881997276935175,-1.943183375441185,False,0.10243233508111223,-1.0574159828287797,-0.5205576208775006,-0.43442602687016685,-1.5960833409529105,0.6410996932052431,0.04339163286762484,0.3320503168342649
56:322787:11418:322736,56,B4-B6,B4,B6,-2.906118650297742,2.906118650297742,0.0,0.0,0.0,0.0,0.0,0.0,-0.3158976072280195,7.754695932721499,0.0,15.0,0.1999688981036698,4.539946925599677,0.19496818526805537,4.5574590769992565,0.21454112038140644,-0.034084103888270906,6.0,1.0,5.0,43.5,37.5,63.0,3198.0,-866.5,0.0,False,True,1.6032069776245308,False,0.10264137433882331,-3.0087600246365653,False,-0.4387128491878463,-2.4674058011098956,-0.2078029061491146,-2.6983157441486276,1.6431520498906873,-4.54927070018843,0.010688071286533093,0.014544287773872722
56:322787:11418:322736,56,B4-B8,B4,B8,-2.5311082925736343,2.5311082925736343,0.0,0.0,0.0,0.0,0.0,0.0,-0.41407389095377045,7.754695932721499,0.0,15.0,0.23545291660162526,4.5222049163507,0.21588421271718428,4.547001063274692,0.20879892727156632,-0.02834191077843079,6.0,1.0,5.0,43.5,14.5,63.0,3528.0,-1196.5,0.0,False,True,1.684728507629984,False,-0.47243142943073374,-2.0586768631429004,False,-0.3147527897182287,-2.216355502855406,-0.09418990542482528,-2.436918387148809,1.6815170903164351,-4.212625382890069,0.010688071286533093,0.014544287773872722
56:322787:11418:322736,56,B6-B8,B6,B8,0.37501035772410773,0.37501035772410773,0.0,0.0,0.0,0.0,0.0,0.0,-0.09817628372575093,8.070593539949519,0.0,15.0,0.03548401849795546,4.422220467298865,0.020916027449128904,4.449516970640664,0.21454112038140644,0.005742193109840116,5.0,0.0,5.0,29.0,-23.0,45.0,3528.0,-330.0,0.0,False,True,-0.24834688444193986,False,-1.0086314007110257,1.3836417584351335,False,-0.010904213339360078,0.3859145710634678,-0.6732871598107084,1.0482975175348161,-0.24821148244234315,0.6232218401664509,0.02094980502928758,0.01447551559859081
56:323137:11741:323086,56,B4-B6,B4,B6,-5.434646360474886,5.434646360474886,0.0,0.0,0.0,0.0,0.0,0.0,0.38627307653560194,7.380567460549911,-1.0,16.5,0.3693054916945453,2.937381152457812,0.4802421081003949,2.9997094544243788,0.0,0.0,4.0,1.0,3.0,28.0,19.5,42.0,2360.0,756.5,0.0,False,True,-0.9253207325526134,False,-1.5070655967520248,-3.9275807637228617,False,-1.0731209693641746,-4.361525391110712,-0.6148251984526788,-4.819821162022207,-0.9433642132133239,-4.491282147261562,0.048069943684427366,0.19863140279068756
56:323137:11741:323086,56,B4-B8,B4,B8,-1.841319171534792,1.841319171534792,0.0,0.0,0.0,0.0,0.0,0.0,-0.5089178330442623,7.766840537085513,0.0,16.0,-0.004923952197907866,3.1244958744040385,0.10281280823263028,3.188424104358261,0.0,0.0,4.0,0.0,3.0,28.0,25.5,42.0,3926.5,-1566.5,0.0,False,True,2.3745176286688263,False,-0.36766379026145113,-1.4736553812733408,False,0.29610669183975913,-2.1374258633745513,-0.3006010204170547,-1.5407181511177375,2.3659866227737054,-4.207305794308498,0.013224921919959364,0.028876584944647204
56:323137:11741:323086,56,B6-B8,B6,B8,3.593327188940094,3.593327188940094,0.0,0.0,0.0,0.0,0.0,0.0,-0.8951909095798642,7.380567460549911,1.0,16.5,-0.37422944389245316,2.939843128556766,-0.37742929986776463,2.9483030503080636,0.0,0.0,4.0,-1.0,3.0,8.5,6.0,15.0,3926.5,-2323.0,0.0,False,True,2.9699699467740466,False,1.0732462685957418,2.5200809203443524,False,1.2818697750283774,2.3114574139117168,-0.13773601385952666,3.731063202799621,3.1160353505760368,0.4772918383640574,0.048237053924933056,0.34734403085270277
56:324314:12845:324263,56,B4-B6,B4,B6,-5.733717125382256,5.733717125382256,0.0,0.0,0.0,0.0,0.0,0.0,-0.11124874420827702,7.730833629134113,-1.0,8.5,0.31685693750731847,7.215610626348472,0.3111817640723862,7.222401650360029,0.5350083353179328,0.07734351313958282,11.0,-1.0,7.0,17.5,-9.0,25.0,1196.5,-212.0,0.0,False,True,-1.2243914974599832,False,-0.1959785356293004,-5.537738589752956,False,-0.09744804999760416,-5.636269075384652,0.03210496420609634,-5.765822089588353,-1.2210888165131102,-4.512628308869146,0.014748303459530926,0.005011924261195387
56:324314:12845:324263,56,B4-B8,B4,B8,-4.923251653934706,4.923251653934706,0.0,0.0,0.0,0.0,0.0,0.0,-0.3089687146023712,7.730833629134113,0.0,8.0,-0.6427296891610101,7.6954039396826355,-0.6416785414509238,7.698831803121684,0.6259198198560457,-0.09091148453811293,12.0,-2.0,8.0,8.5,3.5,16.0,1752.0,-767.5,0.0,False,True,-0.7074148537310876,False,-0.21452252329479118,-4.708729130639915,False,-0.30347138649926,-4.619780267435446,-0.06065558158866755,-4.862596072346038,-0.7573755495888761,-4.16587610434583,0.0,0.1548471262131343
56:324314:12845:324263,56,B6-B8,B6,B8,0.8104654714475501,0.8104654714475501,0.0,0.0,0.0,0.0,0.0,0.0,-0.19771997039409417,7.84208237334239,1.0,8.5,-0.9595866266683286,7.536975470928976,-0.95286030552331,7.543240921085491,0.6259198198560457,-0.16825499767769575,12.0,-1.0,8.0,17.5,12.5,25.0,1752.0,-555.5,0.0,False,True,0.1871082292815025,False,0.1737282402611262,0.6367372311864239,False,0.11233632483330636,0.6981291466142437,0.09329356253327477,0.7171719089142753,0.21968877151377528,0.5907766999337748,0.0,0.11024776442979578
56:325384:13852:325333,56,B4-B6,B4,B6,-4.252517075256087,4.252517075256087,140.14750000000004,140.14750000000004,140.14750000000004,140.14750000000004,0.05342004955212504,0.05342004955212504,0.11880756487955857,7.753838115812796,-1.0,5.5,-0.10153239989588414,7.191989756265838,0.02033480389431741,7.264084551550077,0.5341385453783274,0.04851894542567026,11.0,-1.0,7.0,1214.5,621.0,1394.0,296.5,-58.0,0.0,True,True,0.2568085526661861,False,-1.8231720969803606,-2.429344978275726,False,0.5249439137903942,-4.777460989046481,-0.2940705906477741,-3.958446484608313,0.253087671453606,-4.505604746709693,0.03243956528903112,0.08154538474966361
56:325384:13852:325333,56,B4-B8,B4,B8,-1.529328783748575,1.529328783748575,140.14750000000004,140.14750000000004,140.14750000000004,140.14750000000004,0.05342004955212504,0.05342004955212504,-0.47185940289816664,7.872645680692354,0.0,5.0,-2.603426942968837,8.442937027802314,-2.495600638038665,8.522052272516568,0.6721746325318797,-0.1380360871535523,15.0,-5.0,10.0,1558.0,-343.5,1612.0,1815.0,-1576.5,0.0,True,True,2.6865080164550434,False,-1.0431909175305374,-0.48613786621803756,False,1.8334807580663965,-3.3628095418149715,0.3151014577930097,-1.8444302415415845,2.6893934234986663,-4.218722207247241,0.1420361942023357,0.054972109504236366
56:325384:13852:325333,56,B6-B8,B6,B8,2.723188291507512,2.723188291507512,0.0,0.0,0.0,0.0,0.0,0.0,-0.5906669677777252,7.753838115812796,1.0,5.5,-2.501894543072953,8.493703227750256,-2.5159354419329825,8.51188487056941,0.6721746325318797,-0.18655503257922257,15.0,-4.0,10.0,1558.0,-964.5,1612.0,1815.0,-1518.5,0.0,True,True,2.0998310493414643,False,2.442107147316782,0.28108114419072994,False,1.759147259967515,0.9640410315399968,0.3641356810463848,2.359052610461127,2.1028745328246963,0.6203137586828156,0.10150123133610219,0.1500007525739462
56:325430:13894:325379,56,B4-B6,B4,B6,-2.0156698639093378,2.0156698639093378,327.65250000000015,327.65250000000015,643.8074999999999,959.9624999999996,0.18913971522787873,0.32523743369537755,-0.1599405009098307,7.591104617061971,-1.0,4.5,-1.6167699113937664,5.231219004699156,-0.3910575216894392,6.299090266275384,0.5028968713789108,0.056088360740612964,9.0,0.0,7.0,1614.5,250.5,2288.0,568.5,371.5,-568.5,True,True,2.493655764012935,False,-2.2361683768085645,0.22049851289922673,False,1.3746895134075143,-3.390359377316852,-0.04301863176680345,-1.9726512321425342,2.549849544604093,-4.565519408513431,0.07177071955011508,0.060106589225132345
56:325430:13894:325379,56,B4-B8,B4,B8,-1.206214158797362,1.206214158797362,240.89000000000033,240.89000000000033,643.8074999999999,1046.7249999999995,0.1763120964194583,0.32523743369537755,-0.31230694917506163,7.591104617061971,0.0,4.0,-2.9380973869615046,5.891882742483025,-1.6432505440980734,6.925186777479701,0.628465098525693,-0.12556822714678217,10.0,-1.0,8.0,2112.5,-498.0,2556.0,568.5,360.0,-568.5,True,True,3.0096226414062563,False,0.5325676610644248,-1.7387818198617868,False,2.391045667820754,-3.597259826618116,0.0021578130461546953,-1.2083719718435166,3.1477098438081548,-4.353924002605517,0.1909760198020245,0.036291381561488235
56:325430:13894:325379,56,B6-B8,B6,B8,0.8094557051119757,0.8094557051119757,-86.76249999999982,86.76249999999982,402.91749999999956,719.0724999999993,-0.012827618808420427,0.14892533727591925,-0.15236644826523094,7.751045117971802,1.0,4.5,-1.3213274755677382,6.700267698179909,-1.2521930224086342,7.12071553832442,0.628465098525693,-0.18165658788739514,10.0,-1.0,8.0,2112.5,-748.5,2556.0,208.5,-11.5,-197.0,True,False,0.18609846294592813,False,4.009783248852685,-3.200327543740709,False,0.3316290794008153,0.4778266257111604,-2.8239489019203576,3.6334046070323334,0.2184446013795276,0.5910111037324481,0.0879787835780901,0.19734610658303237
56:326025:14453:325974,56,B4-B6,B4,B6,-3.6163451602771133,3.6163451602771133,0.0,0.0,0.0,0.0,0.0,0.0,0.2332656978747183,7.826642636703558,-1.0,5.5,1.6482713378229086,8.104119704034185,1.6384938596528853,8.112801110628677,0.6828491560808181,0.1313005077279671,12.0,2.0,8.0,556.0,419.5,562.0,856.0,409.5,0.0,True,True,0.8929804676451596,False,-0.337798854189811,-3.278546306087302,False,-17.56724975926451,13.950904598987396,0.45516381343139534,-4.071508973708509,0.48988552536308816,-4.1062306856402015,0.5893135994590242,0.013877832224492164
56:326025:14453:325974,56,B4-B8,B4,B8,-4.93857391856848,4.93857391856848,0.0,0.0,0.0,0.0,0.0,0.0,-0.014740740488376147,8.059908334578276,-1.0,5.5,0.16961320539658864,8.843448770247345,0.17060300775502668,8.846746536577607,0.6828491560808181,0.04704778402664678,13.0,-1.0,8.0,556.0,491.0,562.0,1006.0,-150.0,0.0,True,True,-0.7227371183648614,False,-0.5547171398722242,-4.383856778696256,False,-0.900378724637496,-4.038195193930984,-0.15661418698135668,-4.781959731587123,-0.7573755495888761,-4.1811983689796035,0.13295741892751853,0.040371820500607794
56:326025:14453:325974,56,B6-B8,B6,B8,-1.3222287582913665,1.3222287582913665,0.0,0.0,0.0,0.0,0.0,0.0,-0.24800643836309444,7.826642636703558,0.0,6.0,-1.47865813242632,8.01931310133589,-1.4678908518978586,8.027499606751164,0.6358013720541713,-0.08425272370132031,13.0,-3.0,8.0,136.5,71.5,164.0,1006.0,-559.5,0.0,False,True,-1.9455860004574141,False,0.1979978286876613,-1.520226586979028,False,-0.3724749848357081,-0.9497537734556585,0.16469453117078886,-1.4869232894621554,-1.930234864924308,0.6080061066329414,0.03495335750187086,0.11455842290663738
56:326161:14579:326109,56,B4-B6,B4,B6,-7.165360918424454,7.165360918424454,-22.6899999999996,22.6899999999996,22.6899999999996,22.6899999999996,-0.011612077789150256,0.011612077789150256,0.07534943724178689,7.578145472419466,-1.0,14.5,0.7143056313239633,4.598708598671194,0.6030570710586485,4.663350439316428,0.3350540101328745,0.14826532070426954,6.0,1.0,5.0,25.0,-17.0,32.0,2107.0,153.0,0.0,False,True,-2.6560352905021816,False,-1.0260974840261232,-6.139263434398331,False,-2.1315314363983573,-5.033829482026097,-3.745027083674882,-3.4203338347495724,-2.6676772391651693,-4.497683679259286,0.04418665783257774,0.11216550001033332
56:326161:14579:326109,56,B4-B8,B4,B8,-5.831194225561816,5.831194225561816,0.0,0.0,0.0,0.0,0.0,0.0,-0.338097372406839,7.653494909661253,0.0,14.0,0.04418628742962216,4.933768270618364,0.050158162663010764,4.939799893514246,0.393858018315775,-0.05880400818290049,6.0,0.0,5.0,9.0,-1.0,17.0,2955.0,-848.0,0.0,False,True,-1.615357425358198,False,-0.475476789430305,-5.355717436131512,False,-0.20756801975313438,-5.623626205808682,0.02165296938635637,-5.852847194948173,-1.6128953440664469,-4.21829888149537,0.0,0.11703206809340458
56:326161:14579:326109,56,B6-B8,B6,B8,1.3341666928626381,1.3341666928626381,22.6899999999996,22.6899999999996,22.6899999999996,22.6899999999996,0.011612077789150256,0.011612077789150256,-0.4134468096486259,7.578145472419466,1.0,14.5,-0.6701193438943411,4.576615454956382,-0.5528989083956377,4.638271357984923,0.393858018315775,-0.20706932888717003,6.0,-1.0,5.0,25.0,16.0,32.0,2955.0,-1001.0,0.0,False,True,0.7108094506965905,False,-0.09053210206614865,1.4246987949287868,False,0.10730702745744973,1.2268596654051884,-0.30979163016133915,1.6439583230239774,0.7038999984792451,0.630266694383393,0.022210964097562038,0.18329631806389676
56:326173:14591:326121,56,B4-B6,B4,B6,-6.373527300750865,6.373527300750865,0.0,0.0,0.0,0.0,0.0,0.0,0.1380264445910102,7.43396200478643,-1.0,12.5,0.512237537113081,6.121327163472296,0.4918036904093981,6.139783015763375,0.47955810015321343,0.09493499969682145,8.0,1.0,7.0,15.5,-6.5,24.0,1764.0,133.5,0.0,False,True,-1.8642016728285924,False,-0.9008990770983141,-5.472628223652551,False,-1.56603524655856,-4.807492054192306,0.053245024450085235,-6.42677232520095,-1.8464185144037562,-4.527108786347109,0.0,0.028565539501470553
56:326173:14591:326121,56,B4-B8,B4,B8,-6.597266601326822,6.597266601326822,0.0,0.0,0.0,0.0,0.0,0.0,-0.43120742710717064,7.57198844937744,-3.0,13.5,0.08475484656303944,6.335068508747316,0.09132125501390131,6.340024233461124,0.47955810015321343,0.3677177430293361,8.0,1.0,7.0,16.5,-7.5,20.0,2989.5,-1225.5,0.0,False,True,-2.381429801123204,False,-1.7079733090935552,-4.889293292233267,False,-0.6228740348270405,-5.974392566499782,-0.06966768762870672,-6.527598913698116,-2.3327592993774386,-4.264507301949384,0.006133384952409729,0.0464001768045319
56:326173:14591:326121,56,B6-B8,B6,B8,-0.22373930057595715,0.22373930057595715,0.0,0.0,0.0,0.0,0.0,0.0,-0.5692338716981808,7.43396200478643,-2.0,14.0,-0.4274826905500415,6.078949740190776,-0.40048243539549677,6.094122388256425,0.384623100456392,0.2727827433325146,7.0,0.0,7.0,16.5,-1.0,24.0,2989.5,-1359.0,0.0,False,True,-0.8470965427420047,False,-0.7834544653754199,0.5597151647994627,False,-0.2214665128148238,-0.002272787761133349,-0.017285766617860143,-0.206453533958097,-0.8619400823993975,0.6382007818234403,0.0,0.2149413212465056
56:326290:14695:326238,56,B4-B6,B4,B6,-4.680317672585915,4.680317672585915,0.0,0.0,0.0,0.0,0.0,0.0,-0.1569363461703457,7.887208585813932,0.0,17.0,0.37204592705721096,2.3879815443601995,0.37337499075782654,2.4030946233288253,0.0,0.0,3.0,0.0,3.0,17.5,-15.5,29.0,3114.5,-452.5,0.0,False,True,-0.1709920446636417,False,-0.14006267095195235,-4.5402550016339625,False,0.09665028189754747,-4.776967954483462,-0.3729454468525454,-4.307372225733369,-0.16924669142144286,-4.511070981164472,0.008342041749146375,0.017272388910461543
56:326290:14695:326238,56,B4-B8,B4,B8,-7.237662655150274,7.237662655150274,0.0,0.0,0.0,0.0,0.0,0.0,-0.09332822180179345,7.887208585813932,0.0,17.0,0.6407282033550157,2.2536404062112974,0.6453851982629137,2.2670895195762815,0.0,0.0,3.0,0.0,3.0,14.5,-12.5,21.0,2922.5,-260.5,0.0,False,True,-3.0218258549466555,False,-0.8693817053143424,-6.368280949835931,False,-0.483384314190916,-6.754278340959358,-0.14409276170370472,-7.093569893446569,-3.0181451787510416,-4.219517476399233,0.03286817083799996,0.021723270445961493
56:326290:14695:326238,56,B6-B8,B6,B8,-2.5573449825643593,2.5573449825643593,0.0,0.0,0.0,0.0,0.0,0.0,0.06360812436855223,7.980536807615725,0.0,17.0,0.2686822762978047,2.0676174426826917,0.2720102075050872,2.080402024197368,0.0,0.0,3.0,0.0,2.0,17.5,3.0,29.0,3114.5,192.0,0.0,False,True,-3.180702224730407,False,-1.111646603610771,-1.4456983789535882,False,-0.3702087159216621,-2.187136266642697,-0.23109857564669137,-2.326246406917668,-3.296069990316653,0.7387250077522935,0.04009067309642454,0.039838926009144376
56:326882:15252:326830,56,B4-B6,B4,B6,-1.6664838693065178,1.6664838693065178,0.0,0.0,0.0,0.0,0.0,0.0,0.06942557420290285,7.639882759182966,0.0,17.0,0.28242891551487426,1.6913708205190439,0.2692273723152616,1.7042552545964087,0.0,0.0,2.0,0.0,2.0,13.0,6.5,23.0,2228.0,149.5,0.0,False,True,2.842841758615755,False,-0.2742674891382257,-1.392216380168292,False,0.0986483570598391,-1.765132226366357,-0.2879048150141601,-1.3785790542923577,2.8244193922748817,-4.4909032615813995,0.00786842455106966,0.1399654632828013
56:326882:15252:326830,56,B4-B8,B4,B8,-3.1820530360378427,3.1820530360378427,0.0,0.0,0.0,0.0,0.0,0.0,-0.5028531472434752,7.709308333385869,0.0,17.0,0.33903120038260126,1.6630696780851806,0.3407009396684104,1.6685184709198344,0.0,0.0,2.0,0.0,2.0,18.5,-5.5,25.0,3684.5,-1456.5,0.0,False,True,1.0337837641657757,False,-0.2347217878597032,-2.9473312481781395,False,0.0032335051680444926,-3.1852865412058873,-0.19197185780667209,-2.9900811782311707,1.0145239032385587,-4.196576939276401,0.004030054644808743,0.010873561196735923
56:326882:15252:326830,56,B6-B8,B6,B8,-1.515569166731325,1.515569166731325,0.0,0.0,0.0,0.0,0.0,0.0,-0.572278721446378,7.639882759182966,0.0,17.0,0.056602284867727004,1.5218552203277433,0.0714735673531488,1.5339047847622034,0.0,0.0,2.0,0.0,1.0,18.5,-12.0,25.0,3684.5,-1606.0,0.0,False,True,-2.1389264088973725,False,0.08047220706688907,-1.596041373798214,False,-0.03883566217687302,-1.4767335045544518,-0.06263497717847895,-1.452934189552846,-2.1815372344935944,0.6659680677622695,0.008342041749146375,0.047720086819734386
56:327482:15810:327430,56,B4-B6,B4,B6,-4.335644427953724,4.335644427953724,0.0,0.0,0.0,0.0,0.0,0.0,-0.052735076038326945,7.939871576361883,0.0,14.0,0.3101949507406374,5.144617421279717,0.3342484977376303,5.179632700525341,0.3710123423484184,-0.04967660949498909,6.0,0.0,6.0,8.0,-5.0,12.0,2958.0,-152.0,0.0,False,True,0.17368119996854858,False,-0.43984342658197884,-3.8958010013717455,False,0.09122073865330364,-4.426865166607028,-0.053616206959709256,-4.282028220994015,0.2130144849601177,-4.548658912913842,0.0,0.11024376028321618
56:327482:15810:327430,56,B4-B8,B4,B8,-3.4844946445959266,3.4844946445959266,0.0,0.0,0.0,0.0,0.0,0.0,-0.10491510119230796,7.939871576361883,-3.0,15.5,0.14040156438627882,5.229514114456896,0.15615852167074795,5.268677688558782,0.3213357328534293,0.3213357328534293,6.0,0.0,6.0,29.5,-26.5,42.0,3116.5,-310.5,0.0,False,True,0.7313421556076918,False,-2.401025283938157,-1.0834693606577694,False,-0.3992082208742121,-3.0852864237217146,-0.05362869919926091,-3.4308659453966657,0.7252667577031471,-4.2097614022990735,0.010567049212337528,0.03708496927009676
