heldout_run,method,family,is_control,sigma_scale,k90,k95,train_runs,n_pulses,mae_ns,bias_median_ns,pred_sigma_median_ns,pull_sigma68,pull_rms,coverage68,coverage90,coverage95,ece_abs,primary_score,pairwise_sigma68_ns,pairwise_full_rms_ns,n_pair_residuals
61,control_amplitude_only_ridge,control_amplitude_only,True,1.4514538877118703,1.764278860047177,2.225217040848342,"58,59,60,62,63,65",2799,2.113967140050902,-0.6226241728903119,1.6249672258061187,1.4492693021244052,2.129173517366828,0.5226866738120758,0.7738478027867095,0.8728117184708825,0.3633538049303322,0.8288727793127986,2.2156397694682948,3.0712865527926825,2799
61,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"58,59,60,62,63,65",2799,2.1170958723436435,-0.3091986539903288,1.8286382159443844,1.3552381267663014,1.679681362500112,0.5248302965344765,0.7702750982493748,0.8374419435512683,0.4001526616648803,0.7736771705906256,2.1299643935400407,3.008059720087325,2799
61,control_shuffled_target_ridge,control_shuffled_target,True,1.5067817111214696,1.5860488949994769,1.9671395636749864,"58,59,60,62,63,65",2799,2.2301329635513643,-0.8719275726902254,1.83900066243846,1.368872933723176,1.6088738733188446,0.4998213647731332,0.759199714183637,0.8631654162200786,0.4105135048231511,0.7977764451707118,2.082563655759233,3.0000670673495677,2799
61,control_phase_scrambled_cnn,control_phase_scrambled,True,0.6674616925832627,1.847843573579852,2.355984448538876,"58,59,60,62,63,65",2799,1.514500231921324,-0.0806658578881354,1.133987260202152,1.2982894943633068,1.7943681400586209,0.5526973919256878,0.804930332261522,0.8906752411575563,0.2843970346552339,0.5940264016205622,1.267355276766277,2.631862860417288,2799
61,control_sample_permuted_cnn,control_sample_permuted,True,0.6283696127924572,1.8714064929547063,2.386289830468687,"58,59,60,62,63,65",2799,1.4349198194206625,0.0753491666196666,1.0808715583658828,1.2768489296177994,1.8228151871002212,0.5627009646302251,0.8242229367631297,0.8999642729546267,0.2458118256520184,0.5334694708534766,1.239884164147221,2.642589959457819,2799
62,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"58,59,60,61,63,65",2421,0.9182520144418712,-0.0090652672365365,1.1751000680470896,0.981134637389284,9.050217327883068,0.6906237092110699,0.8599752168525403,0.9074762494836844,0.0904722428748451,0.121088606166032,1.2355863373072515,2.464971420368809,2421
62,ridge_conformal,ridge,False,1.738320967318516,1.7092986217582071,2.120987556965413,"58,59,60,61,63,65",2421,0.9663908804025396,0.0663260946982333,1.1886228159324206,0.9553038184954092,2.033782542386497,0.704667492771582,0.9132589838909542,0.9591078066914498,0.044334283353986,0.100916693017901,1.3078104534326878,2.3457687676189103,2421
62,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.6375264230953264,1.7017483917368694,2.069162278579199,"58,59,60,61,63,65",2421,0.8776370526338279,0.0852369639345984,1.0103623535092396,0.9844853023019128,3.489963657051779,0.6852540272614622,0.8938455183808344,0.9413465510119784,0.0173619578686493,0.042980279101829,1.1166224638611892,2.1227410023719098,2421
62,mlp_heteroskedastic,mlp,False,0.8214031502476431,1.7211909167801296,2.1569865289083547,"58,59,60,61,63,65",2421,1.275292049225488,-0.1384632595453609,1.4408417438481904,0.9655356633872912,1.3147013412483204,0.6922759190417183,0.9244114002478316,0.9636513837257332,0.0476387030152829,0.0965114570664736,1.3130451639978566,2.440374558522667,2421
62,cnn_1d_heteroskedastic,cnn_1d,False,0.5700423906737726,1.8783800398864592,2.4323202901727767,"58,59,60,61,63,65",2421,1.0256232430522836,0.1209573058510216,1.0675024699976503,0.9699278616642778,1.6264637135957714,0.6914498141263941,0.9111937216026436,0.9578686493184636,0.0278121850475011,0.0685593480831998,1.170562460826158,2.3519391343546205,2421
62,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.8132116849568686,1.65588967115208,2.021584706926591,"58,59,60,61,63,65",2421,1.445174828960735,-0.0502882092126171,1.6322684142086654,0.9357621040321128,1.2334330362015395,0.6906237092110699,0.9301941346551011,0.9681949607600164,0.0563128046261875,0.1368733847361615,1.50253206572255,2.605394179749648,2421
62,control_amplitude_only_ridge,control_amplitude_only,True,1.4903224147428895,1.7946505783989006,2.3219832126322872,"58,59,60,61,63,65",2421,1.491919757393998,-0.2419186665718911,1.6389384337219497,0.9198714783554072,1.7671289813665565,0.7207765386204048,0.9343246592317224,0.9735646427096242,0.0959658405617515,0.1924837465435637,1.6504169885425426,2.694682404900332,2421
62,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"58,59,60,61,63,65",2421,1.5041716139369272,0.1130099389674725,1.7571830874258447,0.948317038696629,1.3830582600702583,0.6546881453944651,0.9033457249070632,0.952912019826518,0.0342695993391161,0.1035243915167455,1.4690048724299138,2.5841895829635657,2421
62,control_shuffled_target_ridge,control_shuffled_target,True,1.5203103816009855,1.6920166013131122,2.150987834902981,"58,59,60,61,63,65",2421,1.5146899430327223,-0.3859937260323391,1.7797205463700445,0.916357080753784,1.3733697819358452,0.7042544403139198,0.9409334985543164,0.976456009913259,0.0889439487814952,0.1903840734914117,1.4914021573216694,2.6198428945855383,2421
62,control_phase_scrambled_cnn,control_phase_scrambled,True,0.6201908768457568,1.8828542159796955,2.3634836417197844,"58,59,60,61,63,65",2421,1.0832449016125172,0.2332847117552177,1.0980298736173553,0.9707497050608505,1.8036699543851136,0.6753407682775713,0.9087154068566708,0.9549772821148286,0.0210519206939281,0.0612825143692512,1.240440556040712,2.419431763960464,2421
62,control_sample_permuted_cnn,control_sample_permuted,True,0.5572956528022806,1.9938275547620572,2.5660423941808514,"58,59,60,61,63,65",2421,0.9620870672329266,0.0617921786265966,0.9538759122159656,0.9963668521939882,1.7540856803407263,0.6794712928541925,0.9049979347377116,0.9512598099958696,0.0094864518793886,0.02265835880756,1.2053081133006394,2.334795460226984,2421
63,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"58,59,60,61,62,65",1110,0.937227634887498,-0.0069873348694393,1.2077489407969255,0.9713124444739296,5.438274051915297,0.6918918918918919,0.8648648648648649,0.9081081081081082,0.0862189189189188,0.1269839638529585,1.2887621643912948,2.402988600913277,1110
63,ridge_conformal,ridge,False,1.7182873725381675,1.7059915503409868,2.118079783038461,"58,59,60,61,62,65",1110,1.0291999180419868,0.0441578082747042,1.188660760552351,0.987744826440887,1.9138322651816664,0.6828828828828829,0.9081081081081082,0.945945945945946,0.012345045045045,0.0364868262096815,1.3934022347134791,2.412386937859671,1110
63,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.6089761749224705,1.7311077532197705,2.15334126660453,"58,59,60,61,62,65",1110,0.8835639485528429,0.0709616569106474,1.001880791735956,0.9963152322112612,2.523308355738564,0.6810810810810811,0.8954954954954955,0.9423423423423424,0.013781081081081,0.0274846567871793,1.1246029399961055,1.9541004349009248,1110
63,mlp_heteroskedastic,mlp,False,0.6884743774449447,1.9205165685263896,2.4029906566036274,"58,59,60,61,62,65",1110,1.168851635373871,0.028480449753296,1.1788587972349829,0.9136007029429694,1.4401983772289657,0.7189189189189189,0.9216216216216216,0.9522522522522524,0.0600927927927928,0.1582806778221733,1.251710578655154,2.464139118563338,1110
63,cnn_1d_heteroskedastic,cnn_1d,False,0.6034238382179444,1.993410698201986,2.5310469216142013,"58,59,60,61,62,65",1110,1.0329145520801744,-0.0605939777269632,1.0525077147122317,0.934753788564408,1.6585003263844622,0.7099099099099099,0.9126126126126126,0.9522522522522524,0.0420747747747748,0.1178460633574891,1.0686207033438346,2.4183758760425182,1110
63,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.8023511062993032,1.6720431374554394,2.0891180923092336,"58,59,60,61,62,65",1110,1.3436979686350532,-0.189063149029689,1.5181708813389143,0.9200174981258368,1.2944547326019589,0.7189189189189189,0.9225225225225224,0.9585585585585584,0.0673,0.1624642106875523,1.2526337101263505,2.591215913784002,1110
63,control_amplitude_only_ridge,control_amplitude_only,True,1.4976209978721386,1.783148554492212,2.303227545338027,"58,59,60,61,62,65",1110,1.4702229538691196,-0.2794554180395003,1.6994368661310446,0.8113899596567691,1.744538258283503,0.7783783783783784,0.9369369369369368,0.9693693693693692,0.1519846846846847,0.3575890936892261,1.5822634106683091,2.7219883242781986,1110
63,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"58,59,60,61,62,65",1110,1.4839814912003713,0.0685616611134811,1.735834350487364,0.908922230777026,1.4063106494492217,0.6801801801801802,0.9027027027027028,0.9504504504504504,0.0056729729729728,0.1141090857008205,1.3913214606535729,2.628067512304926,1110
63,control_shuffled_target_ridge,control_shuffled_target,True,1.517634337476838,1.7091369597079975,2.1650723373561185,"58,59,60,61,62,65",1110,1.52311415774791,-0.3980211842633245,1.75093669871138,0.916891024956475,1.3877535731964403,0.7117117117117117,0.9333333333333332,0.9675675675675676,0.0799126126126126,0.1805309546432514,1.418537465281287,2.62761684053129,1110
63,control_phase_scrambled_cnn,control_phase_scrambled,True,0.5920544369122003,2.0368845841186407,2.5973464931653547,"58,59,60,61,62,65",1110,1.041801802511799,0.0962670942289989,0.9993667651137128,0.94909023288628,1.7794345073503028,0.6810810810810811,0.9063063063063064,0.9378378378378378,0.0200873873873872,0.0809908221522442,1.1823994758538667,2.38968915801864,1110
63,control_sample_permuted_cnn,control_sample_permuted,True,0.6192475950360695,1.83443112961965,2.3526014752012347,"58,59,60,61,62,65",1110,1.043630489066535,-0.0170183419911502,1.0694524435667416,0.932205370771286,1.6277285812695657,0.709009009009009,0.9045045045045044,0.945945945945946,0.0348675675675674,0.1133567212319488,1.2996656682472512,2.465882077487244,1110
65,traditional_stratified_robust_width,traditional,False,1.0,1.645,1.96,"58,59,60,61,62,63",198,0.7508638189528326,0.0088274933729728,1.1346373692594112,1.0155524315714235,1.7382460795713577,0.6666666666666666,0.8686868686868687,0.898989898989899,0.0983565656565655,0.1252553709205834,1.2562960578609783,1.3391797714023868,198
65,ridge_conformal,ridge,False,1.7400618929791225,1.7102651618047453,2.1266444997824085,"58,59,60,61,62,63",198,0.9058748323828756,-0.1989595959925125,1.1789079731745011,0.9435356131458364,0.9611959445224906,0.7222222222222222,0.9393939393939394,0.9848484848484848,0.1137646464646465,0.1820181130505551,1.3936704492285832,1.3909928391406243,198
65,gradient_boosted_trees_conformal,gradient_boosted_trees,False,1.6335063795639786,1.7400190927166748,2.147290204332661,"58,59,60,61,62,63",198,0.7697762305994489,-0.0876164151213076,0.998416703037299,1.0273267111347106,1.1130987895301665,0.6666666666666666,0.8888888888888888,0.9393939393939394,0.037750505050505,0.0750613832155886,1.1240332200286625,1.2282890797852195,198
65,mlp_heteroskedastic,mlp,False,0.8325731684480038,1.7099036414085405,2.128091636264442,"58,59,60,61,62,63",198,1.2996589070037368,-0.1479647627259694,1.6684569351033325,0.8510977051709114,0.9494330767844836,0.7323232323232324,0.9292929292929292,0.9696969696969696,0.0986131313131314,0.2641999954932533,1.4747303005681132,1.623039529280785,198
65,cnn_1d_heteroskedastic,cnn_1d,False,0.5945654324166263,1.8800602341763435,2.422442731541966,"58,59,60,61,62,63",198,0.8492713346255977,0.1294956403331362,1.0850207750366645,0.817831927227641,1.0771125025797326,0.7222222222222222,0.904040404040404,0.9646464646464646,0.0582090909090909,0.2512273714318166,1.2617098179957458,1.3212050760154124,198
65,gated_waveform_tabular_cnn,new_gated_waveform_tabular_cnn,False,0.7511422346821139,1.7858048340356392,2.209896722462969,"58,59,60,61,62,63",198,1.24981712342424,0.0206282793738807,1.6278636082433229,0.7933245612634883,0.9603107500121714,0.7373737373737373,0.9444444444444444,0.9696969696969696,0.1188151515151515,0.3417692263340965,1.421498628044712,1.6057806316369534,198
65,control_amplitude_only_ridge,control_amplitude_only,True,1.4833500041022565,1.778584592003015,2.2924431184724594,"58,59,60,61,62,63",198,1.403621552159477,-0.4029378524792193,1.761502178629049,0.8600425789267483,0.9698117760767522,0.7575757575757576,0.9494949494949496,0.9848484848484848,0.1592191919191919,0.3167916347787342,1.689341293252737,1.8115432195933137,198
65,control_run_only_width,control_run_only,True,1.0,1.645,1.96,"58,59,60,61,62,63",198,1.3769021139266415,0.037189077752064,1.785770863776827,0.933363358101906,0.9636722017742894,0.6868686868686869,0.914141414141414,0.9646464646464646,0.0329565656565656,0.1174509161924278,1.49464007626968,1.6991283591200737,198
65,control_shuffled_target_ridge,control_shuffled_target,True,1.5238698793176293,1.660677295133869,2.0983793292850863,"58,59,60,61,62,63",198,1.4354111046480162,-0.4330984020651911,1.8083298603316236,0.9650980263216478,0.9725925141781568,0.702020202020202,0.9444444444444444,0.9747474747474748,0.0885121212121211,0.1414973934937896,1.482277971549807,1.7098028721918233,198
65,control_phase_scrambled_cnn,control_phase_scrambled,True,0.5942931815969998,1.946167685312847,2.504316269946666,"58,59,60,61,62,63",198,0.8511962276580727,0.0172264677119891,1.0386191517249426,0.8767851252529073,1.1243262393469713,0.7171717171717171,0.904040404040404,0.9646464646464646,0.0531585858585859,0.186759652122928,1.305611899914557,1.3589382783826924,198
65,control_sample_permuted_cnn,control_sample_permuted,True,0.623600334476388,1.9792688786886352,2.5156976951340413,"58,59,60,61,62,63",198,0.869318672498355,-0.0776024780851827,1.0750848808735345,1.0274586475059715,1.106711506965935,0.6717171717171717,0.9242424242424242,0.9848484848484848,0.0700737373737373,0.1082832336884444,1.2331042096707585,1.279677026165123,198
