tier,method,run,pair_a,pair_b,cov_ns2
raw_loose500,traditional_b_only,49,B2-B8,B6-B8,-10.292105663709698
raw_loose500,traditional_b_only,49,B4-B6,B4-B8,27.208884107520717
raw_loose500,traditional_b_only,49,B4-B6,B6-B8,14.49126600152259
raw_loose500,traditional_b_only,49,B4-B8,B6-B8,50.05604449444827
raw_loose500,traditional_b_only,50,B2-B4,B2-B6,300.07232142039703
raw_loose500,traditional_b_only,50,B2-B4,B2-B8,147.90640560871833
raw_loose500,traditional_b_only,50,B2-B4,B4-B6,-94.95258006282629
raw_loose500,traditional_b_only,50,B2-B4,B4-B8,-72.53423737076687
raw_loose500,traditional_b_only,50,B2-B4,B6-B8,-47.34729676129029
raw_loose500,traditional_b_only,50,B2-B6,B2-B8,158.16601119955527
raw_loose500,traditional_b_only,50,B2-B6,B4-B6,-23.150192713326042
raw_loose500,traditional_b_only,50,B2-B6,B4-B8,-48.71538070986971
raw_loose500,traditional_b_only,50,B2-B6,B6-B8,-62.46991566166649
raw_loose500,traditional_b_only,50,B2-B8,B4-B6,-22.473431894418923
raw_loose500,traditional_b_only,50,B2-B8,B4-B8,-10.826977073470168
raw_loose500,traditional_b_only,50,B2-B8,B6-B8,-17.088772598694366
raw_loose500,traditional_b_only,50,B4-B6,B4-B8,47.64305133548012
raw_loose500,traditional_b_only,50,B4-B6,B6-B8,21.074683631007904
raw_loose500,traditional_b_only,50,B4-B8,B6-B8,66.69029645010961
raw_loose500,traditional_b_only,51,B2-B4,B2-B6,294.91537070901086
raw_loose500,traditional_b_only,51,B2-B4,B2-B8,231.98003481128688
raw_loose500,traditional_b_only,51,B2-B4,B4-B6,-201.8605701358146
raw_loose500,traditional_b_only,51,B2-B4,B4-B8,-308.5435078025095
raw_loose500,traditional_b_only,51,B2-B4,B6-B8,-6.36156606533437
raw_loose500,traditional_b_only,51,B2-B6,B2-B8,310.16486407927806
raw_loose500,traditional_b_only,51,B2-B6,B4-B6,26.786853118446494
raw_loose500,traditional_b_only,51,B2-B6,B4-B8,114.82280000799283
raw_loose500,traditional_b_only,51,B2-B6,B6-B8,-42.939520678524886
raw_loose500,traditional_b_only,51,B2-B8,B4-B6,117.99178539823953
raw_loose500,traditional_b_only,51,B2-B8,B4-B8,143.03682790364235
raw_loose500,traditional_b_only,51,B2-B8,B6-B8,8.919740809381668
raw_loose500,traditional_b_only,51,B4-B6,B4-B8,417.3954943419437
raw_loose500,traditional_b_only,51,B4-B6,B6-B8,-6.107853128456872
raw_loose500,traditional_b_only,51,B4-B8,B6-B8,45.85014816752077
raw_loose500,traditional_b_only,52,B2-B4,B2-B6,215.2379038124754
raw_loose500,traditional_b_only,52,B2-B4,B2-B8,167.5119668641311
raw_loose500,traditional_b_only,52,B2-B4,B4-B6,-42.405939757357615
raw_loose500,traditional_b_only,52,B2-B4,B4-B8,-42.558031537838794
raw_loose500,traditional_b_only,52,B2-B4,B6-B8,-28.855127764083374
raw_loose500,traditional_b_only,52,B2-B6,B2-B8,184.2580481121862
raw_loose500,traditional_b_only,52,B2-B6,B4-B6,22.243080600514194
raw_loose500,traditional_b_only,52,B2-B6,B4-B8,-15.676624078912338
raw_loose500,traditional_b_only,52,B2-B6,B6-B8,-27.929805830565996
raw_loose500,traditional_b_only,52,B2-B8,B4-B6,-7.579434799408176
raw_loose500,traditional_b_only,52,B2-B8,B4-B8,31.078378118134307
raw_loose500,traditional_b_only,52,B2-B8,B6-B8,15.727519937231127
raw_loose500,traditional_b_only,52,B4-B6,B4-B8,37.787734000206896
raw_loose500,traditional_b_only,52,B4-B6,B6-B8,21.330766198930654
raw_loose500,traditional_b_only,52,B4-B8,B6-B8,64.00109407860178
raw_loose500,traditional_b_only,53,B2-B4,B2-B6,209.2765634939792
raw_loose500,traditional_b_only,53,B2-B4,B2-B8,177.87955553548122
raw_loose500,traditional_b_only,53,B2-B4,B4-B6,-91.46170733103033
raw_loose500,traditional_b_only,53,B2-B4,B4-B8,-92.00596306706376
raw_loose500,traditional_b_only,53,B2-B4,B6-B8,-46.4340681776427
raw_loose500,traditional_b_only,53,B2-B6,B2-B8,157.686116266288
raw_loose500,traditional_b_only,53,B2-B6,B4-B6,-32.38015813732707
raw_loose500,traditional_b_only,53,B2-B6,B4-B8,-47.73758167545069
raw_loose500,traditional_b_only,53,B2-B6,B6-B8,-50.92407771958378
raw_loose500,traditional_b_only,53,B2-B8,B4-B6,-49.336133068350186
raw_loose500,traditional_b_only,53,B2-B8,B4-B8,-13.062798148008742
raw_loose500,traditional_b_only,53,B2-B8,B6-B8,-6.784014286603224
raw_loose500,traditional_b_only,53,B4-B6,B4-B8,67.47792684625584
raw_loose500,traditional_b_only,53,B4-B6,B6-B8,21.639522771293752
raw_loose500,traditional_b_only,53,B4-B8,B6-B8,68.88451321964526
raw_loose500,traditional_b_only,54,B2-B4,B2-B6,283.36824335063636
raw_loose500,traditional_b_only,54,B2-B4,B2-B8,417.23688796506866
raw_loose500,traditional_b_only,54,B2-B4,B4-B6,-121.84485807565429
raw_loose500,traditional_b_only,54,B2-B4,B4-B8,-75.86822211163914
raw_loose500,traditional_b_only,54,B2-B4,B6-B8,-64.46283313897462
raw_loose500,traditional_b_only,54,B2-B6,B2-B8,411.04019230973773
raw_loose500,traditional_b_only,54,B2-B6,B4-B6,17.507374033102295
raw_loose500,traditional_b_only,54,B2-B6,B4-B8,-62.45271660964353
raw_loose500,traditional_b_only,54,B2-B6,B6-B8,-77.209553233222
raw_loose500,traditional_b_only,54,B2-B8,B4-B6,-87.99103996900158
raw_loose500,traditional_b_only,54,B2-B8,B4-B8,15.099753611534473
raw_loose500,traditional_b_only,54,B2-B8,B6-B8,-10.040779744281508
raw_loose500,traditional_b_only,54,B4-B6,B4-B8,30.922928266325926
raw_loose500,traditional_b_only,54,B4-B6,B6-B8,11.556920268363555
raw_loose500,traditional_b_only,54,B4-B8,B6-B8,83.9848933769809
raw_loose500,traditional_b_only,55,B2-B4,B2-B6,256.2734956344831
raw_loose500,traditional_b_only,55,B2-B4,B2-B8,218.7488564679918
raw_loose500,traditional_b_only,55,B2-B4,B4-B6,-47.060179734212845
raw_loose500,traditional_b_only,55,B2-B4,B4-B8,-62.84468103336531
raw_loose500,traditional_b_only,55,B2-B4,B6-B8,-37.59799464829659
raw_loose500,traditional_b_only,55,B2-B6,B2-B8,214.64250979900956
raw_loose500,traditional_b_only,55,B2-B6,B4-B6,-3.1038853186088895
raw_loose500,traditional_b_only,55,B2-B6,B4-B8,-38.68665912078011
raw_loose500,traditional_b_only,55,B2-B6,B6-B8,-58.0360303944041
raw_loose500,traditional_b_only,55,B2-B8,B4-B6,-30.273000349462887
raw_loose500,traditional_b_only,55,B2-B8,B4-B8,-3.5467778523977214
raw_loose500,traditional_b_only,55,B2-B8,B6-B8,-15.023350311252235
raw_loose500,traditional_b_only,55,B4-B6,B4-B8,48.494534315486916
raw_loose500,traditional_b_only,55,B4-B6,B6-B8,14.939641476628974
raw_loose500,traditional_b_only,55,B4-B8,B6-B8,60.5005255359959
raw_loose500,traditional_b_only,56,B2-B4,B2-B6,224.85826902644357
raw_loose500,traditional_b_only,56,B2-B4,B2-B8,239.1750252762991
raw_loose500,traditional_b_only,56,B2-B4,B4-B6,-85.53566350832246
raw_loose500,traditional_b_only,56,B2-B4,B4-B8,-49.93954329274363
raw_loose500,traditional_b_only,56,B2-B4,B6-B8,-35.793461616398254
raw_loose500,traditional_b_only,56,B2-B6,B2-B8,230.0509239777878
raw_loose500,traditional_b_only,56,B2-B6,B4-B6,-19.043021492136443
raw_loose500,traditional_b_only,56,B2-B6,B4-B8,-50.13061747826812
raw_loose500,traditional_b_only,56,B2-B6,B6-B8,-55.59604376357557
raw_loose500,traditional_b_only,56,B2-B8,B4-B6,-50.73349683839273
raw_loose500,traditional_b_only,56,B2-B8,B4-B8,31.17650489650397
raw_loose500,traditional_b_only,56,B2-B8,B6-B8,33.811882749168994
raw_loose500,traditional_b_only,56,B4-B6,B4-B8,21.540365433691097
raw_loose500,traditional_b_only,56,B4-B6,B6-B8,4.734008319336565
raw_loose500,traditional_b_only,56,B4-B8,B6-B8,97.82571630165114
raw_loose500,traditional_b_only,57,B2-B4,B2-B6,258.3451685972393
raw_loose500,traditional_b_only,57,B2-B4,B2-B8,296.3528266249078
raw_loose500,traditional_b_only,57,B2-B4,B4-B6,-45.68948378893167
raw_loose500,traditional_b_only,57,B2-B4,B4-B8,-48.661683230918456
raw_loose500,traditional_b_only,57,B2-B4,B6-B8,-36.21676250858092
raw_loose500,traditional_b_only,57,B2-B6,B2-B8,315.69712737279417
raw_loose500,traditional_b_only,57,B2-B6,B4-B6,-3.9244605527352547
raw_loose500,traditional_b_only,57,B2-B6,B4-B8,-34.59443215253405
raw_loose500,traditional_b_only,57,B2-B6,B6-B8,-53.9375004792378
raw_loose500,traditional_b_only,57,B2-B8,B4-B6,-30.109677503234373
raw_loose500,traditional_b_only,57,B2-B8,B4-B8,13.519160772208465
raw_loose500,traditional_b_only,57,B2-B8,B6-B8,4.320071631929159
raw_loose500,traditional_b_only,57,B4-B6,B4-B8,37.01196717410288
raw_loose500,traditional_b_only,57,B4-B6,B6-B8,9.083038133552078
raw_loose500,traditional_b_only,57,B4-B8,B6-B8,63.414451784605795
raw_loose500,traditional_b_only,58,B2-B4,B2-B6,323.19655087644657
raw_loose500,traditional_b_only,58,B2-B4,B2-B8,240.0604311488461
raw_loose500,traditional_b_only,58,B2-B4,B4-B6,-81.96540931649959
raw_loose500,traditional_b_only,58,B2-B4,B4-B8,-74.705203971923
raw_loose500,traditional_b_only,58,B2-B4,B6-B8,-17.733257484530185
raw_loose500,traditional_b_only,58,B2-B6,B2-B8,274.8960528667814
raw_loose500,traditional_b_only,58,B2-B6,B4-B6,0.07980032395022875
raw_loose500,traditional_b_only,58,B2-B6,B4-B8,8.355560897176279
raw_loose500,traditional_b_only,58,B2-B6,B6-B8,-54.67930433804975
raw_loose500,traditional_b_only,58,B2-B8,B4-B6,0.7744940729288662
raw_loose500,traditional_b_only,58,B2-B8,B4-B8,86.09784668881552
raw_loose500,traditional_b_only,58,B2-B8,B6-B8,35.74791714158215
raw_loose500,traditional_b_only,58,B4-B6,B4-B8,78.74983586221973
raw_loose500,traditional_b_only,58,B4-B6,B6-B8,-28.65821385022287
raw_loose500,traditional_b_only,58,B4-B8,B6-B8,61.9011476683632
raw_loose500,traditional_b_only,59,B2-B4,B2-B6,82.27975859959133
raw_loose500,traditional_b_only,59,B2-B4,B2-B8,75.7023429526303
raw_loose500,traditional_b_only,59,B2-B4,B4-B6,-34.28065285952707
raw_loose500,traditional_b_only,59,B2-B4,B4-B8,-21.441588411297307
raw_loose500,traditional_b_only,59,B2-B4,B6-B8,-1.1972405021988037
raw_loose500,traditional_b_only,59,B2-B6,B2-B8,90.52797130890838
raw_loose500,traditional_b_only,59,B2-B6,B4-B6,32.03752830958752
raw_loose500,traditional_b_only,59,B2-B6,B4-B8,9.459449099192389
raw_loose500,traditional_b_only,59,B2-B6,B6-B8,-10.478916362905494
raw_loose500,traditional_b_only,59,B2-B8,B4-B6,10.713155671675324
raw_loose500,traditional_b_only,59,B2-B8,B4-B8,62.12235223667735
raw_loose500,traditional_b_only,59,B2-B8,B6-B8,47.81427178456581
raw_loose500,traditional_b_only,59,B4-B6,B4-B8,31.152315157160462
raw_loose500,traditional_b_only,59,B4-B6,B6-B8,-2.9882227070731413
raw_loose500,traditional_b_only,59,B4-B8,B6-B8,55.20158810800268
raw_loose500,traditional_b_only,60,B2-B4,B2-B6,46.011817955834125
raw_loose500,traditional_b_only,60,B2-B4,B2-B8,58.06400133302996
raw_loose500,traditional_b_only,60,B2-B4,B4-B6,-53.38821734751739
raw_loose500,traditional_b_only,60,B2-B4,B4-B8,-38.93938292425969
raw_loose500,traditional_b_only,60,B2-B4,B6-B8,7.064036253096073
raw_loose500,traditional_b_only,60,B2-B6,B2-B8,65.81579219190336
raw_loose500,traditional_b_only,60,B2-B6,B4-B6,40.017694233554955
raw_loose500,traditional_b_only,60,B2-B6,B4-B8,13.624369804969012
raw_loose500,traditional_b_only,60,B2-B6,B6-B8,-19.996438540991466
raw_loose500,traditional_b_only,60,B2-B8,B4-B6,10.67180679628261
raw_loose500,traditional_b_only,60,B2-B8,B4-B8,60.459891056803144
raw_loose500,traditional_b_only,60,B2-B8,B6-B8,51.54134909854075
raw_loose500,traditional_b_only,60,B4-B6,B4-B8,48.9861571076588
raw_loose500,traditional_b_only,60,B4-B6,B6-B8,-19.155352320410362
raw_loose500,traditional_b_only,60,B4-B8,B6-B8,51.64802919391041
raw_loose500,traditional_b_only,61,B2-B4,B2-B6,55.10231160006914
raw_loose500,traditional_b_only,61,B2-B4,B2-B8,46.408430874622084
raw_loose500,traditional_b_only,61,B2-B4,B4-B6,-71.32030011621796
raw_loose500,traditional_b_only,61,B2-B4,B4-B8,-35.09293756666405
raw_loose500,traditional_b_only,61,B2-B4,B6-B8,9.800606108605015
raw_loose500,traditional_b_only,61,B2-B6,B2-B8,73.08429926154221
raw_loose500,traditional_b_only,61,B2-B6,B4-B6,48.945447930719496
raw_loose500,traditional_b_only,61,B2-B6,B4-B8,30.17542784591273
raw_loose500,traditional_b_only,61,B2-B6,B6-B8,-11.662157812661098
raw_loose500,traditional_b_only,61,B2-B8,B4-B6,26.525332954293813
raw_loose500,traditional_b_only,61,B2-B8,B4-B8,110.75729502776959
raw_loose500,traditional_b_only,61,B2-B8,B6-B8,77.77958387302711
raw_loose500,traditional_b_only,61,B4-B6,B4-B8,60.691760360766814
raw_loose500,traditional_b_only,61,B4-B6,B6-B8,-14.730218177453818
raw_loose500,traditional_b_only,61,B4-B8,B6-B8,75.38034584743511
raw_loose500,traditional_b_only,62,B2-B4,B2-B6,78.76481152492576
raw_loose500,traditional_b_only,62,B2-B4,B2-B8,55.855999897124555
raw_loose500,traditional_b_only,62,B2-B4,B4-B6,-45.39324813160485
raw_loose500,traditional_b_only,62,B2-B4,B4-B8,-22.79787895737914
raw_loose500,traditional_b_only,62,B2-B4,B6-B8,0.24999810394962868
raw_loose500,traditional_b_only,62,B2-B6,B2-B8,68.66711902086571
raw_loose500,traditional_b_only,62,B2-B6,B4-B6,35.09198901677423
raw_loose500,traditional_b_only,62,B2-B6,B4-B8,6.6516410684480896
raw_loose500,traditional_b_only,62,B2-B6,B6-B8,-10.872316293282111
raw_loose500,traditional_b_only,62,B2-B8,B4-B6,8.761607686275408
raw_loose500,traditional_b_only,62,B2-B8,B4-B8,56.62278754694529
raw_loose500,traditional_b_only,62,B2-B8,B6-B8,50.894509056100574
raw_loose500,traditional_b_only,62,B4-B6,B4-B8,29.92113012777039
raw_loose500,traditional_b_only,62,B4-B6,B6-B8,-5.782462404949689
raw_loose500,traditional_b_only,62,B4-B8,B6-B8,55.747510848496134
raw_loose500,traditional_b_only,63,B2-B4,B2-B6,120.60485761240379
raw_loose500,traditional_b_only,63,B2-B4,B2-B8,108.53855651833278
raw_loose500,traditional_b_only,63,B2-B4,B4-B6,-53.72223509163505
raw_loose500,traditional_b_only,63,B2-B4,B4-B8,-20.89741865740693
raw_loose500,traditional_b_only,63,B2-B4,B6-B8,-5.316075754925506
raw_loose500,traditional_b_only,63,B2-B6,B2-B8,121.6351243014335
raw_loose500,traditional_b_only,63,B2-B6,B4-B6,19.696021205915894
raw_loose500,traditional_b_only,63,B2-B6,B4-B8,3.13874218004045
raw_loose500,traditional_b_only,63,B2-B6,B6-B8,-13.418249546720412
raw_loose500,traditional_b_only,63,B2-B8,B4-B6,5.6391054308143
raw_loose500,traditional_b_only,63,B2-B8,B4-B8,43.633340234644535
raw_loose500,traditional_b_only,63,B2-B8,B6-B8,34.22337543416361
raw_loose500,traditional_b_only,63,B4-B6,B4-B8,28.963526474286194
raw_loose500,traditional_b_only,63,B4-B6,B6-B8,3.0024788187797196
raw_loose500,traditional_b_only,63,B4-B8,B6-B8,50.626253306507806
raw_loose500,traditional_b_only,65,B2-B4,B2-B6,343.8220000763299
raw_loose500,traditional_b_only,65,B2-B4,B2-B8,334.3339635439344
raw_loose500,traditional_b_only,65,B2-B4,B4-B6,-71.97073117111691
raw_loose500,traditional_b_only,65,B2-B4,B4-B8,-35.56096316130653
raw_loose500,traditional_b_only,65,B2-B4,B6-B8,-18.890635826757055
raw_loose500,traditional_b_only,65,B2-B6,B2-B8,320.83127055480116
raw_loose500,traditional_b_only,65,B2-B6,B4-B6,-4.5330042031971205
raw_loose500,traditional_b_only,65,B2-B6,B4-B8,-22.58252729075416
raw_loose500,traditional_b_only,65,B2-B6,B6-B8,-32.29979045362277
raw_loose500,traditional_b_only,65,B2-B8,B4-B6,-9.511418341767751
raw_loose500,traditional_b_only,65,B2-B8,B4-B8,18.972636336364364
raw_loose500,traditional_b_only,65,B2-B8,B6-B8,-2.8772618786292616
raw_loose500,traditional_b_only,65,B4-B6,B4-B8,33.96469654574314
raw_loose500,traditional_b_only,65,B4-B6,B6-B8,15.354959435744103
raw_loose500,traditional_b_only,65,B4-B8,B6-B8,44.5823889816542
raw_loose500,traditional_b_plus_sorted_a,44,B2-B4,B2-B6,190.38506469235315
raw_loose500,traditional_b_plus_sorted_a,44,B2-B4,B2-B8,404.5533595118414
raw_loose500,traditional_b_plus_sorted_a,44,B2-B4,B4-B6,-46.66666115852297
raw_loose500,traditional_b_plus_sorted_a,44,B2-B4,B4-B8,-68.24640416389273
raw_loose500,traditional_b_plus_sorted_a,44,B2-B4,B6-B8,-27.27879200312314
raw_loose500,traditional_b_plus_sorted_a,44,B2-B6,B2-B8,376.6451863700196
raw_loose500,traditional_b_plus_sorted_a,44,B2-B6,B4-B6,-9.632643570299093
raw_loose500,traditional_b_plus_sorted_a,44,B2-B6,B4-B8,-52.58103966856752
raw_loose500,traditional_b_plus_sorted_a,44,B2-B6,B6-B8,-39.03814714753782
raw_loose500,traditional_b_plus_sorted_a,44,B2-B8,B4-B6,-81.29499065914148
raw_loose500,traditional_b_plus_sorted_a,44,B2-B8,B4-B8,-52.04672209998403
raw_loose500,traditional_b_plus_sorted_a,44,B2-B8,B6-B8,-34.44978452453224
raw_loose500,traditional_b_plus_sorted_a,44,B4-B6,B4-B8,25.957181990983027
raw_loose500,traditional_b_plus_sorted_a,44,B4-B6,B6-B8,12.860578935995916
raw_loose500,traditional_b_plus_sorted_a,44,B4-B8,B6-B8,14.402715786392202
raw_loose500,traditional_b_plus_sorted_a,45,B2-B4,B2-B6,446.69061594582325
raw_loose500,traditional_b_plus_sorted_a,45,B2-B4,B2-B8,538.9694774405771
raw_loose500,traditional_b_plus_sorted_a,45,B2-B4,B4-B6,-64.36741125820545
raw_loose500,traditional_b_plus_sorted_a,45,B2-B4,B4-B8,-78.56923629638524
raw_loose500,traditional_b_plus_sorted_a,45,B2-B4,B6-B8,-67.91730527767947
raw_loose500,traditional_b_plus_sorted_a,45,B2-B6,B2-B8,525.7438354980576
raw_loose500,traditional_b_plus_sorted_a,45,B2-B6,B4-B6,-16.92912660580514
raw_loose500,traditional_b_plus_sorted_a,45,B2-B6,B4-B8,-67.72587464035317
raw_loose500,traditional_b_plus_sorted_a,45,B2-B6,B6-B8,-85.72194543372373
raw_loose500,traditional_b_plus_sorted_a,45,B2-B8,B4-B6,-37.563935317650106
raw_loose500,traditional_b_plus_sorted_a,45,B2-B8,B4-B8,27.905145243261778
raw_loose500,traditional_b_plus_sorted_a,45,B2-B8,B6-B8,15.762821803200001
raw_loose500,traditional_b_plus_sorted_a,45,B4-B6,B4-B8,26.22192885697228
raw_loose500,traditional_b_plus_sorted_a,45,B4-B6,B6-B8,4.538860937198054
raw_loose500,traditional_b_plus_sorted_a,45,B4-B8,B6-B8,111.37110294368568
raw_loose500,traditional_b_plus_sorted_a,47,B2-B4,B2-B6,143.75241155500623
raw_loose500,traditional_b_plus_sorted_a,47,B2-B4,B2-B8,213.9608482538203
raw_loose500,traditional_b_plus_sorted_a,47,B2-B4,B4-B6,-76.30235954902892
raw_loose500,traditional_b_plus_sorted_a,47,B2-B4,B4-B8,-119.1355386619332
raw_loose500,traditional_b_plus_sorted_a,47,B2-B4,B6-B8,-41.32836706662169
raw_loose500,traditional_b_plus_sorted_a,47,B2-B6,B2-B8,183.7658959907945
raw_loose500,traditional_b_plus_sorted_a,47,B2-B6,B4-B6,-3.0858070066549317
raw_loose500,traditional_b_plus_sorted_a,47,B2-B6,B4-B8,-67.90148846578474
raw_loose500,traditional_b_plus_sorted_a,47,B2-B6,B6-B8,-25.74462615019548
raw_loose500,traditional_b_plus_sorted_a,47,B2-B8,B4-B6,-76.99095200584138
raw_loose500,traditional_b_plus_sorted_a,47,B2-B8,B4-B8,-10.87473224246322
raw_loose500,traditional_b_plus_sorted_a,47,B2-B8,B6-B8,22.382591653449317
raw_loose500,traditional_b_plus_sorted_a,47,B4-B6,B4-B8,42.00946566038586
raw_loose500,traditional_b_plus_sorted_a,47,B4-B6,B6-B8,11.736972947014923
raw_loose500,traditional_b_plus_sorted_a,47,B4-B8,B6-B8,59.86419075065974
raw_loose500,traditional_b_plus_sorted_a,48,B2-B4,B2-B6,309.5465215371341
raw_loose500,traditional_b_plus_sorted_a,48,B2-B4,B2-B8,155.24870455812854
raw_loose500,traditional_b_plus_sorted_a,48,B2-B4,B4-B6,-58.70456342124789
raw_loose500,traditional_b_plus_sorted_a,48,B2-B4,B4-B8,-42.08535591052027
raw_loose500,traditional_b_plus_sorted_a,48,B2-B4,B6-B8,-11.8375270440287
raw_loose500,traditional_b_plus_sorted_a,48,B2-B6,B2-B8,149.56746589923725
raw_loose500,traditional_b_plus_sorted_a,48,B2-B6,B4-B6,4.721703265929404
raw_loose500,traditional_b_plus_sorted_a,48,B2-B6,B4-B8,-17.73060042142605
raw_loose500,traditional_b_plus_sorted_a,48,B2-B6,B6-B8,-16.81915149618997
raw_loose500,traditional_b_plus_sorted_a,48,B2-B8,B4-B6,-16.308748281685943
raw_loose500,traditional_b_plus_sorted_a,48,B2-B8,B4-B8,23.816436190388146
raw_loose500,traditional_b_plus_sorted_a,48,B2-B8,B6-B8,27.601571411964667
raw_loose500,traditional_b_plus_sorted_a,48,B4-B6,B4-B8,48.11645720553399
raw_loose500,traditional_b_plus_sorted_a,48,B4-B6,B6-B8,18.246911636621043
raw_loose500,traditional_b_plus_sorted_a,48,B4-B8,B6-B8,59.8847162471534
raw_loose500,traditional_b_plus_sorted_a,49,B2-B4,B2-B6,248.18744655453708
raw_loose500,traditional_b_plus_sorted_a,49,B2-B4,B2-B8,416.1823805266888
raw_loose500,traditional_b_plus_sorted_a,49,B2-B4,B4-B6,-99.0120549646405
raw_loose500,traditional_b_plus_sorted_a,49,B2-B4,B4-B8,-56.04847450716637
raw_loose500,traditional_b_plus_sorted_a,49,B2-B4,B6-B8,-44.32279871062126
raw_loose500,traditional_b_plus_sorted_a,49,B2-B6,B2-B8,396.1633775869014
raw_loose500,traditional_b_plus_sorted_a,49,B2-B6,B4-B6,0.16826266048837982
raw_loose500,traditional_b_plus_sorted_a,49,B2-B6,B4-B8,-45.45663955151448
raw_loose500,traditional_b_plus_sorted_a,49,B2-B6,B6-B8,-46.97904942378231
raw_loose500,traditional_b_plus_sorted_a,49,B2-B8,B4-B6,-37.096388429766755
raw_loose500,traditional_b_plus_sorted_a,49,B2-B8,B4-B8,-18.344806166750033
raw_loose500,traditional_b_plus_sorted_a,49,B2-B8,B6-B8,-10.058352418829436
raw_loose500,traditional_b_plus_sorted_a,49,B4-B6,B4-B8,27.078274252318913
raw_loose500,traditional_b_plus_sorted_a,49,B4-B6,B6-B8,14.630634160579156
raw_loose500,traditional_b_plus_sorted_a,49,B4-B8,B6-B8,50.253754541653116
raw_loose500,traditional_b_plus_sorted_a,50,B2-B4,B2-B6,299.63632790050286
raw_loose500,traditional_b_plus_sorted_a,50,B2-B4,B2-B8,148.21924412705022
raw_loose500,traditional_b_plus_sorted_a,50,B2-B4,B4-B6,-95.13202468813401
raw_loose500,traditional_b_plus_sorted_a,50,B2-B4,B4-B8,-72.37585447245507
raw_loose500,traditional_b_plus_sorted_a,50,B2-B4,B6-B8,-47.13604843456328
raw_loose500,traditional_b_plus_sorted_a,50,B2-B6,B2-B8,158.46068148794885
raw_loose500,traditional_b_plus_sorted_a,50,B2-B6,B4-B6,-23.310708800912707
raw_loose500,traditional_b_plus_sorted_a,50,B2-B6,B4-B8,-48.52265937069186
raw_loose500,traditional_b_plus_sorted_a,50,B2-B6,B6-B8,-62.29532998591022
raw_loose500,traditional_b_plus_sorted_a,50,B2-B8,B4-B6,-22.269993366041874
raw_loose500,traditional_b_plus_sorted_a,50,B2-B8,B4-B8,-10.656378478054338
raw_loose500,traditional_b_plus_sorted_a,50,B2-B8,B6-B8,-16.97097019985692
raw_loose500,traditional_b_plus_sorted_a,50,B4-B6,B4-B8,47.802622281668334
raw_loose500,traditional_b_plus_sorted_a,50,B4-B6,B6-B8,21.32181470436468
raw_loose500,traditional_b_plus_sorted_a,50,B4-B8,B6-B8,66.90640956919331
raw_loose500,traditional_b_plus_sorted_a,51,B2-B4,B2-B6,295.59906668368916
raw_loose500,traditional_b_plus_sorted_a,51,B2-B4,B2-B8,232.34165622021482
raw_loose500,traditional_b_plus_sorted_a,51,B2-B4,B4-B6,-201.9053826960624
raw_loose500,traditional_b_plus_sorted_a,51,B2-B4,B4-B8,-309.23289386546253
raw_loose500,traditional_b_plus_sorted_a,51,B2-B4,B6-B8,-6.234263406512072
raw_loose500,traditional_b_plus_sorted_a,51,B2-B6,B2-B8,309.631214175259
raw_loose500,traditional_b_plus_sorted_a,51,B2-B6,B4-B6,26.46891837414626
raw_loose500,traditional_b_plus_sorted_a,51,B2-B6,B4-B8,112.91127601292023
raw_loose500,traditional_b_plus_sorted_a,51,B2-B6,B6-B8,-43.67947145076387
raw_loose500,traditional_b_plus_sorted_a,51,B2-B8,B4-B6,116.0922643249863
raw_loose500,traditional_b_plus_sorted_a,51,B2-B8,B4-B8,140.97660213751593
raw_loose500,traditional_b_plus_sorted_a,51,B2-B8,B6-B8,7.935814196147664
raw_loose500,traditional_b_plus_sorted_a,51,B4-B6,B4-B8,414.88848079845644
raw_loose500,traditional_b_plus_sorted_a,51,B4-B6,B6-B8,-7.660339458059256
raw_loose500,traditional_b_plus_sorted_a,51,B4-B8,B6-B8,43.92953373161891
raw_loose500,traditional_b_plus_sorted_a,52,B2-B4,B2-B6,215.2270618406584
raw_loose500,traditional_b_plus_sorted_a,52,B2-B4,B2-B8,167.70437281889176
raw_loose500,traditional_b_plus_sorted_a,52,B2-B4,B4-B6,-42.30048407410122
raw_loose500,traditional_b_plus_sorted_a,52,B2-B4,B4-B8,-42.61808964068057
raw_loose500,traditional_b_plus_sorted_a,52,B2-B4,B6-B8,-28.7602340238197
raw_loose500,traditional_b_plus_sorted_a,52,B2-B6,B2-B8,183.92255477173632
raw_loose500,traditional_b_plus_sorted_a,52,B2-B6,B4-B6,22.14811220233462
raw_loose500,traditional_b_plus_sorted_a,52,B2-B6,B4-B8,-15.95716163364804
raw_loose500,traditional_b_plus_sorted_a,52,B2-B6,B6-B8,-28.345446496553354
raw_loose500,traditional_b_plus_sorted_a,52,B2-B8,B4-B6,-7.896824603573496
raw_loose500,traditional_b_plus_sorted_a,52,B2-B8,B4-B8,30.4438773200471
raw_loose500,traditional_b_plus_sorted_a,52,B2-B8,B6-B8,14.825005232309751
raw_loose500,traditional_b_plus_sorted_a,52,B4-B6,B4-B8,37.195325831445004
raw_loose500,traditional_b_plus_sorted_a,52,B4-B6,B6-B8,20.888059702058612
raw_loose500,traditional_b_plus_sorted_a,52,B4-B8,B6-B8,63.20236522424668
raw_loose500,traditional_b_plus_sorted_a,53,B2-B4,B2-B6,210.59417226986753
