row_id,method,run,label_injected,score,threshold,veto,pool_level,pool_clean,exact_stratum_available
61:518989:14135:129977:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:519057:14199:130045:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519057:14199:130045:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519121:14257:130109:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519121:14257:130109:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519125:14261:130113:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519125:14261:130113:injected_two_pulse,traditional timing/template reference,61,1,2.3333333333333335,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:519191:14322:130179:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:519191:14322:130179:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:519227:14356:130215:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:519227:14356:130215:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:519538:14651:130526:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519538:14651:130526:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519544:14657:130532:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519544:14657:130532:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:519965:15050:130953:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:519965:15050:130953:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:519992:15073:130980:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:519992:15073:130980:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:520109:15180:131097:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520109:15180:131097:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520431:15487:131419:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520431:15487:131419:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520533:15583:131521:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520533:15583:131521:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520576:15621:131564:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:520576:15621:131564:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:520682:15720:131670:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,82,True
61:520682:15720:131670:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:520702:15740:131690:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:520702:15740:131690:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:520763:15796:131751:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520763:15796:131751:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520852:15879:131840:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:520852:15879:131840:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:520864:15891:131852:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:520864:15891:131852:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,0.75,True,adjacent_run_amp_topology_baseline,134,True
61:520875:15902:131863:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:520875:15902:131863:injected_two_pulse,traditional timing/template reference,61,1,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:520973:15989:131961:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:520973:15989:131961:injected_two_pulse,traditional timing/template reference,61,1,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:521026:16036:132014:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:521026:16036:132014:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:521113:16112:132101:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:521113:16112:132101:injected_two_pulse,traditional timing/template reference,61,1,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521152:16147:132140:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521152:16147:132140:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521153:16148:132141:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:521153:16148:132141:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:521163:16158:132151:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:521163:16158:132151:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,0.5,True,adjacent_run_amp_topology_baseline,89,True
61:521171:16165:132159:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:521171:16165:132159:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:521185:16177:132173:raw_clean,traditional timing/template reference,61,0,0.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521185:16177:132173:injected_two_pulse,traditional timing/template reference,61,1,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521354:16331:132342:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:521354:16331:132342:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:521364:16341:132352:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:521364:16341:132352:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:521418:6:132406:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521418:6:132406:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:521587:166:132575:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,106,True
61:521587:166:132575:injected_two_pulse,traditional timing/template reference,61,1,1.0,0.75,True,adjacent_run_amp_topology_baseline,106,True
61:521696:271:132684:raw_clean,traditional timing/template reference,61,0,3.6666666666666665,0.75,True,amp_topology,428,False
61:521696:271:132684:injected_two_pulse,traditional timing/template reference,61,1,3.6666666666666665,0.75,True,amp_topology,428,False
61:521758:323:132746:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:521758:323:132746:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,0.5,True,adjacent_run_amp_topology_baseline,89,True
61:521858:418:132846:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:521858:418:132846:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,0.5,True,adjacent_run_amp_topology_baseline,89,True
61:521961:509:132949:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:521961:509:132949:injected_two_pulse,traditional timing/template reference,61,1,2.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:521967:514:132955:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:521967:514:132955:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:521970:517:132958:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:521970:517:132958:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:521985:531:132973:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:521985:531:132973:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:522009:555:132997:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:522009:555:132997:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:522139:678:133127:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,34,True
61:522139:678:133127:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,34,True
61:522223:754:133211:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:522223:754:133211:injected_two_pulse,traditional timing/template reference,61,1,0.0,1.5,False,amp_topology,380,False
61:522432:942:133420:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:522432:942:133420:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:522462:969:133450:raw_clean,traditional timing/template reference,61,0,3.0,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:522462:969:133450:injected_two_pulse,traditional timing/template reference,61,1,3.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:522490:996:133478:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True
61:522490:996:133478:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,137,True
61:522526:1031:133514:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:522526:1031:133514:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:522596:1094:133584:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:522596:1094:133584:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:522644:1138:133632:raw_clean,traditional timing/template reference,61,0,2.0,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:522644:1138:133632:injected_two_pulse,traditional timing/template reference,61,1,2.3333333333333335,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:522684:1175:133672:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:522684:1175:133672:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True
61:522744:1233:133732:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:522744:1233:133732:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,0.25,True,adjacent_run_amp_topology_baseline,137,True
61:522852:1338:133840:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:522852:1338:133840:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:522890:1371:133878:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True
61:522890:1371:133878:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:523233:1687:134221:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:523233:1687:134221:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:523340:1786:134328:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True
61:523340:1786:134328:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:523365:1809:134353:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:523365:1809:134353:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,1.5,False,amp_topology,380,False
61:523369:1812:134357:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:523369:1812:134357:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,1.5,False,amp_topology,380,False
61:523415:1853:134403:raw_clean,traditional timing/template reference,61,0,2.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:523415:1853:134403:injected_two_pulse,traditional timing/template reference,61,1,3.0,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:523528:1956:134516:raw_clean,traditional timing/template reference,61,0,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:523528:1956:134516:injected_two_pulse,traditional timing/template reference,61,1,2.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True
61:523563:1989:134551:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:523563:1989:134551:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True
61:523566:1992:134554:raw_clean,traditional timing/template reference,61,0,1.0,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:523566:1992:134554:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:523665:2081:134653:raw_clean,traditional timing/template reference,61,0,1.0,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:523665:2081:134653:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:523715:2125:134703:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:523715:2125:134703:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:523855:2257:134843:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:523855:2257:134843:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:523906:2302:134894:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:523906:2302:134894:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524001:2393:134989:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524001:2393:134989:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524072:2458:135060:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:524072:2458:135060:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:524140:2523:135128:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:524140:2523:135128:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524142:2521:135130:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,34,True
61:524142:2521:135130:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.0,False,adjacent_run_amp_topology_baseline,61,True
61:524148:2527:135136:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524148:2527:135136:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524158:2536:135146:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:524158:2536:135146:injected_two_pulse,traditional timing/template reference,61,1,2.3333333333333335,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:524224:2600:135212:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524224:2600:135212:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524409:2769:135397:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524409:2769:135397:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524469:2826:135457:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:524469:2826:135457:injected_two_pulse,traditional timing/template reference,61,1,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:524501:2856:135489:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:524501:2856:135489:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:524521:2874:135509:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524521:2874:135509:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True
61:524556:2907:135544:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:524556:2907:135544:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True
61:524574:2922:135562:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.0,True,adjacent_run_amp_topology_baseline,61,True
61:524574:2922:135562:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.0,True,adjacent_run_amp_topology_baseline,61,True
61:524579:2927:135567:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True
61:524579:2927:135567:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True
61:524595:2941:135583:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,61,True
61:524595:2941:135583:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,61,True
61:524622:2966:135610:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,82,True
61:524622:2966:135610:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524625:2968:135613:raw_clean,traditional timing/template reference,61,0,2.0,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:524625:2968:135613:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.5,False,adjacent_run_amp_topology_baseline,49,True
61:524647:2987:135635:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:524647:2987:135635:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:524709:3042:135697:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524709:3042:135697:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:524883:3205:135871:raw_clean,traditional timing/template reference,61,0,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:524883:3205:135871:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524895:3217:135883:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.5,True,adjacent_run_amp_topology_baseline,89,True
61:524895:3217:135883:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:524945:3263:135933:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,34,True
61:524945:3263:135933:injected_two_pulse,traditional timing/template reference,61,1,0.6666666666666666,0.0,True,adjacent_run_amp_topology_baseline,61,True
61:525006:3320:135994:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:525006:3320:135994:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:525150:3455:136138:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:525150:3455:136138:injected_two_pulse,traditional timing/template reference,61,1,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:525166:3470:136154:raw_clean,traditional timing/template reference,61,0,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525166:3470:136154:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525381:3669:136369:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,82,True
61:525381:3669:136369:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.0,False,adjacent_run_amp_topology_baseline,82,True
61:525400:3685:136388:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525400:3685:136388:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525415:3700:136403:raw_clean,traditional timing/template reference,61,0,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525415:3700:136403:injected_two_pulse,traditional timing/template reference,61,1,2.0,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525436:3720:136424:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.8874999999999993,False,adjacent_run_amp_topology_baseline,30,True
61:525436:3720:136424:injected_two_pulse,traditional timing/template reference,61,1,-0.3333333333333333,0.8874999999999993,False,adjacent_run_amp_topology_baseline,30,True
61:525492:3772:136480:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:525492:3772:136480:injected_two_pulse,traditional timing/template reference,61,1,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,137,True
61:525501:3780:136489:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True
61:525501:3780:136489:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True
61:525528:3803:136516:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525528:3803:136516:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525589:3861:136577:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525589:3861:136577:injected_two_pulse,traditional timing/template reference,61,1,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525635:3904:136623:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:525635:3904:136623:injected_two_pulse,traditional timing/template reference,61,1,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True
61:525673:3938:136661:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525673:3938:136661:injected_two_pulse,traditional timing/template reference,61,1,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525683:3948:136671:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525683:3948:136671:injected_two_pulse,traditional timing/template reference,61,1,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True
61:525725:3986:136713:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:525725:3986:136713:injected_two_pulse,traditional timing/template reference,61,1,0.0,0.75,False,adjacent_run_amp_topology_baseline,106,True
61:525810:4063:136798:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525810:4063:136798:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525882:4128:136870:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525882:4128:136870:injected_two_pulse,traditional timing/template reference,61,1,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525886:4132:136874:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525886:4132:136874:injected_two_pulse,traditional timing/template reference,61,1,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True
61:525918:4163:136906:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True
