run,n_eval,s01_empirical_q_mse,s01_empirical_live10_abs_ns,s01_empirical_tail_abs,s01_empirical_tail_mse,s01_empirical_timing_sigma68_ns,s01_empirical_timing_rms_ns,handle_residual_q_mse,handle_residual_live10_abs_ns,handle_residual_tail_abs,handle_residual_tail_mse,handle_residual_timing_sigma68_ns,handle_residual_timing_rms_ns,handle_residual_fallback_rate,handle_residual_accepted_support_fraction,ridge_q_mse,ridge_live10_abs_ns,ridge_tail_abs,ridge_tail_mse,ridge_timing_sigma68_ns,ridge_timing_rms_ns,extra_trees_q_mse,extra_trees_live10_abs_ns,extra_trees_tail_abs,extra_trees_tail_mse,extra_trees_timing_sigma68_ns,extra_trees_timing_rms_ns,gradient_boosted_trees_q_mse,gradient_boosted_trees_live10_abs_ns,gradient_boosted_trees_tail_abs,gradient_boosted_trees_tail_mse,gradient_boosted_trees_timing_sigma68_ns,gradient_boosted_trees_timing_rms_ns,family_label_sentinel_q_mse,family_label_sentinel_live10_abs_ns,family_label_sentinel_tail_abs,family_label_sentinel_tail_mse,family_label_sentinel_timing_sigma68_ns,family_label_sentinel_timing_rms_ns,shuffled_target_extra_trees_q_mse,shuffled_target_extra_trees_live10_abs_ns,shuffled_target_extra_trees_tail_abs,shuffled_target_extra_trees_tail_mse,shuffled_target_extra_trees_timing_sigma68_ns,shuffled_target_extra_trees_timing_rms_ns,phase_shuffled_gradient_boosted_trees_q_mse,phase_shuffled_gradient_boosted_trees_live10_abs_ns,phase_shuffled_gradient_boosted_trees_tail_abs,phase_shuffled_gradient_boosted_trees_tail_mse,phase_shuffled_gradient_boosted_trees_timing_sigma68_ns,phase_shuffled_gradient_boosted_trees_timing_rms_ns,knockout_no_amplitude_q_mse,knockout_no_amplitude_live10_abs_ns,knockout_no_amplitude_tail_abs,knockout_no_amplitude_tail_mse,knockout_no_amplitude_timing_sigma68_ns,knockout_no_amplitude_timing_rms_ns,knockout_no_shape_q_mse,knockout_no_shape_live10_abs_ns,knockout_no_shape_tail_abs,knockout_no_shape_tail_mse,knockout_no_shape_timing_sigma68_ns,knockout_no_shape_timing_rms_ns,knockout_no_stave_q_mse,knockout_no_stave_live10_abs_ns,knockout_no_stave_tail_abs,knockout_no_stave_tail_mse,knockout_no_stave_timing_sigma68_ns,knockout_no_stave_timing_rms_ns,knockout_no_current_q_mse,knockout_no_current_live10_abs_ns,knockout_no_current_tail_abs,knockout_no_current_tail_mse,knockout_no_current_timing_sigma68_ns,knockout_no_current_timing_rms_ns,mlp_q_mse,mlp_live10_abs_ns,mlp_tail_abs,mlp_tail_mse,mlp_timing_sigma68_ns,mlp_timing_rms_ns,cnn_1d_q_mse,cnn_1d_live10_abs_ns,cnn_1d_tail_abs,cnn_1d_tail_mse,cnn_1d_timing_sigma68_ns,cnn_1d_timing_rms_ns,phase_gated_cnn_new_q_mse,phase_gated_cnn_new_live10_abs_ns,phase_gated_cnn_new_tail_abs,phase_gated_cnn_new_tail_mse,phase_gated_cnn_new_timing_sigma68_ns,phase_gated_cnn_new_timing_rms_ns,fold
55,1286,0.20988277491931398,32.71213322759714,2.5514631758773216,20.044373619701474,3.75,7.036285810112182,0.1527382508838907,25.820777160983347,2.0034627564379393,12.637823162181116,2.5,5.825492256601227,0.291601866251944,0.708398133748056,0.07802881971646211,19.547977795400477,1.071612647704893,2.5693315718851575,2.5,4.949186685721094,0.08866898326640274,20.578905630452024,1.1437545134505307,4.765515535441446,2.5,4.927105434424453,0.10199687605143871,22.133227597145122,1.4832865907013328,6.595532195020601,2.5,5.0640230940337565,0.17960392191700805,28.04123711340206,2.3024882001022147,19.10578894220949,3.75,6.06108215513996,0.18440720411367081,28.739095955590802,2.4034598111729473,19.848535776672314,5.0,6.292185150886556,0.10210461695480988,22.11736716891356,1.4815134976253794,6.553759010082074,2.5,5.067447541283852,0.09046864745423214,20.237906423473433,1.0923180433140487,4.714739490425078,2.5,4.91955508197637,0.17456210987511994,26.851704996034893,2.314347207845131,17.489002964879425,5.0,6.135449056984219,0.08718139222942774,20.63441712926249,1.126668613033239,4.789363789051493,2.5,4.8760407295136785,0.08908690706372302,20.666137985725616,1.1466073375962522,4.837759992554302,2.5,4.891264121936903,0.15338940397026607,21.53846153846154,1.8242887631448008,13.755799208215588,3.75,5.901988266979917,0.16154137784705447,24.321966693100713,1.7837438670394985,10.932211720995394,5.0,5.6851190757652965,0.14605386882133556,24.068199841395717,1.555874059760089,10.120466126266901,5.0,6.939111530610999,holdout_sample_i
56,1707,0.20486911425381182,32.42532855436081,2.5111664094725383,16.641829444226282,3.75,7.168864795849538,0.16557455997901366,26.708482676224612,2.054433180861868,12.189237830792827,2.5,6.109685399022593,0.36731107205623903,0.632688927943761,0.08943937465335382,20.40621266427718,1.1121905181628098,2.838272140599166,2.5,5.092483978422499,0.10010466550349462,21.30227001194743,1.1773304665780624,4.717959565779814,2.5,5.202371139386687,0.10896154477212566,22.801672640382318,1.4931803469000813,5.721371505284438,2.5,5.240269471488201,0.16962549537859464,28.100358422939067,2.2794665152685694,14.9553484837387,3.75,6.290341727140546,0.17452769984511263,29.145758661887694,2.399850534007009,15.674135602846658,5.0,6.481236127801931,0.10968752668196917,22.87335722819594,1.4900457313647633,5.693257231893875,2.5,5.2552101927186055,0.1030025041280402,20.806451612903224,1.111235234209505,4.580894706887532,2.5,5.205241017491814,0.17094999120242962,27.28195937873357,2.2957292984007505,14.453619745347833,5.0,6.3959949572704415,0.09797450000591616,21.356033452807647,1.1484585548656785,4.63123924678616,2.5,5.074122037987643,0.10030510606980397,21.44563918757467,1.1757428764902842,4.702772442217055,2.5,5.160578561287121,0.14445730614911867,22.07287933094385,1.791327184502866,9.997148680997261,3.75,6.1553465797892954,0.16476371419140962,25.268817204301076,1.761573546456316,8.53609324101813,5.0,5.872246043566024,0.14512804558816414,24.48626045400239,1.5364338887814142,7.62907677279017,6.25,7.133100522111154,holdout_sample_i
57,1537,0.23968978062957547,33.38400528750826,2.556605920925937,20.27487503648396,5.0,7.334030540271236,0.1921948408766723,27.204230006609386,2.046393540092354,14.229465301628943,3.75,6.319262613118911,0.33636955107351985,0.6636304489264802,0.09548360044132054,20.77990746860542,1.0548073438189183,2.6980167288191934,2.5,5.212756988993958,0.1090681893634856,21.639127561136814,1.1251364447640233,4.906333478009808,2.5,5.2218622483155706,0.12270348287791605,22.99405155320555,1.5058193250771357,6.5433541429309985,2.5,5.4183081723079525,0.20288527484103405,28.58559153998678,2.3984929986003833,19.25474932938443,3.75,6.513053139880569,0.20653858065891922,29.65631196298744,2.5203607206289016,19.77501655739442,5.0,6.717249992026994,0.12321587193809967,23.20555188367482,1.505650245597932,6.519044995765006,2.5,5.432394084175947,0.11168778774667687,21.526768010575015,1.074792845763447,4.824319387625151,2.5,5.266368120357173,0.1995240063956815,28.301387970918704,2.3338379135010405,17.834085648077792,5.0,6.388825029774311,0.10705737884916183,21.797752808988765,1.1104190924519082,4.892341490860158,2.5,5.195691310657111,0.10924963945725552,21.665565102445473,1.1241063035694954,4.93148447647782,2.5,5.220675506377973,0.17325885576987526,22.54461335095836,1.9142987338152724,13.600469192691817,3.75,6.252890937479074,0.18480769763897908,25.525446133509583,1.817337822818076,10.979557161255544,5.0,6.02546095956823,0.16387915767012712,24.963648380700594,1.5820040866767902,10.188756534620717,5.0,6.767489154141366,holdout_sample_i
58,1470,0.19068121157567122,32.6551724137931,2.17201330336997,13.340037422105555,3.75,7.097534783289195,0.13342750399529077,24.393103448275863,1.5837260542114149,7.70731438237815,2.5,6.1053961434918795,0.23741496598639455,0.7625850340136054,0.07080526182882149,28.862068965517242,1.115663837110251,2.6443093092999814,2.5,5.091405875895522,0.08012270830935736,29.124137931034483,1.0306165868148653,3.8224552389248796,2.5,4.955404573065515,0.09187901592429319,32.44137931034483,1.3351917657227235,4.736747756701532,2.5,4.893257148080548,0.14482337248703017,34.66896551724138,2.0189571290186046,12.805497093133015,3.75,5.6530431231084854,0.14823593539244587,32.58620689655172,2.09580020872038,13.231765809261644,3.75,5.864122358416711,0.09192676012738481,32.43448275862069,1.3370008353260519,4.760447156889342,2.5,4.857450729158958,0.08059191913792844,29.344827586206897,1.0110321575055794,3.8291367116883763,2.5,4.951924042646246,0.14477293503221375,29.979310344827585,1.971551679414633,11.743679178432636,5.0,6.142699619930122,0.07409801223501485,29.158620689655173,0.9585655641757823,3.359385259631219,1.25,4.766984154686743,0.0798280043170771,29.2,1.0196462075513644,3.7942187032940042,2.5,4.934484565892824,0.10881577311863325,29.17241379310345,1.4127912525402169,7.2224076222365285,3.75,5.2571789996615825,0.103384393681094,26.489655172413794,1.319986941600613,6.021324966909143,3.75,5.661043525102368,0.09922430365333709,26.324137931034482,1.2484359727245231,4.808770625033,3.75,6.021155233410577,holdout_sample_ii
59,2259,0.1502707606216685,26.921017402945115,1.9519385558047755,10.314080302738182,3.75,6.417490254696218,0.11813273328218277,20.879071842927264,1.5507014648703294,7.493330486647421,2.5,5.75899273507302,0.4426737494466578,0.5573262505533422,0.05707521108219596,24.2793395805444,1.020234629764439,2.1412535637937076,2.5,4.353572343072208,0.059174724311056394,23.453815261044177,0.8178611339540324,2.60423674487501,1.25,4.083165993893748,0.07372140273226954,27.353859883980366,1.1846553857615845,3.657368914179834,2.5,4.277638691040226,0.11886700632089009,29.767960731816153,1.9030288018858004,9.866291747204587,3.75,5.367725040523674,0.12308844073935385,28.23739402052655,1.987007236433828,10.354743844997902,3.75,5.513309926476247,0.07378247164752325,27.344935296742527,1.1831842616578105,3.6666526287777743,2.5,4.233071912155063,0.06044607320893284,23.91789379741187,0.823486544586038,2.6161279121436056,1.25,4.0957825959916185,0.11769248410446367,25.7652833556448,1.8230062845014272,9.52248351559082,3.75,5.635386934288733,0.053336421789973124,23.13699241410085,0.7341547306976921,2.1995253502615397,1.25,3.984295364215402,0.05850428814844298,23.400267737617135,0.8030709520001669,2.5673052494301563,1.25,4.0564402768644285,0.09038121261772042,24.2570281124498,1.3461432698783597,5.275398961017192,3.75,5.005017562727713,0.08263880896564879,21.33422579205712,1.172535344399531,4.138943938515259,5.0,5.335152802093559,0.0804710660135012,21.79830432842481,1.1247656440016183,3.4111777127888794,5.0,5.5576468620687605,holdout_sample_ii
60,2100,0.17068790367125225,30.86705202312139,2.1097208832048704,12.790252624520958,2.5,6.31898346438107,0.1341058638462152,24.821772639691716,1.7077204088034756,9.30014148695031,2.5,5.57588005098453,0.4561904761904762,0.5438095238095237,0.0617879066288532,26.363198458574182,1.0841688236793354,2.4728308986014045,1.25,4.557093393016894,0.06882520427035049,25.94412331406551,0.9183181632892021,3.29338820569731,1.25,4.429453986714829,0.0795070103199818,29.619460500963392,1.2598362169510662,4.0865317975554625,2.5,4.342277156698737,0.1347330219092139,32.67341040462428,2.0668673436250953,12.248385647039488,2.5,5.069958556910118,0.138346524411208,30.910404624277458,2.1512450715976645,12.800383397748062,3.75,5.292219449834096,0.07965119915113925,29.58092485549133,1.262146826218398,4.103840321776364,2.5,4.344010116482257,0.07044415908177666,26.353564547206165,0.9210644446416457,3.317841112339017,1.25,4.42707447862653,0.13659424448786694,28.76204238921002,1.9430009972603806,11.79678662902311,3.75,5.465174822286135,0.060874972394911256,25.115606936416185,0.8113713611041748,2.7082744591171526,1.25,4.266741366458322,0.06841096676841016,25.939306358381504,0.9112937319003478,3.2563937324932533,1.25,4.411746996450912,0.10462175180253447,26.93159922928709,1.4453941775546852,6.962965261917302,2.5,4.764757523546065,0.11272052674939287,24.24373795761079,1.3275849205708696,8.402282738111657,3.75,5.200982288280338,0.09363213075921442,24.686897880539497,1.210520342765071,4.619676130563203,3.75,5.3883392975346736,holdout_sample_ii
61,2204,0.15838970045363518,29.660550458715598,1.980901051450598,10.67568802115909,3.75,6.513262757107167,0.12077215740781624,23.908256880733944,1.5577986636179513,7.397734974423719,2.5,5.7790451101649225,0.46007259528130673,0.5399274047186933,0.06039614085964434,25.88532110091743,1.0457716586885208,2.350424318329524,1.25,4.60915025303427,0.06724095686065745,25.89908256880734,0.9091901451267397,3.130744508413458,1.25,4.499617720765568,0.07793378790734665,29.192660550458715,1.2449531721708322,3.8459072001422276,2.5,4.463794206232667,0.12545225367975854,31.610091743119266,1.9994137723575336,10.444855094484723,2.5,5.349322601374681,0.12897098822452147,29.756880733944953,2.063922345351822,10.93140240229128,3.75,5.5124442205253805,0.07803209979583216,29.178899082568808,1.2438389533114858,3.84846937048086,2.5,4.47534017978194,0.06855665354430958,26.65137614678899,0.8982213661889651,3.1528816239818087,1.25,4.465399598914038,0.12256711004897974,27.371559633027523,1.8410355640923664,9.49443663313446,3.75,5.649094674565283,0.06057755597389841,25.58256880733945,0.8142704240324256,2.6563588574464174,1.25,4.332774605240448,0.06685659589255158,25.88532110091743,0.8961033640831695,3.103738497295797,1.25,4.479502245447867,0.10045431959389588,26.160550458715598,1.3659307620725902,5.980193922513615,3.75,5.004871480079193,0.11732628907422743,23.380733944954127,1.2726146656281008,8.790124315886446,5.0,5.180791091163128,0.09214693404649507,24.48165137614679,1.1646984759397034,4.165243130838145,5.0,5.54459609634098,holdout_sample_ii
62,2165,0.1520016257440149,28.373718546132338,1.9783860115887533,10.358084633229799,3.75,6.409997724605692,0.11874331474473292,22.22273998136067,1.5502324127259133,7.4774120343368295,1.25,5.712818927044393,0.43787528868360276,0.5621247113163972,0.05806799505377442,24.874184529356942,1.0301073319836067,2.191884726713212,1.25,4.435779712621027,0.059997781469115344,24.1425908667288,0.8442325142385054,2.7336520163986235,1.25,4.147712402438935,0.07357117877255769,28.0475302889096,1.2149704992988621,3.7406963876495887,2.5,4.309226322724995,0.11954681836021246,30.624417520969246,1.9689144804353704,10.039689680231941,2.5,5.255860351412582,0.12237351876128692,28.95619757688723,2.0467602169878147,10.438869299981759,3.75,5.487372184832571,0.07366344697070731,28.005591798695246,1.213515734013553,3.7550596619039327,2.5,4.339197468328897,0.06085601027228375,24.57595526561044,0.8256917002035103,2.6942725311644558,1.25,4.135406188388712,0.11434191672668312,26.383970177073625,1.806715784421249,8.902229284078633,3.75,5.664695031887158,0.054610709982354476,23.90027958993476,0.7638110051826666,2.3345272795482277,1.25,3.9935292489311967,0.05957828866424813,24.2497670083877,0.8308942077633015,2.6950579074340713,1.25,4.137518424597805,0.0922099091747399,25.251630941286113,1.3563511366691885,5.3175866360812725,3.75,4.964341627168654,0.08303020047488659,22.348555452003726,1.1842353946242963,4.119606794327009,5.0,5.295606946865894,0.08177955828593013,23.056849953401677,1.1308472155113392,3.396705482943869,5.0,5.538089324342727,holdout_sample_ii
63,2035,0.16846516434301434,27.27632229362333,2.060496278624535,12.238074851549875,3.75,6.5020244765475415,0.12612322548901653,20.97380128521997,1.549644451304426,7.533872423081468,1.25,5.677907250600014,0.3877149877149877,0.6122850122850123,0.061307813055054526,24.10776075135937,1.0284904394460472,2.230426327149268,2.5,4.523104852714617,0.0650535025018353,23.47998022738507,0.8250346833539964,2.675274654693852,1.25,4.325129755839042,0.07862646285571463,27.474048442906575,1.2250776439438005,3.827255185845925,2.5,4.3286998181520735,0.13332455558052744,30.093919920909542,1.9913044238385458,11.995909296806623,2.5,5.211185164204048,0.13723831879629753,28.57637172516065,2.0595333183094167,12.506991186333703,3.75,5.354753133166154,0.0787423727490608,27.45427582797825,1.2246541526786416,3.844190213744899,2.5,4.309744789229939,0.06640050866021872,24.16707859614434,0.8256665436660066,2.7115242084426376,1.25,4.298978485154129,0.12827068752064433,25.61542263964409,1.893489448258857,10.798317238609027,3.75,5.671646402193771,0.05979701144778933,23.267424616905586,0.7486508096139586,2.2844038341129864,1.25,4.162792728689082,0.06471425228310727,23.55907068709837,0.8123071986044708,2.6453714547034517,1.25,4.2892657059908545,0.10153030653124412,24.429065743944637,1.4050633066900247,6.689408019946192,3.75,4.995363643796289,0.10184995310146,21.58180919426594,1.245955158966367,6.814908297561988,5.0,5.224507346567248,0.08862180237861851,22.165101334651506,1.1756918507280971,4.348140693599651,5.0,5.55190534777098,holdout_sample_ii
65,1516,0.18294073583703363,29.979986657771846,2.122383501529699,11.689052581044606,5.0,7.007988865475298,0.1277878597224319,22.254836557705136,1.5394874168450638,6.960583373931851,2.5,6.0144921711965775,0.25131926121372034,0.7486807387862797,0.06767639095068863,26.55770513675784,1.0957844066762503,2.589007826453755,1.25,4.887408090036992,0.07842556284459996,26.584389593062042,0.9610666799528614,3.564607649297443,1.25,4.906565287647558,0.09078970539900531,30.400266844563042,1.3211036568112806,4.424541234700572,2.5,4.910812293798581,0.13776349580087147,33.06871247498332,2.0429100847869823,11.208553553262208,2.5,5.722120391473457,0.14210287660997448,31.24082721814543,2.1301513250384994,11.71160840592903,3.75,5.837540971139002,0.09071479529344756,30.393595730486993,1.320307274917455,4.428694763327562,2.5,4.882286808759668,0.07945363679826259,27.05803869246164,0.9596252736404516,3.618282568930782,1.25,4.851015863019708,0.13924943084300165,28.659106070713808,2.041507478610642,10.617427926949826,5.0,6.185710037857279,0.07363917635330003,26.59106070713809,0.9037610274522554,3.229543128430841,1.25,4.767352700172836,0.07806080219114804,26.57771847898599,0.9469135077344826,3.5300608628708545,1.25,4.863033970640112,0.10254776871212981,27.31821214142762,1.4407753271678982,5.8460452815590696,2.5,5.392762550426592,0.093288956568208,24.583055370246832,1.2902968938590023,4.686610105081524,5.0,5.599857641381236,0.08895951615433152,24.716477651767846,1.2297177576859064,3.7770146686427455,5.0,5.862486318154926,holdout_sample_ii
