fold,n_eval,amp_region,stave,rise_width_region,cfd_phase_region,tail_shape_region,saturation_region,current_family,run_family,s01_empirical_q_mse,s01_empirical_timing_abs_ns,handle_residual_q_mse,handle_residual_timing_abs_ns,ridge_q_mse,ridge_timing_abs_ns,extra_trees_q_mse,extra_trees_timing_abs_ns,gradient_boosted_trees_q_mse,gradient_boosted_trees_timing_abs_ns,mlp_q_mse,mlp_timing_abs_ns,cnn_1d_q_mse,cnn_1d_timing_abs_ns,phase_gated_cnn_new_q_mse,phase_gated_cnn_new_timing_abs_ns,shuffled_target_extra_trees_q_mse,shuffled_target_extra_trees_timing_abs_ns,phase_shuffled_gradient_boosted_trees_q_mse,phase_shuffled_gradient_boosted_trees_timing_abs_ns,family_label_sentinel_q_mse,family_label_sentinel_timing_abs_ns,delta_handle_minus_s01_q_mse,delta_extra_trees_minus_handle_q_mse,delta_extra_trees_minus_handle_timing_abs_ns,delta_phase_gated_minus_handle_q_mse,support_call
holdout_sample_i,43,a1000_1500,B2,rise_wide,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.29601891993987084,15.0,0.0014976655327784204,0.1744186046511628,0.002112512134609687,2.0930232558139537,0.002059188754679155,0.872093023255814,0.003694905979241165,0.5232558139534884,0.01655998351184054,3.313953488372093,0.036766627263761904,5.0,0.02045226875706196,5.058139534883721,0.012677404520344339,3.255813953488372,0.0037502000066105615,0.6976744186046512,0.008886869680909359,2.5,-0.2945212544070924,0.0005615232219007347,0.6976744186046512,0.01895460322428354,handles_win
holdout_sample_i,30,a1000_1500,B2,rise_wide,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.9646416395443496,8.0,0.828740996875488,7.083333333333333,0.4826935284650849,3.4166666666666665,0.48053193686839557,3.0833333333333335,0.5295874806603262,1.6666666666666667,0.798545703503445,3.5833333333333335,0.7969848778721791,2.4166666666666665,0.7792397165379159,4.333333333333333,0.9431360978470031,2.25,0.5264209751510491,1.5833333333333333,0.949541813003301,2.1666666666666665,-0.1359006426688616,-0.3482090600070924,-3.9999999999999996,-0.04950128033757206,handles_win
holdout_sample_i,67,a1000_1500,B2,rise_wide,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.2908711748179686,15.0,0.0020060844567528317,0.41044776119402987,0.003655268678227415,1.9776119402985075,0.001784079313328076,0.29850746268656714,0.0036159252224177703,0.44776119402985076,0.01787980381952136,3.0970149253731343,0.015735012924754904,2.8358208955223883,0.03747361574299091,5.111940298507463,0.008231091266865921,1.9776119402985075,0.003475587282336339,0.29850746268656714,0.008360100033528663,2.611940298507463,-0.28886509036121577,-0.00022200514342475574,-0.11194029850746273,0.03546753128623807,handles_win
holdout_sample_i,30,a1000_1500,B2,rise_wide,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.6886849642499302,13.833333333333334,0.5758689248617049,13.416666666666666,0.16847875950990174,4.75,0.18736451922346953,5.25,0.18561768720751853,3.4166666666666665,0.38859599079413826,5.833333333333333,0.4012468715663449,6.25,0.3736023840888955,5.916666666666667,0.41028659717490273,3.6666666666666665,0.18480876722490025,3.25,0.39777500093339774,3.5,-0.11281603938822526,-0.3885044056382354,-8.166666666666666,-0.20226654077280942,handles_win
holdout_sample_i,79,a1000_1500,B2,rise_wide,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.29003737232885696,15.0,0.001337834854180201,0.41139240506329117,0.0027882819980547965,2.2151898734177213,0.0010802126216903731,0.12658227848101267,0.0028872158305028807,0.759493670886076,0.018598815272836123,3.2278481012658227,0.023019191083866068,3.9556962025316458,0.018339386238971047,5.063291139240507,0.015559431498134721,1.9303797468354431,0.0028921518313471243,0.8227848101265823,0.007877124148264036,2.6582278481012658,-0.28869953747467675,-0.00025762223248982784,-0.2848101265822785,0.017001551384790845,handles_win
holdout_sample_i,66,a1000_1500,B4,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.44257780356608656,6.136363636363637,0.44257780356608656,6.136363636363637,0.17565257137993912,5.984848484848484,0.2160879741216827,5.757575757575758,0.20315408175751826,6.0227272727272725,0.21700942074466326,6.78030303030303,0.21618459985294777,6.893939393939394,0.16312657663013405,5.378787878787879,0.22412340776837314,6.856060606060606,0.2033357858520631,5.984848484848484,0.21485247905510496,6.628787878787879,0.0,-0.22648982944440385,-0.3787878787878789,-0.2794512269359525,s01_wins_or_ties
holdout_sample_i,45,a1000_1500,B4,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.14507282026490056,9.722222222222221,0.001755873400619711,0.4444444444444444,0.0030734151340336994,1.2222222222222223,0.00173546305603246,0.05555555555555555,0.0035367430223429155,0.2777777777777778,0.009316177009467186,2.5,0.02994700327056463,4.0,0.03398469366033501,5.0,0.007387913350164288,1.2777777777777777,0.0035450588682071627,0.2222222222222222,0.0083086913242099,2.1666666666666665,-0.14331694686428084,-2.0410344587251097e-05,-0.38888888888888884,0.0322288202597153,handles_win
holdout_sample_i,35,a1000_1500,B4,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.31826672865066014,5.428571428571429,0.31826672865066014,5.428571428571429,0.10853098365216074,4.571428571428571,0.1139074396479711,3.7142857142857144,0.1266059808709563,4.642857142857143,0.14633333960355385,5.928571428571429,0.17051371432793233,6.5,0.11653773006139787,5.071428571428571,0.13415472099392514,4.642857142857143,0.12640782538938336,4.428571428571429,0.14321788604568203,4.714285714285714,0.0,-0.20435928900268902,-1.7142857142857144,-0.20172899858926227,s01_wins_or_ties
holdout_sample_i,28,a1000_1500,B4,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.1445012004602523,10.267857142857142,0.0011547047554036597,0.44642857142857145,0.0032836916852228503,1.6071428571428572,0.0011073732584602712,0.44642857142857145,0.0032989484395933564,0.7142857142857143,0.01253909045590364,2.5892857142857144,0.01599299589130266,2.5,0.0343333794284059,5.0,0.008203348717834874,2.4107142857142856,0.0031247086515806682,0.5357142857142857,0.007716952281461438,2.232142857142857,-0.14334649570484864,-4.7331496943388415e-05,0.0,0.033178674673002236,handles_win
holdout_sample_i,39,a1000_1500,B4,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.5572682088301688,6.602564102564102,0.5572682088301688,6.602564102564102,0.2384703991618609,7.5,0.30025635025251063,7.051282051282051,0.27460406506883867,7.17948717948718,0.2677313588314999,7.6923076923076925,0.35800895899243257,8.205128205128204,0.2389176286485189,6.0256410256410255,0.3016518105920749,8.076923076923077,0.27560114801376673,6.858974358974359,0.2894757869595209,7.756410256410256,0.0,-0.2570118585776582,0.4487179487179489,-0.3183505801816499,s01_wins_or_ties
holdout_sample_i,37,a1000_1500,B4,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.14485817172320822,11.41891891891892,0.001327034085035396,0.13513513513513514,0.003386757189945347,1.6891891891891893,0.0013591198050976478,0.0,0.0034542696959568163,0.5405405405405406,0.01283122600420821,2.5,0.03120792238451402,2.5,0.03998765085151694,5.0,0.010643247488903884,2.635135135135135,0.0034652707452275007,0.7432432432432432,0.00819137059795852,2.364864864864865,-0.14353113763817282,3.208572006225185e-05,-0.13513513513513514,0.03866061676648155,handles_win
holdout_sample_i,78,a1000_1500,B4,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.9119009164423726,11.25,2.1313811314963047,11.333333333333334,0.9593736232495775,13.416666666666666,1.1724399667783498,13.416666666666666,1.042019591144487,13.25,1.3747548416704913,13.666666666666666,1.3948641089052936,13.333333333333334,1.1273480405604916,11.5,1.405778473436443,13.5,1.0442121525371777,13.333333333333334,1.4108500116167506,13.5,0.21948021505393212,-0.9589411647179549,2.083333333333332,-1.004033090935813,s01_wins_or_ties
holdout_sample_i,66,a1000_1500,B4,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.3841800882735036,7.424242424242424,0.22619434885088016,2.6136363636363638,0.11307755810293284,1.7424242424242424,0.10518441678132424,1.6666666666666667,0.16125292909529174,1.7803030303030303,0.23260385686475218,1.5909090909090908,0.25811229713938455,1.9318181818181819,0.1770799054792433,2.0833333333333335,0.5450639660159746,10.113636363636363,0.16312115716211725,1.7803030303030303,0.4643345475027507,6.174242424242424,-0.15798573942262342,-0.12100993206955592,-0.946969696969697,-0.04911444337163687,handles_win
holdout_sample_i,66,a1000_1500,B4,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.923019541664557,1.856060606060606,0.5160494425183519,1.7803030303030303,0.16395649499438628,2.0454545454545454,0.14306587249115865,2.0454545454545454,0.24125521377180564,2.0454545454545454,0.6602507645734633,1.856060606060606,0.562438880667241,1.9696969696969697,0.5097497631579335,0.3409090909090909,1.2661757511020912,3.257575757575758,0.2391614418664966,2.0454545454545454,1.1814830967874237,2.0454545454545454,-0.4069700991462051,-0.3729835700271933,0.26515151515151514,-0.00629967936041842,handles_win
holdout_sample_i,49,a1000_1500,B6,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.1945859018184233,5.357142857142857,0.15862125836281718,4.489795918367347,0.125186779525457,4.8979591836734695,0.16034363448489306,4.591836734693878,0.1526318403961276,5.153061224489796,0.18159940959825496,5.255102040816326,0.14558741407024625,5.357142857142857,0.14509657433172063,6.479591836734694,0.13602383214875213,4.744897959183674,0.15270549210828308,4.948979591836735,0.1625311032200405,5.510204081632653,-0.03596464345560613,0.0017223761220758749,0.10204081632653139,-0.013524684031096551,handles_win
holdout_sample_i,20,a1000_1500,B6,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.02719664187919275,3.0,0.0016900801443718555,0.375,0.0028370070030602317,0.875,0.0016531379359509505,0.375,0.0030386993572955913,0.625,0.009627745581389058,2.625,0.030286413276677627,5.0,0.03961722411653575,5.0,0.00654482523623087,1.625,0.003014980704048831,0.5,0.0073016695340401404,2.25,-0.025506561734820896,-3.694220842090498e-05,0.0,0.037927143972163894,handles_win
holdout_sample_i,34,a1000_1500,B6,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.18184953625332642,6.397058823529412,0.1486230032059174,5.4411764705882355,0.12116771757231883,5.147058823529412,0.12895700766892526,4.705882352941177,0.1448341599793281,5.4411764705882355,0.13960799245229824,6.764705882352941,0.18759569016081093,6.838235294117647,0.13840733271534633,4.926470588235294,0.1242130417205541,4.044117647058823,0.14463271056121593,5.073529411764706,0.1609292002939446,5.8088235294117645,-0.033226533047409024,-0.019665995536992137,-0.7352941176470589,-0.010215670490571066,handles_win
holdout_sample_i,48,a1000_1500,B6,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.25294014102153034,6.197916666666667,0.21229980544379132,5.364583333333333,0.16671479223392782,5.9375,0.21548246035017196,5.46875,0.20062898670750087,5.520833333333333,0.19591765094979444,6.822916666666667,0.2336414570333988,6.927083333333333,0.18991636149968663,6.510416666666667,0.1982999155957745,6.40625,0.20105793701851957,5.3125,0.2133194525823635,6.354166666666667,-0.04064033557773902,0.003182654906380644,0.10416666666666696,-0.022383443944104686,handles_win
holdout_sample_i,32,a1000_1500,B6,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.027079129941743232,3.046875,0.001114622516986713,0.15625,0.0026108930628134996,1.328125,0.0010685448520520117,0.0,0.0028940166860611143,0.3125,0.009545185140393417,2.578125,0.01854599792049175,4.765625,0.048425835682371375,5.0,0.009530753223339607,1.953125,0.002872339788340397,0.234375,0.007100682325521941,2.34375,-0.02596450742475652,-4.607766493470132e-05,-0.15625,0.04731121316538466,handles_win
holdout_sample_i,44,a1000_1500,B6,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.3018190960089366,14.791666666666666,1.3018190960089366,14.791666666666666,0.96945887307326,15.0,1.2559379140535991,15.0,1.0698474546273549,15.0,1.0769595106442769,15.0,1.0381887753804524,15.0,1.0225220223267872,12.5,1.0921185811360676,15.0,1.0731177031993866,15.0,1.1506004134813945,15.0,0.0,-0.045881181955337524,0.20833333333333393,-0.2792970736821494,s01_wins_or_ties
holdout_sample_i,44,a1000_1500,B6,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.4388190950351683,9.602272727272727,0.4388190950351683,9.602272727272727,0.15580424959771336,3.0113636363636362,0.1669658981335074,3.0681818181818183,0.22361051921140068,3.0681818181818183,0.23492446816103027,2.5568181818181817,0.3067387974228371,3.2954545454545454,0.23903669809753245,3.2954545454545454,0.44932315060868855,4.886363636363637,0.22553627765314144,3.0681818181818183,0.48350678201426156,7.329545454545454,0.0,-0.2718531969016609,-6.534090909090908,-0.19978239693763586,s01_wins_or_ties
holdout_sample_i,32,a1000_1500,B6,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.9008553197607398,3.59375,0.9008553197607398,3.59375,0.1914962307084352,3.28125,0.1952208514761878,3.28125,0.2628326361533254,3.28125,0.5184519907459617,2.734375,0.47957944138906894,2.890625,0.37826181831769645,0.546875,1.069328197464347,4.84375,0.26162951297592374,3.28125,1.0161873906850816,3.28125,0.0,-0.705634468284552,-0.3125,-0.5225935014430434,s01_wins_or_ties
holdout_sample_i,45,a1000_1500,B8,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.270412014414687,7.333333333333333,0.270412014414687,7.333333333333333,0.17553015812765257,6.611111111111111,0.2075687609144638,6.222222222222222,0.1957900228675086,6.222222222222222,0.22177408902554308,6.055555555555555,0.24408686333501997,6.333333333333333,0.21121456476526926,7.166666666666667,0.2282783979870762,6.888888888888889,0.19595485440574395,6.222222222222222,0.20857479444089908,6.666666666666667,0.0,-0.06284325350022318,-1.1111111111111107,-0.05919744964941773,s01_wins_or_ties
holdout_sample_i,23,a1000_1500,B8,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.004432111911877406,0.8695652173913043,0.004432111911877406,0.8695652173913043,0.003288099161791476,0.9782608695652174,0.002018837047123905,0.32608695652173914,0.003722726075770294,0.32608695652173914,0.015135672542235584,2.9347826086956523,0.0385535303312723,3.9130434782608696,0.032786435104798575,5.0,0.007357700798939993,0.9782608695652174,0.0037231914712575033,0.32608695652173914,0.008658014811759613,2.1739130434782608,0.0,-0.002413274864753501,-0.5434782608695652,0.02835432319292117,s01_wins_or_ties
holdout_sample_i,22,a1000_1500,B8,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.2800537528979964,7.840909090909091,0.2800537528979964,7.840909090909091,0.1846950957471094,7.386363636363637,0.21756084506006312,6.931818181818182,0.1997998379324142,6.704545454545454,0.1850384975138649,5.340909090909091,0.30598173930599065,7.954545454545454,0.2513189940297952,7.7272727272727275,0.23500746714037601,7.613636363636363,0.19988413030546812,6.590909090909091,0.2149725718065011,7.386363636363637,0.0,-0.062492907837933265,-0.9090909090909092,-0.028734758868201205,s01_wins_or_ties
holdout_sample_i,27,a1000_1500,B8,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.004816343633571836,0.46296296296296297,0.004816343633571836,0.46296296296296297,0.0034641551849713356,2.037037037037037,0.0011887924992652333,0.0,0.0029373634291521176,0.46296296296296297,0.012318425170307382,3.9814814814814814,0.037300510705676804,3.5185185185185186,0.028714766416403806,4.907407407407407,0.008467948418804341,1.8518518518518519,0.002921656538488964,0.5555555555555556,0.007340392013210759,2.4074074074074074,0.0,-0.003627551134306603,-0.46296296296296297,0.02389842278283197,s01_wins_or_ties
holdout_sample_i,24,a1000_1500,B8,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.4482902526855468,15.0,1.4482902526855468,15.0,1.0256723165512085,15.0,1.2551240921020508,15.0,1.0673981666564942,15.0,1.1968533277511597,15.0,1.2220059394836427,15.0,1.1326440811157226,12.0,1.2040538549423219,15.0,1.070307183265686,15.0,1.150090479850769,15.0,0.0,-0.193166160583496,0.0,-0.3156461715698242,s01_wins_or_ties
holdout_sample_i,84,a1500_2200,B2,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.06608462815846068,3.3035714285714284,0.033626147437398564,1.25,0.022118253012240994,2.113095238095238,0.03209881559839335,0.9821428571428571,0.03169815164652249,1.8452380952380953,0.032789366566621396,3.0654761904761907,0.044825895765681696,4.315476190476191,0.041305640782730836,4.613095238095238,0.04342887945128298,3.2142857142857144,0.03164010023313625,1.755952380952381,0.03927437141934801,3.125,-0.03245848072106212,-0.0015273318390052124,-0.2678571428571429,0.007679493345332272,handles_win
holdout_sample_i,84,a1500_2200,B2,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.030555730401760055,2.5,0.001055850993228179,0.17857142857142858,0.002822641834279046,1.2202380952380953,0.0016855301714809238,0.11904761904761904,0.0027695844072198974,0.17857142857142858,0.009823499221170371,2.5,0.019183443411993406,3.2738095238095237,0.020747566154969286,4.434523809523809,0.007018204764128217,1.5178571428571428,0.002747541876551308,0.1488095238095238,0.006801206847421483,2.1726190476190474,-0.029499879408531875,0.0006296791782527448,-0.059523809523809534,0.019691715161741105,handles_win
holdout_sample_i,79,a1500_2200,B2,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.046242442227925694,3.2278481012658227,0.024096243329468112,1.360759493670886,0.009420159416867663,1.7088607594936709,0.007374749457788982,0.2848101265822785,0.017077249838440427,1.1708860759493671,0.03242458519012523,2.0253164556962027,0.044224618788920395,3.3227848101265822,0.03002653149863407,2.310126582278481,0.055149579737060105,3.7341772151898733,0.01715250266483927,0.6329113924050633,0.03283640136338073,1.740506329113924,-0.02214619889845758,-0.01672149387167913,-1.0759493670886076,0.005930288169165958,handles_win
holdout_sample_i,84,a1500_2200,B2,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.03157140200707216,2.6785714285714284,0.0007558362168394921,0.1488095238095238,0.0032818685688472326,1.994047619047619,0.000858650301078971,0.11904761904761904,0.002353658168971231,0.5357142857142857,0.010960634435847902,2.5297619047619047,0.019714586933062567,2.619047619047619,0.024852028387893483,3.125,0.0038355809792286677,1.2797619047619047,0.002155750130902563,0.17857142857142858,0.006084638841760655,2.0833333333333335,-0.030815565790232667,0.0001028140842394789,-0.029761904761904767,0.02409619217105399,handles_win
holdout_sample_i,77,a1500_2200,B2,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.0740198041035848,3.4740259740259742,0.03898108600712356,1.4610389610389611,0.027110010231531496,3.0844155844155843,0.038837325744927056,1.396103896103896,0.036855053903038185,1.6883116883116882,0.04958721927534908,4.35064935064935,0.060590605653578704,5.064935064935065,0.04063976828342551,3.8636363636363638,0.0539709033221228,3.7337662337662336,0.036804411904234405,1.5584415584415585,0.04502340317836269,3.409090909090909,-0.035038718096461245,-0.00014376026219650034,-0.06493506493506507,0.0016586822763019551,handles_win
holdout_sample_i,84,a1500_2200,B2,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.031165610624861624,2.6488095238095237,0.0008065138531691829,0.20833333333333334,0.0034964983306962553,2.380952380952381,0.0009057409260120899,0.02976190476190476,0.0024302257020565586,0.17857142857142858,0.018882871891765827,2.738095238095238,0.02172009157978631,3.244047619047619,0.017124575317118154,4.285714285714286,0.004507387348539417,1.5178571428571428,0.002420778362495463,0.3869047619047619,0.006641022865482225,2.3511904761904763,-0.03035909677169244,9.922707284290696e-05,-0.17857142857142858,0.01631806146394897,handles_win
holdout_sample_i,84,a1500_2200,B2,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,2.0501776232767632,7.34375,1.306186887860493,2.8125,0.20131574647008058,2.5,0.19071816852060602,2.5,0.4262467471764003,2.5,1.7202200431614092,5.9375,1.3917448458097437,3.28125,1.478748460616186,4.6875,1.926060605965847,5.0,0.4311272206749718,2.5,2.1207838562110233,6.40625,-0.7439907354162703,-1.115468719339887,-0.3125,0.17256157275569306,handles_win
holdout_sample_i,81,a1500_2200,B2,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.23654989811128058,5.555555555555555,0.16548314790544194,3.425925925925926,0.08419215428114028,0.8333333333333334,0.06283748654903529,0.7716049382716049,0.1481717783559129,1.0802469135802468,0.14334441122786745,0.7407407407407407,0.14826629359290436,1.8518518518518519,0.13382615903277456,1.7592592592592593,0.19682399313820242,1.3580246913580247,0.14969789207502895,1.0493827160493827,0.25869469521528904,1.9444444444444444,-0.07106675020583864,-0.10264566135640665,-2.6543209876543212,-0.03165698887266738,handles_win
