run,eventno,evt,stave,traditional_label,ml_label,ml_confidence,ml_shuffled_label,adaptive_lowering_adc,amplitude_adc,peak_sample,tail_area_frac,secondary_peak_frac,pretrigger_ptp_adc,seed_minus_late_median_raw_adc,postpeak_min_seedcorr_adc,raw_baseline_slope_adc_per_sample,traditional_margin
55,282742,6939,B2,pre_trigger_contamination,pre_trigger_contamination,0.9977461734671609,pre_trigger_contamination,5495.19,1854.0,2,0.0,0.0,7377.0,4218.5,-4905.0,-203.19401444788497,0.3000000000000007
55,282748,6945,B2,pile_up,pile_up,0.8441824766550162,post_trigger_undershoot,206.40999999999985,5306.0,6,0.38611913432960776,0.5214851111948737,466.0,-184.0,-230.0,-48.21259029927771,0.8828176023275991
55,282757,6953,B2,electronics_baseline_drift,electronics_baseline_drift,0.9946347785695292,pre_trigger_contamination,6630.5825,8994.5,8,0.5964142035747745,0.6899216187670243,19.0,-3367.0,2862.5,307.2930856553147,1.5581101177823529
55,282778,6970,B2,post_trigger_undershoot,post_trigger_undershoot,0.9197738230199325,post_trigger_undershoot,2061.5699999999997,1762.0,5,0.4042829331602855,0.5902383654937571,2038.0,1796.5,-2088.0,-109.79979360165149,1.4625000000000004
55,282810,7000,B2,pile_up,pile_up,0.9903452812446533,pre_trigger_contamination,455.1274999999996,7091.5,4,0.6555712423979149,0.5962772333074808,6061.0,-2544.0,1277.5,1.4334365325073768,0.8587514180257525
55,282827,7016,B2,post_trigger_undershoot,post_trigger_undershoot,0.8679585883432279,pre_trigger_contamination,2793.3325000000004,2544.5,5,0.0,0.5539398703085086,2378.0,2491.0,-2831.5,-255.43240454076363,0.34999999999999964
55,282862,7051,B2,pre_trigger_contamination,pre_trigger_contamination,0.9542950271416237,post_trigger_undershoot,1645.5,1142.5,3,0.37174105170128147,0.7785557986870897,2691.0,1548.0,-1670.5,-127.8472652218783,0.3000000000000007
55,282887,7075,B2,pre_trigger_contamination,pre_trigger_contamination,0.4913007730015137,pre_trigger_contamination,1457.87,3742.0,3,0.6809724449084604,0.7303580972741849,5256.0,124.5,-617.0,-64.78121775025808,0.260249705213325
55,282894,7082,B2,pile_up,pile_up,0.9903007481965241,electronics_baseline_drift,233.0550000000003,6063.0,4,0.6980085189059931,0.7418769586013525,4415.0,-2317.0,1378.0,24.702786377708545,1.5947748722173953
55,282905,7093,B2,pre_trigger_contamination,pre_trigger_contamination,0.9504854176022667,post_trigger_undershoot,1893.5,1245.5,3,0.3990505715946522,0.8546768366118025,3076.0,1752.5,-1918.5,-140.463364293086,0.3000000000000007
55,282948,7130,B2,pre_trigger_contamination,pre_trigger_contamination,0.9565608098851229,electronics_baseline_drift,3164.5,1242.5,2,0.2879371437374827,0.24507042253521127,4424.0,2757.5,-3189.5,-168.74200206398393,0.3000000000000007
55,283002,7182,B2,pre_trigger_contamination,pre_trigger_contamination,0.9914850374856493,pile_up,3691.5175,2065.5,0,0.07913508693713776,0.0859356088114258,2522.0,3550.5,-3722.5,-261.61093911248724,0.3000000000000007
55,283009,7188,B2,electronics_baseline_drift,electronics_baseline_drift,0.9132342861010794,post_trigger_undershoot,6619.1075,7759.5,5,0.8315630322864634,0.93234100135318,10.0,-3299.5,-6735.5,291.9019607843135,0.061873935427074755
55,283011,7190,B2,pre_trigger_contamination,pre_trigger_contamination,0.9827558738918002,pile_up,2060.7225,2318.5,3,0.6002895684723497,0.7032564157860686,4414.0,1235.0,-1630.5,-109.3281733746135,1.999876403700826
55,283026,7204,B2,electronics_baseline_drift,electronics_baseline_drift,0.8694752185177977,pile_up,6646.015,7999.0,4,0.806034159862162,0.8276034504313039,2362.0,-3455.5,-6766.0,301.0299277605776,0.25251787855046004
55,283033,7211,B2,electronics_baseline_drift,electronics_baseline_drift,0.7490597577676905,post_trigger_undershoot,6654.0525,7696.5,10,0.3998099556563198,0.9954524783992724,175.0,-3565.5,3208.5,213.7884416924663,0.5503800886873611
55,283070,7247,B2,pile_up,pile_up,0.985523767526408,pre_trigger_contamination,399.0500000000002,8930.0,6,0.5546300319105905,0.6349384098544233,2545.0,-2948.5,2733.0,90.70588235294055,1.3052637032388734
55,283088,7261,B2,pre_trigger_contamination,pile_up,0.4362938867595674,post_trigger_undershoot,448.1474999999991,5223.5,5,0.30991378180769935,0.48233942758686704,887.0,43.0,-526.5,-99.63777089783316,0.28535044032284684
55,283109,7277,B2,pile_up,pile_up,0.805188119824069,post_trigger_undershoot,1227.8050000000003,7213.0,7,0.4784488827208914,0.9819769859975045,3733.0,-2105.5,1893.0,121.40660474716154,1.1737105788667561
55,283164,7326,B4,pre_trigger_contamination,electronics_baseline_drift,0.559374586531157,post_trigger_undershoot,1202.0,1415.0,17,0.0,0.12438162544169612,457.0,459.5,0.0,-13.982456140350973,2.3605506382836667
55,283189,7350,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4009.5,1443.5,0,0.0,0.0,1854.0,3937.0,-4034.5,-300.61919504644004,0.3000000000000007
55,283231,7389,B2,pre_trigger_contamination,post_trigger_undershoot,0.6014630519341644,electronics_baseline_drift,826.8799999999992,4008.0,6,0.17203589290967933,0.2559880239520958,1461.0,606.0,-887.0,-104.20846233230142,1.7555281805573069
55,283271,7425,B2,pre_trigger_contamination,pre_trigger_contamination,0.9440406616362838,post_trigger_undershoot,3414.8975,3573.5,3,0.34635817677856484,0.3418217433888345,7042.0,1189.5,-2011.5,-88.94014447884439,2.167308284570373
55,283293,7447,B2,pre_trigger_contamination,post_trigger_undershoot,0.745025756150666,pile_up,845.3349999999991,4111.0,6,0.15698356807511737,0.24860131354901485,1225.0,629.0,-907.0,-105.01444788441714,1.3004604292421185
55,283302,7455,B2,electronics_baseline_drift,electronics_baseline_drift,0.9376531745237576,post_trigger_undershoot,6589.2025,8686.5,6,0.7534410049349484,0.9542968974846026,8.0,-3401.0,-6719.5,271.4819401444788,0.22686799013010361
55,283309,7461,B2,post_trigger_undershoot,post_trigger_undershoot,0.9178091153734329,pre_trigger_contamination,1983.0,1489.0,5,0.5338840660879306,0.5889858965748824,800.0,1817.0,-2008.0,-130.82765737874124,1.6175000000000006
55,283316,7471,B2,pre_trigger_contamination,pre_trigger_contamination,0.9986070320255769,pile_up,5436.5,1652.5,1,0.0,0.0,2863.0,4982.0,-5461.5,-319.9256965944278,0.3000000000000007
55,283370,7518,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4407.705,2353.0,0,0.0,0.0,3042.0,4315.0,-4443.0,-309.7853457172344,0.3000000000000007
55,283406,7547,B2,pile_up,pile_up,0.5473640727486603,pre_trigger_contamination,3523.0275,11431.5,4,0.7093006303331761,0.8704456982898132,13645.0,-6629.0,6171.5,172.71723426212552,0.5853364234374236
55,283427,7566,B2,pile_up,pile_up,0.9795155760824285,pre_trigger_contamination,227.23750000000018,3417.5,6,0.5585563981895028,0.9809802487198245,1889.0,-708.0,391.5,-1.8090815273480036,1.8120016852678944
55,283427,7566,B4,pile_up,pile_up,0.9266451577152773,post_trigger_undershoot,245.07499999999982,2195.0,5,0.47432003313544113,0.84874715261959,1399.0,46.0,-117.0,-51.42105263157913,0.38573581960638403
55,283448,7586,B2,pile_up,pile_up,0.9875606600480151,pile_up,302.2349999999997,5451.0,6,0.5829429594929733,0.5936525408181985,1606.0,-1480.0,1372.0,53.58823529411773,1.0302183044809627
55,283458,7595,B2,pre_trigger_contamination,pile_up,0.6141786162880352,pre_trigger_contamination,373.3600000000006,3976.0,6,0.34168330610516123,0.5530684104627767,1490.0,87.0,-276.0,-51.01238390092928,1.0886335554623803
55,283470,7606,B2,pre_trigger_contamination,pre_trigger_contamination,0.9985738028596651,pile_up,5234.0,1512.0,1,0.0,0.0,3058.0,4760.0,-5259.0,-301.12590299277605,0.3000000000000007
55,283490,7623,B2,pre_trigger_contamination,post_trigger_undershoot,0.7968345920063562,electronics_baseline_drift,1272.2325,4884.5,6,0.10812871128229819,0.4400655133585833,1561.0,975.0,-1345.5,-63.558307533540116,1.053835660407639
55,283516,7648,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4884.5125,2132.5,0,0.0,0.0,3173.0,4718.5,-4916.5,-329.5046439628487,0.3000000000000007
55,283518,7649,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pre_trigger_contamination,3914.5,1165.5,0,0.0,0.0,1861.0,3854.0,-3939.5,-287.3694530443758,0.3000000000000007
55,283556,7685,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4827.5,1658.5,0,0.0,0.0,2713.0,4638.0,-4852.5,-325.72342621259037,0.3000000000000007
55,283613,7737,B2,pre_trigger_contamination,pre_trigger_contamination,0.980155053494784,pile_up,1920.5349999999999,2031.0,3,0.616050538137576,0.8084687346134909,3982.0,1233.0,-1628.0,-113.043343653251,1.497051941974731
55,283641,7764,B2,pre_trigger_contamination,pre_trigger_contamination,0.3827249507795178,post_trigger_undershoot,737.7475000000004,1983.5,7,0.43119598171862983,0.8734560120998236,927.0,572.5,-767.5,-29.603715170278804,0.5326331945126537
55,283669,7790,B2,pre_trigger_contamination,pre_trigger_contamination,0.9653177881475753,pre_trigger_contamination,3524.0,1117.0,0,0.0,0.0,1148.0,3498.5,-3549.0,-282.21671826625425,0.3000000000000007
55,283716,7835,B2,pre_trigger_contamination,pre_trigger_contamination,0.9206478382804286,pre_trigger_contamination,441.3824999999997,2474.5,5,0.40388954208904,0.7797534855526369,2195.0,184.5,-293.5,-75.08978328173399,0.5560323704367693
55,283741,7859,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4334.865,1809.0,0,0.0,0.0,2908.0,4179.0,-4362.0,-305.8431372549022,0.3000000000000007
55,283746,7864,B2,pile_up,pile_up,0.9902752010771442,pre_trigger_contamination,298.71249999999964,6252.5,4,0.6859772096858835,0.6758096761295482,5068.0,-2321.0,1344.5,19.804953560371263,1.3064431238899594
55,283749,7867,B2,pre_trigger_contamination,post_trigger_undershoot,0.5471958504574655,electronics_baseline_drift,471.7474999999995,4383.5,6,0.1809448531647109,0.31196532451237596,1074.0,345.0,-537.5,-92.90712074303448,1.7657805266266542
55,283783,7899,B2,pre_trigger_contamination,post_trigger_undershoot,0.8948018734502989,post_trigger_undershoot,1356.8649999999998,3609.0,5,0.37765814266487213,0.45580493211415907,1012.0,612.5,-1411.0,-99.80082559339579,0.42775235531628475
55,283793,7909,B2,electronics_baseline_drift,electronics_baseline_drift,0.9957715103735924,pre_trigger_contamination,6618.8375,9377.5,7,0.614911455214304,0.6137563316448947,899.0,-3420.5,2809.5,285.4953560371514,1.4901517629918128
55,283798,7913,B2,pre_trigger_contamination,pre_trigger_contamination,0.866425920303817,pile_up,1883.2624999999998,2082.5,4,0.4910649239340047,0.6345738295318127,2306.0,1547.5,-1914.5,-160.6790505675955,0.8218555817441615
55,283800,7915,B2,pre_trigger_contamination,pre_trigger_contamination,0.9533673754152443,electronics_baseline_drift,3486.0,1446.0,2,0.3207004077716479,0.43499308437067774,4957.0,2605.0,-3041.0,-147.2218782249744,0.3000000000000007
55,283830,7944,B2,pre_trigger_contamination,pre_trigger_contamination,0.4817089181136423,pre_trigger_contamination,788.9075000000003,3039.5,6,0.5168909861118559,0.621977298897845,1639.0,451.5,-834.5,-39.9112487100105,1.6012810544071305
55,283840,7954,B2,pre_trigger_contamination,pre_trigger_contamination,0.9688287488048853,pile_up,4344.55,2430.0,3,0.0003456022118541559,0.0008230452674897119,6811.0,2589.5,-3254.0,-134.30856553147626,0.3000000000000007
55,283857,7971,B2,pre_trigger_contamination,pre_trigger_contamination,0.9984017739478606,pile_up,5747.0,1221.0,1,0.0,0.0,3654.0,5425.0,-5772.0,-333.3147574819403,0.3000000000000007
55,283872,7984,B2,pre_trigger_contamination,pre_trigger_contamination,0.822019998549946,pile_up,2323.3999999999996,2440.0,4,0.2939674433450367,0.4045081967213115,2620.0,1959.5,-2360.0,-174.83694530443805,0.75
55,283966,8072,B2,pile_up,pile_up,0.9845533632140123,pre_trigger_contamination,327.3149999999996,5379.0,6,0.6192575806094046,0.5861684327941996,921.0,-2070.5,1190.0,91.42105263157865,1.511451955502097
55,283979,8085,B2,pile_up,pile_up,0.7558154953115971,post_trigger_undershoot,400.0649999999996,1729.0,7,0.46164948453608246,0.8137651821862348,572.0,304.5,-426.0,-10.773993808049589,0.74902636448377
55,284011,8115,B2,pile_up,pile_up,0.9469743596065037,pre_trigger_contamination,1374.62,3892.0,3,0.6873937074829932,0.7189105858170607,5325.0,-17.5,-481.0,-60.048503611971576,0.18748531378978406
55,284024,8128,B2,pile_up,pile_up,0.9387621356061674,electronics_baseline_drift,455.28750000000036,7347.5,6,0.5323838431006304,0.48172847907451516,1286.0,-1673.0,1426.5,44.46542827657338,0.5123204913882109
55,284039,8142,B2,pre_trigger_contamination,pre_trigger_contamination,0.9665165729087101,post_trigger_undershoot,3187.83,1678.0,3,0.3341377091377091,0.34505363528009536,4891.0,2267.0,-2680.0,-135.81320949432452,0.45000000000000107
55,284062,8161,B2,electronics_baseline_drift,electronics_baseline_drift,0.9970839068209824,post_trigger_undershoot,6630.2975,8613.5,7,0.6111983842010772,0.8345620247286236,782.0,-3408.5,2958.5,274.82352941176464,0.6143551326833503
55,284071,8170,B2,pre_trigger_contamination,pre_trigger_contamination,0.9987951770158147,pre_trigger_contamination,3709.0,1487.0,0,0.06887914840325611,0.07397444519166106,1627.0,3539.5,-3734.0,-273.52631578947387,0.3000000000000007
55,284086,8183,B2,pre_trigger_contamination,pre_trigger_contamination,0.9961619498761923,electronics_baseline_drift,4657.5,1133.5,2,0.0,0.0,5816.0,3573.5,-4131.5,-161.0361197110426,0.3000000000000007
55,284096,8192,B2,pre_trigger_contamination,pre_trigger_contamination,0.9983530916442284,electronics_baseline_drift,5446.5,1243.5,1,0.0,0.0,3992.0,4957.0,-5471.5,-288.27244582043386,0.3000000000000007
55,284111,8207,B2,pre_trigger_contamination,pre_trigger_contamination,0.9984669395446812,pile_up,4101.0,1246.0,0,0.0,0.0,2115.0,3972.5,-4126.0,-290.8338493292054,0.3000000000000007
55,284131,8226,B2,pile_up,pile_up,0.9874256313833463,pre_trigger_contamination,246.46749999999975,5735.5,5,0.6754331751462311,0.7625316014296922,885.0,-2170.5,1654.5,71.96491228070138,2.6144621980458114
55,284131,8226,B6,pre_trigger_contamination,pre_trigger_contamination,0.9945936440969033,electronics_baseline_drift,1902.0,1132.0,0,0.0,0.0,1857.0,1900.0,-1927.0,-137.64809081527352,0.3000000000000007
55,284135,8230,B2,post_trigger_undershoot,post_trigger_undershoot,0.8697237844949506,electronics_baseline_drift,720.3875000000007,5607.5,6,0.2726295919848991,0.571645118145341,255.0,221.0,-804.5,-15.144478844169683,0.7764163525849828
55,284264,8349,B2,pre_trigger_contamination,pre_trigger_contamination,0.44936276623813154,pile_up,441.1774999999998,5221.5,6,0.24870866521844073,0.36455041654696924,1295.0,254.0,-437.5,-90.04437564499544,2.6265912813351266
55,284269,8354,B2,electronics_baseline_drift,electronics_baseline_drift,0.992657918593202,post_trigger_undershoot,6629.47,7902.0,8,0.5936878910563121,0.9311566691976715,34.0,-3342.5,3119.0,293.22497420020613,0.43262421788737626
55,284291,8374,B2,pile_up,pile_up,0.7488899410389386,post_trigger_undershoot,267.1725000000006,5688.5,6,0.25323612232869835,0.38173507954645336,406.0,-19.0,-330.5,-84.63673890608928,0.7941070072876548
55,284299,8381,B2,post_trigger_undershoot,post_trigger_undershoot,0.9233238718680326,pile_up,976.0149999999994,5399.0,5,0.27863556723609284,0.4906464160029635,280.0,518.0,-1057.0,-145.38906088751332,1.5366244715883601
55,284331,8411,B2,pre_trigger_contamination,pre_trigger_contamination,0.9885046436686723,pre_trigger_contamination,2124.5,1398.5,0,0.0,0.0,2298.0,2129.5,-2149.5,-154.02786377708986,0.3000000000000007
55,284357,8434,B2,pile_up,post_trigger_undershoot,0.6550268312287428,post_trigger_undershoot,474.78249999999935,5514.5,5,0.733531195561004,0.9733430048055127,739.0,-437.0,-9691.5,44.913312693498064,0.46365552974743807
55,284357,8434,B8,pre_trigger_contamination,pre_trigger_contamination,0.9772447271267569,pre_trigger_contamination,3447.0,1032.0,0,0.0,0.0,1190.0,3326.5,-3472.0,-250.7853457172343,0.3000000000000007
55,284400,8470,B4,pre_trigger_contamination,pre_trigger_contamination,0.9945936440969033,electronics_baseline_drift,1805.0,1185.0,0,0.0,0.0,1804.0,1789.0,-1830.0,-132.91950464396305,0.3000000000000007
55,284403,8473,B2,pre_trigger_contamination,pre_trigger_contamination,0.9618830329396538,post_trigger_undershoot,2166.5,1193.5,3,0.4855837141670129,0.9245915374947633,3377.0,2020.5,-2191.5,-151.17853457172376,0.3000000000000007
55,284422,8492,B2,pre_trigger_contamination,pre_trigger_contamination,0.9986232285041826,pre_trigger_contamination,3694.5,1277.5,0,0.032196969696969696,0.033268101761252444,1407.0,3557.5,-3719.5,-273.40350877193043,0.3000000000000007
55,284426,8496,B2,electronics_baseline_drift,electronics_baseline_drift,0.8042863789142167,post_trigger_undershoot,2479.7025000000003,3786.5,12,0.3046880079758989,0.6453188960781725,3890.0,-1617.0,1351.5,171.55211558307494,1.342824882231338
55,284523,8583,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4132.0,1257.0,0,0.0,0.0,1885.0,4109.0,-4157.0,-311.21671826625425,0.3000000000000007
55,284528,8588,B2,pile_up,pile_up,0.9023701784758876,pile_up,633.6625000000004,5922.5,6,0.5049783905027627,0.43773744195863235,1951.0,-1371.5,1161.5,20.86584107327116,0.08873988217338713
55,284544,8601,B2,pre_trigger_contamination,pile_up,0.8774852267482914,pile_up,745.1124999999993,4692.5,6,0.49825989388205316,0.46148108684070327,1980.0,-870.5,8.5,2.9772961816302983,0.12830586487308082
55,284595,8650,B2,pile_up,electronics_baseline_drift,0.8225591270313485,pile_up,6735.165,7789.0,7,0.6053127587239514,0.9432533059442804,2440.0,-3384.5,3048.0,257.1341589267283,0.15437551744790223
55,284699,8744,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4234.5,1238.5,0,0.0,0.0,1737.0,4056.5,-4259.5,-294.9102167182663,0.3000000000000007
55,284712,8754,B2,pre_trigger_contamination,pre_trigger_contamination,0.9982592094946589,pre_trigger_contamination,5847.5,1157.5,2,0.0,0.0,5983.0,5226.0,-5872.5,-258.8617131062954,0.3000000000000007
55,284741,8783,B2,pre_trigger_contamination,pre_trigger_contamination,0.9827481567896464,post_trigger_undershoot,1240.2700000000004,2782.0,3,0.6571885836222993,0.819194823867721,4064.0,601.0,-973.0,-101.89164086687347,1.8374189341099143
55,284774,8816,B2,electronics_baseline_drift,electronics_baseline_drift,0.6631713366620057,pile_up,6625.4625,7402.5,7,0.6352709554460786,0.967983789260385,759.0,-3486.0,3177.5,284.5964912280701,0.07945808910784358
55,284833,8871,B2,pre_trigger_contamination,pre_trigger_contamination,0.9985326945550138,pile_up,4557.5,1138.5,1,0.0,0.0,2202.0,4279.0,-4582.5,-288.8947368421055,0.3000000000000007
55,284853,8888,B2,pile_up,pile_up,0.9461254282168038,pile_up,1042.8725000000004,7508.5,6,0.5206223706741644,0.5451821269228208,1699.0,-1836.0,1619.5,58.151702786377214,0.6854406600728584
55,284861,8896,B2,pile_up,pile_up,0.9855187166711081,pre_trigger_contamination,1157.7475000000004,3983.5,3,0.7068617724867725,0.7441948035647044,5201.0,-167.5,-332.5,-55.636738906089,0.3790860925656956
55,284866,8901,B2,pile_up,pile_up,0.9859465685434351,pre_trigger_contamination,371.1975000000002,3153.5,4,0.6249893824853479,0.9349928650705566,2731.0,-43.0,-176.5,-73.06191950464408,0.78178432052625
55,284872,8907,B2,pile_up,pile_up,0.9868984344994234,electronics_baseline_drift,587.1899999999996,5454.0,5,0.6295721256603621,0.7636596993032636,3574.0,-2330.5,1315.0,47.27347781217717,2.1950330485337783
55,284913,8948,B2,pre_trigger_contamination,pre_trigger_contamination,0.9983546649140442,electronics_baseline_drift,5774.5,1264.5,1,0.0,0.0,3787.0,5297.0,-5799.5,-307.84623323013477,0.3000000000000007
55,284983,9013,B2,pile_up,pile_up,0.9577394563032239,pre_trigger_contamination,1462.9899999999998,5934.0,3,0.6729669236508331,0.7067745197168858,7486.0,-1377.5,190.0,-37.53869969040276,1.3163097039469873
55,285022,9050,B2,pre_trigger_contamination,pile_up,0.7585706167273446,pre_trigger_contamination,1881.5100000000002,5966.0,4,0.5303248059787296,0.4785450888367415,7924.0,-1422.5,103.0,-45.13415892672898,0.10814225491779794
55,285051,9076,B2,electronics_baseline_drift,electronics_baseline_drift,0.7496068560337616,pile_up,1057.8675000000003,4175.5,16,0.0,0.3071488444497665,2198.0,-3373.5,3651.5,129.1413828689368,1.0417496738168905
55,285061,9086,B2,pre_trigger_contamination,pre_trigger_contamination,0.9502185099127419,pre_trigger_contamination,3523.5,1093.5,0,0.02186523873270861,0.02240512117055327,1123.0,3522.5,-3548.5,-281.4365325077404,0.3000000000000007
55,285075,9098,B2,pile_up,pile_up,0.9899860237308524,post_trigger_undershoot,437.1225000000004,4358.5,4,0.6222411548168272,0.6198233337157278,4188.0,-304.5,-245.5,-61.45098039215711,0.26424786671878664
55,285093,9115,B2,pre_trigger_contamination,pre_trigger_contamination,0.9976346156465382,electronics_baseline_drift,5922.2875,1747.5,2,0.0,0.0,7696.0,4527.0,-5292.5,-212.97729618163055,0.3000000000000007
55,285143,9160,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4243.38,2308.0,0,0.0,0.0,2812.0,4051.5,-4278.0,-286.94633642930876,0.3000000000000007
55,285217,9230,B2,pile_up,pile_up,0.9423815574121739,pile_up,529.9750000000004,6535.0,6,0.542516291780534,0.5863810252486611,1186.0,-1400.0,1025.0,45.090815273477475,1.1062519091367777
55,285221,9234,B2,pre_trigger_contamination,pre_trigger_contamination,0.9705368238662021,pile_up,4294.065,2729.0,3,0.0,0.0,7064.0,2628.5,-3261.0,-142.40144478844232,0.3000000000000007
55,285299,9308,B2,pre_trigger_contamination,pre_trigger_contamination,0.6038754860014294,pre_trigger_contamination,2154.2725,4548.5,3,0.5953642128054438,0.5763438496207541,6771.0,158.5,-870.5,-67.04747162022745,0.8140430013029221
55,285317,9326,B2,electronics_baseline_drift,electronics_baseline_drift,0.9957291460748455,pre_trigger_contamination,6615.415,8239.0,7,0.6497946779066192,0.6771452846219201,130.0,-3430.5,2902.0,304.7832817337459,1.1668295056990807
55,285338,9347,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pre_trigger_contamination,3948.0,1618.0,0,0.0,0.0,1988.0,3857.0,-3973.0,-294.5005159958721,0.3000000000000007
55,285343,9352,B2,pile_up,pile_up,0.989686073758557,post_trigger_undershoot,994.6049999999996,4293.0,4,0.6178953963660232,0.6818075937572793,5240.0,-380.5,-133.0,-51.56037151702818,0.12477116776116226
55,285384,9389,B2,pre_trigger_contamination,pre_trigger_contamination,0.9982576362248426,pre_trigger_contamination,5159.5,1131.5,2,0.0,0.0,5824.0,4681.0,-5184.5,-230.2260061919506,0.3000000000000007
55,285393,9398,B2,pile_up,pile_up,0.9855950213477583,pre_trigger_contamination,494.5024999999996,4866.5,6,0.5767753487163196,0.5450529127709853,1686.0,-1592.5,809.5,48.266253869968814,0.7210956818499143
55,285467,9465,B2,pre_trigger_contamination,pre_trigger_contamination,0.996666265312648,electronics_baseline_drift,3541.5,1027.5,2,0.0,0.0,4523.0,3134.5,-3566.5,-178.65428276573826,0.3000000000000007
55,285550,9541,B2,pre_trigger_contamination,pre_trigger_contamination,0.9309056874478784,electronics_baseline_drift,3188.0,1172.0,2,0.25542691751085383,0.1757679180887372,4385.0,2759.0,-3165.0,-168.61506707946387,0.3000000000000007
55,285624,9611,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4462.0,1629.0,0,0.0,0.0,2377.0,4255.5,-4487.0,-310.99277605779173,0.3000000000000007
55,285626,9613,B2,pile_up,pile_up,0.8957562069568848,pre_trigger_contamination,1138.96,2936.0,7,0.38738317757009344,0.8235694822888283,3312.0,18.0,-420.0,-26.461300309597725,0.572734760485976
55,285636,9622,B2,pre_trigger_contamination,pre_trigger_contamination,0.9975343230801177,pile_up,3817.0,1198.0,0,0.0,0.0,2119.0,3819.0,-3842.0,-287.99793601651214,0.3000000000000007
55,285678,9660,B2,pre_trigger_contamination,pre_trigger_contamination,0.7802168967965595,pre_trigger_contamination,243.09500000000025,1727.0,5,0.4216414402557112,0.7892298784018529,1300.0,128.5,-194.0,-50.56449948400455,0.350067447151007
55,285691,9672,B2,pre_trigger_contamination,pre_trigger_contamination,0.9827214572247078,electronics_baseline_drift,1900.0,1388.0,0,0.0,0.0,2048.0,1901.5,-1925.0,-144.88854489164098,0.3000000000000007
55,285691,9672,B4,pre_trigger_contamination,pre_trigger_contamination,0.9945936440969033,pre_trigger_contamination,1771.0,1167.0,0,0.0,0.0,1768.0,1768.0,-1796.0,-131.98555211558357,0.3000000000000007
55,285748,9722,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pre_trigger_contamination,4018.5,1627.5,0,0.0,0.0,2044.0,3897.5,-4043.5,-296.68833849329235,0.3000000000000007
55,285755,9728,B2,pre_trigger_contamination,pre_trigger_contamination,0.7675969786039656,pre_trigger_contamination,781.3074999999999,2879.5,4,0.6065267235046635,0.9402674075360306,3559.0,226.5,-540.5,-83.10319917440674,0.10996639426051491
55,285763,9735,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,3845.6575000000003,1989.5,0,0.059782608695652176,0.06358381502890173,2192.0,3651.0,-3875.5,-284.4788441692466,0.3000000000000007
55,285831,9802,B2,pre_trigger_contamination,pre_trigger_contamination,0.9610322233116284,electronics_baseline_drift,3341.5175,2665.5,3,0.27686137159642976,0.3018195460513975,6047.0,1842.5,-2398.5,-111.19607843137271,0.45000000000000107
55,285956,9920,B2,pre_trigger_contamination,pre_trigger_contamination,0.8656901917056041,post_trigger_undershoot,3263.4975000000004,4933.5,3,0.3675078864353312,0.4129928042971521,8271.0,472.0,-1707.5,-99.39422084623367,1.7113318785923815
55,285988,9950,B2,pre_trigger_contamination,pre_trigger_contamination,0.9954973636612132,pile_up,3876.0,1449.0,2,0.04921618665694495,0.09316770186335403,5350.0,3060.5,-3436.0,-163.2125902992778,0.3000000000000007
55,286007,9969,B2,pile_up,pile_up,0.7508194800614025,pile_up,731.6324999999997,6724.5,6,0.42651212049894094,0.43252286415346863,987.0,-860.0,618.5,-13.586171310629709,0.7140164192971881
55,286034,9994,B2,pre_trigger_contamination,post_trigger_undershoot,0.8694479701664064,post_trigger_undershoot,1352.9400000000005,3004.0,6,0.33034880099657427,0.4187749667110519,1313.0,558.0,-1398.0,-70.62745098039233,0.0009949059038127928
55,286049,10008,B2,post_trigger_undershoot,post_trigger_undershoot,0.7925225709903673,pre_trigger_contamination,600.7425000000003,4250.5,6,0.230641592920354,0.3306669803552523,599.0,244.5,-664.5,-81.5882352941181,0.6958449571569045
55,286059,10017,B2,pre_trigger_contamination,pre_trigger_contamination,0.998500168710593,pile_up,4106.0,1228.0,0,0.0,0.0,2046.0,3986.5,-4131.0,-293.53044375645,0.3000000000000007
55,286076,10031,B2,post_trigger_undershoot,post_trigger_undershoot,0.9561531984762901,post_trigger_undershoot,1390.0524999999998,3296.5,6,0.28240315953245304,0.4224177157591385,551.0,592.0,-1439.5,-82.54489164086729,0.7948926377308805
55,286124,10075,B2,pile_up,pile_up,0.9357500235735278,pile_up,591.0150000000003,6399.0,6,0.5686451380119069,0.5475855602437881,1769.0,-1616.5,1139.0,63.18988648090793,0.4824658503322983
