variant,alpha,cv_rmse_ns_mean,cv_rmse_ns_std,cv_r2_mean,heldout_runs,train_runs
no_peak,1000.0,1.4910468867672235,0.210290699829973,-0.10451636391344007,"59,65","58,60,61,62,63,64"
no_tail,0.01,1.3316505435006278,0.15101591870154152,0.09996291224039189,"59,65","58,60,61,62,63,64"
no_tail,0.1,1.3325909304263606,0.1496080949568176,0.10166657547249644,"59,65","58,60,61,62,63,64"
no_tail,1.0,1.3688281686450516,0.1465952146532499,0.06489848287938763,"59,65","58,60,61,62,63,64"
no_tail,10.0,1.4406460449507645,0.18008192153364722,-0.028366849699176532,"59,65","58,60,61,62,63,64"
no_tail,100.0,1.476948795717084,0.20310785650178598,-0.08326498810342912,"59,65","58,60,61,62,63,64"
no_tail,1000.0,1.492748289323836,0.21278292719961864,-0.10704154028101662,"59,65","58,60,61,62,63,64"
no_sample_iv_indicator,0.01,1.1967560879621897,0.05885584648820465,0.2633473665321694,"59,65","58,60,61,62,63,64"
no_sample_iv_indicator,0.1,1.2075653167345313,0.06762398603748929,0.2554413335630394,"59,65","58,60,61,62,63,64"
no_sample_iv_indicator,1.0,1.3353590118760719,0.13393721455258506,0.11019166957704458,"59,65","58,60,61,62,63,64"
no_sample_iv_indicator,10.0,1.435216928069805,0.17555347408328237,-0.02007977200057165,"59,65","58,60,61,62,63,64"
no_sample_iv_indicator,100.0,1.469890884138635,0.19224403919189167,-0.07245433662686065,"59,65","58,60,61,62,63,64"
no_sample_iv_indicator,1000.0,1.491429265338174,0.20801553263907677,-0.1052148713840652,"59,65","58,60,61,62,63,64"
full,0.01,1.1956790363617362,0.13337530817350296,0.1964740156308445,"60,61","58,59,62,63,64,65"
full,0.1,1.2008615950118742,0.12463212859396812,0.1967318353572282,"60,61","58,59,62,63,64,65"
full,1.0,1.2934899169766167,0.1457166297850612,0.08280624394522236,"60,61","58,59,62,63,64,65"
full,10.0,1.352219452757345,0.1694294331915394,0.0007616613350692525,"60,61","58,59,62,63,64,65"
full,100.0,1.3641824698404381,0.18919476428475682,-0.013907751640701039,"60,61","58,59,62,63,64,65"
full,1000.0,1.3720844285219687,0.20121247528173558,-0.022244988453108582,"60,61","58,59,62,63,64,65"
no_peak,0.1,1.2249866462893386,0.0885955409258384,0.14608730229012576,"60,61","58,59,62,63,64,65"
no_peak,0.01,1.2321545571755164,0.09764690238535717,0.11839372850986973,"60,61","58,59,62,63,64,65"
no_peak,1.0,1.289435472301482,0.14761432479663572,0.08719393370620972,"60,61","58,59,62,63,64,65"
no_peak,10.0,1.3536250278752828,0.17163037305644094,-0.0014648704912723742,"60,61","58,59,62,63,64,65"
no_peak,100.0,1.3641866227683124,0.18966490628284963,-0.013788493162073135,"60,61","58,59,62,63,64,65"
no_peak,1000.0,1.3722577360756,0.20093339775369035,-0.022574589204379825,"60,61","58,59,62,63,64,65"
no_tail,0.1,1.344764077649145,0.15241899739694392,0.0014924040882302813,"60,61","58,59,62,63,64,65"
no_tail,0.01,1.3450093120695517,0.15305429745608667,-0.00010915913688034352,"60,61","58,59,62,63,64,65"
no_tail,1.0,1.350216722762315,0.1528411809592451,-0.0003405640270434551,"60,61","58,59,62,63,64,65"
no_tail,10.0,1.358898421598561,0.17354395016377508,-0.008927857836564534,"60,61","58,59,62,63,64,65"
no_tail,100.0,1.3652329190579109,0.1896530616842774,-0.015762240170789775,"60,61","58,59,62,63,64,65"
no_tail,1000.0,1.3713603621808514,0.20135334189374735,-0.0211521623249032,"60,61","58,59,62,63,64,65"
no_sample_iv_indicator,0.01,1.1937747235633578,0.13275974946983335,0.19985916090285327,"60,61","58,59,62,63,64,65"
no_sample_iv_indicator,0.1,1.1985235155033247,0.12391121728420336,0.2004192313759472,"60,61","58,59,62,63,64,65"
no_sample_iv_indicator,1.0,1.2910764225306228,0.14424363788167055,0.08615416777197596,"60,61","58,59,62,63,64,65"
no_sample_iv_indicator,10.0,1.3509669722368582,0.16809208260375239,0.0023927207677530093,"60,61","58,59,62,63,64,65"
no_sample_iv_indicator,100.0,1.363535077475872,0.18868502353999947,-0.013010338409686217,"60,61","58,59,62,63,64,65"
no_sample_iv_indicator,1000.0,1.3719577980809272,0.20111930951278897,-0.022065984871558662,"60,61","58,59,62,63,64,65"
full,0.01,1.2337647469562065,0.12119973194501855,0.22829693860146943,"60,62","58,59,61,63,64,65"
full,0.1,1.2370601961376244,0.13538097986568098,0.23474384172310042,"60,62","58,59,61,63,64,65"
full,1.0,1.338458655542215,0.19974416322213798,0.13094788345971642,"60,62","58,59,61,63,64,65"
full,10.0,1.4269947623636232,0.25894835998859295,0.02654575334840432,"60,62","58,59,61,63,64,65"
full,100.0,1.4444655257214953,0.2868850301224573,0.00918372957411886,"60,62","58,59,61,63,64,65"
full,1000.0,1.4581132466499453,0.2905698826918873,-0.009416220537865571,"60,62","58,59,61,63,64,65"
no_peak,0.01,1.2503575935269116,0.09000034077101303,0.18618728129461498,"60,62","58,59,61,63,64,65"
no_peak,0.1,1.2516387581991288,0.10719810178540091,0.20407812004648215,"60,62","58,59,61,63,64,65"
no_peak,1.0,1.3391638600900884,0.20879472420321107,0.1328106729716122,"60,62","58,59,61,63,64,65"
no_peak,10.0,1.4285998640877993,0.2651385007937708,0.025891268042003014,"60,62","58,59,61,63,64,65"
no_peak,100.0,1.4442867584072963,0.2870887943491638,0.009508556230297227,"60,62","58,59,61,63,64,65"
no_peak,1000.0,1.457666923827291,0.29012333281835434,-0.008927135431575728,"60,62","58,59,61,63,64,65"
no_tail,0.1,1.394888691801102,0.17001315512672643,0.03754752049350048,"60,62","58,59,61,63,64,65"
no_tail,0.01,1.3951559313356017,0.16354395859224277,0.033411245660089996,"60,62","58,59,61,63,64,65"
no_tail,1.0,1.4070814784831511,0.20807315657303255,0.03779154799657345,"60,62","58,59,61,63,64,65"
no_tail,10.0,1.4339468001077456,0.2711220948846967,0.01986358964805206,"60,62","58,59,61,63,64,65"
no_tail,100.0,1.4451218001987232,0.29122694291533846,0.009299156355480087,"60,62","58,59,61,63,64,65"
no_tail,1000.0,1.4570598065571692,0.29132696929308693,-0.007703798765405279,"60,62","58,59,61,63,64,65"
no_sample_iv_indicator,0.01,1.232216140128963,0.12025981495459624,0.22979773345758706,"60,62","58,59,61,63,64,65"
no_sample_iv_indicator,0.1,1.2355135442402387,0.13430527666012237,0.23634739187946385,"60,62","58,59,61,63,64,65"
no_sample_iv_indicator,1.0,1.3370227616429946,0.19916235043207775,0.13270845751498775,"60,62","58,59,61,63,64,65"
no_sample_iv_indicator,10.0,1.4259522020458255,0.25869648900091957,0.027892352339880123,"60,62","58,59,61,63,64,65"
no_sample_iv_indicator,100.0,1.4439373112564353,0.2866630233150078,0.00986612011435375,"60,62","58,59,61,63,64,65"
no_sample_iv_indicator,1000.0,1.458025324415165,0.2905223850646923,-0.009301979836655972,"60,62","58,59,61,63,64,65"
full,0.01,1.1937091875871597,0.14015001207686462,0.25674542075645024,"60,63","58,59,61,62,64,65"
full,0.1,1.1959344072923461,0.140980653933795,0.25967775158832324,"60,63","58,59,61,62,64,65"
full,1.0,1.308516110944812,0.19938065196213886,0.13042185655663524,"60,63","58,59,61,62,64,65"
full,10.0,1.388742807034192,0.23895018303688786,0.02930919064772177,"60,63","58,59,61,62,64,65"
full,100.0,1.4121339523802328,0.26322236369580476,0.0005263898840587756,"60,63","58,59,61,62,64,65"
full,1000.0,1.421569041940775,0.2717068258545861,-0.010970333734536509,"60,63","58,59,61,62,64,65"
no_peak,0.1,1.2405738490994223,0.11212760077098721,0.18326899536863608,"60,63","58,59,61,62,64,65"
no_peak,0.01,1.2532080503160166,0.1078946328235323,0.14744751303235618,"60,63","58,59,61,62,64,65"
no_peak,1.0,1.3141380018134527,0.19703333184634475,0.12278681194894761,"60,63","58,59,61,62,64,65"
no_peak,10.0,1.3920278169055535,0.24054198427897636,0.024600395596155254,"60,63","58,59,61,62,64,65"
no_peak,100.0,1.4120176328745457,0.26306998375235685,0.0006328961063438055,"60,63","58,59,61,62,64,65"
no_peak,1000.0,1.4211243356847216,0.2713411648311276,-0.01040794739848534,"60,63","58,59,61,62,64,65"
no_tail,0.1,1.3800361023604502,0.2179618072467158,0.02675938194594816,"60,63","58,59,61,62,64,65"
no_tail,0.01,1.3824775314143616,0.2154564588599395,0.021826980627241664,"60,63","58,59,61,62,64,65"
no_tail,1.0,1.3861670078206,0.22716236664482076,0.02518852821823534,"60,63","58,59,61,62,64,65"
no_tail,10.0,1.4003996062341,0.24778446810031612,0.01441692660960534,"60,63","58,59,61,62,64,65"
no_tail,100.0,1.415258245893804,0.2661342106970639,-0.0037740732537931087,"60,63","58,59,61,62,64,65"
no_tail,1000.0,1.420938090925214,0.2720485846859913,-0.010004509069244993,"60,63","58,59,61,62,64,65"
no_sample_iv_indicator,0.01,1.1945067815827175,0.1411947582493276,0.2557886374612226,"60,63","58,59,61,62,64,65"
no_sample_iv_indicator,0.1,1.1968118720926086,0.1422363111827634,0.25859680340337354,"60,63","58,59,61,62,64,65"
no_sample_iv_indicator,1.0,1.3097027081754002,0.19905561880833517,0.12871203771324116,"60,63","58,59,61,62,64,65"
no_sample_iv_indicator,10.0,1.3899802850082768,0.23872317824999031,0.02744345026856738,"60,63","58,59,61,62,64,65"
no_sample_iv_indicator,100.0,1.4123992229598223,0.2630125438267902,7.425072381344045e-05,"60,63","58,59,61,62,64,65"
no_sample_iv_indicator,1000.0,1.4215449265671576,0.2716446490084889,-0.010950039116074884,"60,63","58,59,61,62,64,65"
full,0.01,1.143656607201459,0.10703974564066282,0.2980534235811131,"60,65","58,59,61,62,63,64"
full,0.1,1.1565420315501718,0.13959766286397482,0.2896533281961774,"60,65","58,59,61,62,63,64"
full,1.0,1.286825168010214,0.20663497969720884,0.1389790390328368,"60,65","58,59,61,62,63,64"
full,10.0,1.3749712853494132,0.23122789476176456,0.021810268021459845,"60,65","58,59,61,62,63,64"
full,100.0,1.3991946580778045,0.24078813796909673,-0.012497001556642484,"60,65","58,59,61,62,63,64"
full,1000.0,1.4074021890447779,0.24767471321752518,-0.02299832704858449,"60,65","58,59,61,62,63,64"
no_peak,0.1,1.26541852314547,0.07043725530061082,0.1307274180467407,"60,65","58,59,61,62,63,64"
no_peak,0.01,1.2855247588479302,0.059660453064645236,0.07509664529117328,"60,65","58,59,61,62,63,64"
no_peak,1.0,1.3180820397434556,0.20632816440361448,0.09778173376726258,"60,65","58,59,61,62,63,64"
no_peak,10.0,1.3845433727211325,0.23445316260593493,0.007891123929571742,"60,65","58,59,61,62,63,64"
no_peak,100.0,1.400173135550552,0.24126261977146493,-0.013960137399288275,"60,65","58,59,61,62,63,64"
no_peak,1000.0,1.4069272945116746,0.24797255138805102,-0.022262198395931975,"60,65","58,59,61,62,63,64"
no_tail,0.1,1.3097153911439992,0.19268923546830008,0.09437500442382322,"60,65","58,59,61,62,63,64"
no_tail,0.01,1.310283128883695,0.19059046844421793,0.09044440630153983,"60,65","58,59,61,62,63,64"
no_tail,1.0,1.3310238593973307,0.20770603570778562,0.07699980205597916,"60,65","58,59,61,62,63,64"
no_tail,10.0,1.3789047409893542,0.23355709645052816,0.01622268978124277,"60,65","58,59,61,62,63,64"
no_tail,100.0,1.4011877179263166,0.2435800266204347,-0.0151358047594087,"60,65","58,59,61,62,63,64"
no_tail,1000.0,1.4069447914557967,0.2486703359990077,-0.022142690525090724,"60,65","58,59,61,62,63,64"
no_sample_iv_indicator,0.01,1.1423064537051209,0.10620125611569387,0.2995746610397479,"60,65","58,59,61,62,63,64"
no_sample_iv_indicator,0.1,1.1547732986641892,0.1386345736619443,0.29173712986777883,"60,65","58,59,61,62,63,64"
no_sample_iv_indicator,1.0,1.2845444602590366,0.20571893823279352,0.14195056310758428,"60,65","58,59,61,62,63,64"
no_sample_iv_indicator,10.0,1.3733856476787507,0.23094081342031306,0.024073650838181936,"60,65","58,59,61,62,63,64"
no_sample_iv_indicator,100.0,1.3984533938923298,0.24103230210730073,-0.011304676802691916,"60,65","58,59,61,62,63,64"
no_sample_iv_indicator,1000.0,1.4072776691535318,0.24778666689430806,-0.022778445968212636,"60,65","58,59,61,62,63,64"
full,0.1,1.2477808118602245,0.11624565204998277,0.08278751894193928,"61,62","58,59,60,63,64,65"
full,0.01,1.2540275928167997,0.1327461670004523,0.05058136100010735,"61,62","58,59,60,63,64,65"
full,1.0,1.291977667293992,0.17072458209392577,0.0549018726948763,"61,62","58,59,60,63,64,65"
full,10.0,1.339186479663332,0.20026686039658842,-0.010010346849663598,"61,62","58,59,60,63,64,65"
full,100.0,1.3542097062144294,0.2084416126849609,-0.033373727853112475,"61,62","58,59,60,63,64,65"
full,1000.0,1.3670250434964974,0.21248870376593995,-0.051257521926378294,"61,62","58,59,60,63,64,65"
no_peak,0.1,1.2339088455604696,0.11407980624176532,0.08541026464016407,"61,62","58,59,60,63,64,65"
no_peak,0.01,1.2420815674071626,0.1393699653133921,0.04252296083456364,"61,62","58,59,60,63,64,65"
no_peak,1.0,1.2774751022140864,0.17389350348370114,0.07539135389280487,"61,62","58,59,60,63,64,65"
no_peak,10.0,1.3380446275091928,0.20335726109111507,-0.007851671784835123,"61,62","58,59,60,63,64,65"
no_peak,100.0,1.3519623165281178,0.20970412668503435,-0.02925232521979968,"61,62","58,59,60,63,64,65"
no_peak,1000.0,1.3654282213587121,0.21326116199286999,-0.04844126572201912,"61,62","58,59,60,63,64,65"
no_tail,0.1,1.3106773582746614,0.20226889361177594,0.031388238359189115,"61,62","58,59,60,63,64,65"
no_tail,0.01,1.3106779654002014,0.1999332959876532,0.030358552524172456,"61,62","58,59,60,63,64,65"
no_tail,1.0,1.321866390577,0.20547002111063242,0.017980644067800866,"61,62","58,59,60,63,64,65"
no_tail,10.0,1.343795051673988,0.20481495961465424,-0.016323544078036246,"61,62","58,59,60,63,64,65"
no_tail,100.0,1.3551689729009837,0.2078116368336425,-0.03586164476469691,"61,62","58,59,60,63,64,65"
no_tail,1000.0,1.365600268184997,0.21296776300702466,-0.048982843415489065,"61,62","58,59,60,63,64,65"
no_sample_iv_indicator,0.1,1.2432630015540895,0.1144592511623493,0.09109356321438074,"61,62","58,59,60,63,64,65"
no_sample_iv_indicator,0.01,1.2495296847220858,0.1291228722769334,0.059836617160138085,"61,62","58,59,60,63,64,65"
no_sample_iv_indicator,1.0,1.2887216456974102,0.1698901854442572,0.05972298331442401,"61,62","58,59,60,63,64,65"
no_sample_iv_indicator,10.0,1.3376199259963242,0.19875561924621782,-0.007960297817470074,"61,62","58,59,60,63,64,65"
no_sample_iv_indicator,100.0,1.3532510929352564,0.20793397956933093,-0.03195600494903457,"61,62","58,59,60,63,64,65"
no_sample_iv_indicator,1000.0,1.366836311837094,0.2124055741949855,-0.050968568295686745,"61,62","58,59,60,63,64,65"
full,0.1,1.224596932497152,0.12008774098993572,-0.2686386008439225,"61,63","58,59,60,62,64,65"
full,0.01,1.2309131794155856,0.0969373012841004,-0.3660842444795673,"61,63","58,59,60,62,64,65"
full,1.0,1.2633253583144946,0.2289598241394814,-0.1925143100375261,"61,63","58,59,60,62,64,65"
full,1000.0,1.2835980193082583,0.35497559302882054,-0.12781457309530447,"61,63","58,59,60,62,64,65"
full,10.0,1.2851838917440312,0.29260569760819527,-0.1771144036719448,"61,63","58,59,60,62,64,65"
full,100.0,1.285763040725024,0.34589286608545916,-0.14055601875310036,"61,63","58,59,60,62,64,65"
no_peak,0.1,1.2354451203758474,0.09298233792631391,-0.42341889396804255,"61,63","58,59,60,62,64,65"
no_peak,0.01,1.2412333544948528,0.12207178266239738,-0.5618631939939733,"61,63","58,59,60,62,64,65"
no_peak,1.0,1.2661490570726244,0.20105661082500179,-0.2330803456820476,"61,63","58,59,60,62,64,65"
no_peak,1000.0,1.2816394065877268,0.35364332278281585,-0.12470660415465537,"61,63","58,59,60,62,64,65"
no_peak,100.0,1.2834795689573402,0.3436044627563898,-0.13738458089120537,"61,63","58,59,60,62,64,65"
no_peak,10.0,1.286218908098802,0.29267264981847146,-0.18017955900668586,"61,63","58,59,60,62,64,65"
no_tail,0.1,1.2739539992281927,0.293337718294099,-0.16606853288504225,"61,63","58,59,60,62,64,65"
no_tail,0.01,1.2746639283544203,0.28949403368615517,-0.17311875704065666,"61,63","58,59,60,62,64,65"
no_tail,10.0,1.2764247440384342,0.32623188010659826,-0.13231493634844463,"61,63","58,59,60,62,64,65"
no_tail,1.0,1.2781456668825508,0.30462616667587256,-0.1537217846480908,"61,63","58,59,60,62,64,65"
no_tail,1000.0,1.2809464601490348,0.3549381641368015,-0.12274841013423829,"61,63","58,59,60,62,64,65"
no_tail,100.0,1.281600131033868,0.35204392724406697,-0.1291504006860263,"61,63","58,59,60,62,64,65"
no_sample_iv_indicator,0.1,1.2238405120008102,0.1202722769766142,-0.2705654986675217,"61,63","58,59,60,62,64,65"
no_sample_iv_indicator,0.01,1.2297548370981792,0.09816679255668005,-0.36798816071535756,"61,63","58,59,60,62,64,65"
no_sample_iv_indicator,1.0,1.2640933982767373,0.23021744237944947,-0.19349241991327912,"61,63","58,59,60,62,64,65"
no_sample_iv_indicator,1000.0,1.2831780475633108,0.35562372776456397,-0.12657425902793845,"61,63","58,59,60,62,64,65"
no_sample_iv_indicator,10.0,1.283549062484374,0.2984167175773367,-0.16947735176578105,"61,63","58,59,60,62,64,65"
no_sample_iv_indicator,100.0,1.2838413827235784,0.34928692686811197,-0.1345231790037556,"61,63","58,59,60,62,64,65"
full,0.1,1.1770344380915798,0.19826352603479613,-0.07225772053755528,"61,65","58,59,60,62,63,64"
full,0.01,1.1816675489946862,0.14955586063502316,-0.1403974936964521,"61,65","58,59,60,62,63,64"
full,1.0,1.2368032253472387,0.2671782288261525,-0.12170095796497922,"61,65","58,59,60,62,63,64"
full,1000.0,1.2733905477697367,0.372799252066607,-0.1315894020824205,"61,65","58,59,60,62,63,64"
full,10.0,1.2749902424355959,0.3063062319310183,-0.17519635783717152,"61,65","58,59,60,62,63,64"
full,100.0,1.275905691418878,0.35027536536115295,-0.14995675119864443,"61,65","58,59,60,62,63,64"
no_peak,0.1,1.2540895901253253,0.11591909183908981,-0.38059985575661504,"61,65","58,59,60,62,63,64"
no_peak,1.0,1.2615146854648016,0.25995139273450457,-0.1872531904510603,"61,65","58,59,60,62,63,64"
no_peak,0.01,1.2712483569877808,0.09121560726000774,-0.5460289164202393,"61,65","58,59,60,62,63,64"
no_peak,1000.0,1.2717858584182185,0.37367747770191007,-0.12813316854053686,"61,65","58,59,60,62,63,64"
no_peak,100.0,1.2753902911216752,0.3514467189128318,-0.14857524880956569,"61,65","58,59,60,62,63,64"
no_peak,10.0,1.2793625346460766,0.3155747146938732,-0.17903358050547502,"61,65","58,59,60,62,63,64"
no_tail,0.01,1.2111934822430082,0.2501641686404126,-0.10036292787960732,"61,65","58,59,60,62,63,64"
no_tail,0.1,1.212925829051492,0.25507243158205795,-0.09544839273004391,"61,65","58,59,60,62,63,64"
no_tail,1.0,1.2328216466258282,0.2856731630980763,-0.09867506400270638,"61,65","58,59,60,62,63,64"
no_tail,10.0,1.256994617926044,0.3398429574480087,-0.11528476819612539,"61,65","58,59,60,62,63,64"
no_tail,100.0,1.2691621595024642,0.3669036643318417,-0.12719834872211683,"61,65","58,59,60,62,63,64"
no_tail,1000.0,1.2707826395439936,0.37670133260589717,-0.12456651290907457,"61,65","58,59,60,62,63,64"
no_sample_iv_indicator,0.1,1.1704997155907093,0.1918301314978535,-0.06596822015947905,"61,65","58,59,60,62,63,64"
no_sample_iv_indicator,0.01,1.175983394870679,0.1442723324581988,-0.1346341343675217,"61,65","58,59,60,62,63,64"
no_sample_iv_indicator,1.0,1.230159911029684,0.2581171512012692,-0.11519608486564185,"61,65","58,59,60,62,63,64"
no_sample_iv_indicator,10.0,1.2688374155418762,0.30057550257593124,-0.1657930557927741,"61,65","58,59,60,62,63,64"
no_sample_iv_indicator,1000.0,1.2728879567684708,0.37247622555738047,-0.13068195158735318,"61,65","58,59,60,62,63,64"
no_sample_iv_indicator,100.0,1.2728888718499685,0.3480657949439541,-0.14473139812740476,"61,65","58,59,60,62,63,64"
full,0.1,1.2354726673244312,0.1200183674871313,0.16411648474869223,"62,63","58,59,60,61,64,65"
full,0.01,1.2432118597461628,0.11070175108926862,0.1290246572619468,"62,63","58,59,60,61,64,65"
full,1.0,1.3015929330148075,0.22719862464059135,0.11426460273819135,"62,63","58,59,60,61,64,65"
full,10.0,1.3714460323595632,0.27271761082846663,0.027855334334259196,"62,63","58,59,60,61,64,65"
full,100.0,1.3965170739994166,0.2829654211819204,-0.007520690813221531,"62,63","58,59,60,61,64,65"
full,1000.0,1.4126641349869673,0.28507617910463584,-0.03172423281924752,"62,63","58,59,60,61,64,65"
no_peak,0.1,1.2354144995066474,0.12821353589752346,0.1527488230764844,"62,63","58,59,60,61,64,65"
no_peak,0.01,1.2447362383428873,0.12954653986173575,0.10956237196696957,"62,63","58,59,60,61,64,65"
no_peak,1.0,1.2966557001746135,0.22650790801787507,0.1217236774193609,"62,63","58,59,60,61,64,65"
no_peak,10.0,1.3720865049480966,0.27444079889101963,0.02716719254767217,"62,63","58,59,60,61,64,65"
no_peak,100.0,1.394204311082336,0.28371469418866446,-0.003835100601335717,"62,63","58,59,60,61,64,65"
no_peak,1000.0,1.4109840979259392,0.28567018291649854,-0.029002714252567063,"62,63","58,59,60,61,64,65"
no_tail,0.1,1.3484503746875132,0.2642446703053486,0.05240976963460098,"62,63","58,59,60,61,64,65"
no_tail,0.01,1.3512236958184554,0.2581552338082918,0.046670031151584634,"62,63","58,59,60,61,64,65"
no_tail,1.0,1.3575379564801549,0.27612289978190757,0.044974121443877205,"62,63","58,59,60,61,64,65"
no_tail,10.0,1.3813887976509402,0.2817477246757036,0.015591093665935873,"62,63","58,59,60,61,64,65"
no_tail,100.0,1.4006181668638553,0.284634679963385,-0.014069399705054275,"62,63","58,59,60,61,64,65"
no_tail,1000.0,1.412129058610383,0.2858938040036626,-0.030883157064834445,"62,63","58,59,60,61,64,65"
no_sample_iv_indicator,0.1,1.2373061421841778,0.12058958785747008,0.16092671910945136,"62,63","58,59,60,61,64,65"
no_sample_iv_indicator,0.01,1.2449303983637334,0.11278867034546103,0.12632899415719528,"62,63","58,59,60,61,64,65"
no_sample_iv_indicator,1.0,1.3039485851363044,0.2234484307667301,0.10999025903171482,"62,63","58,59,60,61,64,65"
no_sample_iv_indicator,10.0,1.373291939477548,0.2698354975930476,0.024337764775820437,"62,63","58,59,60,61,64,65"
no_sample_iv_indicator,100.0,1.3968162454010946,0.28201228842438264,-0.008305049850625102,"62,63","58,59,60,61,64,65"
no_sample_iv_indicator,1000.0,1.4126138017185557,0.2849338520313093,-0.031696370568560006,"62,63","58,59,60,61,64,65"
full,0.1,1.2017737693580526,0.10471252948356023,0.1913643453826555,"62,65","58,59,60,61,63,64"
full,0.01,1.2084817687169573,0.05387672673026673,0.15517564174826065,"62,65","58,59,60,61,63,64"
full,1.0,1.2772473404752098,0.22834292609833107,0.1263516341736918,"62,65","58,59,60,61,63,64"
full,10.0,1.3579848487572375,0.2594744106636972,0.018420802483951126,"62,65","58,59,60,61,63,64"
full,100.0,1.383053940031945,0.2570427496227324,-0.021514343156915028,"62,65","58,59,60,61,63,64"
full,1000.0,1.401463500924022,0.25643997289639636,-0.051909446121167366,"62,65","58,59,60,61,63,64"
no_peak,0.1,1.267798988945339,0.09288648841875789,0.08807138866463773,"62,65","58,59,60,61,63,64"
no_peak,0.01,1.2837159143949917,0.0797005908400705,0.027166398577114382,"62,65","58,59,60,61,63,64"
no_peak,1.0,1.3045753177982378,0.23369817238064267,0.0898880497557146,"62,65","58,59,60,61,63,64"
no_peak,10.0,1.365247618462133,0.2638133781853668,0.008319114893043733,"62,65","58,59,60,61,63,64"
no_peak,100.0,1.3833076139261589,0.2579470143177021,-0.021846497381965313,"62,65","58,59,60,61,63,64"
no_peak,1000.0,1.4007330847482353,0.25731405603297325,-0.05070813796119842,"62,65","58,59,60,61,63,64"
no_tail,0.1,1.2817784697663657,0.23979938566116862,0.11465179612569165,"62,65","58,59,60,61,63,64"
no_tail,0.01,1.2836668439812322,0.23301476032959162,0.10906502419612998,"62,65","58,59,60,61,63,64"
no_tail,1.0,1.302409763465498,0.2558587799032836,0.09579927188535367,"62,65","58,59,60,61,63,64"
no_tail,10.0,1.3576730063375924,0.2623437873741918,0.019536594913139547,"62,65","58,59,60,61,63,64"
no_tail,100.0,1.3861666848342762,0.25781750409498666,-0.02694050054629864,"62,65","58,59,60,61,63,64"
no_tail,1000.0,1.4019937121991386,0.25760479320901963,-0.05281451292324026,"62,65","58,59,60,61,63,64"
no_sample_iv_indicator,0.1,1.1992474724059894,0.1041347703981186,0.1948268063716347,"62,65","58,59,60,61,63,64"
no_sample_iv_indicator,0.01,1.2064529106891766,0.052265174408460804,0.15832048964304804,"62,65","58,59,60,61,63,64"
no_sample_iv_indicator,1.0,1.2740969571728915,0.22752557639738544,0.13057118238938253,"62,65","58,59,60,61,63,64"
no_sample_iv_indicator,10.0,1.355489014284571,0.2592726712096297,0.022127160284640214,"62,65","58,59,60,61,63,64"
no_sample_iv_indicator,100.0,1.3817333909777365,0.2576201674087715,-0.01924158306994288,"62,65","58,59,60,61,63,64"
no_sample_iv_indicator,1000.0,1.401225884908849,0.25661544557507204,-0.051453761616551706,"62,65","58,59,60,61,63,64"
full,0.1,1.173513908002286,0.19987179285565362,-0.03312588294651557,"63,65","58,59,60,61,62,64"
full,0.01,1.1827745026215457,0.12257399845156038,-0.14959660209704942,"63,65","58,59,60,61,62,64"
full,1.0,1.241801124598222,0.3162216498620844,-0.03847719937081908,"63,65","58,59,60,61,62,64"
full,10.0,1.3013932528762484,0.3503889095086986,-0.12383397787459363,"63,65","58,59,60,61,62,64"
full,100.0,1.3173005279749255,0.3846389712301856,-0.13173376855526306,"63,65","58,59,60,61,62,64"
full,1000.0,1.321304791142495,0.4131963635673184,-0.12367200337627109,"63,65","58,59,60,61,62,64"
no_peak,0.1,1.2559601465240195,0.11757586680056648,-0.3484155323648307,"63,65","58,59,60,61,62,64"
no_peak,0.01,1.2749318575219675,0.07969500378255749,-0.5570920855701061,"63,65","58,59,60,61,62,64"
no_peak,1.0,1.281662500759022,0.29188738511252665,-0.14511751809218218,"63,65","58,59,60,61,62,64"
no_peak,10.0,1.3110843016677167,0.35125496880253243,-0.1438364265659874,"63,65","58,59,60,61,62,64"
no_peak,100.0,1.3166560502279363,0.38752083327990716,-0.12905731318428434,"63,65","58,59,60,61,62,64"
no_peak,1000.0,1.3198480621060669,0.4151718201986735,-0.12002179452464116,"63,65","58,59,60,61,62,64"
no_tail,0.1,1.2269940689460497,0.3467162759834643,-0.016222250950491523,"63,65","58,59,60,61,62,64"
no_tail,0.01,1.2339259949317922,0.34685106213665995,-0.04148877046555355,"63,65","58,59,60,61,62,64"
no_tail,1.0,1.2467677046965657,0.3581215042908622,-0.019494197980140914,"63,65","58,59,60,61,62,64"
no_tail,10.0,1.2911133613680787,0.3751746276413139,-0.08519287364160104,"63,65","58,59,60,61,62,64"
no_tail,100.0,1.3147545492284096,0.4028763791514158,-0.11603430887816113,"63,65","58,59,60,61,62,64"
no_tail,1000.0,1.3199323586215248,0.41832686498365607,-0.11841293774204842,"63,65","58,59,60,61,62,64"
no_sample_iv_indicator,0.1,1.1719931517602578,0.19855634854873472,-0.02954051978294068,"63,65","58,59,60,61,62,64"
no_sample_iv_indicator,0.01,1.1832100136460864,0.12108681116203701,-0.15135675264212087,"63,65","58,59,60,61,62,64"
no_sample_iv_indicator,1.0,1.2356215310725072,0.3202499658751353,-0.02191138047489751,"63,65","58,59,60,61,62,64"
no_sample_iv_indicator,10.0,1.2942458102466703,0.35738531216748876,-0.10402156395706763,"63,65","58,59,60,61,62,64"
