stave,amp_bin,amp_low_adc,amp_high_adc,n_train,source,heldout_run,template_kind
B4,0,1000.0,1500.0,3157,stave_amp_bin,50,external_other_runs
B4,1,1500.0,2200.0,5141,stave_amp_bin,50,external_other_runs
B4,2,2200.0,3200.0,13682,stave_amp_bin,50,external_other_runs
B4,3,3200.0,4700.0,10590,stave_amp_bin,50,external_other_runs
B4,4,4700.0,6800.0,2696,stave_amp_bin,50,external_other_runs
B4,5,6800.0,10000.0,191,stave_amp_bin,50,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,50,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,50,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,50,external_other_runs
B6,0,1000.0,1500.0,1861,stave_amp_bin,50,external_other_runs
B6,1,1500.0,2200.0,3170,stave_amp_bin,50,external_other_runs
B6,2,2200.0,3200.0,6839,stave_amp_bin,50,external_other_runs
B6,3,3200.0,4700.0,5100,stave_amp_bin,50,external_other_runs
B6,4,4700.0,6800.0,630,stave_amp_bin,50,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,50,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,50,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,50,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,50,external_other_runs
B8,0,1000.0,1500.0,783,stave_amp_bin,50,external_other_runs
B8,1,1500.0,2200.0,859,stave_amp_bin,50,external_other_runs
B8,2,2200.0,3200.0,2253,stave_amp_bin,50,external_other_runs
B8,3,3200.0,4700.0,2526,stave_amp_bin,50,external_other_runs
B8,4,4700.0,6800.0,671,stave_amp_bin,50,external_other_runs
B8,5,6800.0,10000.0,20,stave_fallback,50,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,50,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,50,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,50,external_other_runs
B2,0,1000.0,1500.0,227,stave_amp_bin,50,local_half_run
B2,1,1500.0,2200.0,280,stave_amp_bin,50,local_half_run
B2,2,2200.0,3200.0,565,stave_amp_bin,50,local_half_run
B2,3,3200.0,4700.0,1251,stave_amp_bin,50,local_half_run
B2,4,4700.0,6800.0,4322,stave_amp_bin,50,local_half_run
B2,5,6800.0,10000.0,10413,stave_amp_bin,50,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,50,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,50,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,50,local_half_run
B4,0,1000.0,1500.0,41,stave_amp_bin,50,local_half_run
B4,1,1500.0,2200.0,47,stave_amp_bin,50,local_half_run
B4,2,2200.0,3200.0,117,stave_amp_bin,50,local_half_run
B4,3,3200.0,4700.0,98,stave_amp_bin,50,local_half_run
B4,4,4700.0,6800.0,35,stave_amp_bin,50,local_half_run
B4,5,6800.0,10000.0,2,stave_fallback,50,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,50,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,50,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,50,local_half_run
B6,0,1000.0,1500.0,11,stave_fallback,50,local_half_run
B6,1,1500.0,2200.0,28,stave_fallback,50,local_half_run
B6,2,2200.0,3200.0,45,stave_amp_bin,50,local_half_run
B6,3,3200.0,4700.0,72,stave_amp_bin,50,local_half_run
B6,4,4700.0,6800.0,6,stave_fallback,50,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,50,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,50,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,50,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,50,local_half_run
B8,0,1000.0,1500.0,13,stave_fallback,50,local_half_run
B8,1,1500.0,2200.0,9,stave_fallback,50,local_half_run
B8,2,2200.0,3200.0,19,stave_fallback,50,local_half_run
B8,3,3200.0,4700.0,20,stave_fallback,50,local_half_run
B8,4,4700.0,6800.0,6,stave_fallback,50,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,50,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,50,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,50,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,50,local_half_run
B2,0,1000.0,1500.0,27168,stave_amp_bin,51,external_other_runs
B2,1,1500.0,2200.0,32488,stave_amp_bin,51,external_other_runs
B2,2,2200.0,3200.0,57937,stave_amp_bin,51,external_other_runs
B2,3,3200.0,4700.0,98921,stave_amp_bin,51,external_other_runs
B2,4,4700.0,6800.0,155346,stave_amp_bin,51,external_other_runs
B2,5,6800.0,10000.0,193345,stave_amp_bin,51,external_other_runs
B2,6,10000.0,15000.0,19,stave_fallback,51,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,51,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,51,external_other_runs
B4,0,1000.0,1500.0,3200,stave_amp_bin,51,external_other_runs
B4,1,1500.0,2200.0,5173,stave_amp_bin,51,external_other_runs
B4,2,2200.0,3200.0,13846,stave_amp_bin,51,external_other_runs
B4,3,3200.0,4700.0,10672,stave_amp_bin,51,external_other_runs
B4,4,4700.0,6800.0,2730,stave_amp_bin,51,external_other_runs
B4,5,6800.0,10000.0,192,stave_amp_bin,51,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,51,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,51,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,51,external_other_runs
B6,0,1000.0,1500.0,1871,stave_amp_bin,51,external_other_runs
B6,1,1500.0,2200.0,3191,stave_amp_bin,51,external_other_runs
B6,2,2200.0,3200.0,6885,stave_amp_bin,51,external_other_runs
B6,3,3200.0,4700.0,5170,stave_amp_bin,51,external_other_runs
B6,4,4700.0,6800.0,636,stave_amp_bin,51,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,51,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,51,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,51,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,51,external_other_runs
B8,0,1000.0,1500.0,802,stave_amp_bin,51,external_other_runs
B8,1,1500.0,2200.0,869,stave_amp_bin,51,external_other_runs
B8,2,2200.0,3200.0,2275,stave_amp_bin,51,external_other_runs
B8,3,3200.0,4700.0,2552,stave_amp_bin,51,external_other_runs
B8,4,4700.0,6800.0,673,stave_amp_bin,51,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,51,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,51,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,51,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,51,external_other_runs
B2,0,1000.0,1500.0,171,stave_amp_bin,51,local_half_run
B2,1,1500.0,2200.0,200,stave_amp_bin,51,local_half_run
B2,2,2200.0,3200.0,340,stave_amp_bin,51,local_half_run
B2,3,3200.0,4700.0,634,stave_amp_bin,51,local_half_run
B2,4,4700.0,6800.0,1834,stave_amp_bin,51,local_half_run
B2,5,6800.0,10000.0,3922,stave_amp_bin,51,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,51,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,51,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,51,local_half_run
B4,0,1000.0,1500.0,14,stave_fallback,51,local_half_run
B4,1,1500.0,2200.0,26,stave_fallback,51,local_half_run
B4,2,2200.0,3200.0,46,stave_amp_bin,51,local_half_run
B4,3,3200.0,4700.0,49,stave_amp_bin,51,local_half_run
B4,4,4700.0,6800.0,6,stave_fallback,51,local_half_run
B4,5,6800.0,10000.0,2,stave_fallback,51,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,51,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,51,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,51,local_half_run
B6,0,1000.0,1500.0,11,stave_fallback,51,local_half_run
B6,1,1500.0,2200.0,14,stave_fallback,51,local_half_run
B6,2,2200.0,3200.0,36,stave_amp_bin,51,local_half_run
B6,3,3200.0,4700.0,30,stave_amp_bin,51,local_half_run
B6,4,4700.0,6800.0,3,stave_fallback,51,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,51,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,51,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,51,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,51,local_half_run
B8,0,1000.0,1500.0,6,stave_fallback,51,local_half_run
B8,1,1500.0,2200.0,6,stave_fallback,51,local_half_run
B8,2,2200.0,3200.0,9,stave_fallback,51,local_half_run
B8,3,3200.0,4700.0,10,stave_fallback,51,local_half_run
B8,4,4700.0,6800.0,3,stave_fallback,51,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,51,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,51,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,51,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,51,local_half_run
B2,0,1000.0,1500.0,27340,stave_amp_bin,52,external_other_runs
B2,1,1500.0,2200.0,32714,stave_amp_bin,52,external_other_runs
B2,2,2200.0,3200.0,58251,stave_amp_bin,52,external_other_runs
B2,3,3200.0,4700.0,99599,stave_amp_bin,52,external_other_runs
B2,4,4700.0,6800.0,157329,stave_amp_bin,52,external_other_runs
B2,5,6800.0,10000.0,197278,stave_amp_bin,52,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,52,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,52,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,52,external_other_runs
B4,0,1000.0,1500.0,3212,stave_amp_bin,52,external_other_runs
B4,1,1500.0,2200.0,5200,stave_amp_bin,52,external_other_runs
B4,2,2200.0,3200.0,13888,stave_amp_bin,52,external_other_runs
B4,3,3200.0,4700.0,10742,stave_amp_bin,52,external_other_runs
B4,4,4700.0,6800.0,2733,stave_amp_bin,52,external_other_runs
B4,5,6800.0,10000.0,193,stave_amp_bin,52,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,52,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,52,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,52,external_other_runs
B6,0,1000.0,1500.0,1886,stave_amp_bin,52,external_other_runs
B6,1,1500.0,2200.0,3210,stave_amp_bin,52,external_other_runs
B6,2,2200.0,3200.0,6912,stave_amp_bin,52,external_other_runs
B6,3,3200.0,4700.0,5209,stave_amp_bin,52,external_other_runs
B6,4,4700.0,6800.0,637,stave_amp_bin,52,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,52,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,52,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,52,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,52,external_other_runs
B8,0,1000.0,1500.0,805,stave_amp_bin,52,external_other_runs
B8,1,1500.0,2200.0,876,stave_amp_bin,52,external_other_runs
B8,2,2200.0,3200.0,2280,stave_amp_bin,52,external_other_runs
B8,3,3200.0,4700.0,2557,stave_amp_bin,52,external_other_runs
B8,4,4700.0,6800.0,678,stave_amp_bin,52,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,52,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,52,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,52,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,52,external_other_runs
B2,0,1000.0,1500.0,66,stave_amp_bin,52,local_half_run
B2,1,1500.0,2200.0,76,stave_amp_bin,52,local_half_run
B2,2,2200.0,3200.0,162,stave_amp_bin,52,local_half_run
B2,3,3200.0,4700.0,307,stave_amp_bin,52,local_half_run
B2,4,4700.0,6800.0,892,stave_amp_bin,52,local_half_run
B2,5,6800.0,10000.0,1955,stave_amp_bin,52,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,52,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,52,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,52,local_half_run
B4,0,1000.0,1500.0,8,stave_fallback,52,local_half_run
B4,1,1500.0,2200.0,14,stave_fallback,52,local_half_run
B4,2,2200.0,3200.0,23,stave_fallback,52,local_half_run
B4,3,3200.0,4700.0,21,stave_fallback,52,local_half_run
B4,4,4700.0,6800.0,6,stave_fallback,52,local_half_run
B4,5,6800.0,10000.0,1,stave_fallback,52,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,52,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,52,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,52,local_half_run
B6,0,1000.0,1500.0,0,stave_fallback,52,local_half_run
B6,1,1500.0,2200.0,4,stave_fallback,52,local_half_run
B6,2,2200.0,3200.0,19,stave_fallback,52,local_half_run
B6,3,3200.0,4700.0,9,stave_fallback,52,local_half_run
B6,4,4700.0,6800.0,2,stave_fallback,52,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,52,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,52,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,52,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,52,local_half_run
B8,0,1000.0,1500.0,4,stave_fallback,52,local_half_run
B8,1,1500.0,2200.0,3,stave_fallback,52,local_half_run
B8,2,2200.0,3200.0,5,stave_fallback,52,local_half_run
B8,3,3200.0,4700.0,7,stave_fallback,52,local_half_run
B8,4,4700.0,6800.0,0,stave_fallback,52,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,52,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,52,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,52,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,52,local_half_run
B2,0,1000.0,1500.0,27083,stave_amp_bin,53,external_other_runs
B2,1,1500.0,2200.0,32388,stave_amp_bin,53,external_other_runs
B2,2,2200.0,3200.0,57707,stave_amp_bin,53,external_other_runs
B2,3,3200.0,4700.0,98024,stave_amp_bin,53,external_other_runs
B2,4,4700.0,6800.0,147489,stave_amp_bin,53,external_other_runs
B2,5,6800.0,10000.0,185488,stave_amp_bin,53,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,53,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,53,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,53,external_other_runs
B4,0,1000.0,1500.0,3158,stave_amp_bin,53,external_other_runs
B4,1,1500.0,2200.0,5161,stave_amp_bin,53,external_other_runs
B4,2,2200.0,3200.0,13727,stave_amp_bin,53,external_other_runs
B4,3,3200.0,4700.0,10618,stave_amp_bin,53,external_other_runs
B4,4,4700.0,6800.0,2702,stave_amp_bin,53,external_other_runs
B4,5,6800.0,10000.0,191,stave_amp_bin,53,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,53,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,53,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,53,external_other_runs
B6,0,1000.0,1500.0,1856,stave_amp_bin,53,external_other_runs
B6,1,1500.0,2200.0,3172,stave_amp_bin,53,external_other_runs
B6,2,2200.0,3200.0,6848,stave_amp_bin,53,external_other_runs
B6,3,3200.0,4700.0,5130,stave_amp_bin,53,external_other_runs
B6,4,4700.0,6800.0,628,stave_amp_bin,53,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,53,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,53,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,53,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,53,external_other_runs
B8,0,1000.0,1500.0,792,stave_amp_bin,53,external_other_runs
B8,1,1500.0,2200.0,860,stave_amp_bin,53,external_other_runs
B8,2,2200.0,3200.0,2254,stave_amp_bin,53,external_other_runs
B8,3,3200.0,4700.0,2535,stave_amp_bin,53,external_other_runs
B8,4,4700.0,6800.0,670,stave_amp_bin,53,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,53,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,53,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,53,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,53,external_other_runs
B2,0,1000.0,1500.0,203,stave_amp_bin,53,local_half_run
B2,1,1500.0,2200.0,231,stave_amp_bin,53,local_half_run
B2,2,2200.0,3200.0,428,stave_amp_bin,53,local_half_run
B2,3,3200.0,4700.0,1087,stave_amp_bin,53,local_half_run
B2,4,4700.0,6800.0,5806,stave_amp_bin,53,local_half_run
B2,5,6800.0,10000.0,7862,stave_amp_bin,53,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,53,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,53,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,53,local_half_run
B4,0,1000.0,1500.0,39,stave_amp_bin,53,local_half_run
B4,1,1500.0,2200.0,35,stave_amp_bin,53,local_half_run
B4,2,2200.0,3200.0,101,stave_amp_bin,53,local_half_run
B4,3,3200.0,4700.0,80,stave_amp_bin,53,local_half_run
B4,4,4700.0,6800.0,25,stave_fallback,53,local_half_run
B4,5,6800.0,10000.0,1,stave_fallback,53,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,53,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,53,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,53,local_half_run
B6,0,1000.0,1500.0,13,stave_fallback,53,local_half_run
B6,1,1500.0,2200.0,23,stave_fallback,53,local_half_run
B6,2,2200.0,3200.0,41,stave_amp_bin,53,local_half_run
B6,3,3200.0,4700.0,57,stave_amp_bin,53,local_half_run
B6,4,4700.0,6800.0,7,stave_fallback,53,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,53,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,53,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,53,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,53,local_half_run
B8,0,1000.0,1500.0,7,stave_fallback,53,local_half_run
B8,1,1500.0,2200.0,8,stave_fallback,53,local_half_run
B8,2,2200.0,3200.0,15,stave_fallback,53,local_half_run
B8,3,3200.0,4700.0,16,stave_fallback,53,local_half_run
B8,4,4700.0,6800.0,5,stave_fallback,53,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,53,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,53,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,53,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,53,local_half_run
B2,0,1000.0,1500.0,27135,stave_amp_bin,54,external_other_runs
B2,1,1500.0,2200.0,32429,stave_amp_bin,54,external_other_runs
B2,2,2200.0,3200.0,57776,stave_amp_bin,54,external_other_runs
B2,3,3200.0,4700.0,98142,stave_amp_bin,54,external_other_runs
B2,4,4700.0,6800.0,148072,stave_amp_bin,54,external_other_runs
B2,5,6800.0,10000.0,186357,stave_amp_bin,54,external_other_runs
B2,6,10000.0,15000.0,20,stave_fallback,54,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,54,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,54,external_other_runs
B4,0,1000.0,1500.0,3181,stave_amp_bin,54,external_other_runs
B4,1,1500.0,2200.0,5138,stave_amp_bin,54,external_other_runs
B4,2,2200.0,3200.0,13744,stave_amp_bin,54,external_other_runs
B4,3,3200.0,4700.0,10617,stave_amp_bin,54,external_other_runs
B4,4,4700.0,6800.0,2707,stave_amp_bin,54,external_other_runs
B4,5,6800.0,10000.0,193,stave_amp_bin,54,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,54,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,54,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,54,external_other_runs
B6,0,1000.0,1500.0,1851,stave_amp_bin,54,external_other_runs
B6,1,1500.0,2200.0,3180,stave_amp_bin,54,external_other_runs
B6,2,2200.0,3200.0,6856,stave_amp_bin,54,external_other_runs
B6,3,3200.0,4700.0,5116,stave_amp_bin,54,external_other_runs
B6,4,4700.0,6800.0,629,stave_amp_bin,54,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,54,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,54,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,54,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,54,external_other_runs
B8,0,1000.0,1500.0,778,stave_amp_bin,54,external_other_runs
B8,1,1500.0,2200.0,867,stave_amp_bin,54,external_other_runs
B8,2,2200.0,3200.0,2263,stave_amp_bin,54,external_other_runs
B8,3,3200.0,4700.0,2545,stave_amp_bin,54,external_other_runs
B8,4,4700.0,6800.0,665,stave_amp_bin,54,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,54,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,54,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,54,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,54,external_other_runs
B2,0,1000.0,1500.0,185,stave_amp_bin,54,local_half_run
B2,1,1500.0,2200.0,208,stave_amp_bin,54,local_half_run
B2,2,2200.0,3200.0,369,stave_amp_bin,54,local_half_run
B2,3,3200.0,4700.0,1020,stave_amp_bin,54,local_half_run
B2,4,4700.0,6800.0,5560,stave_amp_bin,54,local_half_run
B2,5,6800.0,10000.0,7439,stave_amp_bin,54,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,54,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,54,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,54,local_half_run
B4,0,1000.0,1500.0,24,stave_fallback,54,local_half_run
B4,1,1500.0,2200.0,43,stave_amp_bin,54,local_half_run
B4,2,2200.0,3200.0,89,stave_amp_bin,54,local_half_run
B4,3,3200.0,4700.0,83,stave_amp_bin,54,local_half_run
B4,4,4700.0,6800.0,19,stave_fallback,54,local_half_run
B4,5,6800.0,10000.0,2,stave_fallback,54,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,54,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,54,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,54,local_half_run
B6,0,1000.0,1500.0,20,stave_fallback,54,local_half_run
B6,1,1500.0,2200.0,21,stave_fallback,54,local_half_run
B6,2,2200.0,3200.0,52,stave_amp_bin,54,local_half_run
B6,3,3200.0,4700.0,51,stave_amp_bin,54,local_half_run
B6,4,4700.0,6800.0,3,stave_fallback,54,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,54,local_half_run
B6,6,10000.0,15000.0,0,stave_fallback,54,local_half_run
B6,7,15000.0,25000.0,0,stave_fallback,54,local_half_run
B6,8,25000.0,1000000000.0,0,stave_fallback,54,local_half_run
B8,0,1000.0,1500.0,12,stave_fallback,54,local_half_run
B8,1,1500.0,2200.0,5,stave_fallback,54,local_half_run
B8,2,2200.0,3200.0,13,stave_fallback,54,local_half_run
B8,3,3200.0,4700.0,15,stave_fallback,54,local_half_run
B8,4,4700.0,6800.0,7,stave_fallback,54,local_half_run
B8,5,6800.0,10000.0,0,stave_fallback,54,local_half_run
B8,6,10000.0,15000.0,0,stave_fallback,54,local_half_run
B8,7,15000.0,25000.0,0,stave_fallback,54,local_half_run
B8,8,25000.0,1000000000.0,0,stave_fallback,54,local_half_run
B2,0,1000.0,1500.0,27069,stave_amp_bin,55,external_other_runs
B2,1,1500.0,2200.0,32452,stave_amp_bin,55,external_other_runs
B2,2,2200.0,3200.0,57844,stave_amp_bin,55,external_other_runs
B2,3,3200.0,4700.0,98596,stave_amp_bin,55,external_other_runs
B2,4,4700.0,6800.0,154565,stave_amp_bin,55,external_other_runs
B2,5,6800.0,10000.0,192144,stave_amp_bin,55,external_other_runs
B2,6,10000.0,15000.0,19,stave_fallback,55,external_other_runs
B2,7,15000.0,25000.0,0,stave_fallback,55,external_other_runs
B2,8,25000.0,1000000000.0,0,stave_fallback,55,external_other_runs
B4,0,1000.0,1500.0,3194,stave_amp_bin,55,external_other_runs
B4,1,1500.0,2200.0,5174,stave_amp_bin,55,external_other_runs
B4,2,2200.0,3200.0,13808,stave_amp_bin,55,external_other_runs
B4,3,3200.0,4700.0,10658,stave_amp_bin,55,external_other_runs
B4,4,4700.0,6800.0,2716,stave_amp_bin,55,external_other_runs
B4,5,6800.0,10000.0,194,stave_amp_bin,55,external_other_runs
B4,6,10000.0,15000.0,0,stave_fallback,55,external_other_runs
B4,7,15000.0,25000.0,0,stave_fallback,55,external_other_runs
B4,8,25000.0,1000000000.0,0,stave_fallback,55,external_other_runs
B6,0,1000.0,1500.0,1871,stave_amp_bin,55,external_other_runs
B6,1,1500.0,2200.0,3189,stave_amp_bin,55,external_other_runs
B6,2,2200.0,3200.0,6873,stave_amp_bin,55,external_other_runs
B6,3,3200.0,4700.0,5165,stave_amp_bin,55,external_other_runs
B6,4,4700.0,6800.0,633,stave_amp_bin,55,external_other_runs
B6,5,6800.0,10000.0,15,stave_fallback,55,external_other_runs
B6,6,10000.0,15000.0,0,stave_fallback,55,external_other_runs
B6,7,15000.0,25000.0,0,stave_fallback,55,external_other_runs
B6,8,25000.0,1000000000.0,0,stave_fallback,55,external_other_runs
B8,0,1000.0,1500.0,791,stave_amp_bin,55,external_other_runs
B8,1,1500.0,2200.0,874,stave_amp_bin,55,external_other_runs
B8,2,2200.0,3200.0,2266,stave_amp_bin,55,external_other_runs
B8,3,3200.0,4700.0,2550,stave_amp_bin,55,external_other_runs
B8,4,4700.0,6800.0,669,stave_amp_bin,55,external_other_runs
B8,5,6800.0,10000.0,21,stave_fallback,55,external_other_runs
B8,6,10000.0,15000.0,0,stave_fallback,55,external_other_runs
B8,7,15000.0,25000.0,0,stave_fallback,55,external_other_runs
B8,8,25000.0,1000000000.0,0,stave_fallback,55,external_other_runs
B2,0,1000.0,1500.0,202,stave_amp_bin,55,local_half_run
B2,1,1500.0,2200.0,204,stave_amp_bin,55,local_half_run
B2,2,2200.0,3200.0,362,stave_amp_bin,55,local_half_run
B2,3,3200.0,4700.0,793,stave_amp_bin,55,local_half_run
B2,4,4700.0,6800.0,2275,stave_amp_bin,55,local_half_run
B2,5,6800.0,10000.0,4510,stave_amp_bin,55,local_half_run
B2,6,10000.0,15000.0,0,stave_fallback,55,local_half_run
B2,7,15000.0,25000.0,0,stave_fallback,55,local_half_run
B2,8,25000.0,1000000000.0,0,stave_fallback,55,local_half_run
B4,0,1000.0,1500.0,14,stave_fallback,55,local_half_run
B4,1,1500.0,2200.0,26,stave_fallback,55,local_half_run
B4,2,2200.0,3200.0,58,stave_amp_bin,55,local_half_run
B4,3,3200.0,4700.0,69,stave_amp_bin,55,local_half_run
B4,4,4700.0,6800.0,15,stave_fallback,55,local_half_run
B4,5,6800.0,10000.0,1,stave_fallback,55,local_half_run
B4,6,10000.0,15000.0,0,stave_fallback,55,local_half_run
B4,7,15000.0,25000.0,0,stave_fallback,55,local_half_run
B4,8,25000.0,1000000000.0,0,stave_fallback,55,local_half_run
B6,0,1000.0,1500.0,10,stave_fallback,55,local_half_run
B6,1,1500.0,2200.0,14,stave_fallback,55,local_half_run
B6,2,2200.0,3200.0,42,stave_amp_bin,55,local_half_run
B6,3,3200.0,4700.0,32,stave_amp_bin,55,local_half_run
B6,4,4700.0,6800.0,4,stave_fallback,55,local_half_run
B6,5,6800.0,10000.0,0,stave_fallback,55,local_half_run
