run,event_index,event_id,stave,stave_index,amplitude_adc,trad_cluster,trad_nearest_centroid_distance,ml_cluster,ml_nearest_centroid_distance,trad_z0,trad_z1,trad_z2,trad_z3,ml_z0,ml_z1,ml_z2,ml_z3
31,475,391865,B2,0,1511.5,1,0.1757133,0,0.029954584,-0.101876535,0.017607324,-0.016963445,-0.3393507,-0.13148965,-0.26614884,0.11314635,0.14200163
31,478,391868,B2,0,8444.5,7,0.49710098,4,0.026442327,-0.089863285,-0.9337246,-0.17912336,0.33780196,-0.12431914,-0.2399935,0.06851441,0.14852095
31,479,391869,B2,0,7429.5,7,0.3810811,4,0.035424493,-0.1665694,-1.0142391,-0.10679436,0.2710731,-0.12767924,-0.23554553,0.06338699,0.15512443
31,482,391872,B2,0,5965.0,7,0.7105386,4,0.027731594,-0.29298365,-2.0231032,-0.017703936,-0.04237087,-0.13549578,-0.2489975,0.070145525,0.15768054
31,483,391873,B2,0,5086.5,7,0.8348294,4,0.036946975,-0.10377705,-2.1358507,-0.12114966,-0.16759308,-0.117220394,-0.2920548,0.078392416,0.12478339
31,485,391875,B2,0,3670.5,7,0.3692945,4,0.029055705,-0.19042742,-1.0027153,-0.14675023,0.21339594,-0.13942312,-0.2831187,0.08859583,0.14345622
31,486,391876,B2,0,7333.5,7,0.3581801,4,0.04051843,-0.18620194,-1.0020647,-0.08876233,0.19166692,-0.1326671,-0.23245111,0.06554732,0.1617665
31,487,391877,B2,0,8263.0,7,0.5543284,4,0.026860781,-0.083716795,-0.9297069,-0.21554355,0.41705868,-0.12430186,-0.23875447,0.069437966,0.14857216
31,489,391879,B2,0,7279.0,7,0.15870935,4,0.008849916,-0.062265903,-1.327135,-0.20181133,0.13268323,-0.12451321,-0.2584657,0.075798914,0.14224195
31,490,391880,B2,0,7187.5,7,0.34268332,4,0.026015617,-0.15149495,-1.4394361,-0.20145904,0.38075092,-0.12549224,-0.24363223,0.06517914,0.14779589
31,492,391882,B2,0,4695.0,7,0.5001513,4,0.024647087,-0.22742572,-1.7800854,-0.017772451,-0.14047879,-0.12332149,-0.2782132,0.069412604,0.1336817
31,493,391883,B2,0,5086.0,7,0.31911948,4,0.01892516,-0.24875051,-1.5700964,-0.027171314,-0.11857365,-0.13190019,-0.2595303,0.07085426,0.1502942
31,495,391885,B2,0,7002.5,7,0.23742105,4,0.0059710415,-0.016326837,-1.3143187,-0.28130406,0.06835194,-0.12383036,-0.26440853,0.08148904,0.13781321
31,497,391887,B2,0,2053.0,1,0.37112322,4,0.025688069,-0.019061279,-0.32641706,-0.10803502,-0.38592976,-0.12129275,-0.24330905,0.104017414,0.13813663
31,498,391888,B2,0,3474.5,1,1.6752638,2,0.057889774,0.8770549,-0.4484563,-1.209291,-0.5549716,-0.10364287,-0.14951439,0.03977249,0.067447245
31,499,391889,B2,0,7912.0,7,0.1558547,4,0.014730461,-0.07738661,-1.3208083,-0.15465462,0.18647653,-0.12351458,-0.2517691,0.07277753,0.14502305
31,502,391892,B2,0,3689.0,7,0.39501116,4,0.023390291,-0.008726366,-1.1055179,-0.34121174,0.20483112,-0.119524285,-0.2769424,0.075406425,0.12756345
31,503,391893,B2,0,8563.0,1,0.66556,4,0.04303982,-0.08485601,-0.49226546,-0.17337851,0.2680065,-0.12779021,-0.22452602,0.066623166,0.15737036
31,504,391894,B2,0,8810.0,7,0.6741812,4,0.010573518,0.050601915,-0.78768206,-0.31926775,0.30753702,-0.121444985,-0.25027418,0.079675265,0.14153968
31,505,391895,B2,0,8741.0,1,0.6749659,4,0.037832882,-0.06658076,-0.4913872,-0.18781954,0.2743947,-0.1270282,-0.22855175,0.06835893,0.15451771
31,508,391898,B2,0,7131.5,7,0.33189148,4,0.014864132,-0.037293583,-1.0617335,-0.19474317,0.16153401,-0.12529315,-0.24888274,0.07591559,0.14599484
31,509,391899,B2,0,5113.5,7,0.89189416,4,0.025679098,-0.2111569,-2.1488843,-0.006420955,-0.2870462,-0.12502053,-0.28144196,0.071576424,0.13620952
31,510,391900,B2,0,8830.5,1,0.63191366,4,0.038747672,-0.071803115,-0.49574837,-0.15799583,0.22076572,-0.1279619,-0.2275493,0.069586076,0.1557247
31,511,391901,B2,0,7825.5,7,0.3024338,4,0.015483033,-0.061351024,-1.0789213,-0.16489217,0.166859,-0.12377263,-0.2506789,0.07243055,0.14477828
31,512,391902,B2,0,9456.0,1,0.646819,4,0.020156572,0.0055442303,-0.43136165,-0.20253947,0.266869,-0.124425404,-0.24150284,0.07763724,0.1463035
31,515,391905,B2,0,9072.5,1,0.6789576,4,0.042578988,-0.05092247,-0.47149414,-0.22907351,0.27477756,-0.12648681,-0.22296563,0.06873581,0.15522298
31,516,391906,B2,0,7172.5,7,0.35375127,4,0.039645586,-0.198844,-1.0168324,-0.058830857,0.20906496,-0.13088673,-0.23396546,0.06278406,0.16006234
31,517,391907,B2,0,3485.0,7,0.39597097,4,0.014740173,-0.055128537,-1.0698202,-0.18911338,-0.18274035,-0.123175405,-0.2713406,0.07780908,0.13377513
31,518,391908,B2,0,3553.0,1,0.53841853,0,0.020487616,-0.17443672,-0.5803435,-0.076305225,-0.1501027,-0.1385364,-0.27409595,0.11124554,0.14165139
31,519,391909,B2,0,7460.0,7,0.48212507,4,0.025585752,-0.13376476,-0.9754213,-0.10888493,0.38686907,-0.124368794,-0.244879,0.06481465,0.14800823
31,520,391910,B2,0,8804.0,7,0.36265704,4,0.0061871805,0.012264654,-1.0507667,-0.2009664,0.15632196,-0.12110234,-0.2542819,0.08256245,0.14106429
31,521,391911,B2,0,1214.0,2,2.2401853,1,0.21851602,4.3440156,5.6104355,-8.542362,-1.8583913,-0.044950955,0.9625556,-0.5745335,-0.14982757
31,523,391913,B2,0,7605.0,7,0.5382656,4,0.029630944,-0.112120554,-0.9452317,-0.20344917,0.4189332,-0.12587237,-0.23837787,0.066438064,0.15054914
31,524,391914,B2,0,5180.0,7,0.33880022,4,0.01963374,-0.24112499,-1.5560961,-0.03599578,-0.16891055,-0.1325284,-0.25839522,0.07095492,0.15112692
31,525,391915,B2,0,8684.5,7,0.61546445,4,0.006833838,0.044153363,-0.79842186,-0.25316113,0.2118656,-0.12082783,-0.2533443,0.0834624,0.14053206
31,526,391916,B2,0,8656.0,7,0.5915866,4,0.02163258,-0.04403428,-0.92053545,-0.25810844,0.4384886,-0.12367353,-0.2415933,0.07366921,0.14614785
31,528,391918,B2,0,7758.0,7,0.61877316,4,0.04099491,-0.14618652,-0.7504272,-0.121618524,0.26141256,-0.1292284,-0.2299574,0.06415784,0.15924235
31,529,391919,B2,0,3671.0,7,0.3854418,0,0.023579821,-0.19211313,-0.96984804,-0.15072712,0.16471313,-0.14087561,-0.27885175,0.0995226,0.1439426
31,531,391921,B2,0,8399.0,7,0.66103464,4,0.04498974,-0.10731008,-0.72577214,-0.19044225,0.2938546,-0.12808207,-0.2230082,0.066036716,0.158467
31,532,391922,B2,0,8102.5,7,0.5870063,4,0.03795553,-0.15074474,-0.7611644,-0.064553544,0.1724897,-0.12912825,-0.23244748,0.06573204,0.15824294
31,533,391923,B2,0,7456.0,7,0.3497076,7,0.040988043,-0.2204613,-1.0200884,-0.017870843,0.17851414,-0.13631275,-0.23454891,0.06977987,0.16673607
31,534,391924,B2,0,6877.5,7,0.27533013,4,0.021543276,-0.14303614,-1.4474819,-0.21050714,0.29540962,-0.1268064,-0.24766874,0.067649186,0.14643851
31,535,391925,B2,0,4126.0,7,0.2261915,4,0.035416443,-0.13552621,-1.5441003,-0.18571614,0.07249361,-0.121323176,-0.28990063,0.074858755,0.124410324
31,537,391927,B2,0,3745.5,7,0.24678567,4,0.026803961,-0.05940396,-1.288814,-0.29659104,0.15739156,-0.12074932,-0.28131503,0.077095814,0.12621522
31,537,391927,B4,1,4271.0,7,0.5129889,4,0.026419131,-0.2348873,-1.8221015,0.022234425,-0.029152066,-0.12532024,-0.2815587,0.07021806,0.13677591
31,539,391929,B2,0,8748.5,5,1.3343782,0,0.082772136,0.92352533,0.06154427,-3.7378612,6.3468733,-0.14624713,-0.31401342,0.17574018,0.08920297
31,540,391930,B2,0,3667.0,7,0.3612531,4,0.016789287,-0.019845176,-1.0735085,-0.27894065,-0.009090848,-0.119936034,-0.27093,0.07684766,0.13059628
31,542,391932,B2,0,6594.5,7,0.17295663,4,0.021024588,-0.20186967,-1.488947,-0.023753837,0.09414634,-0.12679638,-0.25357735,0.06544049,0.14663216
31,543,391933,B2,0,5541.5,7,1.0216544,4,0.037154313,-0.053164974,-2.2965846,-0.089058876,-0.26622185,-0.11041546,-0.28931257,0.07971917,0.12275793
31,545,391935,B2,0,4753.5,7,0.328445,4,0.020616569,-0.26070824,-1.5950887,-0.03223802,-0.09700632,-0.13588661,-0.26645175,0.07645371,0.15251985
31,546,391936,B2,0,6809.5,7,0.35801512,4,0.03466581,-0.31281424,-1.5492085,0.15143147,0.06292811,-0.13057303,-0.24203824,0.063941,0.16068111
31,548,391938,B2,0,6026.0,7,0.7201729,4,0.025251232,-0.29074246,-2.039117,-0.00584504,0.015657246,-0.13189876,-0.24993123,0.067433804,0.15382925
31,549,391939,B2,0,6649.0,7,0.76305205,4,0.013630389,-0.18124098,-2.0959148,-0.06580466,-0.01372087,-0.12678346,-0.2641279,0.07234812,0.14336184
31,551,391941,B2,0,3165.0,1,0.48517427,4,0.011349666,0.052805807,-0.41646248,-0.18862158,-0.3691954,-0.12095945,-0.25425246,0.09331342,0.13622752
31,552,391942,B2,0,7181.5,7,0.55756205,7,0.028932609,-0.26075563,-0.9062471,0.024659723,0.3872476,-0.14094126,-0.22892514,0.07964541,0.17129818
31,553,391943,B2,0,7633.0,7,0.5818741,4,0.030176312,-0.09215418,-0.9332085,-0.27004147,0.4439593,-0.12568744,-0.23682706,0.06691779,0.1497474
31,554,391944,B2,0,4549.5,7,0.23072575,4,0.026671425,-0.30982047,-1.2545104,0.057764307,0.10087288,-0.14083865,-0.26708895,0.08598171,0.15840858
31,557,391947,B2,0,7938.0,7,0.61285454,4,0.039656732,-0.14080995,-0.7501114,-0.110434815,0.24086042,-0.12737684,-0.23078458,0.06320239,0.15702815
31,558,391948,B2,0,2484.5,1,0.2918661,4,0.027754512,-0.01957918,-0.079959214,-0.13695614,-0.40751278,-0.12615651,-0.250651,0.11035637,0.14094344
31,560,391950,B2,0,1552.5,2,2.6120403,1,0.1792317,3.4646966,3.504715,-6.8250456,1.537646,-0.123514004,0.7093994,-0.3219092,-0.07994652
31,561,391951,B2,0,2906.5,1,0.3830742,4,0.021676343,-0.033237737,-0.33776027,-0.06865842,-0.42140952,-0.12274501,-0.24576578,0.10101192,0.13985306
31,562,391952,B2,0,9283.0,5,0.78971434,0,0.08714295,1.1929312,-0.04735595,-4.2587714,6.653898,-0.13562831,-0.3180602,0.18183573,0.09240867
31,563,391953,B2,0,3920.0,7,0.25296548,4,0.031642452,-0.06920627,-1.2983457,-0.27841246,0.2135446,-0.1215027,-0.28680497,0.07824266,0.12512833
31,564,391954,B2,0,2126.5,2,0.8916009,6,0.080058224,3.4096541,4.586701,-6.291805,-0.20280313,-0.06234696,0.48772967,-0.3021354,-0.03798029
31,565,391955,B2,0,5155.0,7,0.3053646,4,0.017713191,-0.22483544,-1.5679699,-0.05831194,-0.116581604,-0.12861024,-0.26425648,0.06834547,0.14368907
31,567,391957,B2,0,6438.0,7,0.42212397,4,0.013671211,-0.18569505,-1.7525312,-0.019418404,0.052143514,-0.1271274,-0.26317424,0.07194079,0.14304584
31,568,391958,B2,0,5534.0,7,0.5034984,4,0.024547528,-0.27162516,-1.7970031,-0.027056515,-0.09174292,-0.1350659,-0.2528954,0.07035662,0.15515967
31,569,391959,B2,0,7309.0,7,0.22035547,4,0.019855285,0.04788594,-1.3111465,-0.15210348,0.09424186,-0.11284636,-0.2701592,0.07321967,0.13353845
31,571,391961,B2,0,6520.5,7,0.3917429,4,0.017483994,-0.17614983,-1.7227153,-0.111431375,0.14406347,-0.12639189,-0.25629306,0.06787416,0.14457263
31,573,391963,B2,0,1329.5,2,2.3103797,1,0.15462308,4.386561,5.6456156,-8.823538,-1.4378788,-0.058572058,0.9140106,-0.52961314,-0.14596397
31,575,391965,B2,0,9104.0,7,0.6859562,4,0.0097050825,0.07719208,-0.7780151,-0.3229295,0.2890641,-0.11928249,-0.2507806,0.08380328,0.13963498
31,577,391967,B2,0,4464.0,7,0.25532344,4,0.032056354,-0.11770349,-1.5411601,-0.21228567,0.16311672,-0.12019793,-0.2859161,0.071761146,0.12707366
31,578,391968,B2,0,6427.0,7,1.3238927,4,0.02913082,-0.3595643,-2.62191,0.11620611,0.21783957,-0.12892304,-0.25018996,0.06210522,0.1554094
31,578,391968,B4,1,3360.0,0,0.24620973,7,0.026701234,-0.9363431,2.7906723,1.5336783,0.2781553,-0.16484472,-0.20546588,0.10572185,0.20571361
31,578,391968,B6,2,3470.5,0,0.19255733,7,0.0182022,-0.9713031,3.1797507,1.6644025,0.29687798,-0.1594451,-0.19688672,0.0950209,0.19418046
31,579,391969,B2,0,8280.0,7,0.34602407,4,0.00797346,-0.017721653,-1.0663865,-0.18890841,0.1982711,-0.1221817,-0.2543038,0.07916133,0.14272758
31,581,391971,B2,0,8125.5,7,0.5897726,4,0.025859866,-0.08038393,-0.93936175,-0.22812445,0.47647178,-0.1234381,-0.24034242,0.068266965,0.14702809
31,582,391972,B2,0,6535.5,7,0.24762627,4,0.031353824,-0.25714803,-1.5355046,0.014082611,0.03322856,-0.13083147,-0.24337077,0.06408599,0.1561555
31,584,391974,B2,0,6546.0,7,0.15282518,4,0.0145359365,-0.15529813,-1.490027,-0.078043535,0.07581742,-0.12671518,-0.2580688,0.07056673,0.14368805
31,588,391978,B2,0,9420.5,7,0.73598915,4,0.0282868,-0.027572788,-0.6622293,-0.22840485,0.2917731,-0.12530252,-0.23489156,0.07411077,0.14954063
31,589,391979,B2,0,9146.0,1,0.614609,4,0.043666862,-0.06335622,-0.47215074,-0.1866998,0.20306556,-0.12605551,-0.22265902,0.06671801,0.1554526
31,590,391980,B2,0,3688.5,7,0.5568149,4,0.03424089,0.23266676,-1.2202339,-0.46482843,0.13301072,-0.10210827,-0.2751763,0.09011687,0.11920758
31,592,391982,B2,0,7601.5,7,0.5788209,4,0.036992718,-0.16742091,-0.7785593,-0.042580247,0.20812926,-0.12808132,-0.23518635,0.06262857,0.15696263
31,593,391983,B2,0,9389.0,7,0.70696896,4,0.009552315,0.09634134,-0.77309626,-0.34759846,0.29443583,-0.11877231,-0.25133196,0.08473993,0.13845178
31,595,391985,B2,0,5031.0,7,0.5487385,4,0.023617573,-0.22868302,-1.7939501,0.054361448,-0.18719213,-0.12398331,-0.27664,0.06837613,0.13641778
31,596,391986,B2,0,6418.0,7,0.20374982,4,0.030380998,-0.22142412,-1.5149431,-0.0776806,-0.009566799,-0.13268259,-0.24263611,0.06622577,0.15517798
31,597,391987,B2,0,8863.0,1,0.5985883,4,0.04399315,-0.088641495,-0.47737437,-0.16405742,0.1868375,-0.12812494,-0.223438,0.067628995,0.15838861
31,598,391988,B2,0,6296.5,7,0.6747151,4,0.017864874,-0.23957412,-1.9982061,0.019137383,0.043194026,-0.12748481,-0.2612131,0.06763528,0.14497823
31,599,391989,B2,0,7688.0,7,0.61537373,4,0.034017235,-0.12801638,-0.7703584,-0.11682963,0.3043129,-0.12711433,-0.23538494,0.06518333,0.15413272
31,600,391990,B2,0,3940.0,7,0.48505846,4,0.03783782,0.06926423,-1.6643355,-0.3664723,0.11688213,-0.10819337,-0.28602988,0.083206035,0.117765486
31,601,391991,B2,0,7036.0,5,1.0632843,0,0.10536076,1.0061234,-0.58444345,-4.1139603,7.169071,-0.16691911,-0.35371464,0.19236696,0.108051136
31,603,391993,B2,0,7808.0,7,0.5684606,4,0.033387892,-0.15854502,-0.78718734,-0.021645635,0.18875425,-0.1279372,-0.23782928,0.06454472,0.15536933
31,605,391995,B2,0,5960.0,7,0.44325116,4,0.02378203,-0.23032324,-1.7700192,-0.10114919,-0.0030041635,-0.13096699,-0.24851815,0.06741445,0.15040162
31,606,391996,B2,0,8348.0,7,0.44829738,4,0.033341896,-0.12285691,-0.9286684,-0.12988447,0.24534519,-0.12612139,-0.23537476,0.06544846,0.15305197
31,608,391998,B2,0,3812.0,7,0.29028192,4,0.018975616,-0.058099378,-1.2593641,-0.3235773,0.19424242,-0.1209042,-0.2727787,0.07548466,0.12968606
31,609,391999,B2,0,1857.0,1,0.34333768,0,0.024306457,-0.097212985,0.2081203,-0.011052072,-0.40013534,-0.13522467,-0.26989466,0.12068534,0.14226773
31,610,392000,B2,0,2413.5,1,0.5014402,4,0.04439929,0.2249443,-0.19038576,-0.17164955,-0.47486538,-0.10345738,-0.22602552,0.101297,0.12713481
31,611,392001,B2,0,3086.0,1,0.5079553,4,0.016041478,0.05985717,-0.43171674,-0.115752876,-0.45309404,-0.117756374,-0.25263935,0.096402936,0.13449493
31,612,392002,B2,0,6206.0,7,0.3602658,7,0.030687341,-0.3087355,-1.2257061,0.022742271,0.35677826,-0.14499128,-0.23703833,0.088299125,0.17214504
31,616,392006,B2,0,7006.0,7,0.26360625,4,0.008113697,-0.088844106,-1.581568,-0.16286476,0.049647868,-0.124918096,-0.2630387,0.0771665,0.1409702
31,617,392007,B2,0,9008.0,1,0.6597857,4,0.043727838,-0.064689696,-0.47470754,-0.21276018,0.254471,-0.12714534,-0.2227809,0.06762164,0.15662646
31,618,392008,B2,0,6161.0,7,0.7671713,4,0.014243123,-0.14138791,-2.0904086,-0.14382656,-0.071327,-0.12581588,-0.27029687,0.075278684,0.13946986
31,619,392009,B2,0,6952.5,7,0.28487828,4,0.00770375,-0.058986552,-1.5786088,-0.20812656,0.059142232,-0.123995624,-0.26564068,0.079857446,0.13848196
31,620,392010,B2,0,7225.0,7,0.4067227,4,0.027821202,-0.13407588,-1.0201746,-0.17092179,0.31125212,-0.12743753,-0.24029812,0.067606345,0.15073067
31,622,392012,B2,0,1206.0,1,0.12937137,0,0.019720715,-0.124484695,0.016328558,-0.006944567,-0.28447095,-0.13689439,-0.27436715,0.11572203,0.14450023
31,626,392016,B2,0,6886.0,7,0.18259443,4,0.037928913,-0.2493495,-1.2797432,0.0016686022,0.18445931,-0.13220912,-0.2378033,0.06356059,0.16144118
31,627,392017,B2,0,8435.0,7,0.3606449,4,0.0045915265,0.00982973,-1.0550251,-0.20130058,0.16602981,-0.12127313,-0.25623408,0.08226761,0.14051527
31,628,392018,B2,0,9521.5,1,0.79638314,4,0.008603151,0.10809319,-0.52784866,-0.3494938,0.2766561,-0.11946818,-0.25314757,0.08659453,0.13620347
31,630,392020,B2,0,6494.0,7,0.62027204,4,0.018674545,-0.20169756,-1.9487915,-0.14515527,0.16130012,-0.127754,-0.25415456,0.067636535,0.14540696
31,631,392021,B2,0,8482.5,7,0.60448194,4,0.033279892,-0.1117228,-0.7476151,-0.1140822,0.18719304,-0.12692533,-0.23482248,0.06694623,0.15371951
31,633,392023,B2,0,8031.5,7,0.38448533,4,0.03425718,-0.29670337,-1.4931222,0.18734065,0.23174433,-0.12520207,-0.24451722,0.057321627,0.15474978
31,633,392023,B4,1,3230.0,1,0.7995032,0,0.021070732,-0.56483996,0.12498851,0.38727283,0.33129567,-0.14718015,-0.28921828,0.098158486,0.14054254
31,633,392023,B6,2,3746.0,1,1.022747,4,0.026672054,-0.6511698,0.11814119,0.5450468,0.4873917,-0.14729086,-0.25970584,0.09389574,0.14777106
31,636,392026,B2,0,7580.0,7,0.5696244,4,0.0342259,-0.16785154,-0.7926029,-0.024541765,0.21775086,-0.12737319,-0.23785098,0.062714905,0.15495065
31,642,392032,B2,0,8040.0,7,0.27876848,4,0.013570191,-0.07880589,-1.0724821,-0.10204923,0.06659709,-0.123776115,-0.25158685,0.07409309,0.14432622
31,643,392033,B2,0,1165.0,6,0.83460855,3,0.15238665,3.4563844,2.009871,-1.7675022,-0.8808308,-0.10677609,0.020858735,-0.028950743,0.08682078
31,644,392034,B2,0,4768.0,7,0.63229525,4,0.04273592,-0.044353835,-1.8635781,-0.16419521,-0.25357446,-0.11388973,-0.2943272,0.0876586,0.117370434
31,645,392035,B2,0,5231.0,7,0.5097681,4,0.019608255,-0.22311573,-1.7749516,0.025352657,-0.15467313,-0.12591678,-0.27175918,0.069119595,0.1396496
31,647,392037,B2,0,6095.5,7,0.26192266,4,0.019741185,-0.17684095,-1.5401925,-0.18854494,0.2089561,-0.12982398,-0.25272626,0.06808874,0.14681293
31,650,392040,B2,0,7328.0,7,0.4135942,4,0.020007182,-0.110226735,-0.9743037,-0.12991528,0.25715247,-0.12510769,-0.2481623,0.06885742,0.1458931
31,652,392042,B2,0,3237.5,1,0.30053008,4,0.012567989,-0.07577436,-0.33286095,-0.053716883,-0.27253556,-0.12945068,-0.26944605,0.0886401,0.14138371
31,653,392043,B2,0,2038.0,2,1.3060777,1,0.09369195,3.9846418,5.4001007,-8.043814,-0.81239486,-0.06420776,0.776359,-0.44819242,-0.10619399
31,654,392044,B2,0,9603.5,7,0.68132657,4,0.008803907,0.09022722,-0.7672045,-0.32190382,0.2227634,-0.1191178,-0.2525429,0.08638693,0.13748787
31,655,392045,B2,0,4699.5,7,0.8064114,4,0.042745296,0.3134294,-1.7076502,-0.61263037,-0.07171832,-0.09654544,-0.27765062,0.07603295,0.11342867
31,660,392050,B2,0,7250.0,7,0.06061319,4,0.015848957,-0.124326535,-1.3581072,-0.0723694,0.10762422,-0.12511122,-0.2555955,0.07017088,0.1458498
31,661,392051,B2,0,1310.5,2,6.0835485,5,0.29110855,5.421063,7.3309226,-12.140745,-0.11248255,-0.34634677,1.5575335,-0.72177297,-0.4455161
31,662,392052,B2,0,1298.5,2,3.485736,5,0.27302793,4.7430787,6.348354,-9.849877,-0.9571967,-0.1413478,1.1125498,-0.5976303,-0.21122432
31,664,392054,B2,0,4615.5,7,0.25783685,4,0.018123584,-0.21123067,-1.5794938,-0.1478547,0.014616579,-0.1320179,-0.26986903,0.074483804,0.1470388
31,667,392057,B2,0,4852.0,7,0.25845763,4,0.016553706,-0.21683283,-1.5712886,-0.11383228,-0.024950191,-0.12988627,-0.26593795,0.07153209,0.14539619
31,668,392058,B2,0,6529.5,7,0.36786953,7,0.038963556,-0.3523909,-1.2112029,0.14613308,0.22782467,-0.14847139,-0.24821185,0.09508604,0.17432714
31,669,392059,B2,0,5974.0,7,0.46387136,4,0.022172658,-0.24137196,-1.7887957,-0.06648399,-0.0010101944,-0.13120814,-0.2519699,0.06737681,0.1496379
31,670,392060,B2,0,5742.0,7,0.46733427,4,0.017507462,-0.17650272,-1.7713239,-0.23839149,0.17282231,-0.12802242,-0.25729954,0.0676505,0.14322051
31,671,392061,B2,0,2349.0,6,2.588432,3,0.18958752,2.31286,2.9628098,-3.3517528,-0.78217787,-0.22374754,0.30358672,-0.1412468,0.0007170141
31,672,392062,B2,0,5805.0,7,0.40988633,7,0.03522893,-0.31899017,-1.6511152,-0.030894473,0.27465087,-0.14611839,-0.24117315,0.089908525,0.16921127
31,675,392065,B2,0,3427.5,1,0.5477935,0,0.022217466,-0.18378183,-0.59416044,-0.052162874,-0.16151902,-0.13803488,-0.27472067,0.10677584,0.14235279
31,679,392069,B2,0,6269.5,7,0.77244264,4,0.018895576,-0.11593701,-2.0961194,-0.13821267,-0.0652564,-0.12372002,-0.27731633,0.079826176,0.13571164
31,680,392070,B2,0,2973.0,1,0.25316194,4,0.020640532,-0.02053801,-0.09599981,-0.09791781,-0.3836779,-0.12515375,-0.24646954,0.100001834,0.14221874
31,681,392071,B2,0,2358.5,1,0.52536696,4,0.01568512,-0.044939194,-0.5445617,-0.042632677,-0.3673623,-0.12256958,-0.25860065,0.09962551,0.13759518
31,682,392072,B2,0,4163.0,7,0.20927435,4,0.029231057,-0.23036146,-1.2263279,-0.13376816,0.22952563,-0.13998967,-0.28142858,0.09009573,0.14781597
31,686,392076,B2,0,2970.5,1,0.44180855,4,0.033976167,0.111208245,-0.1940676,-0.19862346,-0.46301132,-0.114689924,-0.23302405,0.10258732,0.1332373
31,688,392078,B2,0,6934.5,7,0.12169533,4,0.033255514,-0.22000363,-1.2796476,-0.014213264,0.10852982,-0.1299803,-0.24027087,0.063602954,0.15633342
31,691,392081,B2,0,4362.5,7,0.14337571,4,0.021585051,-0.2676217,-1.3681962,-0.005924344,0.093699664,-0.13427067,-0.27087262,0.076391354,0.15225296
31,693,392083,B2,0,2535.5,1,0.26596907,4,0.028573133,-0.011278197,-0.07990031,-0.1037715,-0.3943974,-0.12216026,-0.24058896,0.10564887,0.13962749
31,695,392085,B2,0,6209.0,7,0.53874356,4,0.020619133,-0.027077526,-1.822336,-0.27015924,-0.014450759,-0.11892535,-0.27712107,0.08053412,0.13107854
31,696,392086,B2,0,2713.5,6,0.7808281,3,0.10587403,3.862278,1.3222623,-1.5106424,-0.069346786,-0.1518695,0.06049849,-0.03682647,0.027517408
31,698,392088,B2,0,5307.5,7,0.26260448,4,0.016951818,-0.2094272,-1.5528033,-0.09783931,-0.072921604,-0.13039197,-0.25902402,0.070574515,0.1472817
31,700,392090,B2,0,7647.0,7,0.16385615,4,0.0041124797,-0.038922228,-1.3221669,-0.19066535,0.11967918,-0.12352824,-0.25933748,0.08031269,0.14090262
31,701,392091,B2,0,3362.0,1,0.6818784,4,0.009798733,0.022254754,-0.66887414,-0.22626697,-0.2803727,-0.1230539,-0.26658687,0.08955177,0.13586704
31,702,392092,B2,0,2844.0,1,0.20514779,0,0.025302866,-0.14852029,-0.1740739,0.056819662,-0.35587275,-0.13609943,-0.2692056,0.11198142,0.14634797
31,703,392093,B2,0,8075.0,7,0.50534785,4,0.025850333,-0.100929216,-0.94935584,-0.1672643,0.37952346,-0.12450881,-0.24100693,0.068136446,0.14824286
31,705,392095,B2,0,5789.0,7,0.7703021,4,0.026900118,-0.3325569,-2.0622666,0.07214412,-0.039549142,-0.13586472,-0.25287855,0.070800915,0.15844744
31,707,392097,B2,0,1536.0,2,3.040537,5,0.20931648,4.3941684,6.465845,-9.359927,-0.92821884,-0.317729,1.200695,-0.56391233,-0.31678236
31,711,392101,B2,0,3174.0,1,0.5308813,0,0.026464898,-0.14866495,-0.57146347,-0.09812319,-0.20454875,-0.13651969,-0.27506715,0.10052324,0.14458646
31,713,392103,B2,0,4024.0,7,0.45294976,4,0.032419264,0.1152075,-1.4382781,-0.43818444,0.100209296,-0.10712189,-0.27721882,0.087980315,0.1186155
31,716,392106,B2,0,3507.5,1,0.53464955,4,0.014232477,-0.12099304,-0.5617273,-0.08195322,-0.05118969,-0.13083012,-0.27084604,0.07959317,0.1403795
31,717,392107,B2,0,4989.0,7,0.61092925,4,0.036111787,-0.09144461,-1.8814613,-0.13887478,-0.19621399,-0.11825219,-0.29126698,0.07951076,0.12430108
31,719,392109,B2,0,7159.5,7,0.3194401,4,0.022478301,-0.14096317,-1.2201835,-0.14765784,0.36247796,-0.12571824,-0.24805312,0.06645076,0.14737797
31,720,392110,B2,0,6368.5,7,0.69368196,4,0.027712453,0.10799983,-1.8946011,-0.2669953,-0.19251026,-0.10662454,-0.26880926,0.06656341,0.13106078
31,721,392111,B2,0,5105.0,7,0.3307608,4,0.01745995,-0.23480996,-1.5759068,-0.028812274,-0.1368895,-0.12861896,-0.26467672,0.06888378,0.14406377
31,724,392114,B2,0,3655.0,7,0.4816594,4,0.015155109,-0.07557441,-0.900755,-0.22384396,-0.057267934,-0.12468822,-0.2704625,0.07523074,0.1343751
31,725,392115,B2,0,3235.0,1,0.3142847,4,0.01872107,-0.11074795,-0.35579383,-0.009908639,-0.2865919,-0.13158631,-0.27560535,0.08888663,0.14113033
