event_id,run,pair,pair_code,stave_a,stave_b,residual_ns,max_pre_abs_adc,max_pre_ptp_adc,max_pre_rms_adc,max_abs_pre_slope_adc_per_sample,mean_pre_mean_adc,abs_delta_pre_mean_adc,abs_delta_pre_slope_adc_per_sample,max_pre_last_minus_first_adc,abs_delta_pre_last_minus_first_adc,min_amplitude_adc,max_peak_sample
59:448392:13749:59380,59,B4-B8,1,B4,B8,-0.563984651541567,143.5,209.0,79.21805349792432,68.59999999999998,-11.25,16.5,81.39999999999998,209.0,250.0,1509.5,8.0
59:448392:13749:59380,59,B6-B8,2,B6,B8,-55.83697629499561,283.0,551.0,213.08727672012705,189.7,0.375,6.75,202.50000000000003,551.0,592.0,1228.0,8.0
59:448506:13855:59494,59,B4-B6,0,B4,B6,-3.434549989483465,17.0,27.0,10.59186008215743,9.3,-0.625,2.25,7.899999999999999,27.0,23.0,1843.0,8.0
59:448506:13855:59494,59,B4-B8,1,B4,B8,-2.5049232979212164,7.0,9.0,3.418698582794336,1.4,-0.375,1.75,0.1000000000000003,4.0,2.0,2510.5,8.0
59:448506:13855:59494,59,B6-B8,2,B6,B8,0.9296266915622482,17.0,27.0,10.59186008215743,9.3,-1.5,0.5,7.999999999999999,27.0,25.0,1843.0,8.0
59:448518:13867:59506,59,B4-B6,0,B4,B6,-5.542457792207799,7.0,12.0,4.769696007084728,3.8,0.875,0.75,5.5,10.0,13.0,2206.0,8.0
59:448518:13867:59506,59,B4-B8,1,B4,B8,-5.862810366624522,7.0,12.0,5.545268253204709,4.6,0.375,1.75,6.3,12.0,15.0,1753.0,9.0
59:448518:13867:59506,59,B6-B8,2,B6,B8,-0.3203525744167237,7.0,12.0,5.545268253204709,4.6,0.0,1.0,0.7999999999999998,12.0,2.0,1753.0,9.0
59:448532:13876:59520,59,B4-B6,0,B4,B6,-4.868344224574329,12.0,16.0,6.164414002968976,3.600000000000001,-1.0,2.0,4.200000000000001,14.0,19.0,2190.5,8.0
59:448532:13876:59520,59,B4-B8,1,B4,B8,-5.659580530783288,12.0,16.0,6.164414002968976,3.600000000000001,-0.625,2.75,3.500000000000001,14.0,15.0,2277.0,8.0
59:448532:13876:59520,59,B6-B8,2,B6,B8,-0.7912363062089582,4.5,9.0,3.640054944640259,0.6000000000000004,0.375,0.75,0.7000000000000004,5.0,4.0,2190.5,8.0
59:448548:13890:59536,59,B4-B6,0,B4,B6,-3.563374877394885,18.0,31.0,13.91716565971678,11.499999999999998,1.75,1.0,8.999999999999996,30.0,26.0,2225.0,8.0
59:448548:13890:59536,59,B4-B8,1,B4,B8,-1.3159244223363302,21.5,41.0,15.4434452114805,13.800000000000004,0.375,1.75,2.300000000000006,41.0,11.0,2257.0,8.0
59:448548:13890:59536,59,B6-B8,2,B6,B8,2.247450455058555,21.5,41.0,15.4434452114805,13.800000000000004,0.875,2.75,11.300000000000002,41.0,37.0,2225.0,8.0
59:448771:14102:59759,59,B4-B6,0,B4,B6,-3.1883512923343105,7.5,12.0,4.322904116447646,3.5,0.875,0.25,5.1,12.0,17.0,2141.5,9.0
59:448771:14102:59759,59,B4-B8,1,B4,B8,-2.064195250904461,5.5,7.0,2.692582403567252,1.5999999999999996,0.5,1.0,1.5999999999999994,5.0,4.0,2720.5,8.0
59:448771:14102:59759,59,B6-B8,2,B6,B8,1.124156041429849,7.5,12.0,4.322904116447646,3.5,0.375,0.75,3.5,12.0,13.0,2141.5,9.0
59:448888:14203:59876,59,B4-B6,0,B4,B6,-5.208166848750345,22.0,35.0,15.17193132069876,12.699999999999996,-1.0,2.5,9.999999999999996,34.0,26.0,2176.5,9.0
59:448888:14203:59876,59,B4-B8,1,B4,B8,-3.150566149704808,33.5,39.0,15.660459763365823,12.400000000000002,-3.375,7.25,15.1,39.0,47.0,2176.5,9.0
59:448888:14203:59876,59,B6-B8,2,B6,B8,2.057600699045537,33.5,39.0,15.660459763365823,12.699999999999996,-4.625,4.75,25.1,39.0,73.0,2668.0,9.0
59:448927:14237:59915,59,B4-B6,0,B4,B6,-2.760924588553173,13.0,13.0,5.629165124598851,1.2999999999999985,1.25,4.0,1.9999999999999976,1.0,1.0,2127.0,8.0
59:448927:14237:59915,59,B4-B8,1,B4,B8,-3.213336719636437,13.0,15.0,6.015604707757983,3.9,1.0,3.5,3.2,14.0,13.0,2127.0,10.0
59:448927:14237:59915,59,B6-B8,2,B6,B8,-0.452412131083264,13.0,15.0,6.015604707757983,3.9,3.0,0.5,5.1999999999999975,14.0,14.0,2821.0,10.0
59:448946:14256:59934,59,B4-B6,0,B4,B6,-4.731725716429807,16.5,21.0,8.616843969807043,7.199999999999999,-1.0,4.0,8.799999999999999,21.0,26.0,1797.5,8.0
59:448946:14256:59934,59,B4-B8,1,B4,B8,-3.228501161297771,16.5,21.0,8.616843969807043,7.500000000000001,-1.375,3.25,14.7,21.0,42.0,1797.5,8.0
59:448946:14256:59934,59,B6-B8,2,B6,B8,1.5032245551320358,11.0,21.0,8.554969316134336,7.500000000000001,0.625,0.75,5.900000000000002,21.0,16.0,2503.5,8.0
59:449022:14322:60010,59,B4-B6,0,B4,B6,-5.197851117826275,17.0,30.0,11.224972160321824,8.400000000000002,-1.5,1.0,12.400000000000002,22.0,34.0,1624.5,8.0
59:449022:14322:60010,59,B4-B8,1,B4,B8,-3.360493618839598,17.0,30.0,11.224972160321824,8.6,-1.0,0.0,0.1999999999999975,23.0,1.0,2245.0,8.0
59:449022:14322:60010,59,B6-B8,2,B6,B8,1.8373574989866768,13.5,23.0,10.161200716450788,8.6,-1.5,1.0,12.6,23.0,35.0,1624.5,8.0
59:449028:14326:60016,59,B4-B6,0,B4,B6,-4.093944497026214,361.5,381.0,159.5509323068969,114.59999999999998,47.25,76.5,101.59999999999998,381.0,334.0,2141.5,7.0
59:449028:14326:60016,59,B4-B8,1,B4,B8,-1.443018995453734,361.5,381.0,159.5509323068969,114.59999999999998,66.625,37.75,52.9,381.0,168.0,2546.5,6.0
59:449028:14326:60016,59,B6-B8,2,B6,B8,2.6509255015724804,211.5,232.0,94.91673983023226,61.69999999999998,28.375,38.75,48.69999999999998,213.0,166.0,2141.5,7.0
59:449060:14357:60048,59,B4-B6,0,B4,B6,-4.974787078780011,16.0,25.0,10.638961415476606,9.1,1.25,1.0,13.400000000000002,25.0,40.0,1265.0,9.0
59:449060:14357:60048,59,B4-B8,1,B4,B8,-6.246496624136604,16.0,25.0,10.638961415476606,9.1,1.125,1.25,3.3000000000000016,25.0,11.0,1622.0,11.0
59:449060:14357:60048,59,B6-B8,2,B6,B8,-1.2717095453565932,9.0,16.0,7.533259586659682,5.8,0.625,0.25,10.1,15.0,29.0,1265.0,11.0
59:449087:14383:60075,59,B4-B6,0,B4,B6,-7.126344367608503,17.0,32.0,12.359207094308276,11.000000000000002,0.375,0.25,11.500000000000002,32.0,32.0,1755.0,9.0
59:449087:14383:60075,59,B4-B8,1,B4,B8,-6.508548638254247,8.0,15.0,6.796138609534093,5.699999999999999,0.0,0.5,5.199999999999999,15.0,15.0,2105.0,9.0
59:449087:14383:60075,59,B6-B8,2,B6,B8,0.6177957293542562,17.0,32.0,12.359207094308276,11.000000000000002,0.125,0.75,16.700000000000003,32.0,47.0,1755.0,9.0
59:449112:14406:60100,59,B4-B6,0,B4,B6,-4.940716529595576,8.5,16.0,5.931905258852336,2.0999999999999988,-0.25,0.0,2.5999999999999988,5.0,7.0,2319.5,9.0
59:449112:14406:60100,59,B4-B8,1,B4,B8,-3.289203158290512,16.5,22.0,8.842369591913696,7.300000000000001,-1.5,2.5,9.4,21.0,26.0,2319.5,9.0
59:449112:14406:60100,59,B6-B8,2,B6,B8,1.6515133713050645,16.5,22.0,8.842369591913696,7.300000000000001,-1.5,2.5,6.800000000000001,21.0,19.0,2870.0,9.0
59:449125:14416:60113,59,B4-B6,0,B4,B6,-3.9713362217208257,21.5,31.0,11.321991874224253,8.5,2.0,4.5,13.2,26.0,38.0,1402.0,10.0
59:449125:14416:60113,59,B4-B8,1,B4,B8,-1.312249532199381,16.0,31.0,11.321991874224253,4.700000000000001,1.375,3.25,9.1,15.0,27.0,1402.0,9.0
59:449125:14416:60113,59,B6-B8,2,B6,B8,2.6590866895214447,21.5,26.0,10.425329730996522,8.5,3.625,1.25,4.099999999999999,26.0,11.0,1517.5,10.0
59:449143:14430:60131,59,B4-B6,0,B4,B6,-6.915943517702743,224.0,227.0,97.44581827867218,67.69999999999999,26.875,56.75,67.69999999999999,227.0,223.0,2725.0,7.0
59:449143:14430:60131,59,B4-B8,1,B4,B8,-2.68282042289956,224.0,227.0,97.44581827867218,67.69999999999999,32.75,45.0,53.39999999999999,227.0,176.0,2791.0,6.0
59:449143:14430:60131,59,B6-B8,2,B6,B8,4.233123094803183,52.5,64.0,24.863376681376163,14.299999999999995,4.375,11.75,14.299999999999995,51.0,47.0,2725.0,7.0
59:449169:14455:60157,59,B4-B6,0,B4,B6,-0.5428670979991956,1141.0,1710.0,663.8762591778682,585.8999999999999,129.0,70.5,25.0,1710.0,85.0,1314.5,5.0
59:449169:14455:60157,59,B4-B8,1,B4,B8,0.1532670337747284,2504.0,3436.0,1368.872894026323,1170.3999999999996,243.375,299.25,584.4999999999998,3436.0,1726.0,1314.5,4.0
59:449169:14455:60157,59,B6-B8,2,B6,B8,0.696134131773924,2504.0,3436.0,1368.872894026323,1170.3999999999996,278.625,228.75,609.4999999999998,3436.0,1811.0,1580.0,5.0
59:449182:14467:60170,59,B4-B6,0,B4,B6,-4.684362757410717,13.5,22.0,9.908960591303208,8.3,-1.25,0.0,10.4,22.0,26.0,1742.5,9.0
59:449182:14467:60170,59,B4-B8,1,B4,B8,-3.8188862070211016,12.5,20.0,7.595228765481656,3.6999999999999993,0.0,2.5,5.799999999999997,8.0,12.0,1742.5,11.0
59:449182:14467:60170,59,B6-B8,2,B6,B8,0.8654765503896158,13.5,22.0,9.908960591303208,8.3,0.0,2.5,4.600000000000001,22.0,14.0,2202.5,11.0
59:449476:14739:60464,59,B4-B6,0,B4,B6,-3.35400396919902,25.0,38.0,13.765899897936205,8.800000000000002,-1.125,3.75,11.900000000000002,25.0,32.0,3148.5,11.0
59:449476:14739:60464,59,B4-B8,1,B4,B8,-4.920569383324526,6.5,10.0,4.380353866983808,3.099999999999999,0.375,0.75,1.6999999999999995,7.0,4.0,3148.5,11.0
59:449476:14739:60464,59,B6-B8,2,B6,B8,-1.566565414125506,25.0,38.0,13.765899897936205,8.800000000000002,-1.5,3.0,10.200000000000005,25.0,28.0,3291.0,8.0
59:449490:14752:60478,59,B4-B6,0,B4,B6,-4.982826534175366,11.5,20.0,7.119515432949071,3.9,-1.125,0.75,6.100000000000001,9.0,16.0,1310.0,10.0
59:449490:14752:60478,59,B4-B8,1,B4,B8,-3.363370597035228,13.0,22.0,8.12403840463596,6.0,-1.25,0.5,3.799999999999999,22.0,15.0,1310.0,9.0
59:449490:14752:60478,59,B6-B8,2,B6,B8,1.6194559371401382,13.0,22.0,8.12403840463596,6.0,-0.875,0.25,9.9,22.0,31.0,1787.5,10.0
59:449512:14774:60500,59,B4-B6,0,B4,B6,-4.0081964666795,12.5,23.0,8.336666000266533,7.4,0.125,0.75,8.700000000000001,23.0,29.0,1525.5,9.0
59:449512:14774:60500,59,B4-B8,1,B4,B8,-4.210325808556895,16.0,29.0,11.734031702701335,10.3,0.625,0.25,2.9000000000000004,29.0,6.0,1824.5,11.0
59:449512:14774:60500,59,B6-B8,2,B6,B8,-0.202129341877395,16.0,29.0,11.734031702701335,10.3,0.25,1.0,11.6,29.0,35.0,1525.5,11.0
59:449543:14803:60531,59,B4-B6,0,B4,B6,-4.515979486555786,12.0,20.0,7.280109889280518,5.199999999999998,-1.25,0.5,6.999999999999998,14.0,20.0,2617.0,9.0
59:449543:14803:60531,59,B4-B8,1,B4,B8,-4.803410019657584,16.0,27.0,10.825317547305485,9.5,-1.375,0.25,11.3,27.0,33.0,2617.0,8.0
59:449543:14803:60531,59,B6-B8,2,B6,B8,-0.2874305331017979,16.0,27.0,10.825317547305485,9.5,-1.125,0.25,4.300000000000002,27.0,13.0,2699.0,9.0
59:449600:14857:60588,59,B4-B6,0,B4,B6,-3.530372409648308,13.0,23.0,8.287792227125388,7.300000000000002,0.0,1.5,10.200000000000005,23.0,36.0,3152.0,15.0
59:449600:14857:60588,59,B4-B8,1,B4,B8,-5.061809018442531,13.0,23.0,8.287792227125388,7.300000000000002,-0.625,0.25,6.500000000000002,23.0,23.0,3152.0,15.0
59:449600:14857:60588,59,B6-B8,2,B6,B8,-1.5314366087942233,11.0,19.0,6.905613658466566,2.900000000000001,0.125,1.25,3.7000000000000006,13.0,13.0,3413.0,12.0
59:449643:14899:60631,59,B4-B6,0,B4,B6,-4.506655628289053,34.0,47.0,18.11594601449232,15.499999999999996,2.875,4.75,12.899999999999997,47.0,39.0,2562.0,8.0
59:449643:14899:60631,59,B4-B8,1,B4,B8,-2.610947151765877,6.5,10.0,4.380353866983808,2.6,0.625,0.25,1.700000000000001,8.0,5.0,2562.0,8.0
59:449643:14899:60631,59,B6-B8,2,B6,B8,1.8957084765231755,34.0,47.0,18.11594601449232,15.499999999999996,3.0,4.5,14.599999999999998,47.0,44.0,2954.0,8.0
59:449686:14941:60674,59,B4-B6,0,B4,B6,-4.36222888184038,6.5,13.0,4.716990566028302,1.6000000000000003,-0.125,0.25,1.9000000000000004,8.0,10.0,2326.5,9.0
59:449686:14941:60674,59,B4-B8,1,B4,B8,-2.5169697128034656,7.5,15.0,5.315072906367325,1.3999999999999997,-0.125,0.25,1.6999999999999993,7.0,9.0,2326.5,8.0
59:449686:14941:60674,59,B6-B8,2,B6,B8,1.845259169036915,7.5,15.0,5.315072906367325,1.6000000000000003,0.0,0.0,0.200000000000001,8.0,1.0,2423.5,9.0
59:449688:14943:60676,59,B4-B6,0,B4,B6,-5.7844213330982726,159.0,183.0,73.46555315248092,57.3,18.5,30.5,61.4,183.0,197.0,2637.0,7.0
59:449688:14943:60676,59,B4-B8,1,B4,B8,-5.782526585461596,159.0,183.0,73.46555315248092,57.3,17.125,33.25,57.1,183.0,183.0,2637.0,7.0
59:449688:14943:60676,59,B6-B8,2,B6,B8,0.0018947476366761,15.5,18.0,7.224091638399945,4.100000000000001,1.875,2.75,4.300000000000002,14.0,14.0,3068.5,6.0
59:449765:15014:60753,59,B4-B6,0,B4,B6,-4.580851722648596,22.0,34.0,12.99038105676658,10.200000000000005,-1.5,2.0,12.800000000000002,28.0,34.0,2436.0,8.0
59:449765:15014:60753,59,B4-B8,1,B4,B8,-2.4298505527426,10.5,21.0,7.5,6.6,-0.25,0.5,4.0,21.0,15.0,2436.0,8.0
59:449765:15014:60753,59,B6-B8,2,B6,B8,2.151001169905996,22.0,34.0,12.99038105676658,10.200000000000005,-1.25,2.5,16.800000000000004,28.0,49.0,2585.0,8.0
59:449767:15016:60755,59,B4-B6,0,B4,B6,-5.200659572682824,6.5,10.0,3.631459761583488,1.7000000000000004,-0.125,1.25,0.5000000000000007,7.0,2.0,2472.5,9.0
59:449767:15016:60755,59,B4-B8,1,B4,B8,-5.542913873450935,34.5,68.0,25.380849079571785,22.7,0.125,0.75,23.899999999999995,68.0,73.0,2401.5,9.0
59:449767:15016:60755,59,B6-B8,2,B6,B8,-0.3422543007681113,34.5,68.0,25.380849079571785,22.7,-0.5,0.5,24.399999999999995,68.0,75.0,2401.5,9.0
59:449939:15178:60927,59,B4-B6,0,B4,B6,-3.220604482948854,1015.5,1143.0,468.50106723464353,366.3999999999999,179.0,86.0,191.39999999999995,1143.0,569.0,2034.0,6.0
59:449939:15178:60927,59,B4-B8,1,B4,B8,-2.4894276951450927,1101.0,1143.0,480.0427064335005,366.3999999999999,246.0,48.0,25.999999999999886,1143.0,21.0,2307.5,6.0
59:449939:15178:60927,59,B6-B8,2,B6,B8,0.7311767878037614,1101.0,1122.0,480.0427064335005,340.40000000000003,203.0,134.0,165.40000000000006,1122.0,548.0,2034.0,6.0
59:450020:15253:61008,59,B4-B6,0,B4,B6,-3.267551185656444,26.0,31.0,12.47747971346778,9.9,-3.625,3.25,16.5,30.0,50.0,1650.0,8.0
59:450020:15253:61008,59,B4-B8,1,B4,B8,-3.0472854513906995,14.0,20.0,7.648529270389178,6.6,-1.5,1.0,4.8,20.0,13.0,1650.0,8.0
59:450020:15253:61008,59,B6-B8,2,B6,B8,0.2202657342657445,26.0,31.0,12.47747971346778,9.9,-3.125,4.25,11.7,30.0,37.0,1756.0,8.0
59:450050:15283:61038,59,B4-B6,0,B4,B6,-4.313514712696659,16.0,25.0,9.01041064547005,5.700000000000001,-1.25,1.0,8.0,16.0,21.0,2814.5,12.0
59:450050:15283:61038,59,B4-B8,1,B4,B8,-2.945036242231808,12.0,20.0,7.681145747868608,2.8000000000000016,0.125,1.75,0.5000000000000018,8.0,3.0,2814.5,12.0
59:450050:15283:61038,59,B6-B8,2,B6,B8,1.3684784704648507,16.0,25.0,9.01041064547005,5.700000000000001,-0.375,2.75,8.500000000000004,16.0,24.0,2935.0,12.0
59:450184:15406:61172,59,B4-B6,0,B4,B6,-4.739317623398769,522.0,532.0,227.5829519098476,160.8,81.125,93.75,115.10000000000002,530.0,375.0,2362.0,6.0
59:450184:15406:61172,59,B4-B8,1,B4,B8,-3.376557780519441,522.0,532.0,227.5829519098476,160.8,102.25,51.5,66.20000000000003,530.0,214.0,2362.0,6.0
59:450184:15406:61172,59,B6-B8,2,B6,B8,1.3627598428793275,311.0,316.0,135.40587136457563,94.59999999999998,55.375,42.25,48.89999999999999,316.0,161.0,2479.0,6.0
59:450388:15592:61376,59,B4-B6,0,B4,B6,-6.783870490286773,19.0,35.0,16.315253599009733,12.699999999999998,0.25,1.0,11.799999999999995,31.0,29.0,1778.0,8.0
59:450388:15592:61376,59,B4-B8,1,B4,B8,-5.629858468863375,28.5,40.0,15.943258763502524,13.1,2.0,4.5,12.2,37.0,35.0,1778.0,8.0
59:450388:15592:61376,59,B6-B8,2,B6,B8,1.154012021423398,28.5,40.0,16.315253599009733,13.1,2.5,3.5,0.4000000000000021,37.0,6.0,2305.0,8.0
59:450454:15683:61442,59,B4-B6,0,B4,B6,-4.782776229497884,11.5,19.0,6.87386354243376,5.4,0.5,1.0,8.881784197001252e-16,19.0,4.0,1815.5,10.0
59:450454:15683:61442,59,B4-B8,1,B4,B8,-4.363900508045731,11.5,17.0,6.2048368229954285,5.4,-0.75,1.5,8.200000000000003,15.0,26.0,1815.5,10.0
59:450454:15683:61442,59,B6-B8,2,B6,B8,0.418875721452153,11.5,19.0,6.87386354243376,5.4,-0.25,2.5,8.200000000000001,19.0,30.0,2013.5,10.0
59:450484:15710:61472,59,B4-B6,0,B4,B6,-5.507750495888224,12.0,24.0,8.514693182963201,5.200000000000001,-0.5,1.0,1.600000000000001,13.0,1.0,1791.0,9.0
59:450484:15710:61472,59,B4-B8,1,B4,B8,-3.648189661109903,8.0,12.0,4.358898943540674,3.6,-0.5,1.0,2.4000000000000004,12.0,9.0,1825.0,9.0
59:450484:15710:61472,59,B6-B8,2,B6,B8,1.8595608347783208,12.0,24.0,8.514693182963201,5.200000000000001,0.0,0.0,4.000000000000001,13.0,10.0,1791.0,9.0
59:450615:15822:61603,59,B4-B6,0,B4,B6,-4.688528039010805,18.5,33.0,11.71537451385998,9.8,0.75,0.5,16.400000000000002,33.0,54.0,2070.5,9.0
59:450615:15822:61603,59,B4-B8,1,B4,B8,-3.068689655172413,264.5,408.0,161.5369539764818,141.09999999999997,15.375,29.75,147.69999999999996,408.0,429.0,2070.5,9.0
59:450615:15822:61603,59,B6-B8,2,B6,B8,1.6198383838383918,264.5,408.0,161.5369539764818,141.09999999999997,15.625,29.25,131.29999999999995,408.0,375.0,2430.5,9.0
59:450681:15882:61669,59,B4-B6,0,B4,B6,-2.786325324000334,421.5,431.0,183.9544780645473,129.19999999999996,71.875,62.25,74.49999999999997,426.0,247.0,2106.0,6.0
59:450681:15882:61669,59,B4-B8,1,B4,B8,-2.745175286090077,421.5,431.0,183.9544780645473,129.19999999999996,79.625,46.75,50.69999999999997,426.0,173.0,2120.5,6.0
59:450681:15882:61669,59,B6-B8,2,B6,B8,0.0411500379102562,239.0,253.0,106.06454402862438,78.49999999999999,48.5,15.5,23.800000000000004,253.0,74.0,2106.0,6.0
59:450687:15888:61675,59,B4-B6,0,B4,B6,-3.8624371166540143,34.5,61.0,23.96351393264352,21.2,-0.625,2.75,27.7,61.0,79.0,2553.5,9.0
59:450687:15888:61675,59,B4-B8,1,B4,B8,-3.3801294389058256,10.5,18.0,7.495832175282475,6.500000000000001,-0.125,1.75,2.1000000000000014,18.0,6.0,1882.5,9.0
59:450687:15888:61675,59,B6-B8,2,B6,B8,0.4823076777481887,34.5,61.0,23.96351393264352,21.2,-1.5,1.0,25.6,61.0,73.0,1882.5,9.0
59:450734:15933:61722,59,B4-B6,0,B4,B6,-4.299481104261592,1064.0,1219.0,499.2451176526416,396.5,178.375,97.75,213.3,1219.0,624.0,2255.5,6.0
59:450734:15933:61722,59,B4-B8,1,B4,B8,-4.064335140269566,1064.0,1219.0,499.2451176526416,396.5,197.375,59.75,176.1,1219.0,500.0,2393.0,6.0
59:450734:15933:61722,59,B6-B8,2,B6,B8,0.235145963992025,694.5,719.0,304.8811243747307,220.39999999999995,148.5,38.0,37.19999999999999,719.0,124.0,2255.5,6.0
59:450811:16005:61799,59,B4-B6,0,B4,B6,-2.899040763571282,1481.0,2122.0,835.7945321668478,722.1999999999999,219.875,19.75,269.49999999999994,2122.0,750.0,1856.0,5.0
59:450811:16005:61799,59,B4-B8,1,B4,B8,-1.3691943094203225,3311.5,3807.0,1556.0447455005913,1237.6,457.0,494.0,515.4,3807.0,1685.0,1856.0,4.0
59:450811:16005:61799,59,B6-B8,2,B6,B8,1.5298464541509595,3311.5,3807.0,1556.0447455005913,1237.6,466.875,474.25,784.8999999999999,3807.0,2435.0,2151.5,5.0
59:450835:16028:61823,59,B4-B6,0,B4,B6,-4.164985690670818,209.0,211.0,90.79475480444891,63.5,25.625,52.25,62.7,211.0,206.0,1701.0,7.0
59:450835:16028:61823,59,B4-B8,1,B4,B8,-5.510675955514593,209.0,211.0,90.79475480444891,63.5,26.125,51.25,66.9,211.0,220.0,2365.0,7.0
59:450835:16028:61823,59,B6-B8,2,B6,B8,-1.3456902648437747,8.0,14.0,5.024937810560445,3.400000000000001,0.0,1.0,4.2,9.0,14.0,1701.0,7.0
59:450846:16039:61834,59,B4-B6,0,B4,B6,-2.823173016356812,13.5,20.0,8.613216588476108,7.299999999999998,-0.625,2.25,13.7,20.0,40.0,1689.0,8.0
59:450846:16039:61834,59,B4-B8,1,B4,B8,-4.304341328235033,13.5,20.0,8.613216588476108,7.299999999999998,-0.875,1.75,5.899999999999998,20.0,15.0,1872.5,8.0
59:450846:16039:61834,59,B6-B8,2,B6,B8,-1.4811683118782213,11.0,20.0,7.22841614740048,6.4,0.25,0.5,7.800000000000001,20.0,25.0,1689.0,8.0
59:450847:16040:61835,59,B4-B6,0,B4,B6,-7.45185168208058,14.5,29.0,10.404326023342406,9.2,-0.25,0.5,13.2,29.0,41.0,1986.0,9.0
59:450847:16040:61835,59,B4-B8,1,B4,B8,-4.700496937025228,16.0,29.0,11.409973707244026,10.099999999999998,0.125,1.25,14.099999999999998,29.0,41.0,1792.0,9.0
59:450847:16040:61835,59,B6-B8,2,B6,B8,2.751354745055352,16.0,29.0,11.409973707244026,10.099999999999998,0.375,0.75,0.8999999999999968,29.0,0.0,1792.0,9.0
59:450899:16088:61887,59,B4-B6,0,B4,B6,-0.7660726626539258,1649.0,1891.0,774.2823693588794,614.9000000000001,298.75,106.0,15.400000000000093,1889.0,112.0,2175.0,5.0
59:450899:16088:61887,59,B4-B8,1,B4,B8,-1.4365420321464129,1485.0,1777.0,714.2976882924934,599.5,282.875,74.25,53.10000000000002,1777.0,87.0,2175.0,7.0
59:450899:16088:61887,59,B6-B8,2,B6,B8,-0.670469369492487,1649.0,1891.0,774.2823693588794,614.9000000000001,335.875,31.75,68.50000000000011,1889.0,199.0,2542.0,7.0
59:450925:16112:61913,59,B4-B6,0,B4,B6,-6.00453927481729,10.0,13.0,5.356071321407137,3.5,1.0,1.5,0.2000000000000001,13.0,2.0,2829.0,8.0
59:450925:16112:61913,59,B4-B8,1,B4,B8,-4.870573628083825,33.5,65.0,25.777897509300484,22.800000000000004,-0.125,0.75,19.300000000000004,65.0,54.0,2829.0,7.0
59:450925:16112:61913,59,B6-B8,2,B6,B8,1.133965646733465,33.5,65.0,25.777897509300484,22.800000000000004,0.625,2.25,19.500000000000004,65.0,52.0,2912.0,8.0
59:450964:16150:61952,59,B4-B6,0,B4,B6,-4.676596579885867,11.0,19.0,7.980444849756184,5.500000000000001,-0.5,0.5,2.400000000000001,12.0,4.0,2503.0,8.0
59:450964:16150:61952,59,B4-B8,1,B4,B8,-3.0846643886295624,12.5,21.0,8.139410298049853,5.599999999999999,0.375,1.25,2.499999999999999,13.0,5.0,2503.0,8.0
59:450964:16150:61952,59,B6-B8,2,B6,B8,1.591932191256305,12.5,21.0,8.139410298049853,5.599999999999999,0.125,1.75,0.0999999999999978,13.0,1.0,2953.0,8.0
59:451006:16191:61994,59,B4-B6,0,B4,B6,-1.890809828994925,1339.5,2307.0,892.8797511423361,794.6,83.875,217.75,141.9000000000001,2307.0,399.0,1199.5,4.0
59:451006:16191:61994,59,B4-B8,1,B4,B8,-1.7099855426699264,1541.0,2307.0,892.8797511423361,794.6,104.5,259.0,57.00000000000023,2307.0,161.0,1199.5,5.0
59:451006:16191:61994,59,B6-B8,2,B6,B8,0.1808242863249987,1541.0,2146.0,860.4655716529279,737.5999999999998,213.375,41.25,84.89999999999986,2146.0,238.0,1761.5,5.0
59:451084:16265:62072,59,B4-B6,0,B4,B6,-4.649592868482117,21.0,41.0,15.833114033569013,14.099999999999998,-0.625,1.75,13.699999999999998,41.0,43.0,2614.0,9.0
59:451084:16265:62072,59,B4-B8,1,B4,B8,-5.155773434051284,21.0,41.0,15.833114033569013,14.099999999999998,0.125,0.25,14.9,41.0,45.0,2614.0,9.0
59:451084:16265:62072,59,B6-B8,2,B6,B8,-0.5061805655691671,8.0,10.0,3.905124837953327,0.7999999999999999,-0.75,1.5,1.1999999999999995,4.0,2.0,2622.0,9.0
59:451087:16268:62075,59,B4-B6,0,B4,B6,-7.291658766935868,5.0,8.0,3.2015621187164243,1.0,0.0,1.0,1.4000000000000004,4.0,6.0,2820.0,14.0
59:451087:16268:62075,59,B4-B8,1,B4,B8,-7.229356825150049,12.0,19.0,8.042853971072706,6.699999999999999,0.875,0.75,7.699999999999999,18.0,20.0,2820.0,14.0
59:451087:16268:62075,59,B6-B8,2,B6,B8,0.0623019417858188,12.0,19.0,8.042853971072706,6.699999999999999,0.375,1.75,6.299999999999999,18.0,14.0,3061.0,13.0
59:451091:16272:62079,59,B4-B6,0,B4,B6,-4.255758956062756,8.0,15.0,5.494315243958978,3.7000000000000006,0.75,1.0,1.8000000000000012,9.0,3.0,1795.0,9.0
59:451091:16272:62079,59,B4-B8,1,B4,B8,-3.2044005682420504,18.0,32.0,11.445523142259598,10.000000000000002,0.125,2.25,8.100000000000001,32.0,26.0,2057.5,9.0
59:451091:16272:62079,59,B6-B8,2,B6,B8,1.0513583878207058,18.0,32.0,11.445523142259598,10.000000000000002,-0.375,1.25,6.300000000000001,32.0,23.0,1795.0,9.0
59:451102:16283:62090,59,B4-B6,0,B4,B6,-5.161632227717085,6.5,11.0,4.301162633521313,3.8,0.0,1.0,5.0,11.0,12.0,2477.5,9.0
59:451102:16283:62090,59,B4-B8,1,B4,B8,-4.224528247273042,12.0,16.0,6.0,4.800000000000001,-1.25,1.5,8.600000000000001,16.0,27.0,2477.5,9.0
