endpoint,method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,auc,brier,log_loss,positive_fraction,mean_score
electronics_epoch,ridge,62,480,,,,,,0.5281196581929735,4.026384594393912,1.0,0.32153366195581357
electronics_epoch,ridge,64,480,,,,,,0.5804402181159183,4.719980230108123,1.0,0.28247832778465354
electronics_epoch,ridge,65,465,,,,,,0.6604424567323899,6.120668742688238,1.0,0.220872548081398
electronics_epoch,traditional_cfd_template_pedestal,42,477,,,,,,0.03922305882220225,0.13123023890615654,0.0,0.10132027033334806
electronics_epoch,traditional_cfd_template_pedestal,50,480,,,,,,0.03480190471096102,0.13842915250762794,0.0,0.08713844105824628
electronics_epoch,traditional_cfd_template_pedestal,57,480,,,,,,0.05653306730756089,0.2241986427712093,0.0,0.12903696547496915
electronics_epoch,traditional_cfd_template_pedestal,58,474,,,,,,0.7413713835336755,7.54859037717648,1.0,0.16576258968901533
electronics_epoch,traditional_cfd_template_pedestal,60,480,,,,,,0.5813540037838538,4.685409903042747,1.0,0.28068399514289105
electronics_epoch,traditional_cfd_template_pedestal,62,480,,,,,,0.5295915229589443,3.8899357627635838,1.0,0.31786158721934366
electronics_epoch,traditional_cfd_template_pedestal,64,480,,,,,,0.5854976289347792,4.82448007590368,1.0,0.2773565603359759
electronics_epoch,traditional_cfd_template_pedestal,65,465,,,,,,0.6748947027494616,6.133766507411135,1.0,0.20989244857070882
forced_random_surrogate,1d_cnn,42,477,,,,,,0.982756030331356,9.133235150640475,1.0,0.008777929925379742
forced_random_surrogate,1d_cnn,50,480,,,,,,0.0002547250525855279,0.008396937636849419,0.0,0.008263721802189922
forced_random_surrogate,1d_cnn,57,480,,,,,,0.9793796744218576,9.117726960513401,1.0,0.010691218763056372
forced_random_surrogate,1d_cnn,58,474,,,,,,0.984075333649933,9.262389755814127,1.0,0.008086771551961112
forced_random_surrogate,1d_cnn,60,480,,,,,,0.9817314614585065,8.741110875129687,1.0,0.009271257422485921
forced_random_surrogate,1d_cnn,62,480,,,,,,0.00020486649408949404,0.00868737259424069,0.0,0.008581588315222634
forced_random_surrogate,1d_cnn,64,480,,,,,,0.9845830593912394,9.070392111524617,1.0,0.007804919233223771
forced_random_surrogate,1d_cnn,65,465,,,,,,0.984660323796314,9.039131159257721,1.0,0.007772006441219879
forced_random_surrogate,gated_attention_waveform_new,42,477,,,,,,0.9694280594133784,8.147514053443832,1.0,0.015652187668131555
forced_random_surrogate,gated_attention_waveform_new,50,480,,,,,,0.0007179273290558124,0.016235572096670637,0.0,0.01585843408048734
forced_random_surrogate,gated_attention_waveform_new,57,480,,,,,,0.9668820434757045,8.213947703434226,1.0,0.017079599545685296
forced_random_surrogate,gated_attention_waveform_new,58,474,,,,,,0.9724472984545893,8.474651431663911,1.0,0.01405718545511463
forced_random_surrogate,gated_attention_waveform_new,60,480,,,,,,0.9684123104222863,8.286672037849595,1.0,0.01615904754921891
forced_random_surrogate,gated_attention_waveform_new,62,480,,,,,,0.0006278057934117835,0.015659773746598347,0.0,0.01533440508592101
forced_random_surrogate,gated_attention_waveform_new,64,480,,,,,,0.9707067585858034,8.364686248997948,1.0,0.014953200295972052
forced_random_surrogate,gated_attention_waveform_new,65,465,,,,,,0.9740639138251452,8.562887602924311,1.0,0.013229961309726495
forced_random_surrogate,gradient_boosted_trees,42,477,,,,,,0.804164712154405,6.642632545471042,1.0,0.11515216248591222
forced_random_surrogate,gradient_boosted_trees,50,480,,,,,,0.01900965984714871,0.09054110645017702,0.0,0.07796078930493906
forced_random_surrogate,gradient_boosted_trees,57,480,,,,,,0.7907608643737457,6.4365236711990725,1.0,0.12494535276677753
forced_random_surrogate,gradient_boosted_trees,58,474,,,,,,0.8409505073317529,7.1709729713614205,1.0,0.09026068296206083
forced_random_surrogate,gradient_boosted_trees,60,480,,,,,,0.8130433976428032,6.526261941440045,1.0,0.1080656688725425
forced_random_surrogate,gradient_boosted_trees,62,480,,,,,,0.022844391395692033,0.10166944127053622,0.0,0.08659334992053148
forced_random_surrogate,gradient_boosted_trees,64,480,,,,,,0.8303112209917586,7.301613137492031,1.0,0.0980095625138155
forced_random_surrogate,gradient_boosted_trees,65,465,,,,,,0.8348408033959234,7.468130478619536,1.0,0.09483779591681075
forced_random_surrogate,mlp,42,477,,,,,,0.3962256226425095,5.474070824854071,1.0,0.6037733773584906
forced_random_surrogate,mlp,50,480,,,,,,0.48333236666766666,6.6774972863357585,0.0,0.4833333666666667
forced_random_surrogate,mlp,57,480,,,,,,0.33333266666766664,4.605170852655091,1.0,0.6666663333333332
forced_random_surrogate,mlp,58,474,,,,,,0.38818487763813075,5.362983613218504,1.0,0.6118141223628691
forced_random_surrogate,mlp,60,480,,,,,,0.3958325416676666,5.468640200027826,1.0,0.6041664583333334
forced_random_surrogate,mlp,62,480,,,,,,0.5229156208343333,7.224361206337352,0.0,0.5229166208333333
forced_random_surrogate,mlp,64,480,,,,,,0.43958245416766667,6.073068743188742,1.0,0.5604165458333334
forced_random_surrogate,mlp,65,465,,,,,,0.39784866666766666,5.4964940499430766,1.0,0.6021503333333333
forced_random_surrogate,ridge,42,477,,,,,,0.9349266986892644,8.646005097443714,1.0,0.03470370385975559
forced_random_surrogate,ridge,50,480,,,,,,0.002796297468796872,0.025491142315615365,0.0,0.023821639250016406
forced_random_surrogate,ridge,57,480,,,,,,0.9149381434419424,7.555568834896397,1.0,0.04700011473708167
forced_random_surrogate,ridge,58,474,,,,,,0.9431343045028093,8.63729394746098,1.0,0.029815524228275613
forced_random_surrogate,ridge,60,480,,,,,,0.9178721208301293,7.561139858340793,1.0,0.043834917635642845
forced_random_surrogate,ridge,62,480,,,,,,0.005615381116413784,0.04120991123818278,0.0,0.037364002200810716
forced_random_surrogate,ridge,64,480,,,,,,0.9348018766427639,8.165769990337777,1.0,0.03451382017634209
forced_random_surrogate,ridge,65,465,,,,,,0.9287317655703063,7.681496322841883,1.0,0.037513056710737534
forced_random_surrogate,traditional_cfd_template_pedestal,42,477,,,,,,0.9391258721586152,8.465734036898759,1.0,0.0320907798211942
forced_random_surrogate,traditional_cfd_template_pedestal,50,480,,,,,,0.0030175964198109807,0.028414503860498718,0.0,0.026612404665935403
forced_random_surrogate,traditional_cfd_template_pedestal,57,480,,,,,,0.9237916618823265,7.535370244723265,1.0,0.04200608456221489
forced_random_surrogate,traditional_cfd_template_pedestal,58,474,,,,,,0.9567733112205291,9.195742187962903,1.0,0.022534231386361157
forced_random_surrogate,traditional_cfd_template_pedestal,60,480,,,,,,0.9353500118715168,8.09489772013676,1.0,0.03419736301984311
forced_random_surrogate,traditional_cfd_template_pedestal,62,480,,,,,,0.004724246873227894,0.03402935572782032,0.0,0.03026615161394181
forced_random_surrogate,traditional_cfd_template_pedestal,64,480,,,,,,0.9454464794678763,8.571965751952645,1.0,0.02860807809354717
forced_random_surrogate,traditional_cfd_template_pedestal,65,465,,,,,,0.9451584505342417,8.531018364442797,1.0,0.028700521139269103
late_tail_memory,1d_cnn,42,477,,,,,0.7289719626168224,0.2107764684481351,1.998073858600397,0.22431865828092243,0.0071492742940374825
late_tail_memory,1d_cnn,50,480,,,,,0.6752136752136753,0.23003535478797332,2.4252364937231072,0.24375,0.007269432202953095
late_tail_memory,1d_cnn,57,480,,,,,0.7307692307692308,0.2000000184356886,1.8931182251275742,0.21666666666666667,0.008851548999214165
late_tail_memory,1d_cnn,58,474,,,,,0.6864406779661016,0.23623489517304863,2.436913980581189,0.2489451476793249,0.006691241780273014
late_tail_memory,1d_cnn,60,480,,,,,0.775288630629253,0.055845323202635716,0.4751562936482198,0.06041666666666667,0.0024341413255790857
late_tail_memory,1d_cnn,62,480,,,,,0.7083333333333334,0.04682966213334649,0.4659285830240311,0.05,0.0016869449729124697
late_tail_memory,1d_cnn,64,480,,,,,0.7777777777777778,0.06880632026154118,0.5742903390435713,0.075,0.003263359860748051
late_tail_memory,1d_cnn,65,465,,,,,0.7597402597402597,0.15066434705400208,1.323828129054945,0.16559139784946236,0.007930660256365291
late_tail_memory,gated_attention_waveform_new,42,477,,,,,0.9392144480929528,0.09374598277314557,0.3865791956032595,0.22431865828092243,0.2152376072633671
late_tail_memory,gated_attention_waveform_new,50,480,,,,,0.9147771420498693,0.09409613075664944,0.5324028505168811,0.24375,0.20603591017994086
late_tail_memory,gated_attention_waveform_new,57,480,,,,,0.9302373158756136,0.08286763799828499,0.3996036530214781,0.21666666666666667,0.2116108047393481
late_tail_memory,gated_attention_waveform_new,58,474,,,,,0.9562107217672825,0.08529825727919055,0.33794763075216244,0.2489451476793249,0.20012545194057071
late_tail_memory,gated_attention_waveform_new,60,480,,,,,0.9647526569309581,0.054121005424352206,0.18833675660418686,0.06041666666666667,0.11069154813952445
late_tail_memory,gated_attention_waveform_new,62,480,,,,,0.9246162280701753,0.05589392440071612,0.19939345059689836,0.05,0.09659434147120317
late_tail_memory,gated_attention_waveform_new,64,480,,,,,0.9634009009009009,0.04141170952019884,0.1603547572529721,0.075,0.0895986312069396
late_tail_memory,gated_attention_waveform_new,65,465,,,,,0.9663274869460436,0.053558835662494406,0.20268382412572866,0.16559139784946236,0.16034953827202295
late_tail_memory,gradient_boosted_trees,42,477,,,,,0.9906542056074766,0.004192863732656184,0.05792766481376533,0.22431865828092243,0.22012634591194968
late_tail_memory,gradient_boosted_trees,50,480,,,,,0.9914529914529915,0.004166658334333332,0.057565623158682425,0.24375,0.2395838541666667
late_tail_memory,gradient_boosted_trees,57,480,,,,,1.0,0.0006628965951646848,0.0017307998210766447,0.21666666666666667,0.21549206114398167
late_tail_memory,gradient_boosted_trees,58,474,,,,,1.0,1.0000000000143171e-12,1.000000500029089e-06,0.2489451476793249,0.24894564978902953
late_tail_memory,gradient_boosted_trees,60,480,,,,,1.0,1.0000000000034745e-12,1.000000500029089e-06,0.06041666666666667,0.06041754583333332
late_tail_memory,gradient_boosted_trees,62,480,,,,,1.0,1.0000000000028755e-12,1.000000500029089e-06,0.05,0.0500009
late_tail_memory,gradient_boosted_trees,64,480,,,,,1.0,2.777317056826147e-06,7.848758512677983e-05,0.075,0.07492478582851078
late_tail_memory,gradient_boosted_trees,65,465,,,,,1.0,1.0000000000095233e-12,1.000000500029089e-06,0.16559139784946236,0.16559206666666665
late_tail_memory,mlp,42,477,,,,,0.9926244001010356,0.0062892955984842755,0.08689099722027742,0.22431865828092243,0.22641564150943397
late_tail_memory,mlp,50,480,,,,,0.9786324786324787,0.01041664583433333,0.143912557895956,0.24375,0.2333338666666667
late_tail_memory,mlp,57,480,,,,,0.9759615384615384,0.01041664583433333,0.143912557895956,0.21666666666666667,0.20625058750000003
late_tail_memory,mlp,58,474,,,,,0.9943582174823844,0.004219400844881855,0.05829428927454811,0.2489451476793249,0.24894564978902953
late_tail_memory,mlp,60,480,,,,,1.0,1.0000000000034745e-12,1.000000500029089e-06,0.06041666666666667,0.06041754583333332
late_tail_memory,mlp,62,480,,,,,1.0,1.0000000000028755e-12,1.000000500029089e-06,0.05,0.0500009
late_tail_memory,mlp,64,480,,,,,0.9988738738738739,0.0020833291676666667,0.02878331157953132,0.075,0.07708417916666667
late_tail_memory,mlp,65,465,,,,,0.9909291739188646,0.006451600000999998,0.0891333197291749,0.16559139784946236,0.16774259999999996
late_tail_memory,ridge,42,477,,,,,0.999823187673655,0.006179691345799091,0.024053518521426176,0.22431865828092243,0.21268030481667186
late_tail_memory,ridge,50,480,,,,,0.9998587271314544,0.008472190853439207,0.0293996976697874,0.24375,0.2285583557556629
late_tail_memory,ridge,57,480,,,,,0.9948470744680851,0.009254923741250988,0.05426055744095145,0.21666666666666667,0.20315820578095914
late_tail_memory,ridge,58,474,,,,,0.9999761950104742,0.005955598807163534,0.023250123933125876,0.2489451476793249,0.23202566747987322
late_tail_memory,ridge,60,480,,,,,1.0,0.0013001540718947909,0.005518399341729119,0.06041666666666667,0.06037188343173662
late_tail_memory,ridge,62,480,,,,,1.0,0.0018023012854189347,0.0062523315714245265,0.05,0.04641556350369454
late_tail_memory,ridge,64,480,,,,,0.9998123123123123,0.0037599119586488356,0.013025670819422656,0.075,0.06906077505608398
late_tail_memory,ridge,65,465,,,,,0.9998661132681752,0.003289697204286929,0.012576022737792462,0.16559139784946236,0.16176597823187713
late_tail_memory,traditional_cfd_template_pedestal,42,477,,,,,0.9998484465774186,0.006219858765788425,0.024217256822287904,0.22431865828092243,0.21259455566965257
late_tail_memory,traditional_cfd_template_pedestal,50,480,,,,,0.9998587271314544,0.008787662019798899,0.029977048834755906,0.24375,0.22850829464256764
late_tail_memory,traditional_cfd_template_pedestal,57,480,,,,,0.9948215016366612,0.009237534640134038,0.05438706378678388,0.21666666666666667,0.2033596317718744
late_tail_memory,traditional_cfd_template_pedestal,58,474,,,,,0.9999761950104742,0.005979935768737,0.02361376314659918,0.2489451476793249,0.2316435928484599
late_tail_memory,traditional_cfd_template_pedestal,60,480,,,,,1.0,0.0012853325426079563,0.005429870175737512,0.06041666666666667,0.060403436985429125
late_tail_memory,traditional_cfd_template_pedestal,62,480,,,,,1.0,0.00176916448618819,0.00614899777608506,0.05,0.04643431947111288
late_tail_memory,traditional_cfd_template_pedestal,64,480,,,,,0.9998123123123123,0.0036778351118410993,0.012875257148099952,0.075,0.06875355905751386
late_tail_memory,traditional_cfd_template_pedestal,65,465,,,,,0.9998661132681752,0.0034018592967200918,0.013090470340412035,0.16559139784946236,0.16147418998127597
pedestal_state,1d_cnn,42,477,,,,,0.6646591558070714,0.16062962615321297,1.6411327304198522,0.21593291404612158,0.062113132268017915
pedestal_state,1d_cnn,50,480,,,,,0.6983248114353512,0.14242693187370697,1.3160755713596253,0.18958333333333333,0.057661479771924005
pedestal_state,1d_cnn,57,480,,,,,0.6700859950859951,0.1733757627437985,1.7183515276759391,0.22916666666666666,0.06520600944139757
pedestal_state,1d_cnn,58,474,,,,,0.6391307352128248,0.11943921854211584,1.2435989277640622,0.1518987341772152,0.04455473216143739
pedestal_state,1d_cnn,60,480,,,,,0.7074478873239436,0.20279367384658792,2.0524598489906976,0.2604166666666667,0.047567307656070576
pedestal_state,1d_cnn,62,480,,,,,0.6987499712240154,0.19562718790129097,1.9775345296113906,0.2520833333333333,0.04370554246573944
pedestal_state,1d_cnn,64,480,,,,,0.6746637636423768,0.16090233047539934,1.6120049027732373,0.19583333333333333,0.032171630558244374
pedestal_state,1d_cnn,65,465,,,,,0.6457366163248516,0.16213515830318428,1.599056781473778,0.1956989247311828,0.04078835426973423
pedestal_state,gated_attention_waveform_new,42,477,,,,,0.6546648668293443,0.15131759550338678,1.8665256014410379,0.21593291404612158,0.10005971446223376
pedestal_state,gated_attention_waveform_new,50,480,,,,,0.6627870843809147,0.14009643537763553,1.6376947657604817,0.18958333333333333,0.08514972283178666
pedestal_state,gated_attention_waveform_new,57,480,,,,,0.6682186732186732,0.15950851362628107,1.8965118996157164,0.22916666666666666,0.11089451014036437
pedestal_state,gated_attention_waveform_new,58,474,,,,,0.6576147042564953,0.11211053839690327,1.3190234717910645,0.1518987341772152,0.07129111929863162
pedestal_state,gated_attention_waveform_new,60,480,,,,,0.701205633802817,0.1708871614817364,2.1123751720966317,0.2604166666666667,0.09135080360491125
pedestal_state,gated_attention_waveform_new,62,480,,,,,0.7341559428163631,0.1613899174433414,1.879133591245298,0.2520833333333333,0.08738535909907567
pedestal_state,gated_attention_waveform_new,64,480,,,,,0.6980900672472715,0.13978120136304004,1.6139647967247062,0.19583333333333333,0.06385035490613379
pedestal_state,gated_attention_waveform_new,65,465,,,,,0.6500852089087383,0.15280746744650572,1.7630018996665153,0.1956989247311828,0.0775188875617986
pedestal_state,gradient_boosted_trees,42,477,,,,,0.8220497378121594,0.08140893385614435,1.1056586466855962,0.21593291404612158,0.14603642766342453
pedestal_state,gradient_boosted_trees,50,480,,,,,0.8333709991807676,0.0682139145046888,0.9028894965166466,0.18958333333333333,0.12450973255473698
pedestal_state,gradient_boosted_trees,57,480,,,,,0.8996068796068797,0.05262723489398537,0.6515686547757497,0.22916666666666666,0.17525119960113467
pedestal_state,gradient_boosted_trees,58,474,,,,,0.8806661138750691,0.039503111391100416,0.5287891273428604,0.1518987341772152,0.1158941087451704
pedestal_state,gradient_boosted_trees,60,480,,,,,0.9220845070422535,0.04459749388261509,0.5869822176198162,0.2604166666666667,0.2198904988359917
pedestal_state,gradient_boosted_trees,62,480,,,,,0.9129814222242685,0.04504751998573222,0.608532646350828,0.2520833333333333,0.20671986556131502
pedestal_state,gradient_boosted_trees,64,480,,,,,0.862721860875317,0.05955527404302157,0.8091719431687738,0.19583333333333333,0.14953681072245217
pedestal_state,gradient_boosted_trees,65,465,,,,,0.8626373626373627,0.05617947548287955,0.7491706816062095,0.1956989247311828,0.1381913720212433
pedestal_state,mlp,42,477,,,,,0.8080058148590415,0.08595370649995178,1.187497628672318,0.21593291404612158,0.13836550314465412
pedestal_state,mlp,50,480,,,,,0.7886380971213877,0.08333316666766667,1.151293463164028,0.18958333333333333,0.11458410416666666
pedestal_state,mlp,57,480,,,,,0.8454545454545455,0.07083319166766668,0.9785995936896007,0.22916666666666666,0.1583340166666667
pedestal_state,mlp,58,474,,,,,0.8504353233830847,0.05063281012758227,0.6995204712896231,0.1518987341772152,0.11392482278481013
pedestal_state,mlp,60,480,,,,,0.895774647887324,0.058333216667666665,0.8059057242148737,0.2604166666666667,0.2145839041666667
pedestal_state,mlp,62,480,,,,,0.8773797739358641,0.06458320416766666,0.8922526589522074,0.2520833333333333,0.19583394166666668
pedestal_state,mlp,64,480,,,,,0.8287675008268108,0.081249837501,1.1225111515845176,0.19583333333333333,0.1520840291666667
pedestal_state,mlp,65,465,,,,,0.8215020273843803,0.07311813333433333,1.010167290260093,0.1956989247311828,0.13118353333333332
pedestal_state,ridge,42,477,,,,,0.8140543066299778,0.09225547626915138,1.1212799939657454,0.21593291404612158,0.11552952034722733
pedestal_state,ridge,50,480,,,,,0.7877623661685359,0.08609259782646858,1.1176480428315945,0.18958333333333333,0.0979523707040151
pedestal_state,ridge,57,480,,,,,0.8562162162162162,0.07619294976156374,0.9076665346412846,0.22916666666666666,0.14911199275894962
pedestal_state,ridge,58,474,,,,,0.8716487009397458,0.049731307988388845,0.5625374065309271,0.1518987341772152,0.09888462201883018
pedestal_state,ridge,60,480,,,,,0.9069971830985915,0.06472634864731924,0.6919099319042559,0.2604166666666667,0.18867398132663568
pedestal_state,ridge,62,480,,,,,0.9051313335942356,0.06665074432273027,0.7013380352701055,0.2520833333333333,0.17414605191035668
pedestal_state,ridge,64,480,,,,,0.8518079594311542,0.06987547730351801,0.7970670579277183,0.19583333333333333,0.12941445638881127
pedestal_state,ridge,65,465,,,,,0.8353558206499383,0.07588332026281877,0.9043966305968548,0.1956989247311828,0.11247275547334813
pedestal_state,traditional_cfd_template_pedestal,42,477,,,,,0.8192980634442657,0.09142559079507714,1.0978864269564892,0.21593291404612158,0.11631211886455127
pedestal_state,traditional_cfd_template_pedestal,50,480,,,,,0.7878471143252634,0.0856942548495317,1.1170467724130182,0.18958333333333333,0.09732734743729828
pedestal_state,traditional_cfd_template_pedestal,57,480,,,,,0.8570761670761671,0.07548109142000753,0.9059480042741833,0.22916666666666666,0.14861921603515946
pedestal_state,traditional_cfd_template_pedestal,58,474,,,,,0.871372305140962,0.04925127727544663,0.56037447178247,0.1518987341772152,0.10071695534199904
pedestal_state,traditional_cfd_template_pedestal,60,480,,,,,0.911312676056338,0.06333845512496225,0.6680184824061401,0.2604166666666667,0.19028329943683145
pedestal_state,traditional_cfd_template_pedestal,62,480,,,,,0.9048550841409794,0.06522788641345974,0.695622522434212,0.2520833333333333,0.17690877145780323
pedestal_state,traditional_cfd_template_pedestal,64,480,,,,,0.8523040458604343,0.0694378645735632,0.7962039965709798,0.19583333333333333,0.1296177927085916
pedestal_state,traditional_cfd_template_pedestal,65,465,,,,,0.835443967796909,0.07610981281461542,0.9049498375070956,0.1956989247311828,0.11136247141991071
saturation_clipping,1d_cnn,42,477,,,,,0.8110094012864919,0.07858007009300258,0.5253455111365405,0.09853249475890985,0.04499854600900524
saturation_clipping,1d_cnn,50,480,,,,,0.8986995884773662,0.11013098920704727,0.4785485289319985,0.15625,0.048844051587702816
saturation_clipping,1d_cnn,57,480,,,,,0.611195652173913,0.04266965305101569,0.4142243745819876,0.041666666666666664,0.040317492788922785
saturation_clipping,1d_cnn,58,474,,,,,0.6912087912087911,0.03986393728960745,0.3412291273746144,0.04008438818565401,0.04426714167400803
saturation_clipping,1d_cnn,60,480,,,,,0.5076566951566951,0.02972031389278938,0.3130152795722814,0.025,0.04041039183845618
saturation_clipping,1d_cnn,62,480,,,,,0.6289130434782609,0.04206358335290064,0.3903308587472273,0.041666666666666664,0.041384457338457296
saturation_clipping,1d_cnn,64,480,,,,,0.5682065217391304,0.043678602515972526,0.44180822836311623,0.041666666666666664,0.041207221750921987
saturation_clipping,1d_cnn,65,465,,,,,0.49817865061767497,0.035232944670289264,0.38423438218630385,0.030107526881720432,0.04385894054420993
saturation_clipping,gated_attention_waveform_new,42,477,,,,,0.7751855517070758,0.07629559251293679,0.4520270887634473,0.09853249475890985,0.0802284144705906
saturation_clipping,gated_attention_waveform_new,50,480,,,,,0.8525102880658437,0.09600552547158718,0.4514604991069617,0.15625,0.08720444215189614
saturation_clipping,gated_attention_waveform_new,57,480,,,,,0.5747826086956522,0.05225503640260136,0.4076051665388968,0.041666666666666664,0.06889129599138993
saturation_clipping,gated_attention_waveform_new,58,474,,,,,0.631578947368421,0.048441829528436335,0.35272363430654946,0.04008438818565401,0.07488771863551429
saturation_clipping,gated_attention_waveform_new,60,480,,,,,0.46483262108262113,0.03731256283340687,0.3113254549062249,0.025,0.06399905270245222
saturation_clipping,gated_attention_waveform_new,62,480,,,,,0.5942391304347827,0.04847017546806056,0.3757185880390202,0.041666666666666664,0.06387005282236784
saturation_clipping,gated_attention_waveform_new,64,480,,,,,0.5711956521739131,0.049544227330571004,0.3995031933360484,0.041666666666666664,0.062164125244207176
saturation_clipping,gated_attention_waveform_new,65,465,,,,,0.5258156477668673,0.040656084838800566,0.33668237585858146,0.030107526881720432,0.06127222605441051
saturation_clipping,gradient_boosted_trees,42,477,,,,,0.9572488866897574,0.010591115170186984,0.12155251572185181,0.09853249475890985,0.08942540910041011
saturation_clipping,gradient_boosted_trees,50,480,,,,,0.979917695473251,0.00978854055125657,0.09667434167282606,0.15625,0.1456815755737631
saturation_clipping,gradient_boosted_trees,57,480,,,,,0.8995652173913045,0.009463591329703477,0.11856283356016319,0.041666666666666664,0.03371631399093999
saturation_clipping,gradient_boosted_trees,58,474,,,,,0.8402544823597454,0.015026720785629766,0.20542401354866077,0.04008438818565401,0.03021591792657677
saturation_clipping,gradient_boosted_trees,60,480,,,,,0.75,0.01267175140732649,0.17340003047720728,0.025,0.01190275679515804
saturation_clipping,gradient_boosted_trees,62,480,,,,,0.9,0.012366002941036291,0.12588657701101222,0.041666666666666664,0.028339813016870042
saturation_clipping,gradient_boosted_trees,64,480,,,,,0.8997826086956522,0.008902876934105686,0.11723207148665403,0.041666666666666664,0.0329578150709544
saturation_clipping,gradient_boosted_trees,65,465,,,,,0.9285714285714286,0.006625607356093754,0.06601402659550049,0.030107526881720432,0.02164191377517753
saturation_clipping,mlp,42,477,,,,,0.8380999505195449,0.035639341720077565,0.49237765091313446,0.09853249475890985,0.07127968343815513
saturation_clipping,mlp,50,480,,,,,0.9150617283950616,0.033333266667666665,0.46051798526571947,0.15625,0.1395840541666667
