pair_id,run,stave,dynamic_index,control_index,match_distance,saturation_boundary,baseline_boundary
57:B2:1743,57,B2,543452,540134,1.6991299180633508,False,True
57:B2:1744,57,B2,543459,533289,1.045876868457454,False,True
57:B2:1745,57,B2,543466,533030,1.7113918758772848,False,True
57:B2:1746,57,B2,543467,534863,0.6129163866223387,False,True
57:B2:1747,57,B2,543470,533289,0.7208239446493762,False,True
57:B2:1748,57,B2,543472,533035,0.11250780992370463,False,True
57:B2:1749,57,B2,543473,535595,1.0597122945761737,False,True
57:B2:1750,57,B2,543503,544560,0.4364343813666344,False,True
57:B2:1751,57,B2,543514,534119,0.4480333444159131,False,True
57:B2:1752,57,B2,543521,536758,0.39231202727954173,False,True
57:B2:1753,57,B2,543523,540134,1.2187054242621713,False,True
57:B2:1754,57,B2,543524,544792,0.23204038660502835,False,True
57:B2:1755,57,B2,543528,540134,1.2380002883871435,False,True
57:B2:1756,57,B2,543545,544197,2.5951507282088393,False,True
57:B2:1757,57,B2,543561,534225,1.255075116095657,False,True
57:B2:1758,57,B2,543576,533289,0.7838213302517164,False,True
57:B2:1759,57,B2,543594,538350,1.0682759535617055,False,True
57:B2:1760,57,B2,543610,543439,0.6749964641315653,False,True
57:B2:1761,57,B2,543613,531688,0.5301619407279687,False,True
57:B2:1762,57,B2,543617,538350,0.9774018833324692,False,True
57:B2:1763,57,B2,543619,541633,0.5662991570977647,False,True
57:B2:1764,57,B2,543623,537741,0.2821065332149749,False,False
57:B2:1765,57,B2,543626,533724,0.9514433940464384,False,True
57:B2:1766,57,B2,543632,539190,0.7443637823280888,False,True
57:B2:1767,57,B2,543634,540134,2.7241720059982595,False,True
57:B2:1768,57,B2,543642,536416,0.2104995288316925,False,True
57:B2:1769,57,B2,543646,540134,1.2237131612689323,False,True
57:B2:1770,57,B2,543653,545893,0.7867759732332682,False,True
57:B2:1771,57,B2,543656,535595,0.719338481028191,False,True
57:B2:1772,57,B2,543657,534893,0.3470608297470187,False,True
57:B2:1773,57,B2,543660,534119,0.31947506353044175,False,True
57:B2:1774,57,B2,543661,534366,0.902931203951868,False,True
57:B2:1775,57,B2,543671,535595,0.5551817659782919,False,True
57:B2:1776,57,B2,543674,534863,0.8110154134785803,False,True
57:B2:1777,57,B2,543682,544792,0.48289891584973577,False,True
57:B2:1778,57,B2,543690,536782,0.4171872732952015,False,True
57:B2:1779,57,B2,543694,531301,0.32336712682529606,False,True
57:B2:1780,57,B2,543699,532243,0.8910541396356532,False,True
57:B2:1781,57,B2,543700,530692,0.7137380576778224,False,True
57:B2:1782,57,B2,543712,537026,1.540870858675168,False,True
57:B2:1783,57,B2,543722,537026,0.5993101690658788,False,True
57:B2:1784,57,B2,543739,539716,0.8465430002421276,False,True
57:B2:1785,57,B2,543744,540394,0.9516366283825879,False,True
57:B2:1786,57,B2,543769,544593,0.3592269767177502,False,True
57:B2:1787,57,B2,543775,540134,1.53432499396166,False,True
57:B2:1788,57,B2,543780,537690,0.9184666281229316,False,True
57:B2:1789,57,B2,543789,533030,1.7665086095362001,False,True
57:B2:1790,57,B2,543794,535031,1.7487649078864391,False,True
57:B2:1791,57,B2,543800,533030,1.7574624931740257,False,True
57:B2:1792,57,B2,543807,544197,1.629792600998756,False,True
57:B2:1793,57,B2,543809,537716,0.8483262278735518,False,True
57:B2:1794,57,B2,543819,535031,1.3947234524718046,False,True
57:B2:1795,57,B2,543823,544043,1.1346450072966765,False,True
57:B2:1796,57,B2,543824,533030,1.6847214579225465,False,True
57:B2:1797,57,B2,543839,532749,0.7518427481936609,False,True
57:B2:1798,57,B2,543854,544197,1.0053164966862713,False,True
57:B2:1799,57,B2,543862,534225,0.24321086839592515,False,True
57:B2:1800,57,B2,543864,537026,0.9412211125922626,False,True
57:B2:1801,57,B2,543867,537990,0.4909100390263888,False,True
57:B2:1802,57,B2,543883,533289,0.9326095733957706,False,True
57:B2:1803,57,B2,543887,540694,0.25980185371807346,False,True
57:B2:1804,57,B2,543898,544197,2.068584747961227,False,True
57:B2:1805,57,B2,543903,544197,1.2686909244306148,False,True
57:B2:1806,57,B2,543907,541498,0.6171299102888343,False,True
57:B2:1807,57,B2,543917,532609,1.435874829984337,False,True
57:B2:1808,57,B2,543918,531900,0.6173098483466354,False,True
57:B2:1809,57,B2,543938,531900,0.36098210122806146,False,True
57:B2:1810,57,B2,543942,531900,0.5006924512264125,False,True
57:B2:1811,57,B2,543947,535949,0.8848715945653324,False,True
57:B2:1812,57,B2,543958,535595,0.9986243552907234,False,True
57:B2:1813,57,B2,543965,543856,0.24730489248657317,False,True
57:B2:1814,57,B2,543981,532185,0.473627717515585,False,True
57:B2:1815,57,B2,543983,541398,0.7446018150345204,False,True
57:B2:1816,57,B2,543986,533030,2.330665259791838,False,True
57:B2:1817,57,B2,543988,545846,0.6332226633286097,False,True
57:B2:1818,57,B2,543990,540970,0.3841691133378713,False,True
57:B2:1819,57,B2,543995,540134,2.3150899719335993,False,True
57:B2:1820,57,B2,543996,540134,1.9325124082197354,False,True
57:B2:1821,57,B2,543998,531688,0.3599468177356238,False,True
57:B2:1822,57,B2,544012,533030,1.3165684193607439,False,True
57:B2:1823,57,B2,544014,532624,0.6836656185976546,False,True
57:B2:1824,57,B2,544020,544197,2.362542407505264,False,True
57:B2:1825,57,B2,544034,537906,0.7378173917045915,False,True
57:B2:1826,57,B2,544037,535579,0.42291119956369305,False,True
57:B2:1827,57,B2,544039,544197,1.425552481133555,False,True
57:B2:1828,57,B2,544044,544197,1.174503726963794,False,True
57:B2:1829,57,B2,544047,534893,0.6649369584493564,False,True
57:B2:1830,57,B2,544058,540134,1.9055113099981453,False,True
57:B2:1831,57,B2,544063,537690,0.9212282729037116,False,True
57:B2:1832,57,B2,544092,535656,0.6578673965667476,False,True
57:B2:1833,57,B2,544097,533030,2.2616180100828913,False,True
57:B2:1834,57,B2,544100,534893,0.4109958141784321,False,True
57:B2:1835,57,B2,544102,544970,0.9510456501918737,False,True
57:B2:1836,57,B2,544113,540281,0.5427074684606886,False,True
57:B2:1837,57,B2,544116,545893,0.8749820880599979,False,True
57:B2:1838,57,B2,544146,532464,0.6907416051981465,False,True
57:B2:1839,57,B2,544148,537906,0.5168140177716654,False,True
57:B2:1840,57,B2,544158,545561,0.4619564074630893,True,True
57:B2:1841,57,B2,544189,543741,1.45502413299644,False,True
57:B2:1842,57,B2,544213,540134,1.6973584141116773,False,True
57:B2:1843,57,B2,544214,542186,0.6851546200341984,False,True
57:B2:1844,57,B2,544218,540134,2.50652200861331,False,True
57:B2:1845,57,B2,544224,541633,0.6334023784876387,False,True
57:B2:1846,57,B2,544241,534422,0.7963036545230932,False,True
57:B2:1847,57,B2,544246,540134,1.5430117615682897,False,True
57:B2:1848,57,B2,544257,535031,1.376062384525553,False,True
57:B2:1849,57,B2,544270,533085,0.9471540152081708,False,True
57:B2:1850,57,B2,544273,535903,0.7830945552722626,False,True
57:B2:1851,57,B2,544277,534422,0.7494892426206674,False,True
57:B2:1852,57,B2,544278,541132,0.5020471261408201,False,True
57:B2:1853,57,B2,544289,545177,0.16447245070376523,False,True
57:B2:1854,57,B2,544299,545599,0.8323256415416935,False,True
57:B2:1855,57,B2,544301,533030,1.985415754497637,False,True
57:B2:1856,57,B2,544306,542255,0.5347631060217285,False,True
57:B2:1857,57,B2,544314,539716,0.6129610304013811,False,True
57:B2:1858,57,B2,544315,532243,0.360939372121121,False,True
57:B2:1859,57,B2,544322,540134,1.9223541824639439,False,True
57:B2:1860,57,B2,544326,533030,1.3762645947650343,False,True
57:B2:1861,57,B2,544337,540134,2.071042216503228,False,True
57:B2:1862,57,B2,544353,542009,0.38571671145005826,False,True
57:B2:1863,57,B2,544358,537112,0.09695296568307948,False,True
57:B2:1864,57,B2,544360,535595,0.25765155474683543,False,True
57:B2:1865,57,B2,544365,543128,1.0245273781355562,False,True
57:B2:1866,57,B2,544369,539753,0.2683550080070727,False,True
57:B2:1867,57,B2,544372,542255,1.1489429590683706,False,True
57:B2:1868,57,B2,544375,540134,1.4141883134106912,False,True
57:B2:1869,57,B2,544397,544503,0.678116681087055,False,True
57:B2:1870,57,B2,544412,535595,0.938736893820487,False,True
57:B2:1871,57,B2,544419,540394,0.7948384151664406,False,True
57:B2:1872,57,B2,544423,544197,1.8750514397656044,False,True
57:B2:1873,57,B2,544428,535949,0.6803091252195772,False,True
57:B2:1874,57,B2,544434,535031,1.9864414428055575,False,True
57:B2:1875,57,B2,544435,537365,1.214215414307548,False,True
57:B2:1876,57,B2,544439,537720,0.6239832645250818,False,True
57:B2:1877,57,B2,544452,544197,0.8488475461869714,False,True
57:B2:1878,57,B2,544464,540590,0.6440555151194591,False,True
57:B2:1879,57,B2,544471,532579,0.4510589502194514,False,True
57:B2:1880,57,B2,544483,537716,0.9194553147358291,False,True
57:B2:1881,57,B2,544496,541627,0.7875162780102842,False,True
57:B2:1882,57,B2,544516,540134,1.6647999942989313,False,True
57:B2:1883,57,B2,544536,543439,0.7790544272514218,False,True
57:B2:1884,57,B2,544543,535031,2.2420797702973587,False,True
57:B2:1885,57,B2,544544,540134,0.9583208912691388,False,True
57:B2:1886,57,B2,544548,531301,0.5518641252195687,False,True
57:B2:1887,57,B2,544566,533030,0.31763935511587843,False,True
57:B2:1888,57,B2,544570,535031,1.9412764735052273,False,True
57:B2:1889,57,B2,544589,534200,0.5624003748308932,False,True
57:B2:1890,57,B2,544591,538559,0.47421673101040845,False,True
57:B2:1891,57,B2,544604,535977,0.11576623783575586,False,True
57:B2:1892,57,B2,544610,533030,2.776523557289326,False,True
57:B2:1893,57,B2,544617,541590,0.27226971877206047,False,True
57:B2:1894,57,B2,544621,535202,0.41016722967622593,False,True
57:B2:1895,57,B2,544632,537452,0.6294914942281807,False,True
57:B2:1896,57,B2,544644,534599,0.7229450478814491,False,True
57:B2:1897,57,B2,544645,533030,1.9101054885400897,False,True
57:B2:1898,57,B2,544648,540134,1.0798325258753843,False,True
57:B2:1899,57,B2,544660,544197,0.6537189367983,False,True
57:B2:1900,57,B2,544680,540134,1.4947873047320765,False,True
57:B2:1901,57,B2,544682,534196,0.2963432541994812,False,True
57:B2:1902,57,B2,544689,546790,0.8123075633087202,False,True
57:B2:1903,57,B2,544696,535031,0.19264742039988944,False,True
57:B2:1904,57,B2,544710,535031,2.115512275276133,False,True
57:B2:1905,57,B2,544733,535031,1.3876010220426305,False,True
57:B2:1906,57,B2,544737,538208,0.1807415004346716,False,True
57:B2:1907,57,B2,544749,543741,0.4467541127612239,False,True
57:B2:1908,57,B2,544770,533289,0.8072914349971242,False,True
57:B2:1909,57,B2,544779,545177,0.1478332512454404,False,True
57:B2:1910,57,B2,544799,536438,0.7711495426653674,False,True
57:B2:1911,57,B2,544805,546790,0.7885324140063169,False,True
57:B2:1912,57,B2,544812,535595,0.7241335996224517,False,True
57:B2:1913,57,B2,544815,534119,0.9000111895916578,False,True
57:B2:1914,57,B2,544819,535595,0.921959189416869,False,True
57:B2:1915,57,B2,544824,540134,1.778177813166276,False,True
57:B2:1916,57,B2,544838,541633,0.6745664186805508,False,True
57:B2:1917,57,B2,544851,542340,0.9038867761236333,True,True
57:B2:1918,57,B2,544854,536626,0.7845815841718767,False,True
57:B2:1919,57,B2,544858,535202,0.6176346216832358,False,True
57:B2:1920,57,B2,544860,537365,1.6000358972968507,False,True
57:B2:1921,57,B2,544869,533030,1.4800067903414202,False,True
57:B2:1922,57,B2,544874,539716,0.6741303095837097,False,True
57:B2:1923,57,B2,544877,540134,1.666090243540913,False,True
57:B2:1924,57,B2,544890,544043,0.6212683692891728,False,True
57:B2:1925,57,B2,544908,545566,0.2982084675345968,False,True
57:B2:1926,57,B2,544911,538350,1.1013862298218906,False,True
57:B2:1927,57,B2,544912,538033,0.36379069203620024,False,True
57:B2:1928,57,B2,544918,538491,0.13404579745075013,False,True
57:B2:1929,57,B2,544920,534023,0.24431345960653883,False,True
57:B2:1930,57,B2,544921,537112,0.4866945627826353,False,True
57:B2:1931,57,B2,544930,540134,1.9492963707458488,False,True
57:B2:1932,57,B2,544932,540134,1.7958831793247447,False,True
57:B2:1933,57,B2,544936,544792,0.8662054006478103,False,True
57:B2:1934,57,B2,544938,540134,1.1999589114137879,False,True
57:B2:1935,57,B2,544946,537906,0.5419696540056733,False,True
57:B2:1936,57,B2,544949,545859,0.67400135045412,False,True
57:B2:1937,57,B2,544950,539190,0.5610252952103385,False,True
57:B2:1938,57,B2,544952,533030,0.480442552521518,False,True
57:B2:1939,57,B2,544954,543675,0.17722380536949775,False,True
57:B2:1940,57,B2,544955,540134,1.7085683463706172,False,True
57:B2:1941,57,B2,544958,540590,0.5953004689343135,False,True
57:B2:1942,57,B2,544960,532243,0.5102768553651897,False,True
57:B2:1943,57,B2,544972,540394,0.7479448561244698,False,True
57:B2:1944,57,B2,544975,540134,1.809848141173271,False,True
57:B2:1945,57,B2,544982,531688,1.3893955732186969,False,True
57:B2:1946,57,B2,544985,533030,1.4745037192904977,False,True
57:B2:1947,57,B2,544994,540134,1.4544615639113438,False,True
57:B2:1948,57,B2,545017,537026,0.6729020486588072,False,True
57:B2:1949,57,B2,545024,535031,1.4634488877952077,False,True
57:B2:1950,57,B2,545039,540134,1.5902389575140263,False,True
57:B2:1951,57,B2,545042,545893,0.696146199801334,False,True
57:B2:1952,57,B2,545043,533030,0.6875731380457153,False,True
57:B2:1953,57,B2,545047,535595,0.4746784542970301,False,True
57:B2:1954,57,B2,545050,531900,0.6681582708730663,False,True
57:B2:1955,57,B2,545054,533544,0.8598007149357425,False,True
57:B2:1956,57,B2,545059,533544,0.9269357575222684,False,True
57:B2:1957,57,B2,545065,538559,0.31897912485199464,False,True
57:B2:1958,57,B2,545071,534325,0.6895931260825142,False,True
57:B2:1959,57,B2,545074,540134,1.8229297570987497,False,True
57:B2:1960,57,B2,545075,532635,0.21423195073940618,False,True
57:B2:1961,57,B2,545079,537026,0.503668346584367,False,True
57:B2:1962,57,B2,545088,533030,1.7695699174882749,False,True
57:B2:1963,57,B2,545096,534599,0.3878886196113629,False,True
57:B2:1964,57,B2,545101,537990,0.7943167581345063,False,True
57:B2:1965,57,B2,545102,541627,0.8202906422047646,False,True
57:B2:1966,57,B2,545103,533030,2.2651541870523952,False,True
57:B2:1967,57,B2,545106,540134,1.7939424959325074,False,True
57:B2:1968,57,B2,545109,540134,1.8176881456559744,False,True
57:B2:1969,57,B2,545111,531688,1.8428551323976308,False,True
57:B2:1970,57,B2,545112,538003,0.19257604074290935,False,True
57:B2:1971,57,B2,545143,540134,1.0613530984711157,False,True
57:B2:1972,57,B2,545160,534366,0.8841022274460664,False,True
57:B2:1973,57,B2,545163,540281,0.6404458834047692,False,True
57:B2:1974,57,B2,545174,544197,2.3595586287069175,False,True
57:B2:1975,57,B2,545181,531500,0.07865482320111297,False,True
57:B2:1976,57,B2,545183,535031,1.4882822509317364,False,True
57:B2:1977,57,B2,545192,534681,0.2686903721665298,False,True
57:B2:1978,57,B2,545206,533030,0.7756442718519341,False,True
57:B2:1979,57,B2,545215,543741,0.31850587754426907,False,True
57:B2:1980,57,B2,545220,544792,0.570514833614403,False,True
57:B2:1981,57,B2,545224,542644,0.5234784253103488,False,True
57:B2:1982,57,B2,545231,542340,0.4855679984461009,True,True
57:B2:1983,57,B2,545239,535031,0.6538129488446349,False,True
57:B2:1984,57,B2,545241,533289,0.8342559430730375,False,True
57:B2:1985,57,B2,545253,540134,1.0183398953565646,False,True
57:B2:1986,57,B2,545258,540134,2.009373223570669,False,True
57:B2:1987,57,B2,545259,532243,0.33164214292484784,False,True
57:B2:1988,57,B2,545268,545994,0.5651525978456253,False,True
57:B2:1989,57,B2,545269,535949,0.4402078832717923,False,True
57:B2:1990,57,B2,545273,544559,1.0609228988562147,False,True
57:B2:1991,57,B2,545278,540134,2.1119390578830437,False,True
57:B2:1992,57,B2,545280,532243,0.7982190067882825,False,True
57:B2:1993,57,B2,545289,538765,0.07565635337742348,False,True
57:B2:1994,57,B2,545295,540134,2.0757469339734786,False,True
57:B2:1995,57,B2,545306,535031,2.236985365685923,False,True
57:B2:1996,57,B2,545313,535031,0.9506091686458047,False,True
57:B2:1997,57,B2,545315,535031,1.4371124022531228,False,True
57:B2:1998,57,B2,545323,545893,0.9110567050882761,False,True
57:B2:1999,57,B2,545327,540134,0.9140367097288024,False,True
57:B2:2000,57,B2,545331,532871,0.8169665524184753,False,True
57:B2:2001,57,B2,545336,540134,2.019348456310623,False,True
57:B2:2002,57,B2,545340,544197,2.4166211535042033,False,True
57:B2:2003,57,B2,545361,532243,0.4534684927938452,False,True
57:B2:2004,57,B2,545372,534893,0.5385814190209746,False,True
57:B2:2005,57,B2,545386,544197,1.7945436037024087,False,True
57:B2:2006,57,B2,545387,546651,0.08175420767255576,False,True
57:B2:2007,57,B2,545388,533030,1.8173845342443686,False,True
57:B2:2008,57,B2,545394,540134,0.8913351699179196,False,True
57:B2:2009,57,B2,545406,540134,1.7487619397624097,False,True
57:B2:2010,57,B2,545407,540134,1.8290929393909787,False,True
57:B2:2011,57,B2,545412,531688,1.2943348012610265,False,True
57:B2:2012,57,B2,545427,543388,0.5626126412985777,False,True
57:B2:2013,57,B2,545448,540134,0.544877039826577,False,True
57:B2:2014,57,B2,545450,542183,0.592182077997765,True,True
57:B2:2015,57,B2,545453,533030,1.621968989534464,False,True
57:B2:2016,57,B2,545461,543741,0.3498339313210345,False,True
57:B2:2017,57,B2,545470,537333,0.3628028691862259,False,True
57:B2:2018,57,B2,545472,533289,0.7600901884650583,False,True
57:B2:2019,57,B2,545476,540134,1.7588766144786565,False,True
57:B2:2020,57,B2,545481,534225,1.429420767623284,False,True
57:B2:2021,57,B2,545482,540134,2.57347101036026,False,True
57:B2:2022,57,B2,545485,535031,1.4742491383820933,False,True
57:B2:2023,57,B2,545500,533289,0.8194301355801376,False,True
57:B2:2024,57,B2,545511,533030,1.8112328808762719,False,True
57:B2:2025,57,B2,545514,540134,1.4144248470836978,False,True
57:B2:2026,57,B2,545527,541398,0.6876799727118064,False,True
57:B2:2027,57,B2,545530,540134,2.2074098610814024,False,True
57:B2:2028,57,B2,545533,537452,0.9847288108236467,False,True
57:B2:2029,57,B2,545536,540134,0.4834161285553869,False,True
57:B2:2030,57,B2,545551,531688,1.2821927697317514,False,True
57:B2:2031,57,B2,545552,537636,0.19448403573528403,False,True
57:B2:2032,57,B2,545563,537102,1.397509915297307,False,True
57:B2:2033,57,B2,545569,533289,1.1543501440904924,False,True
57:B2:2034,57,B2,545570,540134,2.1772197063413308,False,True
57:B2:2035,57,B2,545572,537452,1.0234894968538781,False,True
57:B2:2036,57,B2,545582,535031,0.41995932618768256,False,True
57:B2:2037,57,B2,545610,533030,2.1552682446272504,False,True
57:B2:2038,57,B2,545615,538559,0.6452400219642155,False,True
57:B2:2039,57,B2,545617,540134,1.9788646556569711,False,True
57:B2:2040,57,B2,545618,541730,0.8082729870369408,False,True
57:B2:2041,57,B2,545634,535202,0.3799106695379564,False,True
57:B2:2042,57,B2,545636,543267,0.6666561071218278,False,True
57:B2:2043,57,B2,545652,541627,0.803277708719463,False,True
57:B2:2044,57,B2,545653,540134,1.3556150306223702,False,True
57:B2:2045,57,B2,545658,541633,0.6343084110837455,False,True
57:B2:2046,57,B2,545660,540134,1.0238869919089282,False,True
57:B2:2047,57,B2,545663,533030,2.68294264273802,False,True
57:B2:2048,57,B2,545670,540134,2.0052730832583228,False,True
57:B2:2049,57,B2,545679,535202,0.5978246681669571,False,True
57:B2:2050,57,B2,545680,533289,0.3867338759737551,False,True
57:B2:2051,57,B2,545695,533030,0.34911510299425613,False,True
57:B2:2052,57,B2,545701,539190,0.7910810661573618,False,True
57:B2:2053,57,B2,545728,534950,0.12327380937087896,False,True
57:B2:2054,57,B2,545743,535031,0.4406934684655815,False,True
57:B2:2055,57,B2,545744,545152,0.8179682821786547,False,True
57:B2:2056,57,B2,545773,540134,1.0781838368127807,False,True
57:B2:2057,57,B2,545775,533030,1.8850169981399019,False,True
57:B2:2058,57,B2,545777,540134,1.7951542836477288,False,True
57:B2:2059,57,B2,545786,537716,0.9272425739090198,False,True
57:B2:2060,57,B2,545795,537552,0.9799713670781119,False,True
57:B2:2061,57,B2,545800,535595,0.29486707872610723,False,True
57:B2:2062,57,B2,545819,534422,0.7329981000130943,False,True
57:B2:2063,57,B2,545829,544197,2.5258577688056056,False,True
57:B2:2064,57,B2,545832,537026,1.3149646308181588,False,True
57:B2:2065,57,B2,545838,532447,0.440150167781459,False,True
57:B2:2066,57,B2,545842,533030,2.4127342895892148,False,True
57:B2:2067,57,B2,545845,543741,1.2513148231995286,False,True
57:B2:2068,57,B2,545853,535202,0.87879184337253,False,True
57:B2:2069,57,B2,545858,538225,0.6239681477380581,False,True
57:B2:2070,57,B2,545880,538350,1.0390043551285895,False,True
57:B2:2071,57,B2,545886,533496,0.3671211650429328,False,False
57:B2:2072,57,B2,545907,533030,1.0994782099885392,False,True
57:B2:2073,57,B2,545908,533030,2.7742477776114662,False,True
57:B2:2074,57,B2,545927,546527,0.2747272670190745,False,True
57:B2:2075,57,B2,545932,535031,1.2873513019607787,False,True
57:B2:2076,57,B2,545938,531368,0.2528553314976347,False,True
57:B2:2077,57,B2,545941,533289,0.8408245454041215,False,True
57:B2:2078,57,B2,545946,534599,0.6015686039715538,False,True
57:B2:2079,57,B2,545949,542255,0.35339615517688683,False,True
57:B2:2080,57,B2,545954,533030,1.7811379859270062,False,True
57:B2:2081,57,B2,545959,532243,0.4354337176963708,False,True
57:B2:2082,57,B2,545972,535031,1.4245273674052952,False,True
57:B2:2083,57,B2,545990,539937,0.1667936020605419,False,True
57:B2:2084,57,B2,545992,541305,0.3062220480950547,False,True
57:B2:2085,57,B2,545993,541132,0.9468441685615151,False,True
57:B2:2086,57,B2,546007,541132,0.9456222462516717,False,True
57:B2:2087,57,B2,546011,539334,0.566840519953574,False,True
57:B2:2088,57,B2,546017,535031,1.961492522506062,False,True
57:B2:2089,57,B2,546021,540134,1.655759323745646,False,True
57:B2:2090,57,B2,546023,533030,2.0588675389420574,False,True
57:B2:2091,57,B2,546024,534223,0.5787861893431762,False,True
57:B2:2092,57,B2,546031,540134,1.6777609078929554,False,True
57:B2:2093,57,B2,546034,540134,2.406878643553123,False,True
57:B2:2094,57,B2,546066,534893,0.6073226549990997,False,True
57:B2:2095,57,B2,546070,535031,1.5040535426888915,False,True
57:B2:2096,57,B2,546075,540134,1.7520956843845996,False,True
57:B2:2097,57,B2,546097,532243,0.6619941174648277,False,True
57:B2:2098,57,B2,546107,542340,0.7395451835435464,True,True
57:B2:2099,57,B2,546111,532373,0.6913173203602928,False,True
57:B2:2100,57,B2,546134,541398,1.1678194256469625,False,True
57:B2:2101,57,B2,546140,535595,0.6089716357332395,False,True
57:B2:2102,57,B2,546147,544197,2.8208656181958185,False,True
57:B2:2103,57,B2,546150,546593,0.41848832769858696,False,True
57:B2:2104,57,B2,546153,536573,0.19786546639125044,False,True
57:B2:2105,57,B2,546166,532243,0.553390799666436,False,True
57:B2:2106,57,B2,546182,534119,1.160693680068839,False,True
57:B2:2107,57,B2,546211,541444,1.0471075635159017,False,True
57:B2:2108,57,B2,546213,533544,0.8878838142576825,False,True
57:B2:2109,57,B2,546216,544197,0.9820533500493525,False,True
57:B2:2110,57,B2,546222,540970,0.28147791313967535,False,True
57:B2:2111,57,B2,546224,535031,1.7193131317597077,False,True
57:B2:2112,57,B2,546225,544197,2.251926682215695,False,True
57:B2:2113,57,B2,546240,544556,0.32711575429777434,False,True
57:B2:2114,57,B2,546269,533724,0.39401575993958227,False,True
57:B2:2115,57,B2,546277,542009,0.2681423845218858,False,True
57:B2:2116,57,B2,546286,537754,0.9504772342816141,True,True
57:B2:2117,57,B2,546312,539842,0.5772063210157299,False,True
57:B2:2118,57,B2,546317,545893,0.7860777905653997,False,True
57:B2:2119,57,B2,546323,540134,1.0379712164790083,False,True
57:B2:2120,57,B2,546325,540134,0.9378929575008822,False,True
57:B2:2121,57,B2,546329,535202,0.4430186746547324,False,True
57:B2:2122,57,B2,546332,541633,0.5586855213745584,False,True
57:B2:2123,57,B2,546337,531487,0.3440254888411247,False,True
57:B2:2124,57,B2,546343,533030,2.0798280488199903,False,True
57:B2:2125,57,B2,546351,540526,0.12464728499557279,False,False
57:B2:2126,57,B2,546358,533030,0.3515219351855198,False,True
57:B2:2127,57,B2,546361,542405,0.11078978076439759,False,True
57:B2:2128,57,B2,546369,544731,0.26774317199661973,True,True
57:B2:2129,57,B2,546383,540134,2.423995200121155,False,True
57:B2:2130,57,B2,546388,540134,1.668867821141401,False,True
57:B2:2131,57,B2,546393,542255,1.0085188062757575,False,True
57:B2:2132,57,B2,546396,544197,2.1927317224326446,False,True
57:B2:2133,57,B2,546418,538225,0.5698222880634506,False,True
57:B2:2134,57,B2,546437,540134,2.0508337461680557,False,True
57:B2:2135,57,B2,546445,531038,0.8961201673965145,False,True
57:B2:2136,57,B2,546455,540134,1.1898084777522435,False,True
57:B2:2137,57,B2,546467,533030,2.274545096020757,False,True
57:B2:2138,57,B2,546477,538765,0.10645563245814067,False,True
57:B2:2139,57,B2,546478,533030,1.0494802319294754,False,True
57:B2:2140,57,B2,546520,533030,2.0197314792806766,False,True
57:B2:2141,57,B2,546533,532373,0.5477307285722106,False,True
57:B2:2142,57,B2,546534,545566,0.5128339860733239,False,True
57:B2:2143,57,B2,546551,534422,0.791495692795158,False,True
57:B2:2144,57,B2,546569,540134,1.145180294993267,False,True
57:B2:2145,57,B2,546573,544197,1.8914306680113249,False,True
57:B2:2146,57,B2,546585,534119,0.7107873496903445,False,True
57:B2:2147,57,B2,546601,540134,2.0506660012641076,False,True
57:B2:2148,57,B2,546630,533030,2.321563062121479,False,True
57:B2:2149,57,B2,546636,540970,0.24658486681734573,False,True
57:B2:2150,57,B2,546639,540134,1.7250394211506017,False,True
57:B2:2151,57,B2,546661,540394,0.7002677700746688,False,True
57:B2:2152,57,B2,546672,535031,2.393794020386989,False,True
57:B2:2153,57,B2,546684,535031,2.1168443897589806,False,True
57:B2:2154,57,B2,546691,533030,1.7098784632255946,False,True
57:B2:2155,57,B2,546695,535031,0.9318982009348576,False,True
57:B2:2156,57,B2,546707,544792,0.412750727160765,False,True
57:B2:2157,57,B2,546710,535595,0.6138104748264142,False,True
57:B2:2158,57,B2,546716,542927,0.5892919326423808,False,True
57:B2:2159,57,B2,546722,545240,0.2899342849670177,False,True
57:B2:2160,57,B2,546726,532243,0.5493593247331953,False,True
57:B2:2161,57,B2,546730,545951,0.10649123537872575,False,False
57:B2:2162,57,B2,546742,533085,0.6147957097920383,False,True
57:B2:2163,57,B2,546743,538225,0.3863467336296202,False,True
57:B2:2164,57,B2,546753,538893,0.7766927464283813,False,True
57:B2:2165,57,B2,546754,533544,1.2450511760101604,False,True
57:B2:2166,57,B2,546766,533030,2.3793515711007007,False,True
57:B2:2167,57,B2,546782,534863,0.6696061051057991,False,True
57:B2:2168,57,B2,546792,532243,0.5533475714931508,False,True
57:B2:2169,57,B2,546800,537556,1.369715272368891,False,True
57:B2:2170,57,B2,546811,532749,0.6737286706789951,False,True
57:B2:2171,57,B2,546816,542255,0.46967204228909715,False,True
57:B2:2172,57,B2,546825,539716,0.6775220568664508,False,True
57:B2:2173,57,B2,546839,535031,1.2182193851591843,False,True
57:B2:2174,57,B2,546842,533085,0.5814315325874441,False,True
57:B2:2175,57,B2,546878,534599,0.93707465830605,False,True
57:B2:2176,57,B2,546882,537452,0.8282223518546656,False,True
57:B2:2177,57,B2,546886,544197,2.368587521366862,False,True
57:B2:2178,57,B2,546909,543128,0.6578122224694376,False,True
57:B2:2179,57,B2,546913,544197,1.1886747333626,False,True
57:B2:2180,57,B2,546915,538003,0.12933083375133012,False,True
