subset,method,n,amp_bias_median_frac,amp_res68_abs_frac,amp_full_rms_frac,amp_catastrophic_rate,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,charge_catastrophic_rate,time_abs68_samples,time_bias_median_samples,tail_bias_median_frac
dropout_peak_trailing,peak_calibrated,1278,0.0337227814357369,0.24777568945118883,0.2655661358907777,0.4209702660406886,-0.007942542204548646,0.14015906004650017,0.2594060862584192,0.19796557120500782,0.06882324455205734,-0.04736842582742096,0.0
dropout_peak_trailing,integral_calibrated,1278,0.026659677242351573,0.35839229654388727,0.3930338084707323,0.5618153364632238,-0.007942542204548646,0.14015906004650017,0.2594060862584192,0.19796557120500782,0.06882324455205734,-0.04736842582742096,0.0
dropout_peak_trailing,interpolation_calibrated,1278,0.03372271081043129,0.2477758945333315,0.26556623163317966,0.4209702660406886,0.0008982760320096408,0.12208082608459613,0.17463752705448415,0.13067292644757433,0.06882324455205734,-0.04736842582742096,0.0
dropout_peak_trailing,adaptive_template,1278,-0.0270136853950573,0.4430503437577029,0.5947392719141054,0.6338028169014085,0.023645486800164026,0.37471929730379805,0.5198399147036511,0.6283255086071987,3.3676318252600486,-0.1661981794068801,0.05889134246961056
dropout_peak_trailing,rising_edge_huber,1278,-0.005102028235930749,0.08038744234249852,0.20392942684717036,0.12206572769953052,0.0012856134735306768,0.03047175453662078,0.15035087374070222,0.07511737089201878,0.06882324455205734,-0.04736842582742096,0.0
dropout_peak_trailing,ml_inpaint_et,1278,-0.00805351681748546,0.035586180227816656,0.09361767560717749,0.04460093896713615,-0.0037960973222528555,0.016752134716899767,0.06893998408436666,0.028169014084507043,0.061969167630784666,-0.011415636820243824,0.001534677143851318
dropout_peak_trailing,ml_residual_hgb,1278,0.00528795308214223,0.04477391588341922,0.08702997180569984,0.028169014084507043,0.0020214236521819,0.02073894266103341,0.0763011658839093,0.02034428794992175,0.06882324455205734,-0.04736842582742096,0.0
dropout_trailing_sample,peak_calibrated,1278,0.010555353974944361,0.20966834422075845,0.24997658204777384,0.33881064162754304,-0.015596706136608435,0.13942856085596986,0.2338673519732603,0.20344287949921752,0.0,0.0,-0.0665612313056414
dropout_trailing_sample,integral_calibrated,1278,0.017387005365795682,0.3588652476049716,0.39410571245193765,0.5539906103286385,-0.015596706136608435,0.13942856085596986,0.2338673519732603,0.20344287949921752,0.0,0.0,-0.0665612313056414
dropout_trailing_sample,interpolation_calibrated,1278,0.010555364428401468,0.20966822656873563,0.24997666760079393,0.33881064162754304,-0.006823014529526102,0.11385476250410316,0.1692753302971309,0.12128325508607199,0.0,0.0,0.0005495463016079449
dropout_trailing_sample,adaptive_template,1278,-0.03406132997364136,0.42530623157607184,0.5892010864488806,0.6259780907668232,0.02322650355790307,0.3767519657590938,0.5061382769996534,0.6377151799687011,3.401737110526813,-0.1738685447963464,0.06697537026341516
dropout_trailing_sample,rising_edge_huber,1278,0.0002004712159718423,0.003207685501524491,0.1915223255891634,0.08607198748043818,-0.0006728915814993772,0.010515773719665743,0.14914652788634522,0.07042253521126761,0.0,0.0,-0.0665612313056414
dropout_trailing_sample,ml_inpaint_et,1278,0.002804837158800558,0.021505730694956378,0.08119125612624745,0.03129890453834116,0.004602840594176183,0.016213007116435255,0.06316733877723205,0.02190923317683881,0.0650638298342101,-0.012573821194611146,0.00017546585487893118
dropout_trailing_sample,ml_residual_hgb,1278,0.0008990848470935204,0.0026005071015617735,0.07057374533717359,0.02112676056338028,0.00012682888119064045,0.007667290113218591,0.07115070778030336,0.017996870109546165,0.0,0.0,0.0005495463016079727
