run,event_index,eventno,evt,stave,taxon,broad_source,amplitude_adc,q_template_rmse,width_half,area_norm,charge_score,baseline_score,pileup_score,timing_score,label_broad_veto_like,label_broad_charge_outlier,traditional_robust_broad_veto_score,ridge_scalar_score,gradient_boosted_trees_score,mlp_scalar_nn_score,cnn1d_waveform_nn_score,hybrid_gated_cnn_tabular_score
62,13436,551503,11254,B2,novel_broad_template_mismatch,broad_width,4342.0,0.26965454,13,10.879318,3.422828433018958,121.27343855389182,1.4289235356473524,0.0,False,False,0.3831793,0.16292013,1.1045906e-05,0.35942352,0.008234585,0.15496197
64,21640,634323,6625,B2,novel_broad_template_mismatch,broad_width,4450.5,0.22093135,13,10.313897,2.7414356767064825,119.11506812356672,0.9467288854867651,0.0,False,False,0.3728594,0.14380215,5.5692333e-05,0.32067215,0.013269976,0.15045086
64,5906,618588,8358,B2,novel_broad_template_mismatch,broad_width,4940.5,0.24676266,15,10.697905,3.2042056289057004,111.56077161742886,1.0974373839353873,0.0,False,False,0.37255758,0.14801186,1.1395545e-05,0.3635208,0.007340626,0.09389329
42,32619,799925,14734,B2,unassigned_common,not_broad_rule,2959.0,0.48100054,3,1.3538357,8.056394307537845,89.70727101038716,-4.029847038934472,-2.3356511405700435,False,False,0.37037402,0.31406263,3.5348534e-05,0.5144386,0.6347994,0.7097997
42,26867,794173,9371,B2,novel_broad_template_mismatch,broad_width,3974.5,0.36447537,14,11.133979,3.7297216337652666,106.974234452988,2.074282381764282,0.0,False,False,0.37011364,0.13727362,6.3302476e-05,0.23897883,0.009401203,0.13040136
65,28602,677229,13509,B2,novel_broad_template_mismatch,broad_width,5374.0,0.26952496,13,10.138073,2.5295487985702616,117.6311884527182,0.864226921944469,0.0,False,False,0.3700982,0.16657616,1.1045906e-05,0.40549824,0.0008353203,0.15345582
42,14609,781911,14357,B2,unassigned_common,not_broad_rule,5185.0,0.24520156,5,6.225651,2.185337349675111,119.51976257925267,0.03511776537172216,0.0,False,False,0.36774594,0.14074562,2.0589147e-05,0.17397726,0.1687688,0.3248989
62,14764,552831,12488,B2,novel_broad_template_mismatch,broad_width,4875.5,0.19052784,13,10.051072,2.424703495873258,116.8217995413463,0.35409118695351666,0.0,False,False,0.3656084,0.11406154,0.00022762362,0.32454255,0.0100158,0.15259951
65,11652,660279,14093,B2,novel_broad_template_mismatch,broad_width,6426.0,0.29659364,15,10.35901,2.795801184711558,111.11691318216037,1.0742686906722283,0.0,False,False,0.36423972,0.22098605,0.0,0.3170376,0.0041430187,0.11411303
40,18083,718766,4735,B2,novel_broad_template_mismatch,broad_width,5188.0,0.23180099,14,10.399961,2.8451523871309297,110.61648455416162,0.937460277386088,0.0,False,False,0.35984033,0.14607632,1.1395545e-05,0.38504162,0.0,0.12395505
40,10847,711528,14335,B2,novel_broad_template_mismatch,broad_width,5635.5,0.28549623,14,9.679354,1.9767431567332616,111.83056792121948,0.3197687586431408,0.0,False,False,0.35960847,0.17900638,1.8159607e-06,0.38426352,0.0029421973,0.15224518
64,21546,634229,6539,B2,novel_broad_template_mismatch,broad_width,5985.5,0.274348,13,10.30975,2.7364374610309774,112.10036422501013,1.7966081882377078,0.0,False,False,0.35760364,0.20554258,9.505722e-07,0.42770624,0.0053668157,0.1103249
60,31563,497019,9966,B2,novel_broad_template_mismatch,broad_width,5223.5,0.27194166,14,10.756965,3.275379346672619,107.24403075677864,1.8174791922044526,0.0,False,False,0.35269743,0.1671153,1.247425e-05,0.43009362,0.0,0.10722034
65,6272,654899,9047,B2,unassigned_common,not_broad_rule,5924.5,0.12952086,9,8.877375,1.010272819346225,125.99487387022799,0.07311288223792652,0.0,False,False,0.35180783,0.12080768,2.9065672e-05,0.29389837,0.021316212,0.16806528
64,34426,647110,2207,B2,novel_broad_template_mismatch,broad_width,4731.0,0.26800257,14,11.195942,3.8043937577212485,105.49035478213949,1.5435348698835063,0.0,False,False,0.35018253,0.14934173,4.257911e-06,0.33344486,0.0,0.116624005
42,27300,794606,9778,B2,unassigned_common,not_broad_rule,1255.5,0.8792896,3,-4.615691,15.250311102464917,30.89167678402806,-2.8522418054131635,-4.51357298680744,False,False,0.34195876,0.8287588,0.25011638,0.7657787,1.0,1.0
62,4581,542648,3470,B2,unassigned_common,not_broad_rule,3829.0,0.32583916,9,8.192218,0.18458574836578756,104.41116956697694,0.8280027607086139,0.0,False,False,0.34002644,0.141358,4.8771535e-06,0.24950895,0.09956003,0.25963303
62,5252,543319,4101,B2,novel_broad_template_mismatch,broad_width,4340.5,0.28927127,13,11.180049,3.785241018187497,98.61054903547823,1.7548713993599736,0.0,False,False,0.33003968,0.20000571,0.0,0.28933263,0.005456107,0.14528185
62,34614,572681,14610,B2,novel_broad_template_mismatch,broad_width,4393.0,0.26917014,13,11.032095,3.606940678313164,99.01524349116418,1.8104743495377777,0.0,False,False,0.3254849,0.14889143,4.1196713e-06,0.29866454,0.0035301629,0.13209473
58,5403,394361,12647,B2,unassigned_common,not_broad_rule,4356.5,0.18495849,11,10.215999,2.6234575594488923,107.10913260488333,1.1107820745812078,0.0,False,False,0.32328308,0.13286115,8.010426e-06,0.2652542,0.019130921,0.16213232
60,35460,500916,13591,B2,novel_broad_template_mismatch,broad_width,5821.0,0.27597353,14,10.06425,2.4405842372400377,108.0490681148636,1.062440135723417,0.0,False,False,0.32327127,0.18572152,5.8529533e-08,0.41890106,0.0011908324,0.121164866
65,25067,673694,10185,B2,unassigned_common,not_broad_rule,2341.5,0.22804947,7,5.1556697,3.474778730575178,101.3085120733846,0.7321500176221157,-5.111218365064446,False,False,0.32091922,0.59271944,0.00232156,0.82220817,0.33895144,0.5051652
40,11027,711708,14501,B2,unassigned_common,not_broad_rule,2268.5,0.39988258,7,5.5371394,3.0150670105931403,84.44624308646972,0.0010786048561625269,0.0,False,False,0.31695613,0.15112175,5.680794e-06,0.40564716,0.24835598,0.47250843
62,2257,540324,1322,B8,unassigned_common,not_broad_rule,3387.5,0.40307575,9,8.93107,1.0749818410508967,83.09726156751653,1.1263553020346802,0.0,False,False,0.3065812,0.1914776,3.7574367e-07,0.19675866,0.07685416,0.27065814
49,6832,103456,13087,B2,novel_broad_template_mismatch,broad_width,5746.0,0.16346276,13,9.593108,1.8728080832418226,94.56360447861866,0.08942112671031614,0.0,False,False,0.30514073,0.1009929,8.2704864e-05,0.33524546,0.012124852,0.12951888
60,15771,481227,11636,B4,unassigned_common,not_broad_rule,2490.0,0.37599167,7,7.118474,1.1093901140122522,84.85093754215568,1.7167383684814985,0.0,False,False,0.30468822,0.15902144,4.095803e-06,0.36300606,0.16154072,0.29816064
57,30973,388626,7280,B2,unassigned_common,not_broad_rule,3588.0,0.32346976,8,8.295428,0.3089653513241276,90.51665992175909,1.2278467999438183,0.0,False,False,0.3035429,0.1430589,4.8771535e-06,0.18743934,0.1061622,0.27360302
40,4608,705287,8467,B2,unassigned_common,not_broad_rule,4590.5,0.3059276,10,8.478598,0.5297039786286025,89.70727101038716,0.14948158542473716,0.0,False,False,0.29800153,0.12443889,0.0,0.282451,0.062394522,0.21843296
60,15337,480793,11239,B4,novel_broad_template_mismatch,broad_width,4439.5,0.3378694,13,9.830837,2.1592969792967285,82.42277080803994,0.17172563597652443,0.0,False,False,0.2931332,0.18295799,0.0,0.2763873,0.00281148,0.15962876
58,7655,396613,14725,B2,unassigned_common,not_broad_rule,5647.0,0.9323148,2,-1.0595006,10.964722003147656,11.871037366788077,-0.9279903007175061,0.0,False,False,0.28826532,0.35862488,0.0004907481,0.5702349,1.0,0.70955884
60,34284,499740,12490,B4,novel_delayed_peak,broad_width,3324.5,0.45247996,14,12.108888,4.90459078661316,65.42560366922973,2.0048185232016578,0.0,False,False,0.2874192,0.090508796,5.1556176e-06,0.1001661,0.019023353,0.10178882
49,16963,113592,5710,B2,unassigned_common,not_broad_rule,2430.5,0.37982002,7,5.827607,2.665022394611068,74.86847430190207,0.1706722565565141,-5.796402084981947,False,False,0.28558964,0.70724934,0.0015474701,0.6830271,0.2223411,0.6014331
57,28696,386349,5174,B4,unassigned_common,not_broad_rule,3885.0,0.3541069,10,9.270528,1.4840643600320123,77.56643733980845,0.6433530029959098,0.0,False,False,0.28173018,0.17187403,6.598567e-08,0.25589442,0.044344343,0.22938654
64,437,613119,3275,B2,novel_broad_template_mismatch,broad_width,5465.0,0.25617644,14,10.7215,3.2326410973451893,89.46793557960514,1.5861132315018351,0.0,False,False,0.28080365,0.15314303,3.893046e-06,0.40110022,0.0,0.09350911
65,4121,652748,7045,B2,novel_broad_template_mismatch,broad_width,5657.0,0.26306945,14,9.966589,2.322892290528136,94.23288642881076,1.0867252719969667,0.0,False,False,0.27828938,0.17937279,5.8529533e-08,0.376814,0.0,0.12007973
49,1928,98550,8467,B2,unassigned_common,not_broad_rule,4028.0,0.30890805,9,8.723685,0.8250607137619619,80.26440037771484,0.7861046160237684,0.0,False,False,0.27515754,0.13088779,3.7574367e-07,0.23376387,0.07287347,0.22619475
64,33910,646594,1727,B4,novel_broad_template_mismatch,broad_width,5368.0,0.22711578,14,9.730067,2.0378583820669736,78.24092809928504,0.14256851115509872,0.0,False,False,0.2718696,0.12576362,8.52416e-05,0.29466978,0.017456489,0.10613871
49,8737,105362,14841,B2,unassigned_common,not_broad_rule,9116.0,0.42951733,5,5.9206886,2.552849287097551,64.34641845406719,0.5592022527561491,0.0,False,False,0.2697391,0.38358653,8.5847045e-05,0.24180213,0.29367128,0.25885257
64,14906,627589,389,B2,novel_broad_template_mismatch,broad_width,6304.0,0.2266902,13,9.934327,2.2840133210899554,90.01187974047336,0.9853642504817192,0.0,False,False,0.26435676,0.14478248,3.7656127e-06,0.39931747,0.0017307582,0.109760076
64,3960,616642,6555,B2,novel_broad_template_mismatch,broad_width,4317.5,0.24021712,13,10.897047,3.444193535205123,75.81276136516931,1.3160571057188295,0.0,False,False,0.2622017,0.14404412,5.0582526e-05,0.2816479,0.0045849504,0.14445211
65,28468,677095,13384,B2,unassigned_common,not_broad_rule,3021.5,0.3220828,8,7.7693195,0.32505181368559904,74.3288816943208,1.8271418390146796,0.0,False,False,0.2608675,0.11726359,3.3716005e-06,0.24289581,0.12416939,0.33539242
42,965,768266,1644,B2,unassigned_common,not_broad_rule,2894.0,0.36390048,8,7.0749826,1.1618018472074043,68.52826116282208,1.569156084430496,0.0,False,False,0.25918528,0.16583285,6.598567e-08,0.17228532,0.15445971,0.37044743
62,15466,553533,13130,B2,novel_broad_template_mismatch,broad_width,5240.5,0.20706847,13,10.13014,2.519989093353235,75.27316875758802,0.832136252867069,0.0,False,False,0.25715733,0.14463486,5.0582526e-05,0.31050438,0.0011681179,0.120636545
42,20022,787326,3019,B2,novel_broad_template_mismatch,broad_width,4836.0,0.274833,15,11.004963,3.5742436822294414,66.90948334007825,1.679822604190821,0.0,False,False,0.2570594,0.0850514,7.302153e-05,0.15508749,0.010415871,0.11279187
49,8181,104805,14329,B2,unassigned_common,not_broad_rule,2364.5,0.4476524,2,0.6377669,8.919333614937333,48.02374207473358,-1.7493681225263233,-5.628443263989198,False,False,0.25643277,0.710121,0.00778847,0.6207146,0.78172797,0.8147395
42,29522,796828,11870,B2,unassigned_common,not_broad_rule,4336.5,0.5334896,3,2.0375881,7.232399693986504,41.27883447996763,-3.1350700479334663,-3.7967919252018496,False,False,0.25312382,0.4953121,4.3656335e-05,0.546139,0.52710676,0.6813616
40,15936,716619,2720,B2,unassigned_common,not_broad_rule,5679.5,0.28840083,10,8.4428215,0.4865899149700872,94.62452622463589,-0.3500259774411976,0.0,False,False,0.24867442,0.12854522,0.0,0.38171193,0.030722007,0.19749883
37,9916,629741,4164,B2,novel_broad_template_mismatch,broad_width,4714.5,0.27232444,14,11.394422,4.043582914907203,74.28101460816438,1.8671006695649974,0.0,False,False,0.24795012,0.14283757,1.2915937e-06,0.30250752,0.0,0.107109606
64,34040,646724,1847,B4,unassigned_common,not_broad_rule,2357.5,0.36343035,7,6.5713677,1.7687115360087402,62.862538783218675,1.0159496568949342,0.0,False,False,0.24661496,0.16366237,3.3269444e-06,0.25580505,0.17659685,0.43780547
57,7205,364856,1597,B2,novel_broad_template_mismatch,broad_width,2923.5,0.34152123,14,11.579271,4.266346572338199,60.97396465668421,1.7802590611618991,0.0,False,False,0.24612491,0.13383107,8.943247e-05,0.17750692,0.0,0.12263642
62,12044,550111,9936,B2,novel_broad_template_mismatch,broad_width,5331.0,0.15057264,13,9.755205,2.06815223513449,71.63091865641441,0.3448473693676786,0.0,False,False,0.24584222,0.09833729,5.965155e-05,0.27621162,0.009339674,0.10492841
64,10062,622744,12211,B2,unassigned_common,not_broad_rule,2725.0,0.34298623,4,3.6198163,5.325645922701558,58.950492378254424,-1.0926288938992046,-3.074390699220386,False,False,0.24534494,0.4109843,8.23607e-06,0.50932676,0.3733761,0.526908
37,11389,631215,5514,B2,novel_broad_template_mismatch,broad_width,5567.5,0.21996221,13,9.853973,2.1871784951136393,73.12785298712376,0.6559165749636384,0.0,False,False,0.24454321,0.14476311,1.0800939e-05,0.32628158,0.0,0.12564668
52,9746,204111,7787,B2,unassigned_common,not_broad_rule,4882.0,0.8340696,2,0.69500196,8.850359258600747,7.006000791982698,0.849456559234737,0.0,False,False,0.24251312,0.35068473,5.1279727e-05,0.47288346,0.9508594,0.7826349
58,31561,420564,4350,B2,novel_broad_template_mismatch,broad_width,5036.0,0.2493896,14,11.12907,3.7238062932083977,71.01734964295505,1.4745754861844316,0.0,False,False,0.24174714,0.1327864,2.008027e-05,0.3022248,0.0,0.099815205
42,8699,776001,8854,B4,novel_broad_template_mismatch,broad_width,4994.5,0.32577407,14,10.130344,2.5202350391234254,66.55700752383564,0.8554776098914765,0.0,False,False,0.2403615,0.18941338,5.213887e-05,0.31630996,0.0,0.11827978
60,28514,493970,7133,B2,unassigned_common,not_broad_rule,2619.0,0.35076997,8,6.901107,1.3713407477338169,61.78335356805612,0.9569717173284925,0.0,False,False,0.23913196,0.1506628,3.3269444e-06,0.26850897,0.1537251,0.39742634
49,17916,114546,6611,B2,unassigned_common,not_broad_rule,6293.5,0.11284859,7,7.054104,1.1869630189213212,83.36705787130717,-0.40990992405091325,0.0,False,False,0.23677397,0.122926705,1.9270925e-05,0.10565398,0.08794997,0.23664385
40,9772,710453,13336,B2,unassigned_common,not_broad_rule,6095.0,0.27723086,9,8.4648075,0.5130853999512519,91.20855689438345,-0.17220057005028633,0.0,False,False,0.2336812,0.14000237,0.0,0.37465763,0.02081658,0.18931548
62,11653,549720,9569,B2,novel_broad_template_mismatch,broad_width,5004.0,0.23504,13,10.529778,3.001594583999417,70.1470389855659,1.3825222156880284,0.0,False,False,0.23325643,0.114341006,5.4492644e-05,0.37939185,0.0,0.11292159
65,24331,672958,9505,B2,novel_broad_template_mismatch,broad_width,4950.5,0.24640258,14,11.149984,3.7490099882564127,69.36375939391566,1.3718596847792863,0.0,False,False,0.22947964,0.1275157,2.008027e-05,0.29605746,0.0,0.10255148
65,14248,662875,126,B2,novel_broad_template_mismatch,broad_width,5890.0,0.13330892,13,9.311035,1.532879998297605,65.96519627681101,0.19090044682269117,0.0,False,False,0.22889939,0.110027745,5.965155e-05,0.29254082,0.00948536,0.10887376
52,5236,199601,3576,B2,unassigned_common,not_broad_rule,2528.5,0.51234406,3,1.9774569,7.304864196067185,42.732253277807516,-0.9229591309690834,-2.625489125890684,False,False,0.22774583,0.421309,4.3656335e-05,0.4978708,0.5240443,0.64373153
42,22384,789688,5213,B2,unassigned_common,not_broad_rule,3494.0,0.31914738,8,8.059243,0.02433713845584906,61.243760960474845,1.4754622907415749,0.0,False,False,0.22469549,0.14091867,4.8771535e-06,0.11494788,0.10783454,0.28334263
40,24462,725146,10656,B2,novel_broad_template_mismatch,broad_width,5767.5,0.18770199,13,9.884526,2.2239979560463006,64.33771534749329,0.34562935788839644,0.0,False,False,0.22419478,0.11933999,8.2704864e-05,0.32330734,6.60739e-05,0.11162735
64,16642,629325,2024,B2,novel_broad_template_mismatch,broad_width,5285.5,0.16044784,13,9.583199,1.8608659220359893,62.3229461756374,0.35855434946720205,0.0,False,False,0.22064812,0.09297967,8.2704864e-05,0.27899247,0.0110762445,0.10516356
65,24500,673127,9661,B2,novel_broad_template_mismatch,broad_width,5679.5,0.17535363,14,9.758958,2.072674649179813,58.276001618777826,0.6585069663036803,0.0,False,False,0.21971364,0.119239874,3.0818548e-05,0.28489295,0.017858997,0.077753834
64,4143,616825,6722,B2,novel_broad_template_mismatch,broad_width,4640.5,0.2536859,13,11.184139,3.7901702771050045,65.29505707062135,1.519689439057368,0.0,False,False,0.2193948,0.1278521,1.9751675e-05,0.27734196,0.0,0.12008182
65,10060,658687,12589,B2,novel_broad_template_mismatch,broad_width,5098.0,0.26188344,14,11.082385,3.6675456236376958,74.8249587690326,1.7538571628581305,0.0,False,False,0.21679308,0.18749781,8.7364946e-08,0.29433146,0.0,0.10941033
60,1584,467040,14775,B2,novel_broad_template_mismatch,broad_width,4023.0,0.2633157,14,10.759135,3.277995106359317,55.03844597329017,2.9277017051677765,0.0,False,False,0.21596925,0.084759355,6.3302476e-05,0.22625321,0.011666473,0.10821655
62,29541,567608,9907,B4,unassigned_common,not_broad_rule,2545.5,0.35091728,8,6.5935965,1.7419235594457367,52.34048293538379,0.7244871390089191,-0.5874481483822155,False,False,0.21589088,0.26048338,6.575449e-06,0.14153655,0.21143363,0.48040715
62,29494,567561,9866,B4,unassigned_common,not_broad_rule,2627.5,0.41049862,8,7.4759274,0.6786206946409838,48.1586402266289,1.8127789975751993,0.0,False,False,0.21532637,0.19533497,4.095803e-06,0.17311038,0.13010779,0.40195146
64,22524,635207,7492,B2,unassigned_common,not_broad_rule,7282.5,0.14531311,7,7.7642283,0.3311872412284093,71.4960205045191,0.21552954336045654,0.0,False,False,0.2102556,0.13033767,9.3641196e-05,0.15449238,0.061914474,0.14401622
62,13540,551607,11342,B2,novel_broad_template_mismatch,broad_width,5173.0,0.26327762,15,11.121979,3.7152602523339313,65.73021239931593,1.581937117054709,0.0,False,False,0.20708731,0.12341355,5.332069e-05,0.2505732,0.0014515702,0.092255734
37,41045,660875,16218,B2,unassigned_common,not_broad_rule,6912.5,0.28726467,7,7.9875584,0.06205073868387546,97.62709799262846,-0.3517787103324617,0.0,False,False,0.2007959,0.14778198,0.0,0.40400264,0.01906678,0.19935566
49,19027,115658,7659,B2,unassigned_common,not_broad_rule,1933.0,0.35393515,7,5.899121,2.5788408131056855,44.78618642924592,0.35565646875889123,0.0,False,False,0.20013036,0.17022578,5.680794e-06,0.30059502,0.20482798,0.45929366
64,11424,624106,13508,B2,novel_broad_template_mismatch,broad_width,6039.5,0.24977365,13,9.703782,2.0061819460016115,85.26868665770247,0.9632202318319146,0.0,False,False,0.19825263,0.17165558,4.4665995e-08,0.34341756,0.0,0.11794297
64,15743,628426,1180,B2,unassigned_common,not_broad_rule,4895.5,0.27572253,10,8.772137,0.8834498485961805,74.30277237459912,0.0252884997425686,0.0,False,False,0.19766797,0.114418626,0.0,0.24799651,0.036796436,0.18842511
62,1256,539323,386,B4,unassigned_common,not_broad_rule,3047.5,0.37292236,8,8.572599,0.6429861406665762,42.76271415081614,1.897711301414365,0.0,False,False,0.19186668,0.15792744,4.419747e-06,0.24293542,0.093739115,0.2038998
60,17682,483138,13443,B2,novel_broad_template_mismatch,broad_width,3527.0,0.39926076,13,11.72668,4.443989524452958,37.72796699781987,1.684809490132523,0.0,False,False,0.1895663,0.22925861,2.1864878e-05,0.24216224,0.011541847,0.11633246
49,26922,123553,14949,B2,unassigned_common,not_broad_rule,6132.5,0.25237012,11,9.580921,1.8581214430676964,87.13985457108915,0.8058074213438792,0.0,False,False,0.1887216,0.16088651,0.0,0.34711865,0.0,0.13159375
60,32869,498325,11169,B2,unassigned_common,not_broad_rule,3914.0,0.29179084,9,8.770567,0.8815581348684544,50.782626858657196,1.0110485286190893,0.0,False,False,0.18674904,0.13195677,3.7574367e-07,0.118548185,0.072665036,0.23427878
65,29442,678069,14284,B2,unassigned_common,not_broad_rule,3035.0,0.32039145,8,7.7285013,0.374242117002977,45.46067718872252,1.9142844129663525,0.0,False,False,0.18503481,0.14420061,4.095803e-06,0.14751734,0.119086124,0.35750872
40,12380,713061,15753,B2,unassigned_common,not_broad_rule,4601.5,0.19577965,7,7.030534,1.2153674568197113,53.01497369486039,0.2106623296485327,0.0,False,False,0.17766118,0.08992973,3.905831e-06,0.14762543,0.117159225,0.22979413
57,16955,374608,10721,B2,unassigned_common,not_broad_rule,2871.5,0.36976862,7,8.760927,0.8699412197045083,37.096991771212736,4.707645434247751,0.0,False,False,0.1771475,0.106494285,9.623099e-06,0.22369061,0.032817483,0.13128003
60,34876,500332,13043,B2,unassigned_common,not_broad_rule,3604.0,0.17942451,9,8.753329,0.8607849115217661,54.63375151760421,1.2229987320681555,0.0,False,False,0.17650959,0.1095563,1.7343347e-05,0.14296561,0.08728742,0.19614877
40,11858,712539,15275,B2,unassigned_common,not_broad_rule,2080.5,0.29880494,7,6.8147078,1.4754608551925485,41.683528935653584,1.0060008318607738,0.0,False,False,0.1741907,0.16427174,3.3269444e-06,0.20638937,0.15301408,0.42218927
65,1101,649728,4682,B2,novel_broad_template_mismatch,broad_width,5750.5,0.2498552,13,9.54317,1.812627221978974,74.99902090051044,0.1378339577421208,0.0,False,False,0.17417245,0.15607971,3.3080633e-07,0.29738563,0.0,0.13365343
42,27566,794872,10030,B2,novel_broad_template_mismatch,broad_width,6329.5,0.25340843,15,9.985307,2.3454491953483547,75.91284709076905,0.5915677921033454,0.0,False,False,0.1723792,0.18134986,2.1610032e-07,0.2498846,0.0008421955,0.10383095
49,15916,112545,4699,B2,unassigned_common,not_broad_rule,1525.5,0.32740492,7,6.8456244,1.4382029442069542,38.31107513827061,0.8024302573486768,0.0,False,False,0.17220312,0.22925283,0.00010136296,0.22259259,0.15061043,0.45076215
60,25597,491053,4452,B2,unassigned_common,not_broad_rule,4466.5,0.1406024,10,8.225456,0.22464157980712246,56.38742749224336,1.004925130047495,0.0,False,False,0.17217344,0.07599431,6.575449e-06,0.058875095,0.086001486,0.12661217
49,784,97406,7403,B2,novel_broad_template_mismatch,broad_width,3822.0,0.28421333,14,11.49372,4.163248174177127,36.96209361931742,1.6163172119235765,0.0,False,False,0.17210113,0.18622562,3.6799596e-05,0.21438557,0.007343411,0.11408276
37,46258,666090,4682,B2,unassigned_common,not_broad_rule,3063.5,0.29774362,7,7.9843316,0.06593932519527351,42.627815998920816,1.940909425903674,0.0,False,False,0.17086674,0.079873376,4.095803e-06,0.30723238,0.10688749,0.18437497
42,23300,790604,6066,B2,unassigned_common,not_broad_rule,3532.5,0.2906506,8,8.674593,0.7658992632381736,42.22312154323486,1.5323830524976743,0.0,False,False,0.17082272,0.12659803,1.1327125e-05,0.11863429,0.0872044,0.29017383
37,49742,669575,7950,B2,unassigned_common,not_broad_rule,5897.0,0.25003096,11,9.022892,1.185636750609173,73.45421948364469,0.17691468216155473,0.0,False,False,0.1692545,0.14729922,0.0,0.29803938,0.010091254,0.15393527
40,7128,707807,10867,B2,unassigned_common,not_broad_rule,5027.0,0.26166528,11,9.003581,1.1623649940643823,69.60309482469768,0.24717578535034507,0.0,False,False,0.16918074,0.12673742,1.8915662e-07,0.28352427,0.027576096,0.1836215
64,537,613219,3370,B2,novel_broad_template_mismatch,broad_width,5934.5,0.09751453,13,9.061926,1.232676752356335,43.57210306218805,0.823725812159937,0.0,False,False,0.16906728,0.07022092,4.36188e-05,0.19196188,0.042681746,0.086316325
42,575,767876,1281,B2,unassigned_common,not_broad_rule,6641.0,0.1509103,4,6.582894,1.7548213463894828,51.66599217590719,-1.1967967410072347,0.0,False,False,0.16527781,0.1045464,1.1611751e-06,0.08356067,0.10878472,0.2698762
57,21502,379155,14909,B2,unassigned_common,not_broad_rule,5513.5,0.38849646,3,3.7027297,5.225726431084162,23.742074733576153,-1.2493701858800164,0.0,False,False,0.16385962,0.1112059,0.00016173415,0.26030743,0.31420022,0.4536508
64,11560,624242,13631,B2,unassigned_common,not_broad_rule,2625.5,0.3306361,7,6.804037,1.488320141279746,34.39902873330636,0.8288330254950713,0.0,False,False,0.16294342,0.13688836,3.3269444e-06,0.22151089,0.14652322,0.39032736
60,2038,467494,15192,B2,unassigned_common,not_broad_rule,1380.0,0.32289723,7,6.784058,1.5123969679741551,35.07351949278295,1.082236884047129,0.0,False,False,0.1629127,0.25223604,0.00027865026,0.19874674,0.1639528,0.4712203
60,9343,474799,5645,B6,unassigned_common,not_broad_rule,4088.0,0.37635028,9,8.455235,0.5015489343383027,51.17426665448232,0.6177013439570123,0.0,False,False,0.16176271,0.15345627,3.7574367e-07,0.14986792,0.06705761,0.23129505
62,28431,566498,8873,B2,unassigned_common,not_broad_rule,4505.0,0.1768565,10,8.205771,0.20091930577674935,50.18211250505868,1.4637468772738103,0.0,False,False,0.1616294,0.11478074,6.575449e-06,0.15073465,0.09489729,0.15840586
64,28883,641567,13394,B2,novel_broad_template_mismatch,broad_width,4774.0,0.17351909,13,10.574361,3.0553222419930175,37.50168622689869,0.8946422741243134,0.0,False,False,0.16032834,0.102207705,6.0348855e-05,0.25069284,0.0033771663,0.09719706
60,18199,483655,13916,B2,unassigned_common,not_broad_rule,1558.5,0.32537064,7,6.6076355,1.725005018871098,33.45474167003913,1.140628549683689,0.0,False,False,0.16011272,0.22246316,0.00011402487,0.20001613,0.1700032,0.46411517
60,27514,492970,6223,B4,unassigned_common,not_broad_rule,2679.0,0.37471658,7,7.479283,0.6745769554240919,30.082287872656146,1.747516445036359,0.0,False,False,0.15921648,0.18174163,1.1687512e-05,0.11501308,0.1210575,0.3971243
62,12728,550795,10592,B2,unassigned_common,not_broad_rule,7024.5,0.6369763,8,5.1216455,3.515781568159676,0.348124262955662,2.9506940285553838,0.0,False,False,0.15906826,0.33273825,1.6126468e-06,0.23885101,0.54366845,0.10071489
40,6953,707632,10706,B2,unassigned_common,not_broad_rule,7143.5,0.6319695,8,5.016868,3.642049437007842,0.41339756225984864,3.0437222834968076,0.0,False,False,0.15694109,0.32739457,4.5039804e-05,0.22117354,0.53881174,0.10519878
62,35346,573413,15290,B2,novel_broad_template_mismatch,broad_width,5583.5,0.20185721,14,10.6329365,3.1259121258755593,54.133322889605445,1.119662732870717,0.0,False,False,0.15671907,0.1165593,5.213887e-05,0.29564565,0.0,0.072023265
62,7601,545668,6285,B4,novel_broad_template_mismatch,broad_width,5191.0,0.3364197,13,9.415527,1.6588042326350845,60.55186398785047,0.5936649826744808,0.0,False,False,0.1565473,0.18955296,5.1379643e-06,0.26585147,0.0027701415,0.15135929
62,30782,568849,11059,B2,unassigned_common,not_broad_rule,2192.0,0.14928742,6,5.59261,2.9482191801112525,46.0002697963038,0.48862670145808235,0.0,False,False,0.15472989,0.07543931,8.337048e-06,0.22610341,0.260311,0.43498233
57,24537,382190,1333,B2,unassigned_common,not_broad_rule,7567.0,0.6120633,7,4.981763,3.684354982678839,0.348124262955662,2.66999159163777,0.0,False,False,0.15291806,0.33420777,6.71352e-05,0.21968147,0.51219267,0.11358382
42,31177,798483,13414,B2,novel_broad_template_mismatch,broad_width,4104.0,0.27925733,13,11.753412,4.476204972509999,43.21092413937155,1.5119169602733034,0.0,False,False,0.15258154,0.08860198,8.6771615e-05,0.15959056,0.0,0.11102711
62,21796,559863,2631,B2,unassigned_common,not_broad_rule,3107.5,0.6123947,6,5.432019,3.1417480453496407,0.47867086156403527,17.656323001550636,0.0,False,False,0.15199839,0.25026494,0.0,0.32435653,0.28819048,0.0
52,8954,203319,7020,B2,unassigned_common,not_broad_rule,8109.5,0.586762,6,4.91288,3.7673662772352956,0.2610931972167465,2.3570785223153536,0.0,False,False,0.147607,0.4239561,2.3942861e-05,0.17405774,0.47751874,0.27751714
