consumer,policy,n_total,n_accepted,veto_fraction,sigma68_ns,full_rms_ns,bad_tail_frac_abs_gt10ns,median_bias_ns,mean_bias_ns,consumer_utility_loss,method,method_label,accepted_cases,sigma68_ns_ci_low,sigma68_ns_ci_high,full_rms_ns_ci_low,full_rms_ns_ci_high,bad_tail_frac_abs_gt10ns_ci_low,bad_tail_frac_abs_gt10ns_ci_high,veto_fraction_ci_low,veto_fraction_ci_high,consumer_utility_loss_ci_low,consumer_utility_loss_ci_high
charge,phase_recover_veto,16656,2776,0.8333333333333334,0.9783327568602321,4.343729571632398,0.019812680115273776,-0.05896093015607335,0.06994122298409478,1.6917728377473276,one_dimensional_cnn,1d_cnn,cfd_crossing_single,0.9515392235053186,1.0306216577777831,3.2663625530860987,5.320833616501638,0.015476609215617306,0.024442277762043708,0.8333333333333334,0.8333333333333334,1.5645928430889084,1.849177806653567
charge,recover_all,16656,16656,0.0,0.9988427344036088,5.419424251585781,0.022214217098943324,-0.0866060809070812,-0.1016859233207488,1.7140982889617644,phase_gated_cnn,phase_gated_cnn_new_architecture,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.9626777290662418,1.034678357033931,4.045101717914634,6.477159487346673,0.016340317137960445,0.02739548394941848,0.0,0.0,1.5283215076952346,1.8812771876850263
charge,phase_recover_veto,16656,2776,0.8333333333333334,0.9378585416667119,4.303981065458709,0.01729106628242075,-0.3132484863942242,-0.14052501534778156,1.5988789205880625,phase_gated_cnn,phase_gated_cnn_new_architecture,cfd_crossing_single,0.8950453038720674,0.9785240718951511,2.7948004380798985,5.445275241185249,0.011059086697911173,0.023474425240542447,0.8333333333333334,0.8333333333333334,1.4060269724691001,1.7795182155063625
pileup,recover_all,16656,16656,0.0,0.218042226487527,7.7896803466585265,0.008645533141210375,0.0,-0.948264377881496,0.5553050241904235,traditional_phase_selected_template_interp,traditional,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.20214724434854348,0.23602148078563046,5.611618043428159,9.353215555235503,0.006226966577710001,0.010524060146572157,0.0,0.0,0.45502317020922356,0.6359614330520424
pileup,phase_recover_veto,16656,13880,0.16666666666666663,0.1658119658119616,8.388890841030545,0.005619596541786743,0.0,-0.8387539768314616,0.43162210380920263,traditional_phase_selected_template_interp,traditional,"cfd_crossing_single,early_tail_pair,late_tail_pair,peak_contiguous,peak_single",0.1501589969957519,0.18064530807254706,5.637358786643999,10.190052281049935,0.003075292916341604,0.008155524448973928,0.16666666666666663,0.16666666666666663,0.3235340692521462,0.5329446804790926
pileup,recover_all,16656,16656,0.0,3.628249588070206,6.780477357395929,0.04628962536023055,0.0421656569815975,0.2739641435421646,5.084743122451082,ridge,ridge,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",3.50757877452864,3.708158041704073,5.597257884496362,7.74667170141158,0.03900862221990374,0.05265314334217085,0.0,0.0,4.78635649772486,5.349941143305586
pileup,phase_recover_veto,16656,0,1.0,,,,,,,ridge,ridge,,,,,,,,1.0,1.0,,
pileup,recover_all,16656,16656,0.0,0.3535131490830939,3.8424471125754236,0.011047070124879923,0.00734740209959555,-0.052384744624464026,0.7233497239552458,hist_gradient_boosted_trees,gradient_boosted_trees,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.3449376337605261,0.36153153437042446,2.3766837828467646,5.229958029979207,0.007731032002876663,0.014547869129542436,0.0,0.0,0.6080683940213144,0.8468108671975128
pileup,phase_recover_veto,16656,16656,0.0,0.3535131490830939,3.8424471125754236,0.011047070124879923,0.00734740209959555,-0.052384744624464026,0.7233497239552458,hist_gradient_boosted_trees,gradient_boosted_trees,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.3447222122984685,0.3607969190904784,2.413741540508952,5.147071995166908,0.00785758626948557,0.014279235588390173,0.0,0.0,0.6114395219674726,0.8338926974977658
pileup,recover_all,16656,16656,0.0,1.6248569172842189,4.512035137631972,0.01813160422670509,-0.1042777385478954,-0.14435855037436424,2.2139253954616915,mlp,mlp,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",1.5872169171987036,1.6570241511278792,3.308659019351131,5.552375784995995,0.01298912528958389,0.023529109228827397,0.0,0.0,2.032917025128099,2.38821718982112
pileup,phase_recover_veto,16656,2776,0.8333333333333334,1.2724119700957377,4.659063873383146,0.01729106628242075,-0.1567605445148867,-0.17195728293989834,1.9044012639688583,mlp,mlp,early_tail_pair,1.223415274540327,1.3494474770884728,3.1223175826530944,6.075152277047723,0.011293260473588343,0.02311588134602455,0.8333333333333334,0.8333333333333334,1.6891025785180522,2.1485183883914187
pileup,recover_all,16656,16656,0.0,1.0807792985108278,5.688378549086414,0.02509606147934678,-0.047860346531680656,-0.04102822703650065,1.8905449283820954,one_dimensional_cnn,1d_cnn,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",1.045070858474269,1.116879828374888,4.368589272517337,6.977238088165844,0.02077951876011085,0.02953280077463084,0.0,0.0,1.726075882179713,2.042451337390264
pileup,phase_recover_veto,16656,0,1.0,,,,,,,one_dimensional_cnn,1d_cnn,,,,,,,,1.0,1.0,,
pileup,recover_all,16656,16656,0.0,0.9988427344036088,5.419424251585781,0.022214217098943324,-0.0866060809070812,-0.1016859233207488,1.7194634898877665,phase_gated_cnn,phase_gated_cnn_new_architecture,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.9668073303314673,1.0376493601572423,4.093430639545899,6.539393860244215,0.016132583678708203,0.02714747308159896,0.0,0.0,1.5167171213852246,1.898528212332085
pileup,phase_recover_veto,16656,2776,0.8333333333333334,0.9378585416667119,4.303981065458709,0.01729106628242075,-0.3132484863942242,-0.14052501534778156,1.566297007460588,phase_gated_cnn,phase_gated_cnn_new_architecture,cfd_crossing_single,0.8920838983125463,0.9828090306030633,2.8273725935190726,5.472433998424483,0.01127364305441836,0.024435023512229984,0.8333333333333334,0.8333333333333334,1.3802645839008012,1.7950758084928067
pid,recover_all,16656,16656,0.0,0.218042226487527,7.7896803466585265,0.008645533141210375,0.0,-0.948264377881496,0.5294554299624843,traditional_phase_selected_template_interp,traditional,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.20056058568056642,0.23561036197175417,5.6114620797184,9.431545592283276,0.006303251886179905,0.010782934833567745,0.0,0.0,0.43272460721795714,0.6082708271677497
pid,phase_recover_veto,16656,16656,0.0,0.218042226487527,7.7896803466585265,0.008645533141210375,0.0,-0.948264377881496,0.5294554299624843,traditional_phase_selected_template_interp,traditional,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.20285437989803606,0.23576334732464177,5.660810790781763,9.404766365891527,0.00636296231194069,0.010603600599309657,0.0,0.0,0.44056165835215816,0.6069453087461082
pid,recover_all,16656,16656,0.0,3.628249588070206,6.780477357395929,0.04628962536023055,0.0421656569815975,0.2739641435421646,4.597072391702275,ridge,ridge,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",3.516606517678124,3.720353072517382,5.3928500002295605,7.822781359810009,0.03820840950639854,0.053463242029250485,0.0,0.0,4.336152718019506,4.824909928174177
pid,phase_recover_veto,16656,0,1.0,,,,,,,ridge,ridge,,,,,,,,1.0,1.0,,
pid,recover_all,16656,16656,0.0,0.3535131490830939,3.8424471125754236,0.011047070124879923,0.00734740209959555,-0.052384744624464026,0.629209353582441,hist_gradient_boosted_trees,gradient_boosted_trees,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.3454249583545042,0.36118911922750435,2.3059825660104853,5.1583923103627285,0.007420856889745781,0.014194634803700517,0.0,0.0,0.532134442651457,0.7137918890817836
pid,phase_recover_veto,16656,16656,0.0,0.3535131490830939,3.8424471125754236,0.011047070124879923,0.00734740209959555,-0.052384744624464026,0.629209353582441,hist_gradient_boosted_trees,gradient_boosted_trees,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.34542035898463713,0.36118969398342915,2.339838257391966,5.236446004422424,0.007565902000749394,0.014503343217260546,0.0,0.0,0.5307053874759435,0.7221212807077894
pid,recover_all,16656,16656,0.0,1.6248569172842189,4.512035137631972,0.01813160422670509,-0.1042777385478954,-0.14435855037436424,2.04146649611755,mlp,mlp,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",1.5883742361450228,1.655114502690699,3.3447525180535096,5.6172071473794585,0.013186253346662265,0.023935856620681522,0.0,0.0,1.9169316228268876,2.178080142285524
pid,phase_recover_veto,16656,13880,0.16666666666666663,1.531732748733334,4.514857498540283,0.017507204610951007,-0.09852419111221696,-0.13852419913743133,1.9538262483679245,mlp,mlp,"cfd_crossing_single,early_tail_pair,late_tail_pair,peak_contiguous,peak_single",1.5010045367873572,1.5637708497609226,3.245698560521302,5.752543344646565,0.012499892129789438,0.02331982797159027,0.16666666666666663,0.16666666666666663,1.8228402982663245,2.08705841701577
pid,recover_all,16656,16656,0.0,1.0807792985108278,5.688378549086414,0.02509606147934678,-0.047860346531680656,-0.04102822703650065,1.6462759761207981,one_dimensional_cnn,1d_cnn,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",1.041205094328413,1.1168850530089867,4.426185554917139,6.880879668737022,0.021134553444278215,0.029649948238999378,0.0,0.0,1.5341498914795275,1.7601683171071512
pid,phase_recover_veto,16656,5552,0.6666666666666667,0.9105761190710074,5.267271160220937,0.0223342939481268,-0.08623991519277391,-0.020163831346962896,1.4846055000083753,one_dimensional_cnn,1d_cnn,"cfd_crossing_single,early_tail_pair",0.8804625826750898,0.937344746643297,3.926696709993693,6.39506551641273,0.017992083483267363,0.026790069300157093,0.6666666666666667,0.6666666666666667,1.3683750078768602,1.601413284937742
pid,recover_all,16656,16656,0.0,0.9988427344036088,5.419424251585781,0.022214217098943324,-0.0866060809070812,-0.1016859233207488,1.5070871272163042,phase_gated_cnn,phase_gated_cnn_new_architecture,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.9644182958366214,1.0334745224899171,4.020440897456138,6.527944237824811,0.016822508368563673,0.027310793858449405,0.0,0.0,1.3650240546833754,1.6381430831780206
pid,phase_recover_veto,16656,11104,0.33333333333333337,0.8990866431934859,5.44558325283072,0.021073487031700287,-0.0539320305847934,-0.043353418083842056,1.4206544081540389,phase_gated_cnn,phase_gated_cnn_new_architecture,"cfd_crossing_single,early_tail_pair,late_tail_pair,peak_contiguous",0.8613744607947224,0.9371980045574863,4.048024916638844,6.622685137577884,0.014904187366926898,0.026508137940758823,0.33333333333333337,0.33333333333333337,1.2787255293439055,1.5506243052599074
energy,recover_all,16656,16656,0.0,0.218042226487527,7.7896803466585265,0.008645533141210375,0.0,-0.948264377881496,0.7977279729270816,traditional_phase_selected_template_interp,traditional,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.20161838177561062,0.2366746221161531,5.280252513087932,9.39556955409199,0.00628653864311402,0.010530987909036688,0.0,0.0,0.60837803046739,0.9325753763059373
energy,phase_recover_veto,16656,13880,0.16666666666666663,0.1658119658119616,8.388890841030545,0.005619596541786743,0.0,-0.8387539768314616,0.7288876317827971,traditional_phase_selected_template_interp,traditional,"cfd_crossing_single,early_tail_pair,late_tail_pair,peak_contiguous,peak_single",0.14971626706349953,0.1807137433561112,5.740914857667886,10.189786764354901,0.0032429078247590963,0.008482489589027262,0.16666666666666663,0.16666666666666663,0.5254579454316776,0.8856483771839797
energy,recover_all,16656,16656,0.0,3.628249588070206,6.780477357395929,0.04628962536023055,0.0421656569815975,0.2739641435421646,4.985645213865075,ridge,ridge,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",3.525107260500396,3.7106942598982373,5.603543791476799,7.843569213045218,0.03944051293504995,0.053463242029250485,0.0,0.0,4.695055621841216,5.2643755072177445
energy,phase_recover_veto,16656,0,1.0,,,,,,,ridge,ridge,,,,,,,,1.0,1.0,,
energy,recover_all,16656,16656,0.0,0.3535131490830939,3.8424471125754236,0.011047070124879923,0.00734740209959555,-0.052384744624464026,0.7886710474592233,hist_gradient_boosted_trees,gradient_boosted_trees,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.3456396394025407,0.36111221392817044,2.3397608376188312,5.139685666135768,0.007586293870703947,0.014370779105768478,0.0,0.0,0.6372604307077628,0.9253848886704387
energy,phase_recover_veto,16656,16656,0.0,0.3535131490830939,3.8424471125754236,0.011047070124879923,0.00734740209959555,-0.052384744624464026,0.7886710474592233,hist_gradient_boosted_trees,gradient_boosted_trees,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.34514649922497215,0.3607927284773836,2.366709706286483,5.166145256208181,0.007583621386438288,0.014298690100599165,0.0,0.0,0.6361082457450368,0.9276261657889332
energy,recover_all,16656,16656,0.0,1.6248569172842189,4.512035137631972,0.01813160422670509,-0.1042777385478954,-0.14435855037436424,2.2493539671533296,mlp,mlp,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",1.5882508202347798,1.6616458762834239,3.2011533144839874,5.597615435406104,0.012686540692874301,0.02391345418425052,0.0,0.0,2.0548138131486313,2.432649466891999
energy,phase_recover_veto,16656,0,1.0,,,,,,,mlp,mlp,,,,,,,,1.0,1.0,,
energy,recover_all,16656,16656,0.0,1.0807792985108278,5.688378549086414,0.02509606147934678,-0.047860346531680656,-0.04102822703650065,1.9173115785107777,one_dimensional_cnn,1d_cnn,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",1.0444825803364968,1.118113115757902,4.26745297824742,6.844371367502504,0.020707250504331316,0.029313378351135483,0.0,0.0,1.7449545686684826,2.0734740576944533
energy,phase_recover_veto,16656,2776,0.8333333333333334,0.9783327568602321,4.343729571632398,0.019812680115273776,-0.05896093015607335,0.06994122298409478,1.7313981979778752,one_dimensional_cnn,1d_cnn,cfd_crossing_single,0.9502875883292039,1.0348125590412067,3.289307665285313,5.2592310623875855,0.01566951566951567,0.024567088151400476,0.8333333333333334,0.8333333333333334,1.6043420594679971,1.8966847391017365
energy,recover_all,16656,16656,0.0,0.9988427344036088,5.419424251585781,0.022214217098943324,-0.0866060809070812,-0.1016859233207488,1.758526723159651,phase_gated_cnn,phase_gated_cnn_new_architecture,"cfd_crossing_single,early_tail_pair,late_tail_pair,leading_edge_pair,peak_contiguous,peak_single",0.9665743058675909,1.0341420586689458,4.144508566969641,6.499942936011816,0.016538101916783544,0.02714556661925083,0.0,0.0,1.5675020325533386,1.9303018381272792
energy,phase_recover_veto,16656,2776,0.8333333333333334,0.9378585416667119,4.303981065458709,0.01729106628242075,-0.3132484863942242,-0.14052501534778156,1.633461053152904,phase_gated_cnn,phase_gated_cnn_new_architecture,cfd_crossing_single,0.8958722468821919,0.9837236287586959,2.835208915495026,5.419776531075283,0.011694206446348429,0.02374955019791292,0.8333333333333334,0.8333333333333334,1.4429948453737738,1.8291758288657376
