run,eventno,stave,target_sample,target_adc,pre_mean,pre_median,pre_std,pre_slope,pre0,pre1,pre2,pre3,stave_code
47,55623,B4,7,-16.5,-3.0,0.0,13.536986351013184,-35.0,11.5,6.5,-6.5,-23.5,1
62,538691,B6,7,-16.5,0.0,0.0,2.692582368850708,-3.0,1.5,-3.5,3.5,-1.5,2
49,98301,B8,8,6.5,0.75,0.0,3.1124749183654785,4.0,-2.5,-1.5,5.5,1.5,3
65,649402,B2,4,3.5,2.25,0.0,4.918078899383545,12.0,-1.5,-1.5,1.5,10.5,0
50,130699,B4,6,8.5,0.0,0.0,1.8027756214141846,3.0,-0.5,-2.5,0.5,2.5,1
58,391027,B6,9,-39.0,-5.5,0.0,13.388427734375,31.0,-28.0,-3.0,6.0,3.0,2
51,177662,B6,5,-7.0,1.25,0.0,7.154543876647949,-15.0,12.0,3.0,-7.0,-3.0,2
51,177327,B4,4,-46.0,-5.5,0.0,14.150971412658691,-33.0,4.0,7.0,-4.0,-29.0,1
51,176105,B6,8,-8.0,2.0,0.0,6.819090843200684,-18.0,13.0,2.0,-2.0,-5.0,2
47,54690,B8,8,5.5,-0.5,0.0,6.964194297790527,-19.0,8.5,-2.5,2.5,-10.5,3
50,131205,B4,5,-4.5,1.25,0.0,3.766629695892334,3.0,-2.5,7.5,-0.5,0.5,1
65,649563,B4,9,3.5,0.75,0.0,6.219927787780762,-13.0,9.5,3.5,-6.5,-3.5,1
60,466593,B2,9,-2.5,-1.5,0.0,2.915475845336914,0.0,0.5,-6.5,-0.5,0.5,0
53,208154,B4,6,17.0,-0.25,0.0,7.725768566131592,-21.0,10.0,3.0,-3.0,-11.0,1
44,760,B8,4,5.0,0.5,0.0,1.658312439918518,0.0,-1.0,3.0,1.0,-1.0,3
65,650034,B2,9,21.0,4.5,0.0,13.518506050109863,26.0,1.0,-9.0,-1.0,27.0,0
62,539598,B2,6,8.5,0.75,0.0,8.728545188903809,22.0,-9.5,-5.5,5.5,12.5,0
50,132679,B4,6,-12.0,0.5,0.0,5.5452680587768555,-10.0,5.0,7.0,-5.0,-5.0,1
62,539152,B2,7,-38.0,-1.75,0.0,6.9417219161987305,-19.0,6.0,0.0,0.0,-13.0,0
57,359130,B8,7,-4.0,0.0,0.0,5.656854152679443,-8.0,0.0,8.0,0.0,-8.0,3
65,649918,B8,5,15.0,0.0,0.0,32.557640075683594,76.0,-38.0,-26.0,26.0,38.0,3
48,65121,B6,8,23.0,0.0,0.0,2.2360680103302,6.0,-3.0,1.0,-1.0,3.0,2
56,306524,B2,7,26.5,0.25,0.0,2.1650636196136475,-6.0,3.5,0.5,-0.5,-2.5,0
58,389378,B4,5,11.5,3.25,0.0,14.855554580688477,-31.0,26.5,4.5,-13.5,-4.5,1
60,466339,B6,8,-23.5,-2.5,0.0,6.595452785491943,15.0,-13.5,3.5,-1.5,1.5,2
53,206285,B8,6,-3.0,-2.0,0.0,3.464101552963257,0.0,0.0,0.0,-8.0,0.0,3
51,174103,B8,7,-21.5,-3.75,0.0,10.638961791992188,23.0,-21.5,-1.5,6.5,1.5,3
55,284766,B8,4,-16.5,1.75,0.0,15.204851150512695,-36.0,21.5,11.5,-11.5,-14.5,3
45,4587,B2,6,17.5,-1.0,0.0,4.387482166290283,-5.0,-2.5,2.5,3.5,-7.5,0
45,5187,B6,4,9.0,-0.75,0.0,1.9202864170074463,-1.0,1.0,0.0,-4.0,0.0,2
50,133097,B6,4,-5.5,3.25,0.0,10.568230628967285,-23.0,20.5,2.5,-7.5,-2.5,2
54,244183,B8,4,-20.5,-2.75,0.0,7.790218353271484,-18.0,2.5,4.5,-2.5,-15.5,3
59,424125,B2,6,-2.0,0.0,0.0,8.062257766723633,-8.0,11.0,-11.0,-3.0,3.0,0
59,423378,B4,8,-2.5,0.0,0.0,1.1180340051651,-2.0,1.5,0.5,-1.5,-0.5,1
56,307369,B6,5,-16.5,1.25,0.0,6.495190620422363,-7.0,0.5,11.5,-0.5,-6.5,2
57,358834,B6,5,2.5,-0.25,0.0,1.785357117652893,-1.0,-1.5,1.5,1.5,-2.5,2
56,306055,B4,7,1.5,2.0,0.0,13.90143871307373,30.0,-8.5,-13.5,8.5,21.5,1
48,66696,B8,9,48.0,1.0,0.0,4.242640495300293,-10.0,7.0,3.0,-3.0,-3.0,3
45,4922,B8,4,-11.0,-2.25,0.0,5.165994644165039,-3.0,2.0,1.0,-11.0,-1.0,3
62,539011,B2,4,-3.0,1.25,0.0,3.4910600185394287,-8.0,7.0,1.0,-2.0,-1.0,0
46,53654,B2,8,11.0,0.5,0.0,2.9580399990081787,-6.0,5.0,1.0,-3.0,-1.0,0
51,177213,B8,5,0.5,-1.0,0.0,3.5,5.0,-6.5,2.5,1.5,-1.5,3
65,650119,B2,6,7.5,0.0,0.0,1.1180340051651,-2.0,0.5,-0.5,1.5,-1.5,0
51,174732,B8,9,4.5,1.25,0.0,6.057020664215088,13.0,-2.5,2.5,-5.5,10.5,3
61,502320,B8,8,-14.0,0.5,0.0,4.9749369621276855,-14.0,8.0,0.0,0.0,-6.0,3
63,575925,B8,5,-7.5,0.75,0.0,9.0657320022583,-19.0,12.5,6.5,-9.5,-6.5,3
46,53278,B8,4,-2.0,0.75,0.0,2.9474565982818604,-4.0,2.0,5.0,-2.0,-2.0,3
55,281523,B4,5,-19.0,0.75,0.0,12.04937744140625,-31.0,17.0,7.0,-7.0,-14.0,1
46,53444,B4,7,-9.5,-0.75,0.0,2.4874684810638428,0.0,1.5,-1.5,-4.5,1.5,1
60,466132,B8,7,27.5,1.5,0.0,11.067972183227539,-23.0,17.5,5.5,-11.5,-5.5,3
49,98259,B8,6,7.5,1.5,0.0,6.284902572631836,-7.0,1.5,11.5,-1.5,-5.5,3
53,205490,B4,7,2.0,1.0,0.0,4.84768009185791,6.0,-3.0,-4.0,8.0,3.0,1
52,194942,B8,4,-10.0,1.25,0.0,8.042854309082031,1.0,-7.0,12.0,6.0,-6.0,3
53,205003,B8,6,-8.5,-0.25,0.0,2.384848117828369,-6.0,2.5,1.5,-1.5,-3.5,3
55,282059,B4,5,2.5,-0.25,0.0,5.539629936218262,-3.0,6.5,-3.5,-7.5,3.5,1
58,390885,B8,7,52.0,0.5,0.0,3.8405728340148926,10.0,-4.0,2.0,-2.0,6.0,3
44,670,B4,7,6.0,0.5,0.0,4.5552167892456055,-2.0,6.0,-4.0,-4.0,4.0,1
47,54883,B6,5,-4.5,0.75,0.0,5.018714904785156,-5.0,-0.5,8.5,0.5,-5.5,2
52,195213,B4,9,-14.0,-0.25,0.0,1.0897247791290283,-3.0,1.0,0.0,0.0,-2.0,1
63,577004,B8,7,23.5,4.0,0.0,11.456439018249512,18.0,4.5,-6.5,-4.5,22.5,3
65,649925,B6,5,-2.5,-3.75,0.0,14.737282752990723,40.0,-27.5,-2.5,2.5,12.5,2
47,54133,B4,6,-16.5,1.0,0.0,6.873863697052002,-19.0,11.5,1.5,-1.5,-7.5,1
49,97099,B8,8,24.0,-0.5,0.0,8.558621406555176,5.0,5.0,-5.0,-12.0,10.0,3
62,538413,B4,5,-5.5,0.5,0.0,8.86002254486084,-25.0,13.5,0.5,-0.5,-11.5,1
46,53064,B2,6,27.0,0.5,0.0,5.408327102661133,9.0,-6.0,-3.0,8.0,3.0,0
52,196283,B4,6,7.0,1.0,0.0,3.082206964492798,7.0,-1.0,1.0,-2.0,6.0,1
57,357956,B8,5,-18.5,2.0,0.0,11.412712097167969,-29.0,18.5,6.5,-6.5,-10.5,3
47,54515,B4,9,-38.5,-2.5,0.0,14.543039321899414,-39.0,14.5,5.5,-5.5,-24.5,1
61,501721,B8,4,-5.0,1.75,0.0,9.9592924118042,-25.0,16.0,6.0,-6.0,-9.0,3
48,65795,B2,4,1.0,-1.75,0.0,6.8693156242370605,-17.0,5.0,4.0,-4.0,-12.0,0
65,648640,B6,8,-15.5,2.5,0.0,6.51920223236084,17.0,-3.5,-0.5,0.5,13.5,2
59,423444,B8,7,21.0,2.5,0.0,6.982120037078857,18.0,-4.0,2.0,-2.0,14.0,3
62,539562,B2,6,-23.5,-0.25,0.0,3.3447721004486084,7.0,-4.5,-2.5,3.5,2.5,0
61,503018,B6,7,5.5,0.25,0.0,3.5619516372680664,-1.0,0.5,-4.5,5.5,-0.5,2
45,6723,B2,7,-31.0,-4.5,0.0,15.256146430969238,34.0,-29.0,-5.0,11.0,5.0,0
54,246421,B2,7,0.0,0.25,0.0,0.4330126941204071,0.0,0.0,0.0,1.0,0.0,0
61,502916,B6,9,-6.5,-1.5,0.0,15.41103458404541,39.0,-22.5,-9.5,9.5,16.5,2
61,502139,B4,7,38.0,-0.75,0.0,3.8971142768859863,-6.0,3.0,-6.0,3.0,-3.0,1
55,283541,B4,5,-0.5,-1.0,0.0,3.7749171257019043,-4.0,-2.5,2.5,2.5,-6.5,1
53,205343,B8,9,-0.5,0.25,0.0,4.763139724731445,10.0,-4.5,-4.5,4.5,5.5,3
65,649943,B4,6,1.5,0.75,0.0,3.6314597129821777,7.0,-0.5,-3.5,0.5,6.5,1
65,650288,B8,9,2.0,1.25,0.0,5.214163303375244,-13.0,9.0,3.0,-3.0,-4.0,3
59,423941,B8,7,4.0,-3.0,0.0,8.455767631530762,7.0,-2.0,2.0,-17.0,5.0,3
56,306421,B6,4,0.5,0.75,0.0,2.2776083946228027,-6.0,4.5,0.5,-0.5,-1.5,2
47,54062,B2,9,-4.5,0.0,0.0,3.3541018962860107,9.0,-4.5,1.5,-1.5,4.5,0
47,55458,B2,4,-6.5,0.5,0.0,1.2247449159622192,0.0,-0.5,0.5,2.5,-0.5,0
54,248397,B2,8,-32.0,1.0,0.0,3.082206964492798,-5.0,6.0,-1.0,-2.0,1.0,0
61,501663,B4,4,-11.0,-1.0,0.0,2.345207929611206,-5.0,0.0,0.0,1.0,-5.0,1
49,97561,B4,7,15.5,0.0,0.0,2.0615527629852295,-1.0,2.5,-1.5,-2.5,1.5,1
61,502275,B6,9,4.5,3.25,0.0,7.790218353271484,20.0,-3.5,0.5,-0.5,16.5,2
44,1322,B2,9,-18.5,-2.0,0.0,11.412712097167969,23.0,-19.5,-3.5,11.5,3.5,0
58,389284,B2,9,-21.0,2.75,0.0,10.328964233398438,-27.0,19.0,4.0,-4.0,-8.0,0
50,128997,B6,8,13.0,2.75,0.0,12.173229217529297,33.0,-11.0,-3.0,3.0,22.0,2
62,538898,B2,6,-5.5,1.0,0.0,4.031128883361816,11.0,-3.5,-0.5,0.5,7.5,0
60,466840,B2,6,-13.5,0.75,0.0,4.4370598793029785,6.0,-4.5,-1.5,7.5,1.5,0
65,649382,B8,8,34.0,0.5,0.0,8.958236694335938,-24.0,13.0,4.0,-4.0,-11.0,3
56,307757,B2,9,-29.0,0.75,0.0,7.595228672027588,-10.0,12.0,-9.0,-2.0,2.0,0
61,501591,B6,7,17.0,-1.25,0.0,4.96865177154541,-6.0,4.0,-9.0,2.0,-2.0,2
45,4305,B4,8,-26.5,-0.75,0.0,3.6314597129821777,10.0,-6.5,-0.5,0.5,3.5,1
62,539355,B8,4,-1.5,1.75,0.0,5.356071472167969,-2.0,-1.5,10.5,1.5,-3.5,3
60,465586,B4,9,2.5,-2.5,0.0,12.349088668823242,17.0,-21.5,4.5,11.5,-4.5,1
58,389225,B6,9,-5.0,1.0,0.0,3.9370038509368896,-10.0,7.0,-2.0,2.0,-3.0,2
63,576328,B8,7,-4.0,-2.0,0.0,6.041522979736328,13.0,-12.0,4.0,-1.0,1.0,3
55,284404,B6,5,17.5,0.0,0.0,9.604686737060547,15.0,-1.5,-13.5,1.5,13.5,2
44,1084,B6,8,-2.5,2.75,0.0,8.257572174072266,-22.0,16.5,-0.5,0.5,-5.5,2
54,245901,B4,7,-25.0,-4.25,0.0,14.201672554016113,32.0,-27.0,-5.0,10.0,5.0,1
56,309310,B2,8,38.5,1.0,0.0,2.0615527629852295,-1.0,0.5,4.5,-0.5,-0.5,0
54,248585,B4,9,-32.0,-3.5,0.0,10.523782730102539,20.0,-21.0,1.0,7.0,-1.0,1
49,98756,B6,9,17.5,0.0,0.0,9.394146919250488,25.0,-12.5,-4.5,4.5,12.5,2
62,539658,B2,6,25.5,3.0,0.0,10.6887788772583,20.0,0.5,-8.5,-0.5,20.5,0
47,54948,B6,9,-11.0,0.75,0.0,7.395099639892578,-17.0,10.0,6.0,-6.0,-7.0,2
49,98477,B8,6,-17.0,-0.75,0.0,6.098155498504639,-17.0,7.0,1.0,-1.0,-10.0,3
45,6267,B8,9,4.5,2.0,0.0,5.7662811279296875,-10.0,11.5,-1.5,-3.5,1.5,3
53,208602,B2,5,0.5,0.5,0.0,2.5495097637176514,3.0,-2.5,4.5,-0.5,0.5,0
62,539605,B2,9,6.0,1.0,0.0,2.4494898319244385,-6.0,5.0,1.0,-1.0,-1.0,0
63,577199,B2,8,-64.0,-3.0,0.0,10.72380542755127,-28.0,8.0,4.0,-4.0,-20.0,0
50,130236,B2,9,-105.0,-1.75,0.0,25.88797950744629,-69.0,31.0,12.0,-12.0,-38.0,0
58,390000,B4,8,4.5,-2.0,0.0,11.842719078063965,27.0,-17.5,-9.5,9.5,9.5,1
58,390149,B8,8,22.5,-0.25,0.0,2.8613808155059814,5.0,-4.5,3.5,-0.5,0.5,3
65,648868,B4,7,-21.5,1.5,0.0,12.6293306350708,-33.0,19.5,6.5,-6.5,-13.5,1
49,97350,B6,5,17.0,1.75,0.0,9.256753921508789,-19.0,16.0,3.0,-9.0,-3.0,2
51,173848,B6,8,-13.5,-4.25,0.0,13.460590362548828,25.0,-26.5,1.5,9.5,-1.5,2
59,424040,B6,9,-34.0,-0.75,0.0,1.9202864170074463,-5.0,1.0,0.0,0.0,-4.0,2
50,128989,B6,9,-75.5,1.25,0.0,10.353139877319336,4.0,-10.5,15.5,6.5,-6.5,2
51,174068,B2,4,41.0,5.0,0.0,16.0623779296875,36.0,-5.0,-11.0,5.0,31.0,0
62,538076,B2,4,-10.0,2.75,0.0,6.139014720916748,-11.0,13.0,-2.0,-2.0,2.0,0
50,132160,B6,4,0.0,-0.5,0.0,4.330127239227295,12.0,-7.0,-1.0,1.0,5.0,2
54,245655,B6,6,8.0,0.5,0.0,3.8405728340148926,-4.0,2.0,-4.0,6.0,-2.0,2
55,285273,B2,6,11.0,4.5,0.0,14.02676010131836,34.0,-8.0,-8.0,8.0,26.0,0
57,359342,B8,4,11.0,1.75,0.0,16.663957595825195,39.0,-16.0,-13.0,13.0,23.0,3
49,98509,B8,8,-20.5,-0.25,0.0,1.785357117652893,0.0,1.5,-2.5,-1.5,1.5,3
63,577675,B6,8,59.0,3.75,0.0,14.972891807556152,41.0,-13.0,0.0,0.0,28.0,2
63,577132,B2,8,26.5,2.0,0.0,6.422616481781006,17.0,-4.5,1.5,-1.5,12.5,0
49,98622,B8,7,-11.5,-2.25,0.0,4.815340042114258,-11.0,0.5,1.5,-0.5,-10.5,3
65,649081,B6,7,-11.5,-1.5,0.0,13.54621696472168,-23.0,13.5,9.5,-19.5,-9.5,2
54,244500,B8,4,-1.0,-0.25,0.0,1.9202864170074463,-3.0,2.0,-3.0,1.0,-1.0,3
49,98218,B2,7,31.0,0.0,0.0,4.4721360206604,-8.0,6.0,2.0,-6.0,-2.0,0
56,306707,B6,9,-3.5,-0.25,0.0,3.3447721004486084,2.0,-4.5,3.5,2.5,-2.5,2
65,649057,B8,6,15.0,4.5,0.0,12.359207153320312,22.0,3.0,-7.0,-3.0,25.0,3
59,423699,B2,5,32.5,3.0,0.0,5.5,13.0,-0.5,0.5,-0.5,12.5,0
53,206496,B2,8,1.0,-2.0,0.0,4.062019348144531,10.0,-9.0,0.0,0.0,1.0,0
65,650219,B8,7,-23.5,-0.25,0.0,5.309190273284912,-12.0,5.5,4.5,-4.5,-6.5,3
50,131174,B2,4,-10.0,-1.5,0.0,5.852349758148193,-16.0,5.0,0.0,0.0,-11.0,0
47,54038,B2,7,6.0,0.75,0.0,2.0463380813598633,0.0,-1.0,1.0,4.0,-1.0,0
48,65559,B6,6,40.0,1.25,0.0,5.214163303375244,-12.0,9.0,3.0,-4.0,-3.0,2
53,206314,B2,8,-23.0,-4.75,0.0,8.84237003326416,21.0,-20.0,-1.0,1.0,1.0,0
47,54246,B8,9,-8.0,-2.5,0.0,6.3442888259887695,-16.0,3.0,-2.0,2.0,-13.0,3
63,577686,B8,9,-6.5,-0.75,0.0,6.8693156242370605,-4.0,7.5,-3.5,-10.5,3.5,3
65,649485,B8,6,10.5,1.25,0.0,4.4370598793029785,12.0,-3.5,-0.5,0.5,8.5,3
45,5934,B2,7,30.5,4.25,0.0,9.496709823608398,21.0,-0.5,0.5,-3.5,20.5,0
62,539475,B6,7,-16.0,-1.25,0.0,2.8613808155059814,-2.0,1.0,1.0,-6.0,-1.0,2
46,52571,B2,7,-32.5,-5.5,0.0,10.416333198547363,23.0,-23.5,1.5,0.5,-0.5,0
48,66215,B6,4,0.0,1.25,0.0,6.139014720916748,-11.0,11.0,0.0,-6.0,0.0,2
61,502252,B8,4,1.0,-0.25,0.0,9.093266487121582,10.0,-13.0,3.0,12.0,-3.0,3
61,501908,B4,6,58.0,5.75,0.0,21.087614059448242,49.0,-11.0,-15.0,11.0,38.0,1
54,248883,B8,8,3.0,-1.0,0.0,5.049752235412598,-14.0,5.0,0.0,0.0,-9.0,3
46,53668,B2,6,9.0,2.25,0.0,5.931905269622803,10.0,2.0,-3.0,-2.0,12.0,0
44,1053,B4,9,26.5,-0.75,0.0,2.9474565982818604,-8.0,2.5,0.5,-0.5,-5.5,1
62,539327,B4,6,38.5,-0.5,0.0,1.2247449159622192,-3.0,0.5,-0.5,0.5,-2.5,1
58,389222,B8,8,2.5,1.0,0.0,2.692582368850708,7.0,-1.5,0.5,-0.5,5.5,3
61,501720,B6,5,-16.5,-2.0,0.0,5.123475551605225,1.0,1.5,-10.5,-1.5,2.5,2
52,196930,B8,8,-1.0,1.75,0.0,8.407586097717285,-21.0,14.0,5.0,-5.0,-7.0,3
48,66009,B2,7,-6.0,-0.5,0.0,2.291287899017334,-5.0,1.0,-1.0,2.0,-4.0,0
58,389395,B2,7,58.5,1.25,0.0,4.763139724731445,-11.0,8.5,-3.5,2.5,-2.5,0
49,98925,B4,4,3.0,0.0,0.0,9.51314926147461,19.0,-10.0,-9.0,10.0,9.0,1
65,649924,B4,7,17.0,0.0,0.0,2.2360680103302,-4.0,3.0,1.0,-3.0,-1.0,1
49,97725,B4,4,-11.5,-1.5,0.0,6.67083215713501,-17.0,5.5,3.5,-3.5,-11.5,1
49,98362,B2,8,-9.5,-2.25,0.0,7.4958319664001465,-7.0,5.5,1.5,-14.5,-1.5,0
45,5067,B6,6,-22.0,-1.75,0.0,10.42533016204834,-29.0,11.0,1.0,-1.0,-18.0,2
60,466575,B8,4,-6.5,1.25,0.0,5.804093360900879,-16.0,10.5,0.5,-0.5,-5.5,3
46,52758,B4,5,-26.0,-1.0,0.0,10.344079971313477,-28.0,12.0,4.0,-4.0,-16.0,1
63,577331,B8,6,-21.5,-3.5,0.0,10.653637886047363,-25.0,4.5,6.5,-4.5,-20.5,3
55,282535,B2,6,13.0,2.5,0.0,6.3442888259887695,11.0,2.0,-3.0,-2.0,13.0,0
59,424594,B2,4,-4.0,-3.5,0.0,10.523782730102539,28.0,-21.0,-1.0,1.0,7.0,0
61,502702,B4,7,-7.5,0.0,0.0,7.158910751342773,17.0,-8.5,-5.5,5.5,8.5,1
51,176353,B6,6,-1.5,0.75,0.0,5.5845770835876465,12.0,-3.5,-5.5,3.5,8.5,2
62,539578,B8,5,30.0,1.0,0.0,3.316624879837036,4.0,2.0,-2.0,-2.0,6.0,3
45,4822,B2,7,-7.5,0.75,0.0,3.766629695892334,-5.0,6.5,-3.5,-1.5,1.5,0
49,97934,B4,8,41.0,1.0,0.0,2.4494898319244385,-6.0,5.0,1.0,-1.0,-1.0,1
49,98898,B4,7,-4.0,1.0,0.0,2.4494898319244385,4.0,1.0,-1.0,-1.0,5.0,1
59,423718,B4,8,7.5,1.25,0.0,6.057020664215088,-16.0,10.5,2.5,-2.5,-5.5,1
62,539062,B6,7,1.5,-1.0,0.0,4.387482166290283,-1.0,3.5,-7.5,-2.5,2.5,2
62,539027,B6,7,9.5,1.0,0.0,6.3442888259887695,-17.0,10.5,2.5,-2.5,-6.5,2
45,6909,B8,5,8.5,-1.0,0.0,5.024937629699707,7.0,-2.5,-8.5,2.5,4.5,3
59,424296,B8,6,-18.0,2.75,0.0,8.84237003326416,9.0,-6.0,-3.0,17.0,3.0,3
55,284696,B6,4,-8.5,0.0,0.0,4.609772205352783,13.0,-6.5,-0.5,0.5,6.5,2
44,9,B2,6,-8.0,-0.25,0.0,1.785357117652893,-3.0,0.0,0.0,2.0,-3.0,0
61,503182,B6,5,-27.0,-1.25,0.0,7.660776615142822,-15.0,2.0,8.0,-2.0,-13.0,2
57,359222,B8,7,-16.0,0.75,0.0,12.7156400680542,-35.0,19.0,4.0,-4.0,-16.0,3
55,281796,B4,5,1.0,-1.0,0.0,6.164413928985596,14.0,-9.0,-5.0,5.0,5.0,1
56,306549,B8,4,-9.5,2.75,0.0,8.257572174072266,-22.0,16.5,-0.5,0.5,-5.5,3
50,132160,B8,7,-13.5,2.0,0.0,6.3442888259887695,17.0,-4.5,-0.5,0.5,12.5,3
53,207229,B4,4,6.0,-0.25,0.0,3.960744857788086,6.0,-1.0,-6.0,1.0,5.0,1
54,246766,B4,4,-4.5,2.0,0.0,7.433034420013428,-19.0,13.5,3.5,-3.5,-5.5,1
52,197775,B4,4,-6.0,-1.5,0.0,5.361902713775635,8.0,-10.0,4.0,2.0,-2.0,1
56,308480,B6,6,-35.0,-3.5,0.0,12.519984245300293,-30.0,8.0,8.0,-8.0,-22.0,2
56,309204,B2,4,-17.5,1.0,0.0,9.447221755981445,-25.0,14.5,4.5,-4.5,-10.5,0
48,66165,B6,5,11.0,-2.0,0.0,5.522680282592773,-13.0,2.0,3.0,-2.0,-11.0,2
54,244112,B6,7,24.5,1.5,0.0,11.067972183227539,23.0,-5.5,-11.5,5.5,17.5,2
51,177090,B2,6,5.5,0.0,0.0,3.3541018962860107,-3.0,4.5,-1.5,-4.5,1.5,0
58,390407,B2,4,-29.0,-0.25,0.0,4.815340042114258,-11.0,5.0,4.0,-4.0,-6.0,0
60,466180,B8,8,32.0,6.0,0.0,21.118711471557617,50.0,-12.0,-14.0,12.0,38.0,3
54,249418,B4,6,39.5,3.5,0.0,7.648529052734375,18.0,-1.5,-2.5,1.5,16.5,1
54,244028,B6,8,42.0,2.25,0.0,12.871965408325195,-29.0,20.0,9.0,-11.0,-9.0,2
49,98171,B6,7,6.5,1.0,0.0,2.692582368850708,-1.0,-0.5,5.5,0.5,-1.5,2
54,244587,B8,6,-13.5,-1.25,0.0,11.388042449951172,19.0,-18.5,-0.5,13.5,0.5,3
50,131619,B2,8,-11.5,-0.5,0.0,3.674234628677368,-1.0,3.5,-5.5,-2.5,2.5,0
65,649825,B8,6,6.5,-0.25,0.0,1.785357117652893,-4.0,1.5,-1.5,1.5,-2.5,3
58,389910,B4,5,4.0,0.0,0.0,7.280109882354736,-14.0,9.0,5.0,-9.0,-5.0,1
50,132181,B4,5,12.5,0.0,0.0,2.0615527629852295,3.0,-1.5,-2.5,2.5,1.5,1
59,423158,B2,6,-4.5,-2.25,0.0,4.815340042114258,11.0,-10.5,-0.5,1.5,0.5,0
61,502877,B8,8,31.0,-1.0,0.0,5.244044303894043,7.0,-2.0,-9.0,2.0,5.0,3
51,174223,B8,5,-27.0,-3.25,0.0,13.083864212036133,-31.0,9.0,9.0,-9.0,-22.0,3
59,424058,B8,9,-33.5,-3.75,0.0,13.497685432434082,29.0,-25.5,-3.5,10.5,3.5,3
65,650310,B6,7,17.5,1.0,0.0,4.7169904708862305,5.0,-4.5,-0.5,8.5,0.5,2
44,1515,B8,4,-2.5,-0.5,0.0,4.636809349060059,-1.0,0.5,-7.5,5.5,-0.5,3
47,55763,B8,4,-6.5,0.0,0.0,6.5,-17.0,8.5,3.5,-3.5,-8.5,3
49,97604,B6,9,-17.5,1.0,0.0,6.264982223510742,-10.0,4.5,9.5,-4.5,-5.5,2
50,129323,B8,9,-15.0,-0.75,0.0,4.86698055267334,0.0,4.0,-7.0,-4.0,4.0,3
62,538759,B6,8,4.0,0.75,0.0,3.269174098968506,-9.0,6.0,0.0,0.0,-3.0,2
52,196554,B4,7,19.0,6.75,0.0,24.772716522216797,57.0,-12.0,-18.0,12.0,45.0,1
54,248153,B6,8,-4.0,1.75,0.0,7.189402103424072,-7.0,12.0,-5.0,-5.0,5.0,2
65,649973,B8,8,-16.0,-0.5,0.0,3.570714235305786,6.0,-6.0,4.0,0.0,0.0,3
61,503155,B4,6,-7.0,0.75,0.0,9.549214363098145,-25.0,14.0,5.0,-5.0,-11.0,1
59,423502,B4,6,3.5,2.25,0.0,5.4486236572265625,12.0,-0.5,0.5,-2.5,11.5,1
61,502674,B2,4,-3.5,-1.25,0.0,8.166241645812988,-13.0,7.5,5.5,-12.5,-5.5,0
62,539083,B4,4,5.0,1.25,0.0,5.494315147399902,-2.0,1.0,10.0,-5.0,-1.0,1
53,205182,B2,8,17.0,1.5,0.0,4.5552167892456055,12.0,-3.0,-1.0,1.0,9.0,0
61,501800,B6,7,32.5,2.0,0.0,16.74066925048828,35.0,-9.5,-17.5,9.5,25.5,2
65,649390,B2,4,7.5,0.25,0.0,6.8693156242370605,3.0,5.5,-5.5,-7.5,8.5,0
48,66480,B8,6,2.5,0.25,0.0,5.931905269622803,5.0,-7.5,2.5,8.5,-2.5,3
65,649488,B8,6,-16.5,1.25,0.0,3.1124749183654785,6.0,0.5,-0.5,-1.5,6.5,3
60,466799,B4,8,40.0,0.75,0.0,3.3447721004486084,-5.0,6.0,-1.0,-3.0,1.0,1
58,389056,B4,7,-27.0,-0.5,0.0,3.570714235305786,-10.0,4.0,0.0,0.0,-6.0,1
60,466747,B2,5,-18.5,-2.25,0.0,8.166241645812988,-22.0,6.5,1.5,-1.5,-15.5,0
56,308724,B8,9,-33.0,-0.25,0.0,6.759253025054932,11.0,-10.0,-1.0,9.0,1.0,3
59,423153,B6,7,-19.0,-3.5,0.0,11.947803497314453,-30.0,8.0,6.0,-6.0,-22.0,2
52,197632,B4,5,8.5,-0.25,0.0,3.699662208557129,-10.0,4.5,1.5,-1.5,-5.5,1
53,205509,B8,7,2.5,2.25,0.0,9.522998809814453,16.0,1.5,-8.5,-1.5,17.5,3
59,423375,B2,5,-13.0,-0.75,0.0,4.023369312286377,-8.0,1.0,4.0,-1.0,-7.0,0
51,177295,B2,4,20.0,2.5,0.0,4.9749369621276855,12.0,-1.0,1.0,-1.0,11.0,0
53,207872,B4,5,-17.5,0.0,0.0,7.158910751342773,-19.0,9.5,3.5,-3.5,-9.5,1
45,5602,B2,7,22.0,-1.75,0.0,5.760859489440918,-13.0,2.0,4.0,-2.0,-11.0,0
62,538898,B2,8,-6.5,1.0,0.0,4.031128883361816,11.0,-3.5,-0.5,0.5,7.5,0
63,577618,B8,7,-36.0,1.0,0.0,12.786711692810059,-34.0,19.0,6.0,-6.0,-15.0,3
54,249667,B2,6,-46.0,0.5,0.0,9.31396770477295,-26.0,14.0,2.0,-2.0,-12.0,0
45,4327,B4,7,8.5,1.75,0.0,12.557368278503418,-34.0,20.5,4.5,-4.5,-13.5,1
51,174346,B8,8,-17.0,0.75,0.0,1.9202864170074463,1.0,-1.0,0.0,4.0,0.0,3
54,248650,B8,5,3.0,3.0,0.0,5.196152210235596,-12.0,12.0,0.0,0.0,0.0,3
45,5372,B8,7,-2.0,0.25,0.0,1.9202864170074463,-3.0,1.0,3.0,-1.0,-2.0,3
