match_key,edge_n,control_n,matched_n
"50|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",20,2,2
"65|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",18,2,2
"37|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",17,2,2
"31|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",16,2,2
"33|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",16,2,2
"55|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",16,2,2
"61|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",16,2,2
"34|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",15,2,2
"44|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",15,2,2
"53|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",15,2,2
"45|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",14,2,2
"45|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",14,2,2
"51|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",14,2,2
"61|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",14,2,2
"42|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",13,2,2
"42|high_20nA|B4|(999.999, 1500.0]|B4_only|ambiguous_mid_residual|energy_q1",13,2,2
"47|low_2nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",13,2,2
"58|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",13,2,2
"31|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",12,2,2
"34|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",12,2,2
"41|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",12,2,2
"42|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,2,2
"56|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",12,2,2
"31|high_20nA|B4|(999.999, 1500.0]|B4_only|ambiguous_mid_residual|energy_q1",11,2,2
"39|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",11,2,2
"41|high_20nA|B4|(3000.0, 4500.0]|B4_only|ambiguous_mid_residual|energy_q1",11,2,2
"53|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",11,2,2
"54|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",11,2,2
"55|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",11,2,2
"64|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",11,2,2
"65|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",11,2,2
"44|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",10,2,2
"49|high_20nA|B8|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",10,2,2
"62|high_20nA|B8|(999.999, 1500.0]|B8_only|deuteron_like_high_residual|energy_q1",10,2,2
"36|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",9,2,2
"39|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",9,2,2
"45|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",9,2,2
"50|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q3",9,2,2
"53|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",9,2,2
"57|high_20nA|B8|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",9,2,2
"59|high_20nA|B2|(3000.0, 4500.0]|B2_only|deuteron_like_high_residual|energy_q3",9,2,2
"63|high_20nA|B4|(1500.0, 2000.0]|B4_only|deuteron_like_high_residual|energy_q1",9,2,2
"31|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",8,2,2
"32|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q1",8,2,2
"33|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",8,2,2
"40|high_20nA|B6|(1500.0, 2000.0]|B6_only|deuteron_like_high_residual|energy_q1",8,2,2
"58|high_20nA|B8|(999.999, 1500.0]|B8_only|deuteron_like_high_residual|energy_q1",8,2,2
"61|high_20nA|B8|(1500.0, 2000.0]|B8_only|deuteron_like_high_residual|energy_q1",8,2,2
"63|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q4",8,2,2
"65|high_20nA|B4|(2000.0, 3000.0]|B4_only|deuteron_like_high_residual|energy_q1",8,2,2
"31|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",7,2,2
"32|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",7,2,2
"33|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",7,2,2
"35|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",7,2,2
"37|high_20nA|B6|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",7,2,2
"42|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",7,2,2
"42|high_20nA|B8|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",7,2,2
"49|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",7,2,2
"53|high_20nA|B4|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",7,2,2
"54|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",7,2,2
"56|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q3",7,2,2
"57|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",7,2,2
"58|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",7,2,2
"59|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",7,2,2
"59|high_20nA|B4|(3000.0, 4500.0]|B4_only|deuteron_like_high_residual|energy_q1",7,2,2
"60|high_20nA|B6|(2000.0, 3000.0]|downstream_ge2|deuteron_like_high_residual|energy_q1",7,2,2
"60|high_20nA|B2|(4500.0, 7000.0]|B2_only|deuteron_like_high_residual|energy_q4",7,2,2
"61|high_20nA|B8|(3000.0, 4500.0]|B8_only|deuteron_like_high_residual|energy_q1",7,2,2
"32|high_20nA|B4|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",6,2,2
"35|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",6,2,2
"36|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",6,2,2
"39|high_20nA|B8|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"42|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",6,2,2
"44|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"49|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"50|high_20nA|B8|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"52|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",6,2,2
"53|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"54|high_20nA|B8|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"55|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",6,2,2
"55|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",6,2,2
"61|high_20nA|B4|(3000.0, 4500.0]|B4_only|ambiguous_mid_residual|energy_q1",6,2,2
"63|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",6,2,2
"64|high_20nA|B6|(3000.0, 4500.0]|B6_only|deuteron_like_high_residual|energy_q1",6,2,2
"65|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",6,2,2
"33|high_20nA|B8|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"35|high_20nA|B8|(999.999, 1500.0]|B8_only|deuteron_like_high_residual|energy_q1",5,2,2
"36|high_20nA|B8|(1500.0, 2000.0]|B8_only|deuteron_like_high_residual|energy_q1",5,2,2
"40|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"41|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"42|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",5,2,2
"44|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",5,2,2
"45|high_20nA|B8|(1500.0, 2000.0]|B8_only|deuteron_like_high_residual|energy_q1",5,2,2
"48|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"48|high_20nA|B4|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"53|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",5,2,2
"54|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"57|high_20nA|B2|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"57|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",5,2,2
"59|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",5,2,2
"59|high_20nA|B2|(4500.0, 7000.0]|all_four|deuteron_like_high_residual|energy_q4",5,2,2
"60|high_20nA|B2|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",5,2,2
"63|high_20nA|B4|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",5,2,2
"63|high_20nA|B2|(7000.0, 12000.0]|all_four|deuteron_like_high_residual|energy_q3",5,2,2
"31|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q3",4,2,2
"34|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",4,2,2
"35|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"35|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",4,2,2
"35|high_20nA|B4|(3000.0, 4500.0]|B4_only|ambiguous_mid_residual|energy_q1",4,2,2
"35|high_20nA|B8|(1500.0, 2000.0]|B8_only|deuteron_like_high_residual|energy_q1",4,2,2
"36|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",4,2,2
"40|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"41|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"41|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"45|high_20nA|B8|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",4,2,2
"48|high_20nA|B8|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"51|high_20nA|B4|(999.999, 1500.0]|B4_only|ambiguous_mid_residual|energy_q1",4,2,2
"52|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",4,2,2
"53|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",4,2,2
"55|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",4,2,2
"59|high_20nA|B4|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",4,2,2
"59|high_20nA|B2|(7000.0, 12000.0]|all_four|deuteron_like_high_residual|energy_q3",4,2,2
"60|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"62|high_20nA|B4|(3000.0, 4500.0]|B4_only|deuteron_like_high_residual|energy_q1",4,2,2
"62|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"63|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"64|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",4,2,2
"32|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q4",3,2,2
"32|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"32|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",3,2,2
"32|high_20nA|B8|(3000.0, 4500.0]|B8_only|deuteron_like_high_residual|energy_q1",3,2,2
"33|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"33|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",3,2,2
"34|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"34|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",3,2,2
"35|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",3,2,2
"35|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"39|high_20nA|B2|(4500.0, 7000.0]|all_four|deuteron_like_high_residual|energy_q3",3,2,2
"40|high_20nA|B4|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"41|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q4",3,2,2
"41|high_20nA|B8|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"42|high_20nA|B8|(2000.0, 3000.0]|B8_only|deuteron_like_high_residual|energy_q1",3,2,2
"42|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",3,2,2
"45|high_20nA|B4|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",3,2,2
"47|low_2nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",3,2,2
"47|low_2nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"48|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",3,2,2
"48|high_20nA|B6|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"49|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"50|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"50|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q1",3,2,2
"51|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q1",3,2,2
"51|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"51|high_20nA|B4|(2000.0, 3000.0]|B4_only|ambiguous_mid_residual|energy_q1",3,2,2
"52|high_20nA|B2|(2000.0, 3000.0]|all_four|ambiguous_mid_residual|energy_q1",3,2,2
"53|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"54|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",3,2,2
"55|high_20nA|B2|(999.999, 1500.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q1",3,2,2
"55|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",3,2,2
"55|high_20nA|B2|(4500.0, 7000.0]|all_four|ambiguous_mid_residual|energy_q3",3,2,2
"56|high_20nA|B2|(1500.0, 2000.0]|all_four|ambiguous_mid_residual|energy_q1",3,2,2
"56|high_20nA|B6|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"56|high_20nA|B4|(2000.0, 3000.0]|B4_only|ambiguous_mid_residual|energy_q1",3,2,2
"58|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",3,2,2
"59|high_20nA|B6|(3000.0, 4500.0]|downstream_ge2|deuteron_like_high_residual|energy_q2",3,2,2
"59|high_20nA|B8|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"59|high_20nA|B4|(1500.0, 2000.0]|downstream_ge2|deuteron_like_high_residual|energy_q1",3,2,2
"60|high_20nA|B8|(3000.0, 4500.0]|B8_only|deuteron_like_high_residual|energy_q1",3,2,2
"60|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",3,2,2
"61|high_20nA|B6|(3000.0, 4500.0]|B6_only|deuteron_like_high_residual|energy_q2",3,2,2
"61|high_20nA|B8|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"61|high_20nA|B6|(2000.0, 3000.0]|downstream_ge2|deuteron_like_high_residual|energy_q1",3,2,2
"61|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",3,2,2
"62|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",3,2,2
"62|high_20nA|B2|(7000.0, 12000.0]|all_four|deuteron_like_high_residual|energy_q3",3,2,2
"63|high_20nA|B6|(1500.0, 2000.0]|B6_only|deuteron_like_high_residual|energy_q1",3,2,2
"31|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",2,7,2
"31|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",2,16,2
"31|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,2,2
"31|high_20nA|B4|(3000.0, 4500.0]|B4_only|ambiguous_mid_residual|energy_q2",2,7,2
"31|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",2,5,2
"31|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q2",2,8,2
"32|high_20nA|B6|(3000.0, 4500.0]|B6_only|deuteron_like_high_residual|energy_q2",2,10,2
"32|high_20nA|B8|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,4,2
"32|high_20nA|B4|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",2,2,2
"32|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",2,2,2
"32|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q3",2,4,2
"32|high_20nA|B4|(3000.0, 4500.0]|B4_only|ambiguous_mid_residual|energy_q2",2,9,2
"32|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q3",2,9,2
"32|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",2,3,2
"32|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,7,2
"33|high_20nA|B4|(1500.0, 2000.0]|B4_only|ambiguous_mid_residual|energy_q1",2,4,2
"33|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",2,10,2
"33|high_20nA|B8|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,4,2
"33|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,7,2
"33|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",2,4,2
"33|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,4,2
"33|high_20nA|B8|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",2,4,2
"33|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",2,2,2
"33|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,9,2
"33|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",2,8,2
"34|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",2,3,2
"34|high_20nA|B6|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,4,2
"34|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q4",2,10,2
"34|high_20nA|B8|(4500.0, 7000.0]|all_four|deuteron_like_high_residual|energy_q3",2,2,2
"34|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",2,3,2
"34|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q1",2,2,2
"34|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",2,12,2
"34|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q3",2,6,2
"34|high_20nA|B8|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",2,3,2
"34|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",2,6,2
"34|high_20nA|B8|(4500.0, 7000.0]|all_four|deuteron_like_high_residual|energy_q2",2,2,2
"34|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,2,2
"34|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",2,3,2
"35|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,12,2
"35|high_20nA|B2|(7000.0, 12000.0]|all_four|deuteron_like_high_residual|energy_q4",2,3,2
"35|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",2,3,2
"35|high_20nA|B6|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",2,8,2
"35|high_20nA|B6|(1500.0, 2000.0]|B6_only|deuteron_like_high_residual|energy_q1",2,4,2
"36|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",2,2,2
"36|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q4",2,4,2
"36|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q4",2,2,2
"36|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,14,2
"36|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",2,8,2
"36|high_20nA|B8|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,2,2
"36|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",2,7,2
"36|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",2,3,2
"36|high_20nA|B4|(1500.0, 2000.0]|B4_only|ambiguous_mid_residual|energy_q1",2,4,2
"36|high_20nA|B8|(999.999, 1500.0]|B8_only|deuteron_like_high_residual|energy_q1",2,4,2
"37|high_20nA|B8|(1500.0, 2000.0]|B8_only|deuteron_like_high_residual|energy_q1",2,3,2
"37|high_20nA|B8|(2000.0, 3000.0]|B8_only|deuteron_like_high_residual|energy_q1",2,2,2
"37|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",2,2,2
"37|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,11,2
"37|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,14,2
"37|high_20nA|B8|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",2,2,2
"37|high_20nA|B2|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",2,3,2
"37|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",2,16,2
"37|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",2,5,2
"39|high_20nA|B8|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",2,3,2
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",2,7,2
"39|high_20nA|B8|(2000.0, 3000.0]|B8_only|deuteron_like_high_residual|energy_q1",2,4,2
