method,run,pair_a,pair_b,cov_ns2
traditional_b_plus_a,65,B2-B4,B2-B8,334.8070209925665
traditional_b_plus_a,65,B2-B4,B4-B6,-67.43363418278143
traditional_b_plus_a,65,B2-B4,B4-B8,-44.79080391008314
traditional_b_plus_a,65,B2-B4,B6-B8,-31.446787383190593
traditional_b_plus_a,65,B2-B6,B2-B8,317.82717042709976
traditional_b_plus_a,65,B2-B6,B4-B6,-12.820401819585586
traditional_b_plus_a,65,B2-B6,B4-B8,-26.15677701480153
traditional_b_plus_a,65,B2-B6,B6-B8,-32.800284817031766
traditional_b_plus_a,65,B2-B8,B4-B6,-11.283168039605004
traditional_b_plus_a,65,B2-B8,B4-B8,-14.347486247041049
traditional_b_plus_a,65,B2-B8,B6-B8,-5.228810233503937
traditional_b_plus_a,65,B4-B6,B4-B8,39.08548663109046
traditional_b_plus_a,65,B4-B6,B6-B8,21.504138207953506
traditional_b_plus_a,65,B4-B8,B6-B8,42.864935991115885
ml_extra_trees_b_only,44,B2-B4,B2-B6,29.549515562396337
ml_extra_trees_b_only,44,B2-B4,B2-B8,113.22366271998544
ml_extra_trees_b_only,44,B2-B4,B4-B6,14.87933699383389
ml_extra_trees_b_only,44,B2-B4,B4-B8,70.95733798974128
ml_extra_trees_b_only,44,B2-B4,B6-B8,7.877547580912857
ml_extra_trees_b_only,44,B2-B6,B2-B8,85.77769938577894
ml_extra_trees_b_only,44,B2-B6,B4-B6,16.93605418039098
ml_extra_trees_b_only,44,B2-B6,B4-B8,58.675808176283
ml_extra_trees_b_only,44,B2-B6,B6-B8,4.564836567215383
ml_extra_trees_b_only,44,B2-B8,B4-B6,68.7215958118635
ml_extra_trees_b_only,44,B2-B8,B4-B8,54.52088706517822
ml_extra_trees_b_only,44,B2-B8,B6-B8,4.683939125953983
ml_extra_trees_b_only,44,B4-B6,B4-B8,51.288611364155365
ml_extra_trees_b_only,44,B4-B6,B6-B8,3.3949059297335005
ml_extra_trees_b_only,44,B4-B8,B6-B8,4.58801557313311
ml_extra_trees_b_only,45,B2-B4,B2-B6,81.37352394299438
ml_extra_trees_b_only,45,B2-B4,B2-B8,109.25013903184606
ml_extra_trees_b_only,45,B2-B4,B4-B6,5.490182729285045
ml_extra_trees_b_only,45,B2-B4,B4-B8,-11.621812772548875
ml_extra_trees_b_only,45,B2-B4,B6-B8,3.5691509811145554
ml_extra_trees_b_only,45,B2-B6,B2-B8,128.38705893894118
ml_extra_trees_b_only,45,B2-B6,B4-B6,7.706585142746161
ml_extra_trees_b_only,45,B2-B6,B4-B8,-10.289973278121343
ml_extra_trees_b_only,45,B2-B6,B6-B8,2.541773094218369
ml_extra_trees_b_only,45,B2-B8,B4-B6,-0.8859603007822466
ml_extra_trees_b_only,45,B2-B8,B4-B8,27.258886259462347
ml_extra_trees_b_only,45,B2-B8,B6-B8,30.67336518389787
ml_extra_trees_b_only,45,B4-B6,B4-B8,-1.5401293735642119
ml_extra_trees_b_only,45,B4-B6,B6-B8,0.3423104158575524
ml_extra_trees_b_only,45,B4-B8,B6-B8,32.15153213971858
ml_extra_trees_b_only,47,B2-B4,B2-B6,39.96793419121411
ml_extra_trees_b_only,47,B2-B4,B2-B8,-3.0323115349386067
ml_extra_trees_b_only,47,B2-B4,B4-B6,-1.3626712255781397
ml_extra_trees_b_only,47,B2-B4,B4-B8,2.363595512063237
ml_extra_trees_b_only,47,B2-B4,B6-B8,0.8408569321184772
ml_extra_trees_b_only,47,B2-B6,B2-B8,2.3350793105710217
ml_extra_trees_b_only,47,B2-B6,B4-B6,17.522798018689038
ml_extra_trees_b_only,47,B2-B6,B4-B8,1.4279213839665983
ml_extra_trees_b_only,47,B2-B6,B6-B8,-0.2442449923700855
ml_extra_trees_b_only,47,B2-B8,B4-B6,1.0753521281156235
ml_extra_trees_b_only,47,B2-B8,B4-B8,-0.2095087390339796
ml_extra_trees_b_only,47,B2-B8,B6-B8,-1.318643768323785
ml_extra_trees_b_only,47,B4-B6,B4-B8,0.5965881920971141
ml_extra_trees_b_only,47,B4-B6,B6-B8,-0.20894033449204638
ml_extra_trees_b_only,47,B4-B8,B6-B8,0.1938620105267307
ml_extra_trees_b_only,48,B2-B4,B2-B6,55.1063517773555
ml_extra_trees_b_only,48,B2-B4,B2-B8,61.58248024643655
ml_extra_trees_b_only,48,B2-B4,B4-B6,-4.176445354317171
ml_extra_trees_b_only,48,B2-B4,B4-B8,-1.962453464713935
ml_extra_trees_b_only,48,B2-B4,B6-B8,-0.6410102783711653
ml_extra_trees_b_only,48,B2-B6,B2-B8,53.381159866714896
ml_extra_trees_b_only,48,B2-B6,B4-B6,1.0905380067402548
ml_extra_trees_b_only,48,B2-B6,B4-B8,-1.3629707260001536
ml_extra_trees_b_only,48,B2-B6,B6-B8,-1.578987526575482
ml_extra_trees_b_only,48,B2-B8,B4-B6,-1.751451974972383
ml_extra_trees_b_only,48,B2-B8,B4-B8,-0.5867038490403538
ml_extra_trees_b_only,48,B2-B8,B6-B8,0.040211563557386996
ml_extra_trees_b_only,48,B4-B6,B4-B8,0.5974930448732211
ml_extra_trees_b_only,48,B4-B6,B6-B8,-0.5974554541448225
ml_extra_trees_b_only,48,B4-B8,B6-B8,1.1971459018002322
ml_extra_trees_b_only,49,B2-B4,B2-B6,52.805781173531805
ml_extra_trees_b_only,49,B2-B4,B2-B8,93.69974238539544
ml_extra_trees_b_only,49,B2-B4,B4-B6,-23.053653987918498
ml_extra_trees_b_only,49,B2-B4,B4-B8,2.502669011950331
ml_extra_trees_b_only,49,B2-B4,B6-B8,-1.2814837601436142
ml_extra_trees_b_only,49,B2-B6,B2-B8,59.65191283641786
ml_extra_trees_b_only,49,B2-B6,B4-B6,9.998571864519427
ml_extra_trees_b_only,49,B2-B6,B4-B8,5.521328469719186
ml_extra_trees_b_only,49,B2-B6,B6-B8,-0.8475759940720509
ml_extra_trees_b_only,49,B2-B8,B4-B6,5.375063216639616
ml_extra_trees_b_only,49,B2-B8,B4-B8,6.821577676563101
ml_extra_trees_b_only,49,B2-B8,B6-B8,-0.7522079835832554
ml_extra_trees_b_only,49,B4-B6,B4-B8,5.316316020174681
ml_extra_trees_b_only,49,B4-B6,B6-B8,-0.4103413440051632
ml_extra_trees_b_only,49,B4-B8,B6-B8,0.28020707702584097
ml_extra_trees_b_only,50,B2-B4,B2-B6,46.27144484325995
ml_extra_trees_b_only,50,B2-B4,B2-B8,37.80490005607087
ml_extra_trees_b_only,50,B2-B4,B4-B6,3.8602892816339573
ml_extra_trees_b_only,50,B2-B4,B4-B8,1.6362811662143577
ml_extra_trees_b_only,50,B2-B4,B6-B8,2.629686941774445
ml_extra_trees_b_only,50,B2-B6,B2-B8,30.40065725886344
ml_extra_trees_b_only,50,B2-B6,B4-B6,76.14538809320973
ml_extra_trees_b_only,50,B2-B6,B4-B8,2.8895335040332504
ml_extra_trees_b_only,50,B2-B6,B6-B8,1.6642056748772183
ml_extra_trees_b_only,50,B2-B8,B4-B6,2.9913713918133666
ml_extra_trees_b_only,50,B2-B8,B4-B8,5.108066061490194
ml_extra_trees_b_only,50,B2-B8,B6-B8,5.876841148853775
ml_extra_trees_b_only,50,B4-B6,B4-B8,1.9166293284779907
ml_extra_trees_b_only,50,B4-B6,B6-B8,0.19571552997828154
ml_extra_trees_b_only,50,B4-B8,B6-B8,2.0575160301359268
ml_extra_trees_b_only,51,B2-B4,B2-B6,21.56265512592348
ml_extra_trees_b_only,51,B2-B4,B2-B8,-20.239283002577647
ml_extra_trees_b_only,51,B2-B4,B4-B6,-202.21765550721972
ml_extra_trees_b_only,51,B2-B4,B4-B8,-413.21185254211673
ml_extra_trees_b_only,51,B2-B4,B6-B8,1.4658828757906381
ml_extra_trees_b_only,51,B2-B6,B2-B8,39.591751185365275
ml_extra_trees_b_only,51,B2-B6,B4-B6,19.014608431229934
ml_extra_trees_b_only,51,B2-B6,B4-B8,56.51937772837659
ml_extra_trees_b_only,51,B2-B6,B6-B8,8.098101051880853
ml_extra_trees_b_only,51,B2-B8,B4-B6,59.655753320081125
ml_extra_trees_b_only,51,B2-B8,B4-B8,64.99345106284815
ml_extra_trees_b_only,51,B2-B8,B6-B8,7.970184254637813
ml_extra_trees_b_only,51,B4-B6,B4-B8,462.3792926191045
ml_extra_trees_b_only,51,B4-B6,B6-B8,7.71249622759442
ml_extra_trees_b_only,51,B4-B8,B6-B8,8.222512926970218
ml_extra_trees_b_only,52,B2-B4,B2-B6,27.15171896343387
ml_extra_trees_b_only,52,B2-B4,B2-B8,13.42087783700958
ml_extra_trees_b_only,52,B2-B4,B4-B6,9.941484423379634
ml_extra_trees_b_only,52,B2-B4,B4-B8,4.866903939842594
ml_extra_trees_b_only,52,B2-B4,B6-B8,-0.15443916652816045
ml_extra_trees_b_only,52,B2-B6,B2-B8,20.379192202417673
ml_extra_trees_b_only,52,B2-B6,B4-B6,131.44542621068592
ml_extra_trees_b_only,52,B2-B6,B4-B8,3.727282573282082
ml_extra_trees_b_only,52,B2-B6,B6-B8,0.7834214412835724
ml_extra_trees_b_only,52,B2-B8,B4-B6,-1.6347037580331183
ml_extra_trees_b_only,52,B2-B8,B4-B8,6.429482224878624
ml_extra_trees_b_only,52,B2-B8,B6-B8,4.169494977588906
ml_extra_trees_b_only,52,B4-B6,B4-B8,1.2252402891795637
ml_extra_trees_b_only,52,B4-B6,B6-B8,-0.38627994741278177
ml_extra_trees_b_only,52,B4-B8,B6-B8,2.3869091109150586
ml_extra_trees_b_only,53,B2-B4,B2-B6,14.93501809343338
ml_extra_trees_b_only,53,B2-B4,B2-B8,20.859137816764488
ml_extra_trees_b_only,53,B2-B4,B4-B6,-2.5667144917358384
ml_extra_trees_b_only,53,B2-B4,B4-B8,-6.472830599793028
ml_extra_trees_b_only,53,B2-B4,B6-B8,-0.6509645834812048
ml_extra_trees_b_only,53,B2-B6,B2-B8,20.27600193654096
ml_extra_trees_b_only,53,B2-B6,B4-B6,3.0454670151969765
ml_extra_trees_b_only,53,B2-B6,B4-B8,0.5225034821140107
ml_extra_trees_b_only,53,B2-B6,B6-B8,-0.45728308488126046
ml_extra_trees_b_only,53,B2-B8,B4-B6,1.878990532596414
ml_extra_trees_b_only,53,B2-B8,B4-B8,2.9188087908597575
ml_extra_trees_b_only,53,B2-B8,B6-B8,0.6392770102619707
ml_extra_trees_b_only,53,B4-B6,B4-B8,1.5621523613938832
ml_extra_trees_b_only,53,B4-B6,B6-B8,-0.14794409156862015
ml_extra_trees_b_only,53,B4-B8,B6-B8,1.129743750089491
ml_extra_trees_b_only,54,B2-B4,B2-B6,49.39014012888808
ml_extra_trees_b_only,54,B2-B4,B2-B8,36.97052305222991
ml_extra_trees_b_only,54,B2-B4,B4-B6,-38.366305786777595
ml_extra_trees_b_only,54,B2-B4,B4-B8,-3.544106643458173
ml_extra_trees_b_only,54,B2-B4,B6-B8,-6.441532098882673
ml_extra_trees_b_only,54,B2-B6,B2-B8,37.40184958502059
ml_extra_trees_b_only,54,B2-B6,B4-B6,17.43549499240203
ml_extra_trees_b_only,54,B2-B6,B4-B8,-1.3349223956334118
ml_extra_trees_b_only,54,B2-B6,B6-B8,-2.5982657801627376
ml_extra_trees_b_only,54,B2-B8,B4-B6,-1.8917745846062717
ml_extra_trees_b_only,54,B2-B8,B4-B8,9.883313463652764
ml_extra_trees_b_only,54,B2-B8,B6-B8,4.13012187349082
ml_extra_trees_b_only,54,B4-B6,B4-B8,0.9477861193509193
ml_extra_trees_b_only,54,B4-B6,B6-B8,-0.5667608626505771
ml_extra_trees_b_only,54,B4-B8,B6-B8,8.765953694414295
ml_extra_trees_b_only,55,B2-B4,B2-B6,24.953734852356373
ml_extra_trees_b_only,55,B2-B4,B2-B8,31.49876737922341
ml_extra_trees_b_only,55,B2-B4,B4-B6,-2.393816857315432
ml_extra_trees_b_only,55,B2-B4,B4-B8,-1.1498187023629016
ml_extra_trees_b_only,55,B2-B4,B6-B8,1.3399780420792333
ml_extra_trees_b_only,55,B2-B6,B2-B8,19.661256968985676
ml_extra_trees_b_only,55,B2-B6,B4-B6,0.5719554842176784
ml_extra_trees_b_only,55,B2-B6,B4-B8,-1.858452582592779
ml_extra_trees_b_only,55,B2-B6,B6-B8,-2.225375535610366
ml_extra_trees_b_only,55,B2-B8,B4-B6,-1.0718714185370992
ml_extra_trees_b_only,55,B2-B8,B4-B8,0.41741290141891
ml_extra_trees_b_only,55,B2-B8,B6-B8,1.3761061713685558
ml_extra_trees_b_only,55,B4-B6,B4-B8,0.7079403333631924
ml_extra_trees_b_only,55,B4-B6,B6-B8,-0.952177272047951
ml_extra_trees_b_only,55,B4-B8,B6-B8,1.2661896565203241
ml_extra_trees_b_only,56,B2-B4,B2-B6,27.203305731238213
ml_extra_trees_b_only,56,B2-B4,B2-B8,64.85079785370317
ml_extra_trees_b_only,56,B2-B4,B4-B6,-6.746868946576704
ml_extra_trees_b_only,56,B2-B4,B4-B8,-0.5581318868852829
ml_extra_trees_b_only,56,B2-B4,B6-B8,-0.8829431941966519
ml_extra_trees_b_only,56,B2-B6,B2-B8,59.93041940445434
ml_extra_trees_b_only,56,B2-B6,B4-B6,5.763781991248319
ml_extra_trees_b_only,56,B2-B6,B4-B8,-5.887292668198777
ml_extra_trees_b_only,56,B2-B6,B6-B8,-10.365063623783817
ml_extra_trees_b_only,56,B2-B8,B4-B6,-3.927833540482575
ml_extra_trees_b_only,56,B2-B8,B4-B8,17.39156290768096
ml_extra_trees_b_only,56,B2-B8,B6-B8,20.33521442981931
ml_extra_trees_b_only,56,B4-B6,B4-B8,0.6450790946963619
ml_extra_trees_b_only,56,B4-B6,B6-B8,-4.667802194303021
ml_extra_trees_b_only,56,B4-B8,B6-B8,25.77894576872381
ml_extra_trees_b_only,57,B2-B4,B2-B6,70.2009750199522
ml_extra_trees_b_only,57,B2-B4,B2-B8,67.17761583589268
ml_extra_trees_b_only,57,B2-B4,B4-B6,1.643701747404407
ml_extra_trees_b_only,57,B2-B4,B4-B8,0.9189203841623331
ml_extra_trees_b_only,57,B2-B4,B6-B8,0.49384284736793865
ml_extra_trees_b_only,57,B2-B6,B2-B8,66.94981946693778
ml_extra_trees_b_only,57,B2-B6,B4-B6,4.018187621672712
ml_extra_trees_b_only,57,B2-B6,B4-B8,0.29178641010287154
ml_extra_trees_b_only,57,B2-B6,B6-B8,-0.4681951981200381
ml_extra_trees_b_only,57,B2-B8,B4-B6,0.2805170352972624
ml_extra_trees_b_only,57,B2-B8,B4-B8,3.323315416837115
ml_extra_trees_b_only,57,B2-B8,B6-B8,1.7426309477144237
ml_extra_trees_b_only,57,B4-B6,B4-B8,0.970639533953085
ml_extra_trees_b_only,57,B4-B6,B6-B8,-0.757927404684383
ml_extra_trees_b_only,57,B4-B8,B6-B8,1.458441260457761
ml_extra_trees_b_only,58,B2-B4,B2-B6,60.02378526471444
ml_extra_trees_b_only,58,B2-B4,B2-B8,51.44573554037706
ml_extra_trees_b_only,58,B2-B4,B4-B6,-3.871674851501332
ml_extra_trees_b_only,58,B2-B4,B4-B8,-4.364470659385928
ml_extra_trees_b_only,58,B2-B4,B6-B8,-0.045796504894062964
ml_extra_trees_b_only,58,B2-B6,B2-B8,65.63273116489292
ml_extra_trees_b_only,58,B2-B6,B4-B6,-0.008140668225740519
ml_extra_trees_b_only,58,B2-B6,B4-B8,-0.7646042102636826
ml_extra_trees_b_only,58,B2-B6,B6-B8,-0.054645263661086914
ml_extra_trees_b_only,58,B2-B8,B4-B6,0.7337188304639126
ml_extra_trees_b_only,58,B2-B8,B4-B8,150.01451244715142
ml_extra_trees_b_only,58,B2-B8,B6-B8,1.8365184752743686
ml_extra_trees_b_only,58,B4-B6,B4-B8,6.525499552096139
ml_extra_trees_b_only,58,B4-B6,B6-B8,0.17557972610854164
ml_extra_trees_b_only,58,B4-B8,B6-B8,1.4256445379830982
ml_extra_trees_b_only,59,B2-B4,B2-B6,36.90790804195415
ml_extra_trees_b_only,59,B2-B4,B2-B8,31.56941262012083
ml_extra_trees_b_only,59,B2-B4,B4-B6,-1.3361084469371918
ml_extra_trees_b_only,59,B2-B4,B4-B8,-3.702558583487149
ml_extra_trees_b_only,59,B2-B4,B6-B8,-1.3926004767524125
ml_extra_trees_b_only,59,B2-B6,B2-B8,35.08081105201989
ml_extra_trees_b_only,59,B2-B6,B4-B6,5.2488710178009725
ml_extra_trees_b_only,59,B2-B6,B4-B8,0.4115059868869025
ml_extra_trees_b_only,59,B2-B6,B6-B8,-2.1151408934153477
ml_extra_trees_b_only,59,B2-B8,B4-B6,1.3904716970668616
ml_extra_trees_b_only,59,B2-B8,B4-B8,6.350673644019006
ml_extra_trees_b_only,59,B2-B8,B6-B8,2.6634226357197575
ml_extra_trees_b_only,59,B4-B6,B4-B8,2.6573671634141665
ml_extra_trees_b_only,59,B4-B6,B6-B8,-0.8674813056094757
ml_extra_trees_b_only,59,B4-B8,B6-B8,4.074480612234571
ml_extra_trees_b_only,60,B2-B4,B2-B6,10.9490989156305
ml_extra_trees_b_only,60,B2-B4,B2-B8,10.04378967849867
ml_extra_trees_b_only,60,B2-B4,B4-B6,-4.621951436157633
ml_extra_trees_b_only,60,B2-B4,B4-B8,-4.178647037911005
ml_extra_trees_b_only,60,B2-B4,B6-B8,-0.3600997832510954
ml_extra_trees_b_only,60,B2-B6,B2-B8,13.819148266453269
ml_extra_trees_b_only,60,B2-B6,B4-B6,10.526171435461453
ml_extra_trees_b_only,60,B2-B6,B4-B8,0.831834525699582
ml_extra_trees_b_only,60,B2-B6,B6-B8,-10.218082060005981
ml_extra_trees_b_only,60,B2-B8,B4-B6,0.6283028933184249
ml_extra_trees_b_only,60,B2-B8,B4-B8,6.47300369764344
ml_extra_trees_b_only,60,B2-B8,B6-B8,2.8918662880813786
ml_extra_trees_b_only,60,B4-B6,B4-B8,1.075093586341551
ml_extra_trees_b_only,60,B4-B6,B6-B8,-8.976365876111862
ml_extra_trees_b_only,60,B4-B8,B6-B8,2.969295939453561
ml_extra_trees_b_only,61,B2-B4,B2-B6,8.720896201394686
ml_extra_trees_b_only,61,B2-B4,B2-B8,0.3868941253624265
ml_extra_trees_b_only,61,B2-B4,B4-B6,-14.647675139789083
ml_extra_trees_b_only,61,B2-B4,B4-B8,-12.160317138699895
ml_extra_trees_b_only,61,B2-B4,B6-B8,-1.8262781460664983
ml_extra_trees_b_only,61,B2-B6,B2-B8,10.20085679029615
ml_extra_trees_b_only,61,B2-B6,B4-B6,7.7966985568771525
ml_extra_trees_b_only,61,B2-B6,B4-B8,5.450616176873337
ml_extra_trees_b_only,61,B2-B6,B6-B8,-2.2290891454569355
ml_extra_trees_b_only,61,B2-B8,B4-B6,8.274652225812474
ml_extra_trees_b_only,61,B2-B8,B4-B8,21.747102468537985
ml_extra_trees_b_only,61,B2-B8,B6-B8,8.502251750760944
ml_extra_trees_b_only,61,B4-B6,B4-B8,17.113776846533266
ml_extra_trees_b_only,61,B4-B6,B6-B8,-0.7897869936171754
ml_extra_trees_b_only,61,B4-B8,B6-B8,11.478522943252708
ml_extra_trees_b_only,62,B2-B4,B2-B6,18.98760932490914
ml_extra_trees_b_only,62,B2-B4,B2-B8,17.05957349926316
ml_extra_trees_b_only,62,B2-B4,B4-B6,-0.5700509276449719
ml_extra_trees_b_only,62,B2-B4,B4-B8,-1.75959348791643
ml_extra_trees_b_only,62,B2-B4,B6-B8,0.29884763916517304
ml_extra_trees_b_only,62,B2-B6,B2-B8,21.73633192125157
ml_extra_trees_b_only,62,B2-B6,B4-B6,9.282411054800615
ml_extra_trees_b_only,62,B2-B6,B4-B8,0.3009331181741467
ml_extra_trees_b_only,62,B2-B6,B6-B8,0.09005518657681295
ml_extra_trees_b_only,62,B2-B8,B4-B6,0.30894404428566546
ml_extra_trees_b_only,62,B2-B8,B4-B8,2.3495312176794183
ml_extra_trees_b_only,62,B2-B8,B6-B8,1.4304674166623896
ml_extra_trees_b_only,62,B4-B6,B4-B8,1.2904423395249747
ml_extra_trees_b_only,62,B4-B6,B6-B8,-0.37280288711525805
ml_extra_trees_b_only,62,B4-B8,B6-B8,1.27414714032418
ml_extra_trees_b_only,63,B2-B4,B2-B6,39.23476970298897
ml_extra_trees_b_only,63,B2-B4,B2-B8,37.037460692584546
ml_extra_trees_b_only,63,B2-B4,B4-B6,-11.589786089835432
ml_extra_trees_b_only,63,B2-B4,B4-B8,-1.6560576901680752
ml_extra_trees_b_only,63,B2-B4,B6-B8,-0.9753132753432343
ml_extra_trees_b_only,63,B2-B6,B2-B8,35.831075580843084
ml_extra_trees_b_only,63,B2-B6,B4-B6,7.048318504992238
ml_extra_trees_b_only,63,B2-B6,B4-B8,0.8433503710140875
ml_extra_trees_b_only,63,B2-B6,B6-B8,-0.615443578509368
ml_extra_trees_b_only,63,B2-B8,B4-B6,1.0347706949197384
ml_extra_trees_b_only,63,B2-B8,B4-B8,3.8763682445796146
ml_extra_trees_b_only,63,B2-B8,B6-B8,2.5371577274967443
ml_extra_trees_b_only,63,B4-B6,B4-B8,1.4685321954759218
ml_extra_trees_b_only,63,B4-B6,B6-B8,-0.5987980886773456
ml_extra_trees_b_only,63,B4-B8,B6-B8,4.066894640843668
ml_extra_trees_b_only,65,B2-B4,B2-B6,58.47261117537648
ml_extra_trees_b_only,65,B2-B4,B2-B8,54.92169083437656
ml_extra_trees_b_only,65,B2-B4,B4-B6,-2.9111710106397224
ml_extra_trees_b_only,65,B2-B4,B4-B8,-0.8380243799198117
ml_extra_trees_b_only,65,B2-B4,B6-B8,0.5701665794832993
ml_extra_trees_b_only,65,B2-B6,B2-B8,83.25194721043304
ml_extra_trees_b_only,65,B2-B6,B4-B6,0.7332718873980988
ml_extra_trees_b_only,65,B2-B6,B4-B8,0.5538674587807164
ml_extra_trees_b_only,65,B2-B6,B6-B8,-1.4039522810114868
ml_extra_trees_b_only,65,B2-B8,B4-B6,-0.29545356345864465
ml_extra_trees_b_only,65,B2-B8,B4-B8,1.6345580422305643
ml_extra_trees_b_only,65,B2-B8,B6-B8,0.2428873740756958
ml_extra_trees_b_only,65,B4-B6,B4-B8,1.4699229535696219
ml_extra_trees_b_only,65,B4-B6,B6-B8,-0.5837127847434532
ml_extra_trees_b_only,65,B4-B8,B6-B8,0.656923557234922
ml_extra_trees_b_plus_a,44,B2-B4,B2-B6,31.61560631832276
ml_extra_trees_b_plus_a,44,B2-B4,B2-B8,106.56448021101278
ml_extra_trees_b_plus_a,44,B2-B4,B4-B6,15.08809480358591
ml_extra_trees_b_plus_a,44,B2-B4,B4-B8,77.07137204976407
ml_extra_trees_b_plus_a,44,B2-B4,B6-B8,4.8959792541362015
ml_extra_trees_b_plus_a,44,B2-B6,B2-B8,88.74588454261759
ml_extra_trees_b_plus_a,44,B2-B6,B4-B6,19.383741261856514
ml_extra_trees_b_plus_a,44,B2-B6,B4-B8,74.28221424231238
ml_extra_trees_b_plus_a,44,B2-B6,B6-B8,3.2374619071693824
ml_extra_trees_b_plus_a,44,B2-B8,B4-B6,64.87149364849802
ml_extra_trees_b_plus_a,44,B2-B8,B4-B8,58.134457102232105
ml_extra_trees_b_plus_a,44,B2-B8,B6-B8,3.391186114326349
ml_extra_trees_b_plus_a,44,B4-B6,B4-B8,55.811730557930964
ml_extra_trees_b_plus_a,44,B4-B6,B6-B8,1.8746703654975516
ml_extra_trees_b_plus_a,44,B4-B8,B6-B8,3.706259178839364
ml_extra_trees_b_plus_a,45,B2-B4,B2-B6,84.99136834057992
ml_extra_trees_b_plus_a,45,B2-B4,B2-B8,115.72889186750315
ml_extra_trees_b_plus_a,45,B2-B4,B4-B6,4.246936504884521
ml_extra_trees_b_plus_a,45,B2-B4,B4-B8,-9.897657452007811
ml_extra_trees_b_plus_a,45,B2-B4,B6-B8,4.339290899391123
ml_extra_trees_b_plus_a,45,B2-B6,B2-B8,120.99565176946435
ml_extra_trees_b_plus_a,45,B2-B6,B4-B6,6.732970547595645
ml_extra_trees_b_plus_a,45,B2-B6,B4-B8,-8.688239419825196
ml_extra_trees_b_plus_a,45,B2-B6,B6-B8,2.046467316965235
ml_extra_trees_b_plus_a,45,B2-B8,B4-B6,-1.4199937613951765
ml_extra_trees_b_plus_a,45,B2-B8,B4-B8,27.65016847480981
ml_extra_trees_b_plus_a,45,B2-B8,B6-B8,30.548588876923827
ml_extra_trees_b_plus_a,45,B4-B6,B4-B8,-0.3250613856530865
ml_extra_trees_b_plus_a,45,B4-B6,B6-B8,0.28625528372388753
ml_extra_trees_b_plus_a,45,B4-B8,B6-B8,32.83777220987568
ml_extra_trees_b_plus_a,47,B2-B4,B2-B6,54.7090892757994
ml_extra_trees_b_plus_a,47,B2-B4,B2-B8,-1.926650106097843
ml_extra_trees_b_plus_a,47,B2-B4,B4-B6,-0.39733959309080197
ml_extra_trees_b_plus_a,47,B2-B4,B4-B8,2.658814807062016
ml_extra_trees_b_plus_a,47,B2-B4,B6-B8,0.5057305970600152
ml_extra_trees_b_plus_a,47,B2-B6,B2-B8,2.9635905049374127
ml_extra_trees_b_plus_a,47,B2-B6,B4-B6,14.787568246504158
ml_extra_trees_b_plus_a,47,B2-B6,B4-B8,1.0680808213765762
ml_extra_trees_b_plus_a,47,B2-B6,B6-B8,-0.38473445874644924
ml_extra_trees_b_plus_a,47,B2-B8,B4-B6,0.38015054555880395
ml_extra_trees_b_plus_a,47,B2-B8,B4-B8,-3.044809057215075
ml_extra_trees_b_plus_a,47,B2-B8,B6-B8,-2.0955805450237555
ml_extra_trees_b_plus_a,47,B4-B6,B4-B8,0.9477709747563035
ml_extra_trees_b_plus_a,47,B4-B6,B6-B8,-0.08189573784474592
ml_extra_trees_b_plus_a,47,B4-B8,B6-B8,0.5762490176015109
ml_extra_trees_b_plus_a,48,B2-B4,B2-B6,53.15968151934012
ml_extra_trees_b_plus_a,48,B2-B4,B2-B8,46.36778554220353
ml_extra_trees_b_plus_a,48,B2-B4,B4-B6,-3.218220451285879
ml_extra_trees_b_plus_a,48,B2-B4,B4-B8,-4.897966379875598
ml_extra_trees_b_plus_a,48,B2-B4,B6-B8,-0.09763863171407934
ml_extra_trees_b_plus_a,48,B2-B6,B2-B8,41.53737084826214
ml_extra_trees_b_plus_a,48,B2-B6,B4-B6,1.1647297307540858
ml_extra_trees_b_plus_a,48,B2-B6,B4-B8,-2.627640443470809
ml_extra_trees_b_plus_a,48,B2-B6,B6-B8,-0.8215538883251785
ml_extra_trees_b_plus_a,48,B2-B8,B4-B6,-0.8369450568168901
ml_extra_trees_b_plus_a,48,B2-B8,B4-B8,-1.5591712901855181
ml_extra_trees_b_plus_a,48,B2-B8,B6-B8,0.9515856089363088
ml_extra_trees_b_plus_a,48,B4-B6,B4-B8,0.9047177539788905
ml_extra_trees_b_plus_a,48,B4-B6,B6-B8,-0.4335335640716021
ml_extra_trees_b_plus_a,48,B4-B8,B6-B8,0.9481113856076552
ml_extra_trees_b_plus_a,49,B2-B4,B2-B6,58.558754466309196
ml_extra_trees_b_plus_a,49,B2-B4,B2-B8,159.38504640398247
ml_extra_trees_b_plus_a,49,B2-B4,B4-B6,-21.765365810187333
ml_extra_trees_b_plus_a,49,B2-B4,B4-B8,2.4234767263784445
ml_extra_trees_b_plus_a,49,B2-B4,B6-B8,-1.903817659094401
ml_extra_trees_b_plus_a,49,B2-B6,B2-B8,81.38427837952781
ml_extra_trees_b_plus_a,49,B2-B6,B4-B6,9.210451537249487
ml_extra_trees_b_plus_a,49,B2-B6,B4-B8,5.9346170365809465
ml_extra_trees_b_plus_a,49,B2-B6,B6-B8,-1.7529286008158813
ml_extra_trees_b_plus_a,49,B2-B8,B4-B6,5.796996409450265
ml_extra_trees_b_plus_a,49,B2-B8,B4-B8,7.226841545467843
ml_extra_trees_b_plus_a,49,B2-B8,B6-B8,-1.4533424798967496
