target,gate,b2_amp_bin,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct
B6B8,target_hit_only,7000_inf,ml_hgb,74,0.0022776017643645254,0.29860741575136235,0.3444490947001487,0.28378378378378377,0.5945945945945946
B6B8,target_hit_only,7000_inf,shuffled_ml,74,-0.017902141280465998,0.30004943235948944,0.4198582812655089,0.28378378378378377,0.6351351351351351
B6B8,all_three,1000_2000,traditional_ridge,516,0.10142724373197026,0.3126686924523804,0.4526188248713732,0.2441860465116279,0.5988372093023255
B6B8,all_three,1000_2000,ml_hgb,516,-0.00516710451195855,0.25639918429123093,0.34205199807346376,0.2713178294573643,0.6686046511627907
B6B8,all_three,1000_2000,shuffled_ml,516,0.2563311187881963,0.5188304457270357,1.2668127885074925,0.17635658914728683,0.41472868217054265
B6B8,all_three,2000_3000,traditional_ridge,1932,-0.05529573153306888,0.25643505425138713,0.33521411545111224,0.2748447204968944,0.6661490683229814
B6B8,all_three,2000_3000,ml_hgb,1932,-0.025952464728463735,0.247542066333879,0.290416523498035,0.2991718426501035,0.687888198757764
B6B8,all_three,2000_3000,shuffled_ml,1932,-0.0772420811100014,0.2748027526227545,0.5788388102950429,0.2587991718426501,0.6242236024844721
B6B8,all_three,3000_5000,traditional_ridge,1121,-0.04525926313914965,0.2568586046802344,0.48599161870296914,0.26583407671721676,0.6690454950936664
B6B8,all_three,3000_5000,ml_hgb,1121,-0.01783519034508521,0.24844180805515714,0.3862753402743883,0.2854594112399643,0.6833184656556646
B6B8,all_three,3000_5000,shuffled_ml,1121,-0.13828791907671684,0.3067740086377669,0.6355448845194797,0.21141837644959857,0.5539696699375558
B6B8,all_three,5000_7000,traditional_ridge,132,0.07698528276126221,0.35815829661566767,1.130464320638291,0.25,0.5606060606060606
B6B8,all_three,5000_7000,ml_hgb,132,-0.03667269422544872,0.3247103335164093,0.5355701533701185,0.25,0.5606060606060606
B6B8,all_three,5000_7000,shuffled_ml,132,0.004606986131841908,0.31071939171525614,1.088184717109365,0.2878787878787879,0.5378787878787878
B6B8,all_three,7000_inf,traditional_ridge,73,-0.010365265800847595,0.272933644775064,0.39767590653505497,0.273972602739726,0.6301369863013698
B6B8,all_three,7000_inf,ml_hgb,73,-0.03110212858427056,0.2779702447948204,0.3033256616051952,0.2465753424657534,0.6164383561643836
B6B8,all_three,7000_inf,shuffled_ml,73,0.014064459399732908,0.2815931011753531,0.48517067624224863,0.273972602739726,0.5753424657534246
B6B8,b8_present,1000_2000,traditional_ridge,589,0.09113571135702514,0.3210657790199087,0.4869085354308698,0.2563667232597623,0.5840407470288624
B6B8,b8_present,1000_2000,ml_hgb,589,-0.015246041996860821,0.2655772020853669,0.36524557470001173,0.30220713073005095,0.6468590831918506
B6B8,b8_present,1000_2000,shuffled_ml,589,0.2892170357754952,0.5970618109763256,1.3516684326455843,0.17826825127334464,0.398981324278438
B6B8,b8_present,2000_3000,traditional_ridge,1957,-0.06392607544572819,0.2651018988731311,0.3455127119912108,0.2692897291773122,0.6453755748594788
B6B8,b8_present,2000_3000,ml_hgb,1957,-0.030385629833884147,0.2558892011606835,0.30081735986802793,0.2912621359223301,0.6642820643842616
B6B8,b8_present,2000_3000,shuffled_ml,1957,-0.0964170725001192,0.28742883241968503,0.5707107363477598,0.2401635155850792,0.6039856923863056
B6B8,b8_present,3000_5000,traditional_ridge,1142,-0.04792750647958907,0.26350170061723793,0.5533688586248783,0.2609457092819615,0.6523642732049036
B6B8,b8_present,3000_5000,ml_hgb,1142,-0.0239167878748165,0.24455504217330432,0.38185761744833624,0.29159369527145357,0.6865148861646234
B6B8,b8_present,3000_5000,shuffled_ml,1142,-0.13576925264703704,0.31085368186360807,0.6174989149545898,0.2119089316987741,0.5542907180385289
B6B8,b8_present,5000_7000,traditional_ridge,138,0.0966566068508361,0.35948964500988523,1.243328848593553,0.2391304347826087,0.5579710144927537
B6B8,b8_present,5000_7000,ml_hgb,138,-0.013369799097448565,0.35706093224960656,0.49870191517242746,0.2391304347826087,0.5434782608695652
B6B8,b8_present,5000_7000,shuffled_ml,138,-0.008661992112507733,0.3237172708003093,1.0904236574408257,0.2536231884057971,0.5434782608695652
B6B8,b8_present,7000_inf,traditional_ridge,74,-0.008115261599343448,0.27348124309333327,0.41594103078634204,0.21621621621621623,0.6216216216216216
B6B8,b8_present,7000_inf,ml_hgb,74,0.0022776017643645254,0.29860741575136235,0.3444490947001487,0.28378378378378377,0.5945945945945946
B6B8,b8_present,7000_inf,shuffled_ml,74,0.033032471194858,0.24954907599747686,0.4303295564824347,0.20270270270270271,0.6756756756756757
B4B6B8,target_hit_only,1000_2000,traditional_ridge,516,0.08812569632287762,0.2941008061372017,0.3958495816707873,0.2868217054263566,0.6007751937984496
B4B6B8,target_hit_only,1000_2000,ml_hgb,516,-0.002810667665667936,0.24023671188073506,0.2937484126760603,0.32558139534883723,0.6937984496124031
B4B6B8,target_hit_only,1000_2000,shuffled_ml,516,0.27716890562948393,0.5438862444481163,1.116174923090733,0.1686046511627907,0.43992248062015504
B4B6B8,target_hit_only,2000_3000,traditional_ridge,1932,-0.04248560126341064,0.21126167431551018,0.2761867657363641,0.3442028985507246,0.777432712215321
B4B6B8,target_hit_only,2000_3000,ml_hgb,1932,-0.021481221890609286,0.2070554293944995,0.22899283481400703,0.35766045548654246,0.7831262939958592
B4B6B8,target_hit_only,2000_3000,shuffled_ml,1932,-0.05702535043665713,0.24171247467258516,0.470626543440449,0.29865424430641824,0.7023809523809523
B4B6B8,target_hit_only,3000_5000,traditional_ridge,1121,-0.05340180727711626,0.22602302237748526,0.36874647238366987,0.3068688670829616,0.7270294380017841
B4B6B8,target_hit_only,3000_5000,ml_hgb,1121,-0.013394990957960654,0.211526902222482,0.2893787827348031,0.35950044603033005,0.7725245316681534
B4B6B8,target_hit_only,3000_5000,shuffled_ml,1121,-0.16015368286896461,0.29502027367698064,0.4549875237287383,0.2256913470115968,0.5860838537020517
B4B6B8,target_hit_only,5000_7000,traditional_ridge,132,0.1580996104138253,0.39255861054576047,0.9448097374053787,0.22727272727272727,0.48484848484848486
B4B6B8,target_hit_only,5000_7000,ml_hgb,132,-0.028752679820722202,0.32127983559842127,0.4245204008903404,0.2878787878787879,0.6060606060606061
B4B6B8,target_hit_only,5000_7000,shuffled_ml,132,-0.0053655111312085595,0.2966851780370154,0.7874095169004665,0.3181818181818182,0.5833333333333334
B4B6B8,target_hit_only,7000_inf,traditional_ridge,73,0.029576573269222427,0.21563574625289705,0.35607984231316675,0.3013698630136986,0.7671232876712328
B4B6B8,target_hit_only,7000_inf,ml_hgb,73,-0.009644795625816105,0.2237349290007797,0.30203167831914135,0.3150684931506849,0.6986301369863014
B4B6B8,target_hit_only,7000_inf,shuffled_ml,73,-0.030256693986225502,0.23624004514875296,0.38573300244681463,0.3287671232876712,0.6986301369863014
B4B6B8,all_three,1000_2000,traditional_ridge,516,0.08812569632287762,0.2941008061372017,0.3958495816707873,0.2868217054263566,0.6007751937984496
B4B6B8,all_three,1000_2000,ml_hgb,516,-0.002810667665667936,0.24023671188073506,0.2937484126760603,0.32558139534883723,0.6937984496124031
B4B6B8,all_three,1000_2000,shuffled_ml,516,0.32149210456117533,0.631381709469201,1.149749797143921,0.1744186046511628,0.39728682170542634
B4B6B8,all_three,2000_3000,traditional_ridge,1932,-0.04248560126341064,0.21126167431551018,0.2761867657363641,0.3442028985507246,0.777432712215321
B4B6B8,all_three,2000_3000,ml_hgb,1932,-0.021481221890609286,0.2070554293944995,0.22899283481400703,0.35766045548654246,0.7831262939958592
B4B6B8,all_three,2000_3000,shuffled_ml,1932,-0.05638534657029309,0.23639824190868033,0.4901022486176108,0.31573498964803315,0.7070393374741201
B4B6B8,all_three,3000_5000,traditional_ridge,1121,-0.05340180727711626,0.22602302237748526,0.36874647238366987,0.3068688670829616,0.7270294380017841
B4B6B8,all_three,3000_5000,ml_hgb,1121,-0.013394990957960654,0.211526902222482,0.2893787827348031,0.35950044603033005,0.7725245316681534
B4B6B8,all_three,3000_5000,shuffled_ml,1121,-0.16901436396303593,0.29609941227557546,0.48272255909212053,0.21141837644959857,0.5691347011596789
B4B6B8,all_three,5000_7000,traditional_ridge,132,0.1580996104138253,0.39255861054576047,0.9448097374053787,0.22727272727272727,0.48484848484848486
B4B6B8,all_three,5000_7000,ml_hgb,132,-0.028752679820722202,0.32127983559842127,0.4245204008903404,0.2878787878787879,0.6060606060606061
B4B6B8,all_three,5000_7000,shuffled_ml,132,0.018759980563790364,0.30529919011183904,0.8806746664731816,0.26515151515151514,0.5681818181818182
B4B6B8,all_three,7000_inf,traditional_ridge,73,0.029576573269222427,0.21563574625289705,0.35607984231316675,0.3013698630136986,0.7671232876712328
B4B6B8,all_three,7000_inf,ml_hgb,73,-0.009644795625816105,0.2237349290007797,0.30203167831914135,0.3150684931506849,0.6986301369863014
B4B6B8,all_three,7000_inf,shuffled_ml,73,0.010947342629933072,0.2804776551917737,0.3899846212941573,0.2602739726027397,0.6164383561643836
B4B6B8,b8_present,1000_2000,traditional_ridge,516,0.08812569632287762,0.2941008061372017,0.3958495816707873,0.2868217054263566,0.6007751937984496
B4B6B8,b8_present,1000_2000,ml_hgb,516,-0.002810667665667936,0.24023671188073506,0.2937484126760603,0.32558139534883723,0.6937984496124031
B4B6B8,b8_present,1000_2000,shuffled_ml,516,0.30722607253150425,0.5527969119231488,1.1225587998750788,0.1937984496124031,0.40310077519379844
B4B6B8,b8_present,2000_3000,traditional_ridge,1932,-0.04248560126341064,0.21126167431551018,0.2761867657363641,0.3442028985507246,0.777432712215321
B4B6B8,b8_present,2000_3000,ml_hgb,1932,-0.021481221890609286,0.2070554293944995,0.22899283481400703,0.35766045548654246,0.7831262939958592
B4B6B8,b8_present,2000_3000,shuffled_ml,1932,-0.05264876596094707,0.23414427727594164,0.46529831444093545,0.3033126293995859,0.7148033126293996
B4B6B8,b8_present,3000_5000,traditional_ridge,1121,-0.05340180727711626,0.22602302237748526,0.36874647238366987,0.3068688670829616,0.7270294380017841
B4B6B8,b8_present,3000_5000,ml_hgb,1121,-0.013394990957960654,0.211526902222482,0.2893787827348031,0.35950044603033005,0.7725245316681534
B4B6B8,b8_present,3000_5000,shuffled_ml,1121,-0.1561010235255815,0.2847799964201865,0.45792448374633477,0.2408563782337199,0.5950044603033007
B4B6B8,b8_present,5000_7000,traditional_ridge,132,0.1580996104138253,0.39255861054576047,0.9448097374053787,0.22727272727272727,0.48484848484848486
B4B6B8,b8_present,5000_7000,ml_hgb,132,-0.028752679820722202,0.32127983559842127,0.4245204008903404,0.2878787878787879,0.6060606060606061
B4B6B8,b8_present,5000_7000,shuffled_ml,132,-0.03285476042918867,0.31873534608967463,0.7649069056033446,0.26515151515151514,0.5757575757575758
B4B6B8,b8_present,7000_inf,traditional_ridge,73,0.029576573269222427,0.21563574625289705,0.35607984231316675,0.3013698630136986,0.7671232876712328
B4B6B8,b8_present,7000_inf,ml_hgb,73,-0.009644795625816105,0.2237349290007797,0.30203167831914135,0.3150684931506849,0.6986301369863014
B4B6B8,b8_present,7000_inf,shuffled_ml,73,-0.03952855819681951,0.21617846491373438,0.36668488302198304,0.4246575342465753,0.7397260273972602
