run,eventno,evt,event_index,group,stave,stave_index,channel,amplitude_adc,peak_sample,area_norm,late_fraction,early_fraction,width_half,baseline_mad,baseline_slope,raw_max_adc,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,cfd20_sample,timing_span_dup,template_bin,q_template_rmse,label_saturation,label_dropout,label_baseline_excursion,label_pileup_or_long_tail,label_timing_tail,label_novel_early_pretrigger,label_novel_delayed_peak,label_novel_undershoot_recovery,label_novel_broad_template_mismatch,label_known_any,label_novel_any,label_curated_any,label_physics_tail_only,taxon,broad_width_source,q_template_only_source,p09a_strict_q_template_only_source,label_gallery_qtemplate_or_broad,broad_source,charge_area_proxy,charge_log_amp,pileup_score,baseline_score,timing_score,charge_score,baseline_lowering_score,prop_baseline_excursion,prop_baseline_lowering,prop_pileup_like,prop_charge_outlier,prop_timing_tail,prop_veto_like,label_broad_downstream_risk,label_broad_charge_outlier,label_broad_veto_like,source_index,score,method,normalized_waveform,p09b_reviewer_a_label,p09b_reviewer_b_label,p09b_consensus_label,p09b_reviewers_agree,p09b_consensus_curated_any,p09c_external_alpha_label,p09c_external_beta_label,p09c_fixed_morphology_label,p09c_external_reviewers_agree,reviewer_disagreement,curated_broad_by_review
37,653011,8900,33184,sample_i_calib,B6,2,4,3868.0,9,11.668562,0.35378307,0.0808203,15,595.5,3795.0,11421.0,1,0.8818511,5,0.59307134,0.0,2.0781875,18.0,3,0.39387822,False,False,False,False,False,False,False,False,True,False,True,True,False,novel_broad_template_mismatch,True,False,False,True,broad_width,11.668561935424805,8.260751354700513,1.097858822687654,159.4496155402671,0.0,4.373951294634394,-82.15732605753624,False,False,False,False,False,False,False,False,False,177440,39.04547,traditional_robust_broad_veto,"[-0.16055, -0.14736, 0.14736, 0.82058, 0.88185, 0.77973, 0.71768, 0.73604, 0.8379, 1.0, 0.96665, 0.8516, 0.68821, 0.76138, 0.76603, 0.74948, 0.6789, 0.59307]",pileup_or_long_tail,pileup_or_long_tail,pileup_or_long_tail,True,True,pileup_or_long_tail,pileup_or_long_tail,pileup_or_long_tail,True,False,False
37,652836,8732,33009,sample_i_calib,B6,2,4,2553.5,12,6.3481493,0.7260671,0.00043177893,7,1.0,-8.0,9451.0,1,0.8316037,2,0.49520266,0.0,9.045174,18.0,3,0.42278036,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,6.348149299621582,7.845611788770853,11.176499833471224,0.5874596937376797,0.0,2.0377135728751794,0.5874596937376797,False,False,False,False,False,False,False,False,False,177330,7.140461,traditional_robust_broad_veto,"[0.00255, -0.0002, 0.0002, -0.00059, 0.00176, 0.00255, 0.00411, 0.00255, 0.0045, 0.18112, 0.59898, 0.94087, 1.0, 0.93538, 0.8316, 0.72508, 0.62248, 0.4952]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,654406,10209,34578,sample_i_calib,B6,2,4,1187.0,8,7.591407,0.24723081,0.0024368633,7,8.5,-25.0,8123.0,1,0.88542545,2,0.119629316,0.0,4.5751324,18.0,1,0.2984363,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.59140682220459,7.080026499922591,1.1239401839837646,1.0791852151625523,0.0,0.5394556134887215,0.9573417231280705,False,False,False,False,False,False,False,False,False,178134,4.4482927,traditional_robust_broad_veto,"[0.01264, 0.0059, -0.0059, -0.00842, 0.01685, 0.3353, 0.77169, 0.98568, 1.0, 0.9604, 0.88543, 0.75147, 0.62258, 0.47599, 0.32856, 0.20135, 0.13227, 0.11963]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,659064,14529,39235,sample_i_calib,B6,2,4,1430.5,8,7.2121644,0.21369754,0.00067809736,7,3.0,8.0,8335.0,1,0.79587555,2,0.091226846,0.0,4.320677,18.0,1,0.266117,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.212164402008057,7.266478124538169,0.4705152732221242,0.23933543078201763,0.0,0.9964831916657139,0.23933543078201763,False,False,False,False,False,False,False,False,False,180162,3.8513842,traditional_robust_broad_veto,"[-0.00245, -0.00175, 0.00175, 0.00315, 0.08074, 0.45264, 0.7805, 0.97833, 1.0, 0.90982, 0.79588, 0.67144, 0.52744, 0.38483, 0.2576, 0.16323, 0.11779, 0.09123]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,651623,8112,31796,sample_i_calib,B6,2,4,3864.0,7,9.018116,0.35765293,0.0002007514,9,3.5,30.0,10853.0,1,0.8799172,3,0.27122152,0.0,4.598671,18.0,3,0.15740481,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,9.018115997314453,8.259716961021523,1.0837478006883825,0.23933543078201763,0.0,1.1798811598749979,-0.23933543078201763,False,False,False,False,False,False,False,False,False,176540,1.9996274,traditional_robust_broad_veto,"[-0.00595, 0.0, 0.0, 0.00181, 0.01346, 0.32505, 0.95393, 1.0, 0.88949, 0.8631, 0.87992, 0.86982, 0.83929, 0.77769, 0.59783, 0.40114, 0.34032, 0.27122]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,646495,3327,26668,sample_i_calib,B6,2,4,4223.5,7,9.073044,0.3647253,0.00020875738,9,1.0,-9.0,11143.0,1,0.8375755,2,0.30152717,0.0,4.4652724,18.0,4,0.10058862,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,9.073043823242188,8.3486561895929,1.0507076722039232,0.6092174601724085,0.0,1.2460750504352114,0.6092174601724085,False,False,False,False,False,False,False,False,False,173355,1.2032713,traditional_robust_broad_veto,"[0.00178, 0.00012, -0.00012, -0.00036, 0.02616, 0.39979, 0.97774, 1.0, 0.86409, 0.83758, 0.83592, 0.821, 0.78596, 0.72558, 0.67562, 0.4514, 0.36924, 0.30153]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,648202,4921,28375,sample_i_calib,B6,2,4,2796.5,9,7.431432,0.33726543,0.0005285539,7,4.5,-15.0,9749.0,2,0.86054,2,0.16395494,0.0,5.638575,18.0,3,0.06296741,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,7.431431770324707,7.93648144018608,0.9423566215274902,0.7397640587807818,0.0,0.7322426189389887,0.7397640587807818,False,False,False,False,False,False,False,False,False,174279,0.074114576,traditional_robust_broad_veto,"[0.00304, 0.00089, -0.00089, -0.00232, -0.00733, 0.01412, 0.3052, 0.75648, 0.99964, 1.0, 0.99213, 0.86054, 0.71286, 0.60486, 0.47005, 0.33631, 0.22188, 0.16395]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,637761,11599,17935,sample_i_calib,B8,3,6,4445.5,11,6.555843,0.7362055,3.426124e-05,8,0.5,-10.0,11337.0,1,0.8108199,3,0.70464516,0.0,9.195394,18.0,4,0.3729028,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,6.555842876434326,8.399872548839694,11.460605478329141,0.6309752266071375,0.0,1.787420653732709,0.6309752266071375,False,False,False,False,False,False,False,False,False,169244,6.1039357,traditional_robust_broad_veto,"[0.00011, 0.00011, -0.00011, -0.00214, 0.00034, -0.00101, -0.00304, -0.00349, 0.00416, 0.09504, 0.63221, 1.0, 0.94579, 0.81037, 0.81082, 0.79575, 0.76628, 0.70465]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
37,635232,9249,15406,sample_i_calib,B8,3,6,4544.5,7,8.62141,0.4142508,0.00025520625,10,2.0,-10.0,11455.0,1,0.7689515,4,0.37066785,0.0,5.128022,18.0,4,0.07400999,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,8.621410369873047,8.421893011561913,2.4385483974055377,0.6309752266071375,0.0,0.7018085537968778,0.6309752266071375,False,False,False,False,False,False,False,False,False,168127,1.6143354,traditional_robust_broad_veto,"[0.00187, 0.00033, -0.00055, -0.00033, 0.00055, 0.11938, 0.74915, 1.0, 0.90208, 0.73947, 0.76873, 0.76895, 0.75509, 0.68863, 0.65915, 0.6257, 0.47255, 0.37067]",pileup_or_long_tail,pileup_or_long_tail,pileup_or_long_tail,True,True,pileup_or_long_tail,novel_broad_template_mismatch,novel_broad_template_mismatch,False,True,True
37,626516,1116,6694,sample_i_calib,B8,3,6,3085.0,11,8.174392,0.37515852,0.00051521877,8,2.0,2.0,10016.0,1,0.9880065,3,0.22787683,0.0,5.543323,18.0,3,0.054310326,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,8.174391746520996,8.034631032923107,1.8724502017145133,0.3698820293903909,0.0,0.16310341969102696,0.3698820293903909,False,False,False,False,False,False,False,False,False,163951,0.42342106,traditional_robust_broad_veto,"[-0.00097, 0.00032, 0.00389, -0.00032, -0.00324, 0.02723, 0.34522, 0.84279, 0.98801, 0.94846, 0.95462, 1.0, 0.86807, 0.70113, 0.553, 0.42237, 0.29595, 0.22788]",novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,True,novel_broad_template_mismatch,novel_broad_template_mismatch,novel_broad_template_mismatch,True,False,True
40,723194,8834,22510,sample_i_calib,B2,0,0,2121.0,4,3.4983497,0.0,0.19955564,6,705.0,2683.0,9723.0,1,0.8717586,2,-0.35313532,-1.5662425,1.8682292,1.8682292,2,0.52368605,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,3.498349666595459,7.660114319173928,1.0242162062905316,188.992310805342,-5.906082666209037,5.472026179298938,-57.96268978211773,False,False,False,False,False,False,False,False,False,210012,47.706665,traditional_robust_broad_veto,"[-0.39321, -0.27157, 0.27157, 0.87176, 1.0, 0.94578, 0.87176, 0.68364, 0.54173, 0.37859, 0.16455, -0.03017, -0.16124, -0.22112, -0.2447, -0.25507, -0.3008, -0.35314]",novel_broad_template_mismatch,baseline_excursion,novel_broad_template_mismatch,False,True,dropout,baseline_excursion,novel_broad_template_mismatch,False,True,True
40,725282,10786,24598,sample_i_calib,B2,0,0,1439.5,4,1.4220216,0.0,0.22883819,5,626.0,2034.0,8996.0,1,0.7332407,2,-0.538034,-2.8416116,1.8167217,1.8167217,1,0.6028387,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,1.4220216274261475,7.272745554524583,0.013483430544657523,167.67840280588157,-5.924940322709439,7.974222992489744,-43.84189936597868,False,False,False,False,False,False,False,False,False,210935,45.672153,traditional_robust_broad_veto,"[-0.55401, -0.31573, 0.31573, 0.85898, 1.0, 0.90552, 0.73324, 0.59847, 0.45189, 0.2553, 0.01424, -0.20945, -0.34838, -0.40743, -0.42272, -0.43592, -0.47968, -0.53803]",unassigned_common,dropout,unassigned_common,False,False,dropout,dropout,dropout,True,True,False
40,718611,4596,17928,sample_i_calib,B2,0,0,1055.0,7,-4.524171,0.0,0.19588298,4,442.5,-1343.0,9798.0,1,0.6454976,7,-1.5829384,-7.628436,0.0,1.8993167,1,0.9091498,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,-4.524170875549316,6.962243464266207,-0.6267577104569608,118.17078106029949,-5.894701060843704,15.140019365165426,29.63407788410073,False,False,False,False,False,False,False,False,False,207866,43.63854,traditional_robust_broad_veto,"[0.6455, 0.21137, -0.21137, -0.62749, -0.43128, 0.48815, 0.97536, 1.0, 0.74787, 0.30616, -0.01991, -0.28246, -0.59716, -0.93365, -1.22654, -1.4455, -1.54028, -1.58294]",dropout,dropout,dropout,True,True,dropout,dropout,dropout,True,False,False
40,715466,1646,14783,sample_i_calib,B2,0,0,1337.0,4,-4.6910996,0.0,0.27082542,4,356.5,1424.0,9942.0,1,0.5953627,2,-1.2625281,-8.090501,1.9388499,1.9388499,1,0.98496807,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,-4.691099643707275,7.198931240688173,-0.9925804649064968,94.96829893430461,-5.880227343794916,15.341186340631316,-30.569661840794073,False,False,False,False,False,False,False,False,False,206505,40.473755,traditional_robust_broad_veto,"[-0.23261, -0.30067, 0.23261, 0.83246, 1.0, 0.89379, 0.59536, 0.30292, 0.07554, -0.16006, -0.43231, -0.7098, -0.93194, -1.0718, -1.13987, -1.16904, -1.21316, -1.26253]",dropout,dropout,dropout,True,True,dropout,dropout,dropout,True,False,False
40,710867,13724,10186,sample_i_calib,B2,0,0,1702.0,5,-2.216216,0.0,0.22691013,3,408.5,-1280.0,12843.0,1,0.51821387,5,-1.2244419,-5.050529,0.0,10.290991,2,0.7667488,False,False,False,False,False,False,False,False,False,False,False,False,False,unassigned_common,False,False,False,False,not_broad_rule,-2.2162160873413086,7.440146680662688,-1.5555178218984216,108.9977067314178,-2.8223835970188005,12.358687606840302,28.26333859871281,False,False,False,False,False,False,False,False,False,204287,38.311203,traditional_robust_broad_veto,"[0.51821, 0.23384, -0.24618, -0.23384, 0.15217, 1.0, 0.97591, 0.4342, -0.13455, -0.20799, -0.21622, -0.29025, -0.42068, -0.60282, -0.68096, -0.6275, -0.64512, -1.22444]",dropout,dropout,dropout,True,True,dropout,dropout,dropout,True,False,False
