event_key,run,eventno,run_family,d_t_ns,n_downstream,downstream_pair,clean_label,gross_label,event_max_amp,b2_amp,event_charge,baseline_abs_mean,baseline_lowering,anomaly_code,saturation_any,fold,family_label,score_traditional_timing_template,score_ridge_waveform,score_gradient_boosted_trees,score_mlp_waveform,score_cnn1d_waveform,score_support_gated_cnn_new,score_shuffled_label_gbt_control
65:652883:7169:227923,65,652883,low_all_three_rate_edge,3.1441771492911386,2,B4+B6,0,0,2797.0,2543.0,51636.0,6887.25,0,3,0,holdout_low65_high60,0,0.0001,0.0001,0.0001,0.003380566427802347,0.010879919185016152,0.00719413556927938,0.00046141921127610763
60:494720:7827:105708,60,494720,high_all_three_rate,6.4174340855955165,2,B4+B6,0,0,3800.0,3800.0,70748.0,6894.875,0,3,0,holdout_low65_high60,1,0.0001,0.0001,0.035529603719601684,0.004045350325077904,0.02621031822789719,0.036979018118407536,6.187724112831342e-05
60:476017:6772:87005,60,476017,high_all_three_rate,2.2381653782964293,2,B4+B6,1,0,5155.0,3410.5,91094.0,6896.25,0,3,0,holdout_low65_high60,1,0.0001,0.0001,0.0001,0.0014445599489331482,0.007789965083864524,0.009977217355192348,0.059299634160632525
65:650912:5789:225952,65,650912,low_all_three_rate_edge,6.192823259780411,2,B4+B6,0,0,3671.0,3223.0,79282.0,6901.0,0,3,0,holdout_low65_high60,0,0.0001,0.0001,0.0001,0.008060148885087914,0.008700938054911159,0.005693691989420551,0.003905642494139586
60:480459:10920:91447,60,480459,high_all_three_rate,4.27858334836732,2,B4+B6,0,0,1920.0,1900.5,35719.0,6902.125,0,3,0,holdout_low65_high60,1,0.0001,0.0001,0.0001,0.0061847497187824925,0.022513846481869198,0.03242448583834352,0.00012196968214203699
61:507394:3206:118382,61,507394,high_all_three_rate,2.2781406914715063,2,B4+B6,1,0,3191.5,3191.5,64395.0,7137.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0011109618871724379,0.00588037499179648,0.0012344849366295947,2.664160680291379e-05
65:654118:8330:229158,65,654118,low_all_three_rate_edge,3.336272791562891,2,B4+B6,0,0,2661.0,1872.0,42503.0,6900.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00836459068248353,0.0085179804924217,0.020944260922092783,1.2539848674021097e-05
61:519489:14604:130477,61,519489,high_all_three_rate,6.227519608287615,2,B4+B6,0,0,2982.0,2839.0,66360.0,6932.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0029041139985498715,0.006720651529755201,0.0038470968792925996,0.0005666355003239561
65:658483:12396:233523,65,658483,low_all_three_rate_edge,3.371597921241687,2,B4+B6,0,0,4809.0,4809.0,103125.0,6901.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0003666986875315047,0.0060119912602163,0.02103018194691347,0.0007684811837666381
61:520330:15392:131318,61,520330,high_all_three_rate,5.755607823480084,2,B4+B6,0,0,2446.5,2446.5,51417.0,6915.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.003722377222776499,0.006727733966428422,0.002423189751456205,0.0001498404364223058
61:515626:10981:126614,61,515626,high_all_three_rate,4.529509856084303,2,B4+B6,0,0,2964.0,1733.0,50287.0,6904.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.003310751443590228,0.00802183821944007,0.005991041907157202,4.9434602757118924e-05
61:508087:3848:119075,61,508087,high_all_three_rate,0.8068149044052717,2,B4+B6,1,0,5064.0,5064.0,117815.0,6898.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.00010268822511787392,0.01683207749588545,0.06884643884413154,0.0006719364108134275
65:679521:15620:254561,65,679521,low_all_three_rate_edge,4.86926290750511,2,B4+B6,0,0,2988.0,2988.0,55673.0,6914.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.009176453139560491,0.018921258473183225,0.023488708119458218,0.0002475437929900909
65:651929:6291:226969,65,651929,low_all_three_rate_edge,6.08958122996318,2,B4+B6,0,0,2847.0,2668.0,58451.0,6902.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.005555767805809591,0.010256823731064358,0.027571715870496404,6.358719608442779e-05
61:533133:10973:144119,61,533133,high_all_three_rate,5.708860759493675,2,B4+B6,0,0,2017.0,1626.0,39394.0,6901.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.006169013277445196,0.019845130043234967,0.026184954840344762,0.00023061952567179003
65:666015:3065:241055,65,666015,low_all_three_rate_edge,4.80385978923583,2,B4+B6,0,0,3944.0,3944.0,90712.0,6902.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00020411276184482746,0.005774564488713422,0.010059655473823403,0.00039727208717503504
65:680990:608:256030,65,680990,low_all_three_rate_edge,5.671666130606766,2,B4+B6,0,0,2781.0,2208.0,50430.0,6907.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.004489719669695543,0.010764601653957016,0.02377566779817398,0.00012994589436917132
65:672458:9046:247498,65,672458,low_all_three_rate_edge,6.547273094656404,2,B4+B6,0,0,3326.5,2860.0,68124.5,6891.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00037881135198662697,0.010746064225978782,0.02475730240673297,0.0001392691253888056
65:663998:1160:239038,65,663998,low_all_three_rate_edge,0.6010250062270188,2,B4+B6,1,0,5995.5,5995.5,116896.0,6894.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0018086451948207012,0.012007568646930845,0.0238910453395212,0.0013230716273737717
61:515274:10644:126262,61,515274,high_all_three_rate,5.42200880379621,2,B4+B6,0,0,6722.0,6722.0,94378.5,7015.875,0,3,1,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0018925724766233193,0.019260311252506736,0.039483352155091536,9.712257534803709e-05
65:668912:5757:243952,65,668912,low_all_three_rate_edge,2.7120209990648334,2,B4+B6,1,0,5399.5,3295.5,96071.0,6897.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0013467278414914417,0.007964443540675598,0.032708142655164606,4.4084090605470805e-05
65:677269:13543:252309,65,677269,low_all_three_rate_edge,3.635822000281479,2,B4+B6,0,0,6016.5,6016.5,90301.0,6884.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00089483164507551,0.00803246578294582,0.009690932014806081,0.00018359907175641963
61:515910:11234:126898,61,515910,high_all_three_rate,5.267919656698183,2,B4+B6,0,0,4611.5,3335.0,103111.0,6885.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0003311967991137928,0.005703486314859069,0.010200548757429116,0.000294201178790778
65:651723:6585:226763,65,651723,low_all_three_rate_edge,5.571216636240429,2,B4+B6,0,0,3139.5,2060.5,53313.5,6889.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0072516024562324114,0.01253879313007442,0.035793547708894424,2.0833038854339144e-05
65:651369:6251:226409,65,651369,low_all_three_rate_edge,4.843195450148045,2,B4+B6,0,0,3626.0,1983.5,32533.5,6898.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.07872430214994632,0.3180670322539289,0.2545686574925226,0.001321818157623107
65:660673:14464:235713,65,660673,low_all_three_rate_edge,6.249989859598898,2,B4+B6,0,0,2731.5,1907.0,46514.0,6899.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0027139740784089352,0.00591918204676875,0.007778892901678746,0.0004426682139289305
61:508912:4620:119900,61,508912,high_all_three_rate,4.244034595925065,2,B4+B6,0,0,3480.5,3480.5,64285.5,6915.25,0,3,0,holdout_low65_high61,1,0.0001,0.001127871865244205,0.0001,0.003931058397358258,0.022157659781895024,0.053469578990633905,0.00016285302120384716
65:679888:15959:254928,65,679888,low_all_three_rate_edge,6.325257036912191,2,B4+B6,0,0,5636.5,5636.5,86538.0,6909.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0012850490013939456,0.007368137752892174,0.006975063469096528,8.69036685635253e-05
61:518177:13367:129165,61,518177,high_all_three_rate,5.019872672024462,2,B4+B6,0,0,2774.5,2072.5,46501.5,6917.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0006871577972730905,0.052570613105674076,0.14175255329773434,0.2365350400801223,0.0006745828681752606
61:527098:5325:138086,61,527098,high_all_three_rate,4.742385353666357,2,B4+B6,0,0,7725.0,7725.0,114242.0,6891.0,0,3,1,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.001450865752640236,0.007881728229516877,0.020728189970493187,0.0005160339093704761
61:531423:9357:142411,61,531423,high_all_three_rate,4.087797299903215,2,B4+B6,0,0,4633.5,3349.5,99038.0,6893.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0007969018504826512,0.00936280639618309,0.03057967111428371,9.764670941866129e-05
65:651885:6254:226925,65,651885,low_all_three_rate_edge,2.534207361246896,2,B4+B6,1,0,8707.5,8707.5,88985.5,7123.625,0,3,1,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.017345005094361935,0.02100822569526883,0.011939007213794003,0.00010994444536801702
61:520817:15846:131805,61,520817,high_all_three_rate,5.910313761634619,2,B4+B6,0,0,2360.0,2360.0,46053.0,6900.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.013410311100386972,0.007245629716163142,0.011150700990688657,0.001683243273041634
61:527902:6071:138890,61,527902,high_all_three_rate,5.828253805727655,2,B4+B6,0,0,8758.5,8758.5,108882.0,6889.5,0,3,1,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.001751000419797337,0.011484904122472935,0.025563702359484027,0.0001140532781843736
65:679131:15262:254171,65,679131,low_all_three_rate_edge,4.792101089710307,2,B4+B6,0,0,3367.0,3192.0,72105.0,6901.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0022954608981744637,0.0060135348886542605,0.014235106518355998,0.0002544909675045017
65:653036:7314:228076,65,653036,low_all_three_rate_edge,3.6115564872619856,2,B4+B6,0,0,2534.0,2040.0,41271.0,7764.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.009230352761777801,0.0008433435545969508,0.0001,0.00012403262625206878
65:674666:11124:249706,65,674666,low_all_three_rate_edge,6.212273100557866,2,B4+B6,0,0,3560.5,3560.5,56931.5,6902.75,0,3,0,holdout_low65_high61,0,0.0001,0.0005053629788885038,0.0001,0.052846614145680065,0.20982914333669778,0.42715244921443407,0.000585859369528974
65:674686:11142:249726,65,674686,low_all_three_rate_edge,4.631398850260062,2,B4+B6,0,0,3154.5,3154.5,59188.0,6927.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0011615745032025118,0.006912475528574585,0.008752599735097257,0.0005673763732436517
61:512582:8108:123570,61,512582,high_all_three_rate,2.2688724319159093,2,B4+B6,1,0,2340.0,2009.0,42443.0,6890.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.007142625216258317,0.006922016142275294,0.019337435679159777,1.8337487716056378e-05
61:521152:16147:132140,61,521152,high_all_three_rate,2.603853383458649,2,B4+B6,1,0,5871.5,3661.0,104798.0,6908.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0006186300693097993,0.012137298755105042,0.04657297166019641,0.00039552914260421125
65:666552:3564:241592,65,666552,low_all_three_rate_edge,6.129259583030944,2,B4+B6,0,0,3038.5,2409.0,44216.0,6903.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.000140687197158326,0.08390672034473577,0.287354061653837,0.24511327771343702,0.026708467786561087
65:652874:7161:227914,65,652874,low_all_three_rate_edge,3.192009898623752,2,B4+B6,0,0,3040.0,2890.0,66698.0,6910.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0005254579106386397,0.006294938527433763,0.001623105297284829,9.979832688392776e-05
65:663317:531:238357,65,663317,low_all_three_rate_edge,3.256394289536196,2,B4+B6,0,0,3367.0,2275.0,59313.0,6902.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0011799948812254595,0.0075344176267741975,0.007772167871619381,4.634050980178169e-05
61:513105:8600:124093,61,513105,high_all_three_rate,6.7984973437487355,2,B4+B6,0,0,3099.5,3062.0,64287.0,6972.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0009996311782669684,0.007365715537686038,0.002280976495265304,0.0012522372526807865
65:686170:5422:261210,65,686170,low_all_three_rate_edge,6.856029532403618,2,B4+B6,0,0,3832.5,3181.0,70529.0,6893.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0017382113024880651,0.012140594816023835,0.02324990675512612,9.283456713752795e-05
61:517359:12617:128347,61,517359,high_all_three_rate,3.590352666860973,2,B4+B6,0,0,3140.0,2984.0,70366.0,6901.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0007734910878754086,0.005453755676673324,0.0033353098143324112,0.00019807275839712392
61:506796:2644:117784,61,506796,high_all_three_rate,2.3563418056777827,2,B4+B6,1,0,2532.5,2496.5,52282.0,7490.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0020246423398271995,0.0034007508388116518,0.00039471719034692425,0.0009322924466256197
65:659460:13342:234500,65,659460,low_all_three_rate_edge,4.5074851899461095,2,B4+B6,0,0,4974.5,4691.0,103121.5,6915.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.01058163492186626,0.06478114014515264,0.19730168251282493,0.008057646276710852
65:661651:15370:236691,65,661651,low_all_three_rate_edge,6.466128540968626,2,B4+B6,0,0,2799.5,2615.5,59380.0,6911.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0063514551709820104,0.00844812196589341,0.006249587213017175,0.00014731650065456168
61:507096:2928:118084,61,507096,high_all_three_rate,3.6586874804218468,2,B4+B6,0,0,2959.0,2959.0,59907.0,6893.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.006234091355356729,0.012118647299302607,0.03575042296170116,0.0005653708050061603
61:510712:6333:121700,61,510712,high_all_three_rate,3.793331159128357,2,B4+B6,0,0,3528.5,2882.5,76346.5,6914.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.00296341998652055,0.009286468279147336,0.029067953887350582,1.8124843049642667e-05
65:677663:13904:252703,65,677663,low_all_three_rate_edge,3.4672688747630147,2,B4+B6,0,0,2938.0,2938.0,43923.0,6944.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.001727082482390488,0.006062013288398474,0.0001,0.0008008973303322808
61:533174:11012:144160,61,533174,high_all_three_rate,6.062118317533262,2,B4+B6,0,0,6762.5,6762.5,113375.0,6894.75,0,3,1,holdout_low65_high61,1,0.0001,0.0001,0.0001566065534102761,0.010401745206550508,0.022452997229993547,0.12217982448618282,0.00017805180279680755
65:673007:9547:248047,65,673007,low_all_three_rate_edge,4.506381450738552,2,B4+B6,0,0,3454.5,2906.0,70406.5,6906.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.009767626264853283,0.007977947681980256,0.003996610372683982,0.00041470523751687137
65:669551:6349:244591,65,669551,low_all_three_rate_edge,6.577169891490726,2,B4+B6,0,0,3488.0,2737.5,74633.0,6913.875,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0007066133344656278,0.008687238312041521,0.008022562120218788,0.00037390520536499384
61:503699:16162:114687,61,503699,high_all_three_rate,4.441872745803167,2,B4+B6,0,0,2730.0,2706.0,60223.0,6914.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.00017764310368095353,0.0037690297283733145,0.02157131192064972,0.033018427920559985,8.041567014697254e-05
65:685939:5206:260979,65,685939,low_all_three_rate_edge,4.001520434110155,2,B4+B6,0,0,3200.5,2187.0,64231.5,6891.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0028543160447731214,0.006930595421946543,0.02352764794634279,7.98472515841706e-05
61:530397:8392:141385,61,530397,high_all_three_rate,6.263026659987759,2,B4+B6,0,0,2965.0,2837.0,61292.0,6888.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0028950193284513087,0.006407320721403416,0.018255653855825144,0.0003624049139896537
61:514778:10153:125766,61,514778,high_all_three_rate,5.570884897615727,2,B4+B6,0,0,3552.5,2963.0,77601.0,6921.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.00044751131453181237,0.005361479642577156,0.005145946136643508,1.7640461519400276e-05
65:664538:1656:239578,65,664538,low_all_three_rate_edge,2.700861043353779,2,B4+B6,1,0,2791.5,2467.0,54355.0,6962.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0005747511247878812,0.006230867985188332,0.0014511117003524557,5.1100019011401464e-05
61:515155:10531:126143,61,515155,high_all_three_rate,5.720409180834125,2,B4+B6,0,0,3392.0,1944.0,52898.0,6894.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.00014839906049498832,0.03621824281183424,0.06309765577100193,0.2150002531967537,0.00018442028323971987
65:673532:10039:248572,65,673532,low_all_three_rate_edge,3.581739418056383,2,B4+B6,0,0,3115.5,3101.5,74621.0,7004.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00028877634372988096,0.0054518722259233815,0.0012776274654819069,0.00020657888598915903
65:682084:1619:257124,65,682084,low_all_three_rate_edge,7.998721278045991,2,B4+B6,0,0,3787.5,2793.5,52955.5,6907.375,0,3,0,holdout_low65_high61,0,0.0001,0.00015924898051470704,0.0001,0.07728595737368306,0.1292108114679017,0.2804534973421146,0.00019980234648716086
61:530894:8854:141882,61,530894,high_all_three_rate,75.38801100521479,2,B4+B6,0,1,3066.5,2284.5,53044.5,7366.375,0,3,0,holdout_low65_high61,1,0.9999,0.0001,0.16162118001825948,0.41302145540477286,0.00471255279802841,0.00044707813841531676,8.312670472656115e-05
65:656820:10835:231860,65,656820,low_all_three_rate_edge,4.781567992599442,2,B4+B6,0,0,3359.0,2790.5,74139.0,6887.0,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0025246371982834246,0.007348784484046205,0.0189057442481842,0.00010211985062972173
65:686220:5470:261260,65,686220,low_all_three_rate_edge,4.372691933916428,2,B4+B6,0,0,2813.0,1753.5,43580.0,6911.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0016444272234282132,0.011052623700133192,0.00872619806874929,6.700404088158784e-05
65:650890:5768:225930,65,650890,low_all_three_rate_edge,2.2763841239591827,2,B4+B6,1,0,5069.0,5069.0,97177.0,7382.25,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00022137311316695296,0.007392562646209933,0.001725189127340089,0.0004379728318273939
61:507179:3005:118167,61,507179,high_all_three_rate,2.4161110826196186,2,B4+B6,1,0,4711.5,4711.5,74718.0,6958.125,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.007706332263778885,0.012696648298993037,0.0037434437410955946,0.00017694109764384373
61:528175:6328:139163,61,528175,high_all_three_rate,5.449325997075924,2,B4+B6,0,0,5173.5,3460.0,96630.5,6896.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.00031214159773496677,0.01276077463002855,0.04930175262019223,0.0003204035387800612
65:655953:10030:230993,65,655953,low_all_three_rate_edge,6.899160922984713,2,B4+B6,0,0,2593.0,2593.0,44537.0,6911.125,0,3,0,holdout_low65_high61,0,0.0001,0.027469683155863633,0.0001,0.01682499721872586,0.008677480262609694,0.004547387355454004,6.187472803366136e-05
65:659613:13485:234653,65,659613,low_all_three_rate_edge,4.470314547837475,2,B4+B6,0,0,3638.5,2633.0,67547.0,6893.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0010325379128858089,0.005424701559994885,0.005834398658793264,5.786466885737845e-05
61:517075:12324:128063,61,517075,high_all_three_rate,5.88927477017365,2,B4+B6,0,0,3078.5,3001.5,70984.0,6910.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.001487623557093498,0.008689573188128448,0.014556096487347762,9.120696638692115e-05
61:526499:4765:137487,61,526499,high_all_three_rate,0.6349647712135074,2,B4+B6,1,0,2644.0,1916.5,40768.5,7739.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0002792900681784418,0.0006110284237297257,0.00016034359904700871,0.00015410088944593946
65:678763:14916:253803,65,678763,low_all_three_rate_edge,5.195700698224208,2,B4+B6,0,0,2662.0,2487.0,52063.0,6892.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.008001500697438942,0.008204513041218551,0.02561140222480177,6.67775458581008e-05
65:677030:13324:252070,65,677030,low_all_three_rate_edge,6.430415489211555,2,B4+B6,0,0,1820.5,1726.0,37212.5,6890.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.005425375225923954,0.010261169355370654,0.025523312593252443,1.719284159943981e-05
61:502279:14845:113267,61,502279,high_all_three_rate,1.7107651997569207,2,B6+B8,1,0,1344.5,1253.5,12868.5,9047.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0002902313698564017,0.0002783806669800991,0.002385647759158271,0.0001,0.0012001113573783257
61:517445:12698:128433,61,517445,high_all_three_rate,4.177384305835005,2,B4+B6,0,0,4255.0,4255.0,50670.0,6916.5,0,3,0,holdout_low65_high61,1,0.0001,0.9107825419472562,0.0029222655990445165,0.037487173568601775,0.3243595900185015,0.4393593612829455,0.00027394166415538047
65:681792:1344:256832,65,681792,low_all_three_rate_edge,0.8601911487451162,2,B4+B6,1,0,2380.0,2064.5,20060.5,7005.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.000452750322185111,0.03490076283752305,0.44475850486314367,0.23630886654850256,0.0037272766251895827
61:502230:14800:113218,61,502230,high_all_three_rate,1.6750263756657446,2,B4+B6,1,0,2553.0,1588.5,33819.5,7473.75,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0010466034144991172,0.0011600179414121656,0.00018282613026262962,0.00041546868715733955
65:652990:7269:228030,65,652990,low_all_three_rate_edge,5.639376876876881,2,B4+B6,0,0,4633.0,4633.0,82123.0,6904.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0017331257685344191,0.038294491686378114,0.1164438979520073,0.0001941162970082368
65:680826:454:255866,65,680826,low_all_three_rate_edge,3.13212700580403,2,B4+B6,0,0,1959.0,1959.0,34576.5,6894.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.015771250679885038,0.008825969452938036,0.022873992526058217,3.8294632673584884e-05
65:685985:5246:261025,65,685985,low_all_three_rate_edge,5.730694401957784,2,B4+B6,0,0,4512.5,4512.5,77951.0,6945.125,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.00040313415254313305,0.006058512332976184,0.011945616701027723,0.0008715569408251371
65:673348:9871:248388,65,673348,low_all_three_rate_edge,3.022441160372196,2,B4+B6,0,0,2188.5,1954.5,38198.0,6908.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.02184385522038028,0.009312031261032788,0.016894232060404597,0.00032739469717554007
61:533151:10990:144137,61,533151,high_all_three_rate,4.419265483462567,2,B4+B6,0,0,3298.0,2174.5,59793.5,6897.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0013166437879164295,0.00819726226148056,0.02670618138096927,5.453915212242842e-05
65:683841:3264:258881,65,683841,low_all_three_rate_edge,3.5278871484745196,2,B4+B6,0,0,3370.5,3213.0,35644.5,6890.0,0,3,0,holdout_low65_high61,0,0.0001,0.00023904498301922583,0.0001,0.0749465803757549,0.4203020285397885,0.2696444780209362,0.00014579294977658272
61:504679:692:115667,61,504679,high_all_three_rate,5.287640722214064,2,B4+B6,0,0,4275.5,3474.5,95537.0,6900.375,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.00011047150612273818,0.005151993486111651,0.010815273590682026,6.224105131627697e-05
61:516064:11379:127052,61,516064,high_all_three_rate,5.312176033573408,2,B4+B6,0,0,3609.0,3609.0,82367.0,6914.875,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.003699050578239259,0.00948793772746692,0.004821772964695368,0.0022844116607258075
61:531686:9604:142674,61,531686,high_all_three_rate,3.9359271372063986,2,B4+B6,0,0,4059.0,2674.0,82158.0,6913.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0003066480408761802,0.005533756163112731,0.002099732732057867,2.165754216799308e-05
65:666259:3293:241299,65,666259,low_all_three_rate_edge,3.540610692178916,2,B4+B6,0,0,5102.0,4200.0,75194.0,6914.5,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.24550608953926742,0.3425727497074877,0.2882332969497989,0.029166874924940297
65:665572:2655:240612,65,665572,low_all_three_rate_edge,2.059926576033959,2,B4+B6,1,0,3397.5,3397.5,52129.5,7412.75,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.008128444034479295,0.006216088747943186,0.0011725001006626036,0.00019727093668670147
65:682335:1861:257375,65,682335,low_all_three_rate_edge,5.680609941493529,2,B4+B6,0,0,2610.0,2610.0,50315.0,6914.375,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.005697138679915082,0.010654160647187145,0.011497359142760875,8.965193711669063e-05
61:504897:890:115885,61,504897,high_all_three_rate,5.930560696547644,2,B4+B6,0,0,2696.5,2148.5,9502.5,6904.5,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0022156349295290507,0.18467630909214258,0.3432901909461212,0.2028912208498861,0.0013665442528509064
61:534113:11884:145099,61,534113,high_all_three_rate,5.140158885684187,2,B4+B6,0,0,3423.5,3423.5,50963.0,6899.125,0,3,0,holdout_low65_high61,1,0.0001,0.002723257421353137,0.0025889836731845025,0.0009818226646364202,0.023403853438116403,0.06628678984999294,0.00016228981572570327
61:504212:269:115200,61,504212,high_all_three_rate,5.44167121081351,2,B4+B6,0,0,3130.5,2850.0,45977.5,6916.25,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.04128256621372116,0.2852636493910741,0.33666154028418427,0.0008681158224455574
61:536185:13815:147171,61,536185,high_all_three_rate,3.489162510362995,2,B4+B6,0,0,4858.5,3991.0,106090.0,6901.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0002804864823566177,0.0003839360067194662,0.0835314941409096,0.018381178059564563,0.0005135622643945519
65:650649:5542:225689,65,650649,low_all_three_rate_edge,0.054690003825200506,2,B4+B6,1,0,2530.0,2278.0,37145.0,7758.625,0,3,0,holdout_low65_high61,0,0.0001,0.0001,0.0001,0.0020484712779616004,0.0007358777053684604,0.0002787796759160891,0.0033130130884368603
61:516425:11714:127413,61,516425,high_all_three_rate,5.187983793682577,2,B4+B6,0,0,2904.5,2140.5,55726.0,6908.0,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.006086270824764516,0.007129240271554793,0.007368915908013841,0.0003854511449983276
61:505610:1538:116598,61,505610,high_all_three_rate,6.900371753795383,2,B4+B6,0,0,3255.5,3255.5,67512.5,6904.5,0,3,0,holdout_low65_high61,1,0.0001,0.004559634127887579,0.0001,0.003549542419431156,0.015500243178435404,0.046668492270095355,0.00010516776233437905
61:507052:2887:118040,61,507052,high_all_three_rate,4.870399737373681,2,B4+B6,0,0,3318.0,3318.0,66908.5,6906.625,0,3,0,holdout_low65_high61,1,0.0001,0.0001,0.0001,0.0030219544161354537,0.006577282297869795,0.019195442334807196,0.00023680604821359812
