run,method,pair_scope,n_all_hit_events,n_pair_residuals,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns
61,traditional_explicit_timewalk,all_six_with_b2,925,5550,2.9702942276000974,7.8686933517456055,0.09117117117117117
61,traditional_explicit_timewalk,downstream_only,925,2775,1.9728902676701543,6.5309367179870605,0.08144144144144144
61,ridge,all_six_with_b2,925,5550,3.5960654067993163,7.897755146026611,0.13873873873873874
61,ridge,downstream_only,925,2775,2.251749250665307,6.58076810836792,0.1181981981981982
61,hgb,all_six_with_b2,925,5550,2.8208773660659787,7.8183417320251465,0.0891891891891892
61,hgb,downstream_only,925,2775,2.0245084547996517,6.335452079772949,0.06594594594594595
61,mlp,all_six_with_b2,925,5550,3.0851111459732055,7.660598278045654,0.1036036036036036
61,mlp,downstream_only,925,2775,2.17805909872055,6.202718257904053,0.07351351351351351
61,cnn1d,all_six_with_b2,925,5550,3.0010340881347655,7.773111343383789,0.08126126126126126
61,cnn1d,downstream_only,925,2775,2.158093049526214,6.351099014282227,0.04540540540540541
61,gated_mixer,all_six_with_b2,925,5550,3.002323455810547,7.704208850860596,0.08702702702702703
61,gated_mixer,downstream_only,925,2775,2.1434237456321714,6.191128253936768,0.047207207207207204
61,run_only_control,all_six_with_b2,925,5550,3.5800732421875,7.959385871887207,0.14144144144144144
61,run_only_control,downstream_only,925,2775,2.3880464079976083,6.764249324798584,0.15603603603603602
61,target_stave_excluded_hgb_control,all_six_with_b2,925,5550,3.120348472595215,7.822064399719238,0.11351351351351352
61,target_stave_excluded_hgb_control,downstream_only,925,2775,2.261194122433662,6.571837902069092,0.10846846846846847
61,shuffled_target_ridge_control,all_six_with_b2,925,5550,2.2834971731901166,8.014912605285645,0.0891891891891892
61,shuffled_target_ridge_control,downstream_only,925,2775,2.278058549761772,6.867475509643555,0.0745945945945946
62,cfd20_uncorrected,all_six_with_b2,798,4788,3.152774245738983,8.971323013305664,0.2071846282372598
62,cfd20_uncorrected,downstream_only,798,2394,3.219698960781097,5.569972991943359,0.2309941520467836
62,traditional_explicit_timewalk,all_six_with_b2,798,4788,2.851794471740723,8.625967025756836,0.0941938178780284
62,traditional_explicit_timewalk,downstream_only,798,2394,1.8449998480081558,4.624268054962158,0.05847953216374269
62,ridge,all_six_with_b2,798,4788,3.4349517393112183,8.893227577209473,0.12364243943191311
62,ridge,downstream_only,798,2394,2.0592211154103275,5.27792501449585,0.07226399331662489
62,hgb,all_six_with_b2,798,4788,2.6451897907257083,8.539647102355957,0.08375104427736006
62,hgb,downstream_only,798,2394,1.8700271391868593,4.500085353851318,0.03759398496240601
62,mlp,all_six_with_b2,798,4788,2.897457275390625,8.790992736816406,0.0891812865497076
62,mlp,downstream_only,798,2394,2.0412780165672304,4.829971790313721,0.041353383458646614
62,cnn1d,all_six_with_b2,798,4788,2.7089162778854368,8.536754608154297,0.06704260651629072
62,cnn1d,downstream_only,798,2394,1.8472132277488709,4.412288188934326,0.013784461152882205
62,gated_mixer,all_six_with_b2,798,4788,2.7079516935348513,8.677501678466797,0.07497911445279866
62,gated_mixer,downstream_only,798,2394,1.8272724318504332,4.5148115158081055,0.01670843776106934
62,run_only_control,all_six_with_b2,798,4788,3.406877326965332,8.738249778747559,0.12301587301587301
62,run_only_control,downstream_only,798,2394,2.115381679832935,4.983288288116455,0.1035923141186299
62,target_stave_excluded_hgb_control,all_six_with_b2,798,4788,2.908512201309204,8.623024940490723,0.10421888053467
62,target_stave_excluded_hgb_control,downstream_only,798,2394,1.9685799795389174,4.698349952697754,0.06098579782790309
62,shuffled_target_ridge_control,all_six_with_b2,798,4788,2.6478200817108153,8.796770095825195,0.1439014202172097
62,shuffled_target_ridge_control,downstream_only,798,2394,2.597190005779266,5.160861492156982,0.12030075187969924
63,cfd20_uncorrected,all_six_with_b2,365,2190,3.726238725185394,14.70938777923584,0.31643835616438354
63,cfd20_uncorrected,downstream_only,365,1095,3.3865898394584657,7.228227138519287,0.27945205479452057
63,traditional_explicit_timewalk,all_six_with_b2,365,2190,3.1856148529052737,14.405204772949219,0.18036529680365296
63,traditional_explicit_timewalk,downstream_only,365,1095,1.7233039027452466,6.336638450622559,0.0730593607305936
63,ridge,all_six_with_b2,365,2190,3.883253617286682,14.408455848693848,0.19771689497716896
63,ridge,downstream_only,365,1095,2.0028007748723025,6.534745216369629,0.08493150684931507
63,hgb,all_six_with_b2,365,2190,3.1961452102661134,14.195058822631836,0.17214611872146118
63,hgb,downstream_only,365,1095,1.9232565855979917,5.917202949523926,0.06484018264840183
63,mlp,all_six_with_b2,365,2190,3.446374983787537,14.314164161682129,0.1780821917808219
63,mlp,downstream_only,365,1095,2.1492297148704527,6.126073837280273,0.0684931506849315
63,cnn1d,all_six_with_b2,365,2190,3.045865035057068,14.32138442993164,0.15205479452054796
63,cnn1d,downstream_only,365,1095,1.7171620345115657,6.046198844909668,0.0319634703196347
63,gated_mixer,all_six_with_b2,365,2190,3.1272104501724245,14.404136657714844,0.15296803652968036
63,gated_mixer,downstream_only,365,1095,1.7287064909934995,6.093916416168213,0.0319634703196347
63,run_only_control,all_six_with_b2,365,2190,3.8091443586349483,14.505620956420898,0.20273972602739726
63,run_only_control,downstream_only,365,1095,2.033477735817432,6.581618309020996,0.11598173515981736
63,target_stave_excluded_hgb_control,all_six_with_b2,365,2190,3.403866944313049,14.320232391357422,0.18858447488584476
63,target_stave_excluded_hgb_control,downstream_only,365,1095,1.9157996326684952,5.676496505737305,0.08310502283105023
63,shuffled_target_ridge_control,all_six_with_b2,365,2190,3.1416527438163753,14.545921325683594,0.2465753424657534
63,shuffled_target_ridge_control,downstream_only,365,1095,2.7544083285331724,6.9069390296936035,0.1589041095890411
65,cfd20_uncorrected,all_six_with_b2,63,378,3.6682341498136517,18.91407012939453,0.3306878306878307
65,cfd20_uncorrected,downstream_only,63,189,2.976133308112621,4.102476119995117,0.2857142857142857
65,traditional_explicit_timewalk,all_six_with_b2,63,378,3.434695737361908,18.68332290649414,0.18518518518518517
65,traditional_explicit_timewalk,downstream_only,63,189,1.6128759169578548,2.1192309856414795,0.026455026455026454
65,ridge,all_six_with_b2,63,378,4.053537106513977,18.678001403808594,0.2037037037037037
65,ridge,downstream_only,63,189,2.157521279454231,2.641111135482788,0.05291005291005291
65,hgb,all_six_with_b2,63,378,3.7656653261184694,18.710601806640625,0.1931216931216931
65,hgb,downstream_only,63,189,2.096272332668304,2.5278282165527344,0.05291005291005291
65,mlp,all_six_with_b2,63,378,3.9313416719436645,18.69194221496582,0.19047619047619047
65,mlp,downstream_only,63,189,2.138802297711372,2.6398041248321533,0.05291005291005291
65,cnn1d,all_six_with_b2,63,378,3.5945069074630736,18.685771942138672,0.1693121693121693
65,cnn1d,downstream_only,63,189,2.006845383644104,2.3082597255706787,0.010582010582010581
65,gated_mixer,all_six_with_b2,63,378,3.479584574699402,18.794878005981445,0.1746031746031746
65,gated_mixer,downstream_only,63,189,2.0307128322124477,2.32458758354187,0.021164021164021163
65,run_only_control,all_six_with_b2,63,378,3.925566372871399,18.7347412109375,0.18518518518518517
65,run_only_control,downstream_only,63,189,2.064462063908577,2.589020252227783,0.031746031746031744
65,target_stave_excluded_hgb_control,all_six_with_b2,63,378,4.275100054740906,18.83625602722168,0.24074074074074073
65,target_stave_excluded_hgb_control,downstream_only,63,189,2.4316096329689016,3.319223165512085,0.10052910052910052
65,shuffled_target_ridge_control,all_six_with_b2,63,378,3.001439418494701,18.856948852539062,0.2724867724867725
65,shuffled_target_ridge_control,downstream_only,63,189,2.3755796259641646,3.4775404930114746,0.1746031746031746
