event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns,ml_oracle_pred_ns,residual_ml_oracle_corrected_ns
54:280805:5146:280759,54,B6-B8,B6,B8,0.03250001121504198,0.03250001121504198,0.0,0.0,0.0,0.0,0.0,0.0,-0.357746592863994,7.812580532747014,1.0,-2.2837779558518845,-0.5908572309510056,False,0.38748128796698383,-0.35498127675194185,False,1.8601622802662239,-1.827662269051182,-0.3112071584832564,0.3437071696982984,-0.5616741044842812,0.5941741156993232
55:281874:6145:281828,55,B4-B6,B4,B6,-4.730227245270356,4.730227245270356,0.0,0.0,0.0,0.0,0.0,0.0,0.10739510435561428,7.988203597022576,-1.0,0.5188143306351947,-0.22090161734808333,False,-0.6313834197132978,-4.098843825557059,False,-1.1038608284409488,-3.6263664168294074,0.11474325593185981,-4.844970501202216,-0.2165553138941966,-4.51367193137616
55:281874:6145:281828,55,B4-B8,B4,B8,-6.238533450917345,6.238533450917345,0.0,0.0,0.0,0.0,0.0,0.0,0.0779615414697119,8.017637159908478,-1.0,0.7319657599887064,-2.0226966507137263,False,-1.416736006099496,-4.821797444817848,False,-2.370460614521165,-3.8680728363961796,-0.28047891634894623,-5.958054534568398,-2.02093137630061,-4.217602074616735
55:281874:6145:281828,55,B6-B8,B6,B8,-1.5083062056469885,1.5083062056469885,0.0,0.0,0.0,0.0,0.0,0.0,-0.029433562885902376,7.988203597022576,0.0,0.21315142935351172,-2.131663447813036,False,-0.6192910730061674,-0.8890151326408211,False,-0.4843574614181628,-1.0239487442288255,0.2521669867583987,-1.7604731924053871,-2.1630392890488492,0.6547330834018608
55:281942:6209:281896,55,B4-B6,B4,B6,-2.711490853390302,2.711490853390302,-9.772500000000036,9.772500000000036,9.772500000000036,9.772500000000036,-0.004346230820547047,0.004346230820547047,0.14557241079122374,7.7184632482812265,0.0,0.2647683358814885,1.797834774531971,False,-0.3825858926656608,-2.3289049607246413,False,-0.17011032270008247,-2.5413805306902195,-0.39194962303660213,-2.3195412303536997,1.7686726433297302,-4.480163496720032
55:281942:6209:281896,55,B4-B8,B4,B8,-3.665744970524173,3.665744970524173,0.0,0.0,0.0,0.0,0.0,0.0,-0.43599605270712427,7.86403565907245,0.0,0.30294491793295797,0.5500918296794453,False,-0.0635729369810557,-3.6021720335431175,False,-0.26302421908075696,-3.4027207514434163,0.1369036486252299,-3.802648619149403,0.5729842628196236,-4.238729233343797
55:281942:6209:281896,55,B6-B8,B6,B8,-0.9542541171338712,0.9542541171338712,9.772500000000036,9.772500000000036,9.772500000000036,9.772500000000036,0.004346230820547047,0.004346230820547047,-0.581568463498348,7.7184632482812265,0.0,0.038176582051469454,-1.5776113592999188,False,0.24807036314860137,-1.2023244802824726,False,-0.25785956613285727,-0.6963945510010139,-3.975024259256255,3.020770142122384,-1.5821020939017343,0.6278479767678631
55:282575:6786:282529,55,B4-B6,B4,B6,-4.396781474580777,4.396781474580777,0.0,0.0,0.0,0.0,0.0,0.0,0.16707099812543635,7.729295674310482,0.0,0.4264766992152267,0.1125441533414957,False,-0.348552309751886,-4.048229164828891,False,-0.19376543739067723,-4.2030160371901,-0.1475297369566268,-4.24925173762415,0.1195031603189682,-4.516284634899745
55:282575:6786:282529,55,B4-B8,B4,B8,-4.209251629726211,4.209251629726211,0.0,0.0,0.0,0.0,0.0,0.0,-0.11945605398508352,7.896366672435918,1.0,0.19833460970940253,0.006585170477407587,False,-0.26001973960237373,-3.949231890123837,False,0.06346975416382097,-4.2727213838900315,0.3958009522205669,-4.605052581946778,0.012299681186917063,-4.221551310913128
55:282575:6786:282529,55,B6-B8,B6,B8,0.18752984485456636,0.18752984485456636,0.0,0.0,0.0,0.0,0.0,0.0,-0.2865270521105199,7.729295674310482,1.0,-0.22814208950582415,-0.43582739731148123,False,0.2545940835295431,-0.06706423867497674,False,0.38655894817510217,-0.1990291033205358,-0.22576642186793028,0.41329626672249664,-0.4290604055262661,0.6165902503808325
55:282877:7065:282831,55,B4-B6,B4,B6,-3.9748415575931446,3.9748415575931446,0.0,0.0,0.0,0.0,0.0,0.0,-0.031378278266788406,7.802618063442671,0.0,0.1649175276300907,0.5344840703291283,False,0.02173047055527777,-3.9965720281484223,False,-0.18090474325133238,-3.793936814341812,0.21199878037473244,-4.186840337967877,0.5680791461461124,-4.542920703739257
55:282877:7065:282831,55,B4-B8,B4,B8,-1.4959383303263891,1.4959383303263891,0.0,0.0,0.0,0.0,0.0,0.0,-0.8362616462301657,7.802618063442671,1.0,-0.43362242576383814,2.7198984698772293,False,1.077454361898716,-2.573392692225105,False,0.9155419382212051,-2.411480268547594,0.32164200910418744,-1.8175803394305765,2.7143164334720833,-4.210254763798472
55:282877:7065:282831,55,B6-B8,B6,B8,2.4789032272667555,2.4789032272667555,0.0,0.0,0.0,0.0,0.0,0.0,-0.8048833679633773,7.83399634170946,1.0,-0.5985399533939288,1.855545985100708,False,1.221785404723469,1.2571178225432864,False,0.968132641644584,1.5107705856221716,0.2388404570075525,2.240062770259203,1.864301811750303,0.6146014155164525
55:283262:7417:283216,55,B4-B6,B4,B6,-5.223489924122518,5.223489924122518,0.0,0.0,0.0,0.0,0.0,0.0,0.06996156514730778,7.727535110475448,0.0,0.07223968944573578,-0.714164296200245,False,-0.1673576413161867,-5.056132282806331,False,-0.17693231950668992,-5.046557604615828,-0.17025264580151814,-5.053237278320999,-0.7543640278124705,-4.4691258963100475
55:283262:7417:283216,55,B4-B8,B4,B8,-4.694196180050589,4.694196180050589,0.0,0.0,0.0,0.0,0.0,0.0,-0.2746586325654947,7.797496675622756,1.0,-1.4515811500685647,-0.47835937984697097,False,0.029569838915471436,-4.723766018966061,False,0.3291270108150316,-5.023323190865621,-0.1256895245012927,-4.568506655549297,-0.4740868278267957,-4.220109352223794
55:283262:7417:283216,55,B6-B8,B6,B8,0.5292937440719285,0.5292937440719285,0.0,0.0,0.0,0.0,0.0,0.0,-0.3446201977128025,7.727535110475448,1.0,-1.5238208395143005,-0.09406349809411907,False,0.36298899361168885,0.16630475046023968,False,0.4745764952457218,0.05471724882620671,-0.2260349047861588,0.7553286488580874,-0.11188429325903645,0.641178037330965
55:283979:8085:283933,55,B4-B6,B4,B6,-5.220139290285765,5.220139290285765,0.0,0.0,0.0,0.0,0.0,0.0,0.05578830286586367,7.8383433155571165,-1.0,0.44506070028001954,-0.710813662363492,False,-0.5350912573744613,-4.685048032911304,False,-0.27007196558579405,-4.950067324699971,-0.08964851657198489,-5.13049077371378,-0.7543640278124705,-4.4657752624732945
55:283979:8085:283933,55,B4-B8,B4,B8,-4.330259089488109,4.330259089488109,0.0,0.0,0.0,0.0,0.0,0.0,-0.6172446876716933,7.89413161842298,0.0,-1.2117626857958053,-0.11442228928449083,False,0.274615489309363,-4.604874578797472,False,-0.21398854927601468,-4.116270540212095,0.24917535692145484,-4.579434446409564,-0.13062164196557996,-4.199637447522529
55:283979:8085:283933,55,B6-B8,B6,B8,0.8898802007976556,0.8898802007976556,0.0,0.0,0.0,0.0,0.0,0.0,-0.6730329905375569,7.8383433155571165,1.0,-1.6568233860758248,0.266522958631608,False,0.9757682600638549,-0.08588805926619925,False,1.0620548467183026,-0.17217464592064702,-0.3717753201480219,1.2616555209456775,0.26248998050417927,0.6273902202934764
55:284824:8862:284778,55,B4-B6,B4,B6,-4.552794312103416,4.552794312103416,0.0,0.0,0.0,0.0,0.0,0.0,-0.004066953830268005,8.06777619577889,-1.0,0.4196038889930227,-0.04346868418114269,False,-0.4234084572737552,-4.1293858548296605,False,-0.2691716186756314,-4.283622693427784,0.1168099349487987,-4.669604247052214,-0.03374943453189616,-4.5190448775715195
55:284824:8862:284778,55,B4-B8,B4,B8,-3.625756776772562,3.625756776772562,0.0,0.0,0.0,0.0,0.0,0.0,-0.25206301600942993,8.06777619577889,0.0,0.5862870581801864,0.5900800234310566,False,-0.40677013808423046,-3.2189866386883312,False,-1.4071626446316168,-2.218594132140945,0.459337030943348,-4.08509380771591,0.5842391422617044,-4.209995919034267
55:284824:8862:284778,55,B6-B8,B6,B8,0.9270375353308538,0.9270375353308538,0.0,0.0,0.0,0.0,0.0,0.0,-0.24799606217916192,8.071843149609158,1.0,0.16668316918716375,0.30368029316480616,False,0.18269983256955546,0.7443377027612983,False,0.290843506191035,0.6361940291398187,0.3354253133376984,0.5916122219931553,0.2885435208387587,0.638494014492095
55:284828:8866:284782,55,B4-B6,B4,B6,-5.389209324892562,5.389209324892562,0.0,0.0,0.0,0.0,0.0,0.0,-0.043067699156287276,8.017472347382352,3.0,0.5332519520315548,-0.879883696970289,False,1.2260792620375838,-6.615288586930146,False,-0.49450502731696727,-4.894704297575594,-0.1978845824936365,-5.191324742398925,-0.8772174432603942,-4.511991881632167
55:284828:8866:284782,55,B4-B8,B4,B8,-6.143497820018908,6.143497820018908,0.0,0.0,0.0,0.0,0.0,0.0,0.008275452721946408,8.009196894660406,0.0,0.5858116456591409,-1.9276610198152895,False,-0.8925308008353321,-5.250967019183576,False,-1.5106141828185966,-4.632883637200312,0.23580912923489272,-6.379306949253801,-1.9276932023482654,-4.215804617670642
55:284828:8866:284782,55,B6-B8,B6,B8,-0.754288495126346,0.754288495126346,0.0,0.0,0.0,0.0,0.0,0.0,0.051343151878233684,8.009196894660406,-3.0,0.05255969362758606,-1.3776457372923936,False,-1.9525485494928854,1.1982600543665394,False,-0.579006553568305,-0.175281941558041,0.120426553186364,-0.87471504831271,-1.3619552430185016,0.6076667478921556
55:285432:9432:285386,55,B4-B6,B4,B6,-4.481093643862209,4.481093643862209,0.0,0.0,0.0,0.0,0.0,0.0,-0.01694734864492542,7.550398327368314,0.0,0.13438631405436574,0.028231984060063553,False,-0.005195930185228015,-4.475897713676981,False,-0.17693231950668992,-4.304161324355519,-0.05745837437491824,-4.423635269487291,0.021682049130131324,-4.502775692992341
55:285432:9432:285386,55,B4-B8,B4,B8,-3.8553771915048145,3.8553771915048145,0.0,0.0,0.0,0.0,0.0,0.0,-0.453800222997093,7.550398327368314,-2.0,-0.21867006374130504,0.3604596086988039,False,-0.8187109500756338,-3.036666241429181,False,-0.35950714836043735,-3.495870043144377,-0.2640804871897472,-3.5912967043150674,0.3407570146395959,-4.196134206144411
55:285432:9432:285386,55,B6-B8,B6,B8,0.6257164523573948,0.6257164523573948,0.0,0.0,0.0,0.0,0.0,0.0,-0.4368528743521676,7.56734567601324,-2.0,-0.3530563777956708,0.0023592101913472163,False,-0.6474535065103749,1.2731699588677698,False,-0.34140644804837994,0.9671229004057748,-0.33203055657177716,0.957747008929172,0.012299681186917063,0.6134167711704778
55:285506:9501:285460,55,B4-B6,B4,B6,-4.593537679149335,4.593537679149335,-3.9375,3.9375,3.9375,3.9375,-0.0016153846153846153,0.0016153846153846153,0.09106983795985357,7.7991383751501075,0.0,0.5646326707000866,-0.08421205122706255,False,-0.23661836832923958,-4.356919310820095,False,-1.1261939549715325,-3.4673437241778027,0.10778262372975744,-4.701320302879093,-0.10337915553168667,-4.490158523617649
55:285506:9501:285460,55,B4-B8,B4,B8,-3.3825800430725224,3.3825800430725224,0.0,0.0,0.0,0.0,0.0,0.0,-0.027145974879982937,7.890208213109961,0.0,0.383142995804179,0.833256757131096,False,-0.8264386238652921,-2.55614141920723,False,-0.4844318452221887,-2.898148197850334,0.22938128739638675,-3.611961330468909,0.8230357256988745,-4.205615768771397
55:285506:9501:285460,55,B6-B8,B6,B8,1.210957636076813,1.210957636076813,3.9375,3.9375,3.9375,3.9375,0.0016153846153846153,0.0016153846153846153,-0.11821581283983651,7.7991383751501075,0.0,-0.18148967489590762,0.5876003939107655,False,-0.5192515707100644,1.7302092067868775,False,-0.4610631495852907,1.6720207856621037,0.1320109572442418,1.0789466788325712,0.5842391422617044,0.6267184938151087
55:286030:9990:285984,55,B4-B6,B4,B6,-4.767923219656254,4.767923219656254,23.292499999999563,23.292499999999563,23.292499999999563,23.292499999999563,0.008689610147360404,0.008689610147360404,-0.15017378856765795,7.89413161842298,1.0,-0.08667185843421166,-0.2585975917339809,False,0.24940327853321625,-5.01732649818947,False,0.3634506720393097,-5.131373891695564,-2.7505897303150304,-2.0173334893412234,-0.24905283335155745,-4.518870386304696
55:286030:9990:285984,55,B4-B8,B4,B8,-4.036808435291221,4.036808435291221,23.292499999999563,23.292499999999563,23.292499999999563,23.292499999999563,0.008689610147360404,0.008689610147360404,-0.5777503502832548,7.89413161842298,1.0,0.34354939169072995,0.17902836491239782,False,0.206938241281298,-4.243746676572519,False,0.6400922325629708,-4.676900667854191,-2.4123828364451145,-1.624425598846106,0.19628045775068806,-4.233088893041908
55:286030:9990:285984,55,B6-B8,B6,B8,0.7311147843650332,0.7311147843650332,0.0,0.0,0.0,0.0,0.0,0.0,-0.4275765617155969,8.044305406990638,0.0,0.4302212501249416,0.10775754219898559,False,0.12359647612811253,0.6075183082369207,False,-0.2746144164009342,1.0057292007659675,0.2733826520880106,0.4577321322770226,0.11803085386392316,0.61308393050111
55:286097:10052:286051,55,B4-B6,B4,B6,-5.705937057582716,5.705937057582716,0.0,0.0,0.0,0.0,0.0,0.0,0.020000666706669,7.927324360309794,-1.0,0.6170854408633968,-1.196611429660443,False,-0.4683157787304536,-5.237621278852262,False,-1.5425397810695594,-4.163397276513157,0.10946595442017579,-5.815403012002892,-1.1904919922359583,-4.515445065346758
55:286097:10052:286051,55,B4-B8,B4,B8,-5.0777953453547156,5.0777953453547156,0.0,0.0,0.0,0.0,0.0,0.0,-0.20774986079497637,7.947325027016463,-1.0,0.1267843130079811,-0.8619585451510972,False,-0.8836324628699863,-4.194162882484729,False,-0.538472778970714,-4.539322566384001,0.4901987845766332,-5.567994129931349,-0.8705329658285166,-4.207262379526199
55:286097:10052:286051,55,B6-B8,B6,B8,0.6281417122280004,0.6281417122280004,0.0,0.0,0.0,0.0,0.0,0.0,-0.22775052750164537,7.927324360309794,0.0,-0.4903011278554157,0.004784470061952817,False,-0.24925517075950204,0.8773968829875025,False,-0.42205843973427537,1.050200151962276,0.43118656190599475,0.19695515032200567,0.012299681186917063,0.6158420310410834
55:287639:11482:287593,55,B4-B6,B4,B6,-3.5442517223105483,3.5442517223105483,0.0,0.0,0.0,0.0,0.0,0.0,-0.020228518986976418,7.751260241130639,-1.0,0.4369346372679628,0.9650739056117246,False,-0.3932528961694979,-3.15099882614105,False,-0.26454575556327525,-3.279705966747273,0.03142046556534162,-3.57567218787589,0.9666477665641529,-4.510899488874701
55:287639:11482:287593,55,B4-B8,B4,B8,-5.849342123056118,5.849342123056118,-11.0,11.0,11.0,11.0,-0.010091743119266056,0.010091743119266056,0.7564102552975687,6.994849985833071,-1.0,0.7086819354698601,-1.6335053228524998,False,-2.76610159567223,-3.083240527383888,False,-2.45667310536055,-3.3926690176955683,1.978352910514462,-7.82769503357058,-1.60119001340117,-4.248152109654948
55:287639:11482:287593,55,B6-B8,B6,B8,-2.30509040074557,2.30509040074557,-11.0,11.0,11.0,11.0,-0.010091743119266056,0.010091743119266056,0.7766387742845451,6.994849985833071,0.0,0.27174729820189736,-2.9284476429116175,False,-2.2067871861227015,-0.0983032146228684,False,-0.47290960149919925,-1.8321807992463706,2.1794066822745433,-4.484497083020113,-2.918012187937536,0.6129217871919659
55:288788:12550:288742,55,B4-B6,B4,B6,-7.229050955611314,7.229050955611314,0.0,0.0,0.0,0.0,0.0,0.0,-0.3868697290025267,7.470224135899966,0.0,0.32060472583875477,-2.7197253276890407,False,0.6850352965889679,-7.914086252200281,False,-0.1379266261499354,-7.091124329461378,-0.09279062983216095,-7.136260325779153,-2.6841208565329246,-4.544930099078389
55:288788:12550:288742,55,B4-B8,B4,B8,-6.973798034226412,6.973798034226412,0.0,0.0,0.0,0.0,0.0,0.0,-0.3847389775910477,7.470224135899966,0.0,0.40000022119318235,-2.757961234022794,False,-0.15921255144294855,-6.814585482783464,False,-0.3227433975704252,-6.651054636655987,-0.09362365628112282,-6.8801743779452895,-2.7740663639236205,-4.199731670302792
55:288788:12550:288742,55,B6-B8,B6,B8,0.2552529213849013,0.2552529213849013,0.0,0.0,0.0,0.0,0.0,0.0,0.002130751411479004,7.854963113491014,0.0,0.07939549535442758,-0.3681043207811463,False,-0.6781863346518857,0.933439256036787,False,-0.4797315983058068,0.7349845196907081,0.03948811593984924,0.21576480544505205,-0.3545252473223128,0.6097781687072141
55:288901:12657:288855,55,B4-B6,B4,B6,-5.839907256711811,5.839907256711811,-13.385000000000218,13.385000000000218,13.385000000000218,13.385000000000218,-0.006558059774620391,0.006558059774620391,0.26289151187171367,7.621684998724611,0.0,0.5252445396675123,-1.3305816287895382,False,-0.6288987091800287,-5.211008547531782,False,-0.8897514563879456,-4.9501558003238655,0.2574835060946088,-6.09739076280642,-1.3313081906595856,-4.508599066052225
55:288901:12657:288855,55,B4-B8,B4,B8,-3.267017099325116,3.267017099325116,0.0,0.0,0.0,0.0,0.0,0.0,-0.5043286605183814,7.884576510596324,1.0,-0.077765485541204,0.9488197008785022,False,0.4581068336059238,-3.72512393293104,False,0.5781541723314377,-3.845171271656554,-0.7094294593907875,-2.5575876399343285,0.9510224822148075,-4.218039581539924
55:288901:12657:288855,55,B6-B8,B6,B8,2.572890157386695,2.572890157386695,13.385000000000218,13.385000000000218,13.385000000000218,13.385000000000218,0.006558059774620391,0.006558059774620391,-0.7672201723900951,7.621684998724611,1.0,-0.6030100252087163,1.9495329152206473,False,0.9284520694495686,1.6444380879371263,False,0.8579786541627301,1.7149115032239648,-3.0694906663913355,5.64238082377803,1.9483836782005812,0.6245064791861137
55:289166:12902:289120,55,B4-B6,B4,B6,-5.6701184671259455,5.6701184671259455,0.0,0.0,0.0,0.0,0.0,0.0,0.10898813684352504,7.836567291409964,-1.0,0.9074869861957682,-1.1607928392036726,False,-0.6343558291343198,-5.035762637991626,False,-1.6537714249391748,-4.016347042186771,-0.3619972752909112,-5.308121191835034,-1.1500782618744687,-4.520040205251477
55:289166:12902:289120,55,B4-B8,B4,B8,-4.491952318516425,4.491952318516425,0.0,0.0,0.0,0.0,0.0,0.0,-0.39811736232186146,7.945555428253489,-1.0,-0.5702910462580277,-0.2761155183128068,False,-0.528429314604614,-3.9635230039118112,False,-0.3310161839176597,-4.160936134598765,0.43072510770430456,-4.92267742622073,-0.2774605597471185,-4.214491758769307
55:289166:12902:289120,55,B6-B8,B6,B8,1.1781661486095203,1.1781661486095203,0.0,0.0,0.0,0.0,0.0,0.0,-0.5071054991653865,7.836567291409964,0.0,-1.477778032453796,0.5548089064434727,False,0.2719880279097365,0.9061781206997839,False,-0.13008414930835335,1.3082502979178736,-0.0900270285564467,1.268193177165967,0.5729842628196236,0.6051818857898967
55:289503:13218:289456,55,B4-B6,B4,B6,-5.916535293887613,5.916535293887613,0.0,0.0,0.0,0.0,0.0,0.0,-0.19850027961182004,7.508787170634276,0.0,-0.17264962937040718,-1.4072096659653397,False,0.33356027630487645,-6.250095570192489,False,-0.17126612194831242,-5.7452691719393005,-0.318988346094415,-5.597546947793197,-1.3825770336372567,-4.533958260250356
55:289503:13218:289456,55,B4-B8,B4,B8,-5.349286684675711,5.349286684675711,0.0,0.0,0.0,0.0,0.0,0.0,-0.5108256237659905,7.508787170634276,0.0,-1.4290859889276302,-1.1334498844720926,False,0.07605015524985692,-5.425336839925568,False,-0.25599584600412245,-5.093290838671589,-0.11108169863160788,-5.238204986044103,-1.1441030519135063,-4.205183632762205
55:289503:13218:289456,55,B6-B8,B6,B8,0.5672486092119016,0.5672486092119016,0.0,0.0,0.0,0.0,0.0,0.0,-0.31232534415417046,7.707287450246096,0.0,-1.256436359557223,-0.05610863295414603,False,-0.09144860767498891,0.6586972168868905,False,-0.3168278426561904,0.8840764518680919,-0.8739044837725135,1.4411530929844152,-0.060762966885316017,0.6280115760972176
55:289613:13320:289566,55,B4-B6,B4,B6,-6.729446138982837,6.729446138982837,0.0,0.0,0.0,0.0,0.0,0.0,-0.21118296110171286,7.4377951216719325,-1.0,0.8186876238047711,-2.220120511060564,False,-0.036954586477005114,-6.692491552505832,False,-1.6455242528319598,-5.083921886150877,-0.2570438711035116,-6.472402267879326,-2.195801049763678,-4.533645089219159
55:289613:13320:289566,55,B4-B8,B4,B8,-1.1977543752861664,1.1977543752861664,0.0,0.0,0.0,0.0,0.0,0.0,-1.113896110151872,7.4377951216719325,1.0,0.5590906799118311,3.018082424917452,False,1.5954872974627292,-2.793241672748896,False,-0.48881978537109194,-0.7089345899150744,0.0983151439653914,-1.2960695192515577,3.156173284320274,-4.35392765960644
55:289613:13320:289566,55,B6-B8,B6,B8,5.531691763696671,5.531691763696671,0.0,0.0,0.0,0.0,0.0,0.0,-0.9027131490501592,7.648978082773645,2.0,-0.25959694389293997,4.908334521530623,False,1.798503397319765,3.733188366376906,False,0.9745340285340394,4.557157735162631,-0.40970414685673734,5.941395910553408,8.423083585416173,-2.891391821719502
55:290240:13907:290193,55,B4-B6,B4,B6,-5.7683457428730165,5.7683457428730165,0.0,0.0,0.0,0.0,0.0,0.0,0.20409535634351528,7.841492924460013,-1.0,1.1948434978643068,-1.2590201149507436,False,-0.8118146050188755,-4.956531137854141,False,-5.69203257122238,-0.07631317165063667,-0.40056443485122123,-5.3677813080217955,-1.2531255756613893,-4.515220167211627
55:290240:13907:290193,55,B4-B8,B4,B8,-6.813617245268823,6.813617245268823,0.0,0.0,0.0,0.0,0.0,0.0,0.07208831677889815,7.97349996402463,-3.0,0.3753832858744204,-2.5977804450652044,False,-2.194135746666524,-4.619481498602299,False,-0.6039042780729544,-6.209712967195868,0.02272450088693098,-6.836341746155754,-2.6404710207154176,-4.173146224553405
55:290240:13907:290193,55,B6-B8,B6,B8,-1.0452715023958064,1.0452715023958064,0.0,0.0,0.0,0.0,0.0,0.0,-0.13200703956461712,7.841492924460013,-2.0,-0.8194602119898864,-1.668628744561854,False,-1.2162596282676177,0.17098812587181134,False,-0.515037875405038,-0.5302336269907684,0.10673534261272846,-1.1520068450085348,-1.6367165874941758,0.5914450850983695
55:291176:14766:291129,55,B4-B6,B4,B6,-4.148890563279309,4.148890563279309,22.222499999999854,22.222499999999854,22.222499999999854,22.222499999999854,0.009188546619805605,0.009188546619805605,-0.03132884370729094,7.791316186233373,-1.0,0.2146149610543553,0.3604350646429637,False,-0.7428744228727127,-3.4060161404065967,False,-0.20316856875040998,-3.945721994528899,-1.8224303879041048,-2.326460175375204,0.3407570146395959,-4.489647577918905
55:291176:14766:291129,55,B4-B8,B4,B8,-3.11623873349356,3.11623873349356,22.222499999999854,22.222499999999854,22.222499999999854,22.222499999999854,0.009188546619805605,0.009188546619805605,-0.2441246289025818,7.791316186233373,0.0,0.026875962030200817,1.0995980667100582,False,-0.7919156398655669,-2.324323093627993,False,-0.38064567723151416,-2.735593056262046,-1.8269803457856189,-1.2892583877079413,1.0990584233214764,-4.215297156815037
55:291176:14766:291129,55,B6-B8,B6,B8,1.032651829785749,1.032651829785749,0.0,0.0,0.0,0.0,0.0,0.0,-0.21279578519529085,7.822645029940664,1.0,-0.18773899902415447,0.4092945876197014,False,0.11702029638717654,0.9156315333985725,False,0.3369958015023219,0.6956560282834271,0.10199787341225564,0.9306539563734934,0.431589351217872,0.601062478567877
55:291932:15465:291885,55,B4-B6,B4,B6,-5.103537070844993,5.103537070844993,0.0,0.0,0.0,0.0,0.0,0.0,0.12344877319206038,7.655390644826152,0.0,0.28898617814498273,-0.5942114429227203,False,-0.26715841895436954,-4.836378651890624,False,-0.17930025719557513,-4.924236813649418,-0.34353875640516046,-4.759998314439833,-0.5660109505393699,-4.537526120305623
55:291932:15465:291885,55,B4-B8,B4,B8,-6.044704204491225,6.044704204491225,0.0,0.0,0.0,0.0,0.0,0.0,-0.2645027524233958,7.7788394180182125,-3.0,-0.21455689833407998,-1.8288674042876067,False,-1.5660967878121015,-4.478607416679123,False,-0.5014152280740302,-5.543288976417195,0.09817335860109029,-6.142877563092315,-1.8397432969645506,-4.204960907526674
55:291932:15465:291885,55,B6-B8,B6,B8,-0.941167133646232,0.941167133646232,0.0,0.0,0.0,0.0,0.0,0.0,-0.3879515256154562,7.655390644826152,-3.0,-0.5035430764790627,-1.5645243758122795,False,-1.1328768554777011,0.19170972183146917,False,-0.3572168237295611,-0.5839503099166709,-0.4937904841181554,-0.44737664952807654,-1.5678518740021632,0.6266847403559312
55:292270:15778:292223,55,B4-B6,B4,B6,-2.762850009639493,2.762850009639493,0.0,0.0,0.0,0.0,0.0,0.0,-0.15090942200481106,7.582993038998515,0.0,0.18693599620711066,1.7464756182827799,False,0.24476138828526733,-3.0076113979247605,False,-0.18090474325133238,-2.5819452663881606,0.06413214609544134,-2.8269821557349344,1.725429982950527,-4.48827999259002
55:292270:15778:292223,55,B4-B8,B4,B8,-1.2536043956044125,1.2536043956044125,0.0,0.0,0.0,0.0,0.0,0.0,-0.9228358223386728,7.582993038998515,1.0,-0.09361608072667593,2.962232404599206,False,1.2389914922679959,-2.492595887872408,False,0.8675456373016791,-2.1211500329060917,-1.349803265818162,0.09619887021374951,3.065363625056947,-4.31896802066136
55:292270:15778:292223,55,B6-B8,B6,B8,1.5092456140350805,1.5092456140350805,0.0,0.0,0.0,0.0,0.0,0.0,-0.7719264003338617,7.733902461003326,1.0,-0.2805520769337866,0.8858883718690329,False,1.160291617362759,0.3489539966723214,False,0.8895889952413893,0.6196566187936912,0.1819944131809793,1.3272512008541013,0.8936471191299183,0.6155984949051622
55:292750:16227:292703,55,B4-B6,B4,B6,-3.0242602266490266,3.0242602266490266,0.0,0.0,0.0,0.0,0.0,0.0,0.13298167022048624,7.729515527010059,-1.0,-0.1363282344611232,1.4850654012732463,False,-0.6791249127496936,-2.345135313899333,False,-0.2297604118359787,-2.7944998148130478,-0.18323771177161505,-2.8410225148774115,1.4694612549915826,-4.493721481640609
55:292750:16227:292703,55,B4-B8,B4,B8,-4.84799128231672,4.84799128231672,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000190529096338,7.862497197230545,0.0,-1.806711570527316,-0.6321544821131013,False,-0.3172898688751653,-4.530701413441554,False,1.4653971055553003,-6.3133883878720205,-0.9034575909485367,-3.944533691368183,-0.6156883815461033,-4.232302900770616
55:292750:16227:292703,55,B6-B8,B6,B8,-1.8237310556676931,1.8237310556676931,0.0,0.0,0.0,0.0,0.0,0.0,-0.43300072313012006,7.729515527010059,1.0,-1.6703833360661928,-2.4470882978337407,False,0.5278965572545589,-2.351627612922252,False,0.7516480588302755,-2.5753791144979687,-0.4172427799351094,-1.4064882757325838,-2.4587606679755316,0.6350296123078385
55:293023:106:292976,55,B4-B6,B4,B6,-5.708308923321766,5.708308923321766,0.0,0.0,0.0,0.0,0.0,0.0,-0.1773970344334863,7.854963113491014,0.0,0.5690891650579912,-1.1989832953994934,False,0.29418412719414416,-6.002493050515911,False,-1.0520754513499238,-4.656233471971842,0.236174526545938,-5.944483449867704,-1.1904919922359583,-4.517816931085808
55:293023:106:292976,55,B4-B8,B4,B8,-6.644913891032388,6.644913891032388,0.0,0.0,0.0,0.0,0.0,0.0,-0.07865453379456966,7.854963113491014,0.0,0.7595789621604738,-2.4290770908287698,False,-0.7303297705036287,-5.91458412052876,False,-1.1317287545659274,-5.513185136466461,-0.30423419535026464,-6.340679695682123,-2.3982943642200794,-4.246619526812308
