event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold
45:14374:12970:14370,45,B6-B8,B6,B8,-24.840402877697844,24.840402877697844,2398.0,2398.0,2398.0,2398.0,1.7882177479492916,1.7882177479492916,-1.0178137895777235,7.201916317531627,0.0,-10.24148057758796,-25.487819354694885,True
45:14605:13187:14601,45,B4-B6,B4,B6,-4.505362748926203,4.505362748926203,0.0,0.0,0.0,0.0,0.0,0.0,0.033564956572366356,7.640123172695364,0.0,0.3016805933085003,0.06208984698797693,False
45:14605:13187:14601,45,B4-B8,B4,B8,-3.4228032489466074,3.4228032489466074,0.0,0.0,0.0,0.0,0.0,0.0,-0.576801396081918,7.67368812926773,1.0,-0.14604900212907435,0.34824559598622074,False
45:14605:13187:14601,45,B6-B8,B6,B8,1.0825594999795953,1.0825594999795953,0.0,0.0,0.0,0.0,0.0,0.0,-0.6103663526542844,7.640123172695364,1.0,-0.4477295954375746,0.4351430229825546,False
45:15070:13619:15066,45,B4-B6,B4,B6,-1.7183862630700801,1.7183862630700801,345.52250000000004,345.52250000000004,674.5,1003.4775,0.25063968616842536,0.4071838213099909,-0.23781666978708582,7.413065722060018,0.0,-2.122019120345743,2.8490663328440995,False
45:15070:13619:15066,45,B4-B8,B4,B8,-1.7581324316708944,1.7581324316708944,338.3649999999998,338.3649999999998,674.5,1010.6350000000002,0.2537675730215381,0.4071838213099909,-0.2795039260078882,7.413065722060018,-1.0,-2.877735978606882,2.0129164132619337,False
45:15070:13619:15066,45,B6-B8,B6,B8,-0.03974616860081426,0.03974616860081426,-7.157500000000255,7.157500000000255,336.1350000000002,665.1125000000002,0.003127886853112688,0.15654413514156554,-0.04168725622080238,7.650882391847103,-1.0,-0.7557168582611391,-0.687162645597855,False
45:15962:14445:15958,45,B4-B6,B4,B6,-4.948805714397849,4.948805714397849,0.0,0.0,0.0,0.0,0.0,0.0,-0.11318185320924279,7.79667481406016,0.0,0.40908600388054683,-0.3813531184836698,False
45:15962:14445:15958,45,B4-B8,B4,B8,45.831593262045615,45.831593262045615,0.0,0.0,0.0,0.0,0.0,0.0,0.006185586732710746,7.790489227327449,0.0,-1.7181315531599344,49.60264210697844,True
45:15962:14445:15958,45,B6-B8,B6,B8,50.780398976443465,50.780398976443465,0.0,0.0,0.0,0.0,0.0,0.0,0.11936743994195353,7.790489227327449,0.0,-2.127217557040481,50.13298249944643,True
45:16117:14591:16113,45,B4-B6,B4,B6,-5.726009720189381,5.726009720189381,27.420000000000073,27.420000000000073,27.420000000000073,27.420000000000073,0.00922611036339168,0.00922611036339168,0.011672296945392624,7.985654526052705,-1.0,0.374726726038773,-1.1585571242752017,False
45:16117:14591:16113,45,B4-B8,B4,B8,-6.709180799027976,6.709180799027976,27.420000000000073,27.420000000000073,27.420000000000073,27.420000000000073,0.00922611036339168,0.00922611036339168,-0.06020903122654886,7.997326822998097,-4.0,-0.5663186413389099,-2.938131954095148,False
45:16117:14591:16113,45,B6-B8,B6,B8,-0.9831710788385948,0.9831710788385948,0.0,0.0,0.0,0.0,0.0,0.0,-0.07188132817194148,7.985654526052705,-3.0,-0.9410453673776829,-1.6305875558356355,False
45:16128:14602:16124,45,B4-B6,B4,B6,-6.3776520599780895,6.3776520599780895,-5.432499999999891,5.432499999999891,5.432499999999891,5.432499999999891,-0.0020858130159339184,0.0020858130159339184,-0.3585134067337812,7.506866467615488,-1.0,0.681488182538192,-1.8101994640639099,False
45:16128:14602:16124,45,B4-B8,B4,B8,-6.595083687894032,6.595083687894032,0.0,0.0,0.0,0.0,0.0,0.0,-0.3231616149183516,7.506866467615488,-1.0,0.6140705208294395,-2.824034842961204,False
45:16128:14602:16124,45,B6-B8,B6,B8,-0.21743162791594273,0.21743162791594273,5.432499999999891,5.432499999999891,5.432499999999891,5.432499999999891,0.0020858130159339184,0.0020858130159339184,0.03535179181542958,7.83002808253384,0.0,-0.06741766170875252,-0.8648481049129835,False
45:17112:15526:17106,45,B4-B6,B4,B6,-3.6003266166681698,3.6003266166681698,0.0,0.0,0.0,0.0,0.0,0.0,-0.07925100467913104,7.977968093128549,2.0,0.26663336334799403,0.9671259792460098,False
45:17112:15526:17106,45,B4-B8,B4,B8,-3.8904830198926277,3.8904830198926277,0.0,0.0,0.0,0.0,0.0,0.0,-0.23065981491948406,7.977968093128549,2.0,0.31145397221984084,-0.11943417495979958,False
45:17112:15526:17106,45,B6-B8,B6,B8,-0.2901564032244579,0.2901564032244579,0.0,0.0,0.0,0.0,0.0,0.0,-0.15140881024035302,8.05721909780768,0.0,0.0448206088718468,-0.9375728802214987,False
45:17520:15901:17513,45,B4-B6,B4,B6,-6.073986834450878,6.073986834450878,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638506649456284,7.53689712956617,0.0,0.33465906141542234,-1.5065342385366982,False
45:17520:15901:17513,45,B4-B8,B4,B8,-4.301241163402324,4.301241163402324,0.0,0.0,0.0,0.0,0.0,0.0,-0.6491496179842029,7.53689712956617,1.0,-0.2932426243209356,-0.5301923184694957,False
45:17520:15901:17513,45,B6-B8,B6,B8,1.772745671048554,1.772745671048554,0.0,0.0,0.0,0.0,0.0,0.0,-0.4852989530385745,7.700747794511798,1.0,-0.627901685736358,1.1253291940515133,False
45:18163:113:18156,45,B4-B6,B4,B6,-6.422481968892939,6.422481968892939,0.0,0.0,0.0,0.0,0.0,0.0,-0.10539781447732288,7.893945138235959,0.0,-0.055521836753104736,-1.855029372978759,False
45:18163:113:18156,45,B4-B8,B4,B8,-5.367535076795349,5.367535076795349,0.0,0.0,0.0,0.0,0.0,0.0,-0.5943340430156363,7.893945138235959,1.0,-0.3156623835419836,-1.5964862318625208,False
45:18163:113:18156,45,B6-B8,B6,B8,1.0549468920975897,1.0549468920975897,0.0,0.0,0.0,0.0,0.0,0.0,-0.4889362285383134,7.999342952713282,1.0,-0.2601405467888789,0.407530415100549,False
45:18915:815:18908,45,B4-B6,B4,B6,-5.184791131267325,5.184791131267325,0.0,0.0,0.0,0.0,0.0,0.0,-0.12436963831429448,7.638439063070808,0.0,0.2364998072394835,-0.6173385353531451,False
45:18915:815:18908,45,B4-B8,B4,B8,-5.290757736091059,5.290757736091059,0.0,0.0,0.0,0.0,0.0,0.0,0.13763322006701095,7.500805843003797,0.0,0.2920323185428799,-1.5197088911582313,False
45:18915:815:18908,45,B6-B8,B6,B8,-0.10596660482373466,0.10596660482373466,0.0,0.0,0.0,0.0,0.0,0.0,0.26200285838130544,7.500805843003797,0.0,0.055532511303396426,-0.7533830818207754,False
45:18956:857:18949,45,B4-B6,B4,B6,-2.5612981366459735,2.5612981366459735,0.0,0.0,0.0,0.0,0.0,0.0,-0.3808504226559579,7.38025578842646,0.0,0.09359674667105544,2.006154459268206,False
45:18956:857:18949,45,B4-B8,B4,B8,-3.684187025534854,3.684187025534854,0.0,0.0,0.0,0.0,0.0,0.0,-0.4868497118902786,7.38025578842646,-1.0,-0.7081423366067883,0.08686181939797422,False
45:18956:857:18949,45,B6-B8,B6,B8,-1.1228888888888804,1.1228888888888804,0.0,0.0,0.0,0.0,0.0,0.0,-0.10599928923432067,7.761106211082418,-1.0,-0.8017390832778437,-1.7703053658859211,False
45:20434:2234:20426,45,B4-B6,B4,B6,-4.580837691358852,4.580837691358852,0.0,0.0,0.0,0.0,0.0,0.0,0.05647623904031729,7.513709247839705,-1.0,0.49424314595199803,-0.013385095444672146,False
45:20434:2234:20426,45,B4-B8,B4,B8,-3.2759875806872856,3.2759875806872856,0.0,0.0,0.0,0.0,0.0,0.0,-0.550403224860248,7.570185486880022,0.0,0.19463884772028406,0.49506126424554253,False
45:20434:2234:20426,45,B6-B8,B6,B8,1.3048501106715662,1.3048501106715662,0.0,0.0,0.0,0.0,0.0,0.0,-0.6068794639005652,7.513709247839705,1.0,-0.299604298231714,0.6574336336745255,False
45:20592:2382:20584,45,B4-B6,B4,B6,-2.414921273031837,2.414921273031837,0.0,0.0,0.0,0.0,0.0,0.0,0.018732150619905852,7.523481312573497,0.0,0.28679045092838207,2.152531322882343,False
45:20592:2382:20584,45,B4-B8,B4,B8,-2.2145844794909237,2.2145844794909237,0.0,0.0,0.0,0.0,0.0,0.0,-1.2562412328716919,7.542213463193403,0.0,0.21946748550485795,1.5564643654419044,False
45:20592:2382:20584,45,B6-B8,B6,B8,0.20033679354091305,0.20033679354091305,0.0,0.0,0.0,0.0,0.0,0.0,-1.2749733834915977,7.523481312573497,0.0,-0.06732296542352412,-0.4470796834561277,False
45:21770:3506:21762,45,B4-B6,B4,B6,-5.929928032200799,5.929928032200799,23.954999999999927,23.954999999999927,23.954999999999927,23.954999999999927,0.011959560659011447,0.011959560659011447,0.10902657542119609,7.493873886783559,0.0,-0.14219539287949967,-1.3624754362866192,False
45:21770:3506:21762,45,B4-B8,B4,B8,-6.057683579262999,6.057683579262999,23.954999999999927,23.954999999999927,23.954999999999927,23.954999999999927,0.011959560659011447,0.011959560659011447,-0.3173644063920795,7.602900462204755,0.0,-0.8099506201355791,-2.286634734330171,False
45:21770:3506:21762,45,B6-B8,B6,B8,-0.1277555470622005,0.1277555470622005,0.0,0.0,0.0,0.0,0.0,0.0,-0.4263909818132756,7.493873886783559,0.0,-0.6677552272560794,-0.7751720240592412,False
45:22448:4130:22440,45,B4-B6,B4,B6,-2.6601775685559943,2.6601775685559943,21.952500000000327,21.952500000000327,21.952500000000327,21.952500000000327,0.010779523692610031,0.010779523692610031,0.23642149843593696,7.383057346679081,-1.0,-0.07753949213784672,1.9072750273581853,False
45:22448:4130:22440,45,B4-B8,B4,B8,-2.0343276471095066,2.0343276471095066,21.952500000000327,21.952500000000327,21.952500000000327,21.952500000000327,0.010779523692610031,0.010779523692610031,-0.5301228906211373,7.619478845115018,0.0,-1.3944502996562367,1.7367211978233215,False
45:22448:4130:22440,45,B6-B8,B6,B8,0.6258499214464877,0.6258499214464877,0.0,0.0,0.0,0.0,0.0,0.0,-0.7665443890570742,7.383057346679081,1.0,-1.31691080751839,-0.02156655555055309,False
45:23435:5039:23426,45,B4-B6,B4,B6,-6.059535083060126,6.059535083060126,0.0,0.0,0.0,0.0,0.0,0.0,-0.449402811139584,7.346655163176539,0.0,0.1712013805920618,-1.4920824871459466,False
45:23435:5039:23426,45,B4-B8,B4,B8,-4.194185458535621,4.194185458535621,0.0,0.0,0.0,0.0,0.0,0.0,-0.946894351883806,7.346655163176539,1.0,-1.80109162517049,-0.423136613602793,False
45:23435:5039:23426,45,B6-B8,B6,B8,1.8653496245245051,1.8653496245245051,0.0,0.0,0.0,0.0,0.0,0.0,-0.49749154074422197,7.796057974316123,1.0,-1.9722930057625518,1.2179331475274644,False
45:23958:5526:23949,45,B4-B6,B4,B6,-5.930167108753324,5.930167108753324,0.0,0.0,0.0,0.0,0.0,0.0,0.1439854080504075,7.43543801981455,0.0,0.6718461242774139,-1.362714512839144,False
45:23958:5526:23949,45,B4-B8,B4,B8,-3.843315729047106,3.843315729047106,-8.795000000000073,8.795000000000073,8.795000000000073,8.795000000000073,-0.0034530820573223688,0.0034530820573223688,-0.26364058882709607,7.579423427864958,0.0,0.5040950047113246,-0.07226688411427773,False
45:23958:5526:23949,45,B6-B8,B6,B8,2.086851379706218,2.086851379706218,-8.795000000000073,8.795000000000073,8.795000000000073,8.795000000000073,-0.0034530820573223688,0.0034530820573223688,-0.40762599687750356,7.43543801981455,0.0,-0.16775111956608924,1.439434902709177,False
45:24000:5567:23991,45,B4-B6,B4,B6,-3.758018026565459,3.758018026565459,0.0,0.0,0.0,0.0,0.0,0.0,-0.14092829690540754,7.873407440394017,0.0,-0.49304831308851416,0.8094345693487206,False
45:24000:5567:23991,45,B4-B8,B4,B8,-2.461392196287555,2.461392196287555,0.0,0.0,0.0,0.0,0.0,0.0,-0.5002617409361783,7.873407440394017,1.0,-2.1231644266943857,1.309656648645273,False
45:24000:5567:23991,45,B6-B8,B6,B8,1.296625830277904,1.296625830277904,0.0,0.0,0.0,0.0,0.0,0.0,-0.3593334440307707,8.014335737299424,1.0,-1.6301161136058715,0.6492093532808632,False
45:24355:5891:24346,45,B4-B6,B4,B6,-2.0728060212110826,2.0728060212110826,146.96749999999975,146.96749999999975,275.0,403.03250000000025,0.11016403713323572,0.18272425249169436,-0.15897680700860217,7.317212408359839,0.0,-1.0571780661232175,2.494646574703097,False
45:24355:5891:24346,45,B4-B8,B4,B8,-2.7468882773803003,2.7468882773803003,156.91749999999956,156.91749999999956,275.0,393.08250000000044,0.1353871107799283,0.18272425249169436,-0.5050319805498251,7.317212408359839,0.0,-1.96894376931575,1.0241605675525278,False
45:24355:5891:24346,45,B6-B8,B6,B8,-0.6740822561692177,0.6740822561692177,9.949999999999818,9.949999999999818,128.03250000000025,246.1150000000007,0.025223073646692573,0.07256021535845864,-0.34605517354122295,7.476189215368441,0.0,-0.9117657031925326,-1.3214987331662584,False
45:24754:6256:24745,45,B4-B6,B4,B6,-5.561998453671194,5.561998453671194,0.0,0.0,0.0,0.0,0.0,0.0,0.10803643814767305,7.778420832830016,0.0,0.6452619769318586,-0.9945458577570143,False
45:24754:6256:24745,45,B4-B8,B4,B8,-2.1613971902425106,2.1613971902425106,0.0,0.0,0.0,0.0,0.0,0.0,-0.49571770876046006,7.886457270977689,1.0,0.404525696037461,1.6096516546903175,False
45:24754:6256:24745,45,B6-B8,B6,B8,3.4006012634286833,3.4006012634286833,0.0,0.0,0.0,0.0,0.0,0.0,-0.6037541469081331,7.778420832830016,1.0,-0.24073628089439758,2.7531847864316426,False
45:25140:6610:25131,45,B4-B6,B4,B6,-3.995499173960411,3.995499173960411,-5.5,5.5,5.5,5.5,-0.005161895823557016,0.005161895823557016,0.2869785901856954,6.972137537911405,0.0,0.47604774588403254,0.5719534219537685,False
45:25140:6610:25131,45,B4-B8,B4,B8,-3.9474754888333052,3.9474754888333052,0.0,0.0,0.0,0.0,0.0,0.0,-1.4171299931737371,7.259116128097101,0.0,0.1260624659061691,-0.17642664390047713,False
45:25140:6610:25131,45,B6-B8,B6,B8,0.048023685127105864,0.048023685127105864,5.5,5.5,5.5,5.5,0.005161895823557016,0.005161895823557016,-1.7041085833594325,6.972137537911405,0.0,-0.34998527997786344,-0.5993927918699349,False
45:26729:8126:26720,45,B4-B6,B4,B6,-4.017254485812508,4.017254485812508,0.0,0.0,0.0,0.0,0.0,0.0,0.39538732090862183,7.48352559138851,-1.0,0.394983058432425,0.5501981101016717,False
45:26729:8126:26720,45,B4-B8,B4,B8,-4.3305441884485205,4.3305441884485205,0.0,0.0,0.0,0.0,0.0,0.0,0.9681621243351959,6.910750787961936,-1.0,0.47314235166031526,-0.5594953435156924,False
45:26729:8126:26720,45,B6-B8,B6,B8,-0.31328970263601263,0.31328970263601263,0.0,0.0,0.0,0.0,0.0,0.0,0.572774803426574,6.910750787961936,0.0,0.07815929322789028,-0.9607061796330534,False
45:26745:8140:26736,45,B4-B6,B4,B6,-4.350837018413358,4.350837018413358,0.0,0.0,0.0,0.0,0.0,0.0,0.016240207022813813,7.929846429742503,0.0,0.37499137841241126,0.2166155775008214,False
45:26745:8140:26736,45,B4-B8,B4,B8,-2.936256983948411,2.936256983948411,0.0,0.0,0.0,0.0,0.0,0.0,-0.3262285111907044,7.946086636765317,1.0,-1.600930292295537,0.8347918609844172,False
45:26745:8140:26736,45,B6-B8,B6,B8,1.4145800344649473,1.4145800344649473,0.0,0.0,0.0,0.0,0.0,0.0,-0.3424687182135182,7.929846429742503,1.0,-1.9759216707079483,0.7671635574679065,False
