threshold,utility,tp,fp,tn,fn,tail_capture_efficiency,clean_keep_efficiency,precision,veto_fraction,heldout_run,model,c_value,train_auc,train_utility
0.5108717526638211,,,,,,,,,,58,ml_shuffled_label_control,0.05,0.578834213696599,0.32371817784661827
5.336131701552243,0.3111681714235976,46.0,1315.0,1624.0,40.0,0.5348837209302325,0.5525689009867302,0.03379867744305658,0.4499173553719008,59,traditional_proxy_threshold_veto,,,
5.161427782906642,0.30890510140294514,48.0,1465.0,1474.0,38.0,0.5581395348837209,0.5015311330384484,0.031725049570389956,0.5001652892561983,59,traditional_proxy_threshold_veto,,,
5.69494368757333,0.3014630826811841,43.0,1167.0,1772.0,43.0,0.5,0.6029261653623682,0.03553719008264463,0.4,59,traditional_proxy_threshold_veto,,,
6.709981486022749,0.24456586245915002,36.0,1023.0,1916.0,50.0,0.4186046511627907,0.6519224225927186,0.0339943342776204,0.3500826446280992,59,traditional_proxy_threshold_veto,,,
8.126306369478872,0.19946667510702104,30.0,878.0,2061.0,56.0,0.3488372093023256,0.7012589316093909,0.03303964757709251,0.30016528925619834,59,traditional_proxy_threshold_veto,,,
9.388532943673711,0.15436748775489212,24.0,733.0,2206.0,62.0,0.27906976744186046,0.7505954406260633,0.031704095112285335,0.2502479338842975,59,traditional_proxy_threshold_veto,,,
10.380481249766316,0.13303449203573434,20.0,585.0,2354.0,66.0,0.23255813953488372,0.8009527050017012,0.03305785123966942,0.2,59,traditional_proxy_threshold_veto,,,
11.402214716752287,0.076809862554104,10.0,232.0,2707.0,76.0,0.11627906976744186,0.9210615855733243,0.04132231404958678,0.08,59,traditional_proxy_threshold_veto,,,
11.244211910919434,0.06643218307128669,10.0,293.0,2646.0,76.0,0.11627906976744186,0.9003062266076897,0.033003300330033,0.10016528925619834,59,traditional_proxy_threshold_veto,,,
10.90179178667557,0.06433923894379515,12.0,442.0,2497.0,74.0,0.13953488372093023,0.8496087104457298,0.02643171806167401,0.15008264462809917,59,traditional_proxy_threshold_veto,,,
11.582300161778079,0.028027251794234716,5.0,177.0,2762.0,81.0,0.05813953488372093,0.9397754338210276,0.027472527472527472,0.060165289256198344,59,traditional_proxy_threshold_veto,,,
11.780019851224996,0.02660689840714689,4.0,117.0,2822.0,82.0,0.046511627906976744,0.9601905410003403,0.03305785123966942,0.04,59,traditional_proxy_threshold_veto,,,
12.064856733361266,0.013218386256992967,2.0,59.0,2880.0,84.0,0.023255813953488372,0.9799251446070092,0.03278688524590164,0.020165289256198347,59,traditional_proxy_threshold_veto,,,
0.5079678148533278,,,,,,,,,,59,ml_logistic_proxy_veto,1.0,0.6704028422893407,0.485875594451522
0.5128742921904553,,,,,,,,,,59,ml_logistic_proxy_veto,3.0,0.6755817909904492,0.47407756158161685
0.5045873420509804,,,,,,,,,,59,ml_logistic_proxy_veto,0.3,0.6639894917587853,0.47407756158161685
0.5185916116781712,,,,,,,,,,59,ml_logistic_proxy_veto,10.0,0.6788418778733473,0.4710667289142803
0.5143123849157248,,,,,,,,,,59,ml_logistic_proxy_veto,0.1,0.6573624947577487,0.4504814958418067
0.49934409662314005,,,,,,,,,,59,ml_logistic_proxy_veto,0.05,0.653267604073526,0.4356726303045649
0.5384906092658427,,,,,,,,,,59,ml_shuffled_label_control,10.0,0.647997657801657,0.42688543010199637
0.5313596227413933,,,,,,,,,,59,ml_shuffled_label_control,3.0,0.6386644721745254,0.41508739723209126
0.5273655574379833,,,,,,,,,,59,ml_shuffled_label_control,1.0,0.6230168464198391,0.4032893643621862
0.5316108513393556,,,,,,,,,,59,ml_shuffled_label_control,0.3,0.6047777681065384,0.4032893643621862
0.5201486106245705,,,,,,,,,,59,ml_shuffled_label_control,0.1,0.5888531932234505,0.3796932986223759
0.5171793328275317,,,,,,,,,,59,ml_shuffled_label_control,0.05,0.5800936879337221,0.34429920001266057
5.421589664481124,0.31203007518796994,45.0,1292.0,1596.0,39.0,0.5357142857142857,0.5526315789473685,0.033657442034405384,0.4498654104979812,60,traditional_proxy_threshold_veto,,,
5.202218954649128,0.29813843820076513,46.0,1441.0,1447.0,38.0,0.5476190476190477,0.5010387811634349,0.03093476798924008,0.5003364737550471,60,traditional_proxy_threshold_veto,,,
5.965023887486534,0.27726388339269226,40.0,1149.0,1739.0,44.0,0.47619047619047616,0.6021468144044322,0.0336417157275021,0.40006729475100944,60,traditional_proxy_threshold_veto,,,
7.2097819256555855,0.21851503759398494,33.0,1007.0,1881.0,51.0,0.39285714285714285,0.6513157894736842,0.03173076923076923,0.34993270524899056,60,traditional_proxy_threshold_veto,,,
8.667705249665522,0.19582673789737504,29.0,863.0,2025.0,55.0,0.34523809523809523,0.7011772853185596,0.032511210762331835,0.3001345895020188,60,traditional_proxy_threshold_veto,,,
9.696635796373158,0.16123367629600316,24.0,719.0,2169.0,60.0,0.2857142857142857,0.7510387811634349,0.03230148048452221,0.25,60,traditional_proxy_threshold_veto,,,
10.440827579748255,0.1385453765993932,20.0,575.0,2313.0,64.0,0.23809523809523808,0.8009002770083102,0.03361344537815126,0.20020188425302826,60,traditional_proxy_threshold_veto,,,
10.9067852970917,0.09187442289935363,14.0,432.0,2456.0,70.0,0.16666666666666666,0.850415512465374,0.03139013452914798,0.1500672947510094,60,traditional_proxy_threshold_veto,,,
11.265901158964512,0.06918612320274367,10.0,288.0,2600.0,74.0,0.11904761904761904,0.9002770083102493,0.03355704697986577,0.10026917900403769,60,traditional_proxy_threshold_veto,,,
11.438789779228937,0.06749604273842501,9.0,229.0,2659.0,75.0,0.10714285714285714,0.9207063711911357,0.037815126050420166,0.0800807537012113,60,traditional_proxy_threshold_veto,,,
11.591372164338301,0.029399155784197314,5.0,174.0,2714.0,79.0,0.05952380952380952,0.9397506925207756,0.027932960893854747,0.06022880215343203,60,traditional_proxy_threshold_veto,,,
11.805449565552658,0.02770907531987865,4.0,115.0,2773.0,80.0,0.047619047619047616,0.9601800554016621,0.03361344537815126,0.04004037685060565,60,traditional_proxy_threshold_veto,,,
12.077505230823041,0.0016900804643186634,1.0,59.0,2829.0,83.0,0.011904761904761904,0.9795706371191135,0.016666666666666666,0.020188425302826378,60,traditional_proxy_threshold_veto,,,
0.48812458503122386,,,,,,,,,,60,ml_logistic_proxy_veto,0.1,0.6469792903310909,0.43116838148001585
0.48647789160718297,,,,,,,,,,60,ml_logistic_proxy_veto,0.05,0.6460435628545047,0.415537198258805
0.4999534886278712,,,,,,,,,,60,ml_logistic_proxy_veto,3.0,0.65783702677747,0.4070125972826804
0.5043333369156934,,,,,,,,,,60,ml_logistic_proxy_veto,10.0,0.6654794881941696,0.3949347051840127
0.4917335402410366,,,,,,,,,,60,ml_logistic_proxy_veto,0.3,0.6451573011476059,0.3949347051840127
0.503528399462703,,,,,,,,,,60,ml_logistic_proxy_veto,1.0,0.6499060150375939,0.3913814140614695
0.5181453278687577,,,,,,,,,,60,ml_shuffled_label_control,1.0,0.6400417161324363,0.4432462735786835
0.5175540731249261,,,,,,,,,,60,ml_shuffled_label_control,0.3,0.6282564965044188,0.43116838148001585
0.5170708603815477,,,,,,,,,,60,ml_shuffled_label_control,0.1,0.6127695884447962,0.42761509035747264
0.5219674124071713,,,,,,,,,,60,ml_shuffled_label_control,3.0,0.6410681308534494,0.4190904893813481
0.5374685992320558,,,,,,,,,,60,ml_shuffled_label_control,10.0,0.6401695027041288,0.4190904893813481
0.5167167802138667,,,,,,,,,,60,ml_shuffled_label_control,0.05,0.6053456008442158,0.4190904893813481
5.231881720009108,0.33549783549783546,45.0,1380.0,1392.0,32.0,0.5844155844155844,0.5021645021645021,0.031578947368421054,0.5001755001755002,61,traditional_proxy_threshold_veto,,,
5.492022201219097,0.32178932178932174,42.0,1240.0,1532.0,35.0,0.5454545454545454,0.5526695526695526,0.0327613104524181,0.44998244998244996,61,traditional_proxy_threshold_veto,,,
6.14655168953534,0.2552308802308802,35.0,1105.0,1667.0,42.0,0.45454545454545453,0.6013708513708513,0.03070175438596491,0.40014040014040014,61,traditional_proxy_threshold_veto,,,
7.537196187778402,0.17568542568542567,27.0,970.0,1802.0,50.0,0.35064935064935066,0.65007215007215,0.02708124373119358,0.34994734994734994,61,traditional_proxy_threshold_veto,,,
8.906875797635191,0.16179653679653677,24.0,831.0,1941.0,53.0,0.3116883116883117,0.7002164502164502,0.028070175438596492,0.3001053001053001,61,traditional_proxy_threshold_veto,,,
9.932412600200786,0.13474025974025972,20.0,693.0,2079.0,57.0,0.2597402597402597,0.75,0.028050490883590462,0.25026325026325025,61,traditional_proxy_threshold_veto,,,
10.545835338697184,0.13419913419913418,18.0,552.0,2220.0,59.0,0.23376623376623376,0.8008658008658008,0.031578947368421054,0.20007020007020007,61,traditional_proxy_threshold_veto,,,
10.940934333311533,0.12031024531024531,15.0,413.0,2359.0,62.0,0.19480519480519481,0.851010101010101,0.035046728971962614,0.15022815022815023,61,traditional_proxy_threshold_veto,,,
11.340847058630949,0.10660173160173159,12.0,273.0,2499.0,65.0,0.15584415584415584,0.9015151515151515,0.042105263157894736,0.10003510003510004,61,traditional_proxy_threshold_veto,,,
11.495738982093382,0.0642135642135642,8.0,220.0,2552.0,69.0,0.1038961038961039,0.9206349206349206,0.03508771929824561,0.08002808002808003,61,traditional_proxy_threshold_veto,,,
11.670216720691942,0.04816017316017315,6.0,165.0,2607.0,71.0,0.07792207792207792,0.9404761904761905,0.03508771929824561,0.06002106002106002,61,traditional_proxy_threshold_veto,,,
11.871798069602809,0.032106782106782125,4.0,110.0,2662.0,73.0,0.05194805194805195,0.9603174603174603,0.03508771929824561,0.04001404001404001,61,traditional_proxy_threshold_veto,,,
12.160086884859771,0.016053391053391035,2.0,55.0,2717.0,75.0,0.025974025974025976,0.9801587301587301,0.03508771929824561,0.020007020007020006,61,traditional_proxy_threshold_veto,,,
0.5161779811846864,,,,,,,,,,61,ml_logistic_proxy_veto,10.0,0.7067240119188172,0.5198412698412699
0.5016646454517452,,,,,,,,,,61,ml_logistic_proxy_veto,1.0,0.6905370963812523,0.4935064935064935
0.5074755459555153,,,,,,,,,,61,ml_logistic_proxy_veto,3.0,0.7010644478176945,0.48033910533910534
0.4978006579933404,,,,,,,,,,61,ml_logistic_proxy_veto,0.1,0.6689951462678736,0.4671717171717172
0.4976039674658028,,,,,,,,,,61,ml_logistic_proxy_veto,0.05,0.661976911976912,0.454004329004329
0.49869557766249567,,,,,,,,,,61,ml_logistic_proxy_veto,0.3,0.6757697569385881,0.44083694083694086
0.5251568311250662,,,,,,,,,,61,ml_shuffled_label_control,3.0,0.6525646071100617,0.454004329004329
0.5287310849323413,,,,,,,,,,61,ml_shuffled_label_control,10.0,0.6666807218755271,0.44823232323232326
0.5227749145853939,,,,,,,,,,61,ml_shuffled_label_control,1.0,0.6376988812053748,0.4276695526695527
0.5194759551032606,,,,,,,,,,61,ml_shuffled_label_control,0.3,0.624721238357602,0.4013347763347763
0.5147925412476466,,,,,,,,,,61,ml_shuffled_label_control,0.1,0.6134489608515583,0.4013347763347763
0.5115240487246446,,,,,,,,,,61,ml_shuffled_label_control,0.05,0.610998669440228,0.4013347763347763
5.189979060284226,0.26104293553639274,47.0,1441.0,1443.0,45.0,0.5108695652173914,0.5003467406380028,0.031586021505376344,0.5,62,traditional_proxy_threshold_veto,,,
5.400457109343557,0.2537463064584213,44.0,1295.0,1589.0,48.0,0.4782608695652174,0.5509708737864077,0.03286034353995519,0.44993279569892475,62,traditional_proxy_threshold_veto,,,
5.823133419771232,0.24627630706144843,41.0,1150.0,1734.0,51.0,0.44565217391304346,0.6012482662968099,0.03442485306465155,0.4002016129032258,62,traditional_proxy_threshold_veto,,,
7.068080542687658,0.17272206476512092,32.0,1010.0,1874.0,60.0,0.34782608695652173,0.6497919556171984,0.030710172744721688,0.35013440860215056,62,traditional_proxy_threshold_veto,,,
8.59498615326741,0.1322966290779714,26.0,867.0,2017.0,66.0,0.2826086956521739,0.699375866851595,0.029115341545352745,0.30006720430107525,62,traditional_proxy_threshold_veto,,,
9.684372215599723,0.08082825785442924,19.0,725.0,2159.0,73.0,0.20652173913043478,0.7486130374479889,0.025537634408602152,0.25,62,traditional_proxy_threshold_veto,,,
10.495621996994917,0.07335825845745642,16.0,580.0,2304.0,76.0,0.17391304347826086,0.7988904299583911,0.026845637583892617,0.20026881720430106,62,traditional_proxy_threshold_veto,,,
10.940290940630598,0.06606162937948498,13.0,434.0,2450.0,79.0,0.14130434782608695,0.8495145631067961,0.029082774049217,0.1502016129032258,62,traditional_proxy_threshold_veto,,,
11.308624230451363,0.04772206476512093,9.0,289.0,2595.0,83.0,0.09782608695652174,0.8997919556171984,0.030201342281879196,0.10013440860215053,62,traditional_proxy_threshold_veto,,,
11.47040959231138,0.02482210697702468,6.0,233.0,2651.0,86.0,0.06521739130434782,0.9192094313453537,0.02510460251046025,0.08030913978494623,62,traditional_proxy_threshold_veto,,,
11.645004153250346,0.024181390580715202,5.0,174.0,2710.0,87.0,0.05434782608695652,0.9396671289875174,0.027932960893854747,0.060147849462365593,62,traditional_proxy_threshold_veto,,,
11.817990011317677,0.012324368329011647,3.0,117.0,2767.0,89.0,0.03260869565217391,0.9594313453536755,0.025,0.04032258064516129,62,traditional_proxy_threshold_veto,,,
12.087331506703435,0.0006407163963094778,1.0,59.0,2825.0,91.0,0.010869565217391304,0.9795423023578363,0.016666666666666666,0.020161290322580645,62,traditional_proxy_threshold_veto,,,
0.5233736771163877,,,,,,,,,,62,ml_logistic_proxy_veto,10.0,0.6819219984321293,0.4708587107278538
0.5122708129297107,,,,,,,,,,62,ml_logistic_proxy_veto,0.05,0.6866821443647109,0.45981577519146116
0.5146741326149685,,,,,,,,,,62,ml_logistic_proxy_veto,0.3,0.682747391907375,0.45981577519146116
0.5171182142822215,,,,,,,,,,62,ml_logistic_proxy_veto,1.0,0.6817184767533015,0.45981577519146116
0.5129711790817499,,,,,,,,,,62,ml_logistic_proxy_veto,0.1,0.6849785925345232,0.4487728396550684
0.527146305351587,,,,,,,,,,62,ml_logistic_proxy_veto,3.0,0.6838931435807755,0.4473180365434481
0.5305898202071251,,,,,,,,,,62,ml_shuffled_label_control,10.0,0.6416661641440029,0.45981577519146116
0.5294729574514456,,,,,,,,,,62,ml_shuffled_label_control,3.0,0.6334913767110897,0.4487728396550684
0.5252488370955157,,,,,,,,,,62,ml_shuffled_label_control,0.3,0.6225577398540675,0.4473180365434481
0.5273775547572156,,,,,,,,,,62,ml_shuffled_label_control,1.0,0.628226195501417,0.4377299041186758
0.5226641711975842,,,,,,,,,,62,ml_shuffled_label_control,0.05,0.6207147379846831,0.434820297895435
0.5239196657426378,,,,,,,,,,62,ml_shuffled_label_control,0.1,0.6230288548513538,0.4252321654706627
5.170483995038152,0.2718144997443997,48.0,1658.0,1659.0,44.0,0.5217391304347826,0.5001507386192342,0.02813599062133646,0.5004400117336463,63,traditional_proxy_threshold_veto,,,
5.373294261525304,0.26452989212357947,45.0,1490.0,1827.0,47.0,0.4891304347826087,0.5507989146819415,0.029315960912052116,0.45027867409797595,63,traditional_proxy_threshold_veto,,,
5.739950960522671,0.24622498066613357,41.0,1323.0,1994.0,51.0,0.44565217391304346,0.6011456135061802,0.030058651026392963,0.4001173364623057,63,traditional_proxy_threshold_veto,,,
6.850727046047979,0.17281855002556,32.0,1161.0,2156.0,60.0,0.34782608695652173,0.6499849261380766,0.026823134953897737,0.34995599882663536,63,traditional_proxy_threshold_veto,,,
8.347331234813689,0.15436289994887997,28.0,995.0,2322.0,64.0,0.30434782608695654,0.7000301477238469,0.02737047898338221,0.3000880023467292,63,traditional_proxy_threshold_veto,,,
9.503572114140747,0.13590724987219988,24.0,829.0,2488.0,68.0,0.2608695652173913,0.7500753693096172,0.02813599062133646,0.25022000586682314,63,traditional_proxy_threshold_veto,,,
10.39476454744595,0.11760233841475401,20.0,662.0,2655.0,72.0,0.21739130434782608,0.8004220681338559,0.02932551319648094,0.20005866823115284,63,traditional_proxy_threshold_veto,,,
10.892553189224788,0.07710608066482288,14.0,498.0,2819.0,78.0,0.15217391304347827,0.8498643352426892,0.02734375,0.1501906717512467,63,traditional_proxy_threshold_veto,,,
11.403025621021172,0.06905139531530587,10.0,263.0,3054.0,82.0,0.10869565217391304,0.9207114862827857,0.03663003663003663,0.08008213552361396,63,traditional_proxy_threshold_veto,,,
11.230893522735155,0.058801169207377005,10.0,331.0,2986.0,82.0,0.10869565217391304,0.9002110340669279,0.02932551319648094,0.10002933411557642,63,traditional_proxy_threshold_veto,,,
11.57040918222679,0.02420010224010697,5.0,200.0,3117.0,87.0,0.05434782608695652,0.9397045523063009,0.024390243902439025,0.06013493693165151,63,traditional_proxy_threshold_veto,,,
11.789924302333905,0.012409720674784706,3.0,134.0,3183.0,89.0,0.03260869565217391,0.9596020500452216,0.021897810218978103,0.040187738339689055,63,traditional_proxy_threshold_veto,,,
12.075394234353706,-0.01040096472716312,0.0,69.0,3248.0,92.0,0.0,0.9791980705456738,0.0,0.020240539747726605,63,traditional_proxy_threshold_veto,,,
0.5047902838079424,,,,,,,,,,63,ml_logistic_proxy_veto,0.3,0.6460296758464301,0.4593104035862684
0.5019637239108752,,,,,,,,,,63,ml_logistic_proxy_veto,0.1,0.6469078921497949,0.4482900997496428
0.508035410242758,,,,,,,,,,63,ml_logistic_proxy_veto,1.0,0.6454201675164829,0.4262494920763917
0.5114625029052547,,,,,,,,,,63,ml_logistic_proxy_veto,3.0,0.6431295958894234,0.4262494920763917
0.5149888285369923,,,,,,,,,,63,ml_logistic_proxy_veto,10.0,0.6420777024812887,0.4152291882397661
0.5010649030409953,,,,,,,,,,63,ml_logistic_proxy_veto,0.05,0.6435555963350854,0.4042088844031406
0.4955112460917199,,,,,,,,,,63,ml_shuffled_label_control,0.05,0.609229791194243,0.4152291882397661
0.49674409932423547,,,,,,,,,,63,ml_shuffled_label_control,0.1,0.609511606873681,0.4042088844031406
0.5106792152518149,,,,,,,,,,63,ml_shuffled_label_control,10.0,0.6172287687931735,0.3917991637283559
0.5009315729632624,,,,,,,,,,63,ml_shuffled_label_control,1.0,0.6104783001926832,0.3917991637283559
0.5092974412810746,,,,,,,,,,63,ml_shuffled_label_control,3.0,0.6133325031786188,0.3821682767298895
0.497947303689396,,,,,,,,,,63,ml_shuffled_label_control,0.3,0.6102128691457707,0.3711479728932639
5.200156143166387,0.29247227898389117,58.0,1799.0,1805.0,49.0,0.5420560747663551,0.5008324084350722,0.031233171782444804,0.5004042037186742,65,traditional_proxy_threshold_veto,,,
5.411587362639634,0.2899620878152001,55.0,1615.0,1989.0,52.0,0.514018691588785,0.5518867924528302,0.03293413173652695,0.45001347345728915,65,traditional_proxy_threshold_veto,,,
5.90989289341417,0.2587208397730455,49.0,1436.0,2168.0,58.0,0.45794392523364486,0.6015538290788013,0.032996632996632996,0.40016168148746967,65,traditional_proxy_threshold_veto,,,
7.127846630562885,0.20864926820666546,41.0,1258.0,2346.0,66.0,0.38317757009345793,0.6509433962264151,0.03156274056966898,0.35004042037186744,65,traditional_proxy_threshold_veto,,,
8.603216785972833,0.1679234910328088,34.0,1080.0,2524.0,73.0,0.3177570093457944,0.7003329633740288,0.03052064631956912,0.30018862840204796,65,traditional_proxy_threshold_veto,,,
9.68511525384769,0.1273364485981308,27.0,901.0,2703.0,80.0,0.2523364485981308,0.75,0.029094827586206896,0.2500673672864457,65,traditional_proxy_threshold_veto,,,
10.48691364759962,0.11506425881938034,23.0,720.0,2884.0,84.0,0.21495327102803738,0.8002219755826859,0.03095558546433378,0.20021557531662626,65,traditional_proxy_threshold_veto,,,
10.924427491577859,0.08396174551640442,17.0,540.0,3064.0,90.0,0.1588785046728972,0.8501664816870145,0.03052064631956912,0.15009431420102398,65,traditional_proxy_threshold_veto,,,
11.284719274821166,0.07168955573765388,13.0,359.0,3245.0,94.0,0.12149532710280374,0.9003884572697003,0.03494623655913978,0.10024252223120453,65,traditional_proxy_threshold_veto,,,
11.444955404631456,0.06312560291265155,11.0,286.0,3318.0,96.0,0.102803738317757,0.9206437291897891,0.037037037037037035,0.08003233629749394,65,traditional_proxy_threshold_veto,,,
11.61614246951309,0.03545385708506642,7.0,216.0,3388.0,100.0,0.06542056074766354,0.9400665926748057,0.03139013452914798,0.06009161950956615,65,traditional_proxy_threshold_veto,,,
11.817384936859863,0.026751169520885403,5.0,144.0,3460.0,102.0,0.04672897196261682,0.9600443951165372,0.03355704697986577,0.04015090272163837,65,traditional_proxy_threshold_veto,,,
12.094880861265478,0.008563952825002327,2.0,73.0,3531.0,105.0,0.018691588785046728,0.9797447280799112,0.02666666666666667,0.02021018593371059,65,traditional_proxy_threshold_veto,,,
0.5050583972378888,,,,,,,,,,65,ml_logistic_proxy_veto,0.3,0.6603125291731928,0.4538480089620048
0.5091811241428829,,,,,,,,,,65,ml_logistic_proxy_veto,1.0,0.6643034219506881,0.4460658977045235
0.5009115474875111,,,,,,,,,,65,ml_logistic_proxy_veto,0.1,0.6562542139056292,0.4443634798303027
0.4990767779268152,,,,,,,,,,65,ml_logistic_proxy_veto,0.05,0.6520325287582851,0.43487895069860066
0.5193424213152432,,,,,,,,,,65,ml_logistic_proxy_veto,10.0,0.6660460340016804,0.4253944215668986
0.5136927040997239,,,,,,,,,,65,ml_logistic_proxy_veto,3.0,0.6664635348055639,0.4191759934444594
0.5134987889259179,,,,,,,,,,65,ml_shuffled_label_control,10.0,0.6260852427728277,0.40642536330349455
0.5029824549494469,,,,,,,,,,65,ml_shuffled_label_control,3.0,0.6241974130509196,0.40642536330349455
0.49242120659604827,,,,,,,,,,65,ml_shuffled_label_control,0.3,0.6157644154470111,0.3969408341717925
0.49537904911645353,,,,,,,,,,65,ml_shuffled_label_control,1.0,0.6215056997935834,0.38745630504009043
0.49206105755365315,,,,,,,,,,65,ml_shuffled_label_control,0.1,0.5972750941321688,0.3684872467766863
0.4911779096745202,,,,,,,,,,65,ml_shuffled_label_control,0.05,0.5862100262429076,0.3305491302498781
