method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
mlp,65,0.7266486626677741,0.7309688581314879,0.8162644053055012,0.6164383561643836,0.8181818181818182,0.7288540987171124,-0.6724003748813079,12.907785935365883,0.23404255319148937,0.3088235294117647,0.27941176470588236,-0.05703444360197409,0.1583619630495124,136,68
ridge,58,0.7294873845301157,0.7512975778546712,0.8879515466147524,0.7313432835820896,0.8166666666666667,0.7859614968635085,1.8257604428614727,9.305584386475742,0.18478260869565216,0.3235294117647059,0.27941176470588236,0.00443150911250126,0.07701778827389551,136,68
ridge,60,0.811240426131071,0.8142301038062284,0.8077006272982912,0.7164179104477612,0.75,0.7422669262383733,0.004953386684483085,9.821040836312466,0.18269230769230768,0.23529411764705882,0.23529411764705882,0.008025932327416017,0.07283105198547904,136,68
ridge,62,0.7917699457900474,0.7802768166089966,0.7788628472222222,0.609375,0.6724137931034483,0.6727430555555556,0.8348033784808662,11.503419187732309,0.2553191489361702,0.3088235294117647,0.27941176470588236,-0.011322861751159315,0.08688472875176856,136,68
ridge,64,0.7308704190496937,0.7026384083044983,0.8586836891921638,0.7402597402597403,0.8382352941176471,0.7769095311468193,1.81576609724166,7.173751162716412,0.07352941176470588,0.5,0.20588235294117646,-0.02166710342603756,0.07337435883217985,136,68
ridge,65,0.7619259061424839,0.763840830449827,0.8554033485540334,0.7123287671232876,0.8125,0.7609262883235486,0.4925858499105251,8.137699267166076,0.11956521739130435,0.3235294117647059,0.3088235294117647,-0.01769032627295037,0.07240804734087884,136,68
template_residual_boosted_stack_new,58,0.7887865490422519,0.761461937716263,0.8782176076141033,0.8805970149253731,0.7866666666666666,0.8243564784771793,0.8149377152392878,7.166447475232329,0.09803921568627451,0.25,0.3235294117647059,-0.0009858524359856945,0.08354390545258819,136,68
template_residual_boosted_stack_new,60,0.8673924087796447,0.8533737024221453,0.9212632489725286,0.9253731343283582,0.775,0.8322517845554834,-0.5352528404383028,7.742136548327743,0.10576923076923077,0.23529411764705882,0.3235294117647059,0.0018413755806214352,0.07407703006631992,136,68
template_residual_boosted_stack_new,62,0.8235118967545707,0.804930795847751,0.8899739583333334,0.890625,0.7916666666666666,0.8411458333333333,-1.8637099886376696,10.15274621094818,0.1346153846153846,0.23529411764705882,0.3088235294117647,0.005842331878968337,0.08883070294503355,136,68
template_residual_boosted_stack_new,64,0.7658261426709665,0.740484429065744,0.915034118423949,0.8961038961038961,0.8625,0.8548316090688972,-0.38644736925265377,8.827319190299558,0.058823529411764705,0.5,0.1323529411764706,-0.008424194781224678,0.07042140633800946,136,68
template_residual_boosted_stack_new,65,0.8292580147758658,0.7990916955017302,0.943900848010437,1.0,0.8588235294117647,0.9047619047619048,-0.4735292914639455,6.939709089065142,0.08333333333333333,0.29411764705882354,0.27941176470588236,-0.025908072011657284,0.07220170995637683,136,68
